Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr02g0408003.1	ubiquitin domain-containing protein DSK2-like"	NA	NA	NA	NA	-1.18089494044258	NA	-2.40372735738182	-2.3874603050484	-2.25284212211423	-2.41811211429604	-3.16303947501643	-3.23125665620848	-3.37483516642423	-3.59607177705283	-3.71996053846412	NA
Niben261Chr02g0744003.1	Nucleoredoxin"	-1.90028691132896	-1.5933078988275	-1.75005805746856	-1.47514225871856	-1.52066222177782	-1.70598016421208	-1.08350954992351	-1.32360522154289	-1.03516477855203	-1.32220071706328	-2.0339927879583	-1.44898931216418	-1.1734641955123	NA	-0.612859381956776	NA
Niben261Chr02g0789009.1	non-functional NADPH-dependent codeinone reductase 2-like"	-2.20269249425734	-1.93035580982526	-1.96771901026505	-2.90105989799582	-2.48330894767207	-3.24498741190966	-3.9059714205613	-3.21535884882026	-3.12410254546174	-3.47231793243541	-5.08815775391363	-4.91796748521841	-4.45137809687764	-4.05092568498582	-4.0300526535059	NA
Niben261Chr02g0809005.1	dnaJ homolog subfamily B member 1-like"	NA	NA	NA	-1.14155461667556	-0.915975187271097	-1.45956028810045	-1.00214530924645	-0.934182537172022	-1.26891947272265	-1.29355362293975	-1.48795723164235	-1.47686737287468	-1.17260928819851	-2.35975897506899	-2.05699974636814	NA
Niben261Chr02g0919011.1	MADS-box protein CMB1-like"	-5.73348240899872	-5.15393684687672	-5.56494315158864	-5.24476120054832	-5.277178822207	-5.53937723090614	-8.4938689533726	-7.08676281560459	-7.05550983807542	-7.39473825502716	-12.0640883279371	-11.184225927052	-8.80718214646869	-7.47111279541676	-7.47443326004861	NA
Niben261Chr02g0948003.1	Heat shock protein 90"	NA	-0.620073326856662	NA	-1.02318172152621	-0.867834721607899	-1.12745025421604	-1.285962630876	-1.03026312428745	-1.20941766679448	-1.25060793975472	-1.65896000879522	-1.34103645098879	-0.782561545421437	-1.11854450155588	-0.881274040382646	1.62554268174725
Niben261Chr02g1131001.1	Protein-serine/threonine phosphatase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.75641840726004	-1.76803377613685	NA	-2.91918422312158	-2.49985731096232	NA
Niben261Chr02g1347012.1	Mechanosensitive ion channel protein"	NA	NA	NA	NA	NA	NA	-1.50750574818874	NA	-1.50869950997718	-1.84900809249118	-2.36278456034486	-2.16272243193626	-1.72940186954442	-2.16776865892751	-2.13146660227928	NA
Niben261Chr03g0008020.1	Nucleotide-sugar transporter"	NA	NA	NA	NA	NA	NA	NA	-2.29650270986272	-1.87694978791045	-1.89544841523926	-2.08761636977948	-1.72726161643313	NA	NA	NA	NA
Niben261Chr03g0035008.1	F-box protein At3g07870"	NA	NA	NA	NA	NA	NA	-3.80167280348074	-5.17265170225606	-3.82544977256987	-4.0203039579348	-7.38881124477368	-6.99833239884609	-6.64257110155332	-6.53367081825159	-6.69716786639822	3.78214700090137
Niben261Chr03g0121001.1	FAM10 family protein At4g22670-like"	-0.82261852687777	-1.24520059430047	-0.98066834347932	-1.49108958273114	-1.39506451979976	-1.61343862892883	-1.83192436701918	-1.72786249482045	-1.76533333027973	-1.72392480682643	-1.85108313372898	-1.63923506485789	-1.37371317680481	-1.41402823725561	-1.38630157082062	0.958069676055642
Niben261Chr03g0155006.1	Microsomal prostaglandin E synthase 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71275866855075	NA	NA	NA
Niben261Chr03g0183006.1	large proline-rich protein BAG6"	NA	-0.964418292827561	-0.710124682214375	-1.26344055931268	-1.1501047880147	-1.52915033562923	-1.4388314944957	-1.16481068518453	-1.17210894884268	-1.29837405333304	-1.72795527527918	-1.70933826271971	-1.69564265573725	-1.5923412071813	-1.59923614392647	NA
Niben261Chr03g0287036.1	Serine/threonine-protein kinase"	NA	NA	NA	NA	-1.17009028753288	NA	-1.64145057669795	-1.4155198579332	-1.35913583705133	-1.72384603784853	-1.87793956572742	-1.81624674535137	-2.54847419515573	-1.8173254831208	-1.94200193274193	NA
Niben261Chr03g0825007.1	Calcium-transporting ATPase"	NA	NA	NA	NA	NA	NA	-1.68220432325114	-1.40491944417022	-1.50373748807666	NA	NA	NA	-2.36703396756331	NA	-1.33721041248314	NA
Niben261Chr03g1204001.1	Rubisco large subunit-binding protein subunit alpha. chloroplastic"	NA	NA	NA	-0.929554184520519	-0.789955432651371	-1.07076517583351	-1.38226067941652	-1.32236599741644	-1.52448054142414	-1.73610771352491	-2.27210838703374	-1.8421489037817	-1.14637188315913	-1.18091542556699	-1.09928019295019	1.60813451321212
Niben261Chr03g1329003.1	Splicing factor u2af small subunit b"	NA	NA	NA	-0.965544462081144	-0.88747161395452	-1.3778187570853	-2.17347284238339	-1.41669768085325	-1.53691359315388	-1.60121252864823	-1.88325939637398	-2.04600415353581	-2.44013357769382	-2.20313461864378	-2.24602108654693	NA
Niben261Chr03g1481017.1	Mechanosensitive ion channel protein"	NA	NA	NA	NA	-0.952176275216034	-1.56982777555473	-2.37695298206674	-1.34809346119694	-1.95712511912634	-1.34602767058969	-1.2045636985871	NA	-1.17690587251789	NA	NA	NA
Niben261Chr03g1491010.1	17.3 kDa class ii heat shock protein"	-5.07903298667776	-4.00796855162602	-4.45735301627785	-3.21416555076643	-3.39194800441811	-3.22916389871539	-3.15861705506404	-3.57545262366184	-3.00319407639153	-3.38045684413826	-5.83070107335478	-4.40684760717525	-2.38725377574783	-3.42927727254832	-2.43270242368651	2.75437557070506
Niben261Chr03g1837004.1	transcription factor RF2b-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.979735665863536	-0.954603257766453	-1.24069355767482	NA	NA
Niben261Chr04g0081016.1	desumoylating isopeptidase 1"	-1.31900396660455	-1.22385585842622	-1.17023020414827	-1.28905857155466	-1.17739491978965	-1.31198875707125	NA	NA	NA	NA	-1.10134957649287	-1.26533360693686	-1.23622315341419	NA	NA	NA
Niben261Chr04g0210001.1	Chaperonin-60 beta subunit"	NA	NA	NA	NA	-0.690388137569822	-0.801552596215628	-1.30078533413603	-1.24830662188283	-1.26519980315686	-1.38627719869616	-1.86705509538114	-1.61261468120543	-1.18829345854846	-0.948887988434623	-1.00399503733178	1.76376582455757
Niben261Chr04g0264008.1	photosystem I subunit O-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g0551001.1	Amino acid transporter family protein"	NA	-1.01687289540675	NA	-0.990198017543513	-1.06173269994985	-1.16584652688899	-1.32735702423186	-1.16705973262387	-1.0684145938167	-1.33752420114197	-2.36448213258447	-2.25183232877053	-2.15148885925678	-1.28132854548612	-1.55309770318663	NA
Niben261Chr04g0615001.1	Xyloglucan-specific endoglucanase inhibitor protein 2"	-3.40373372026046	-7.41471901922156	-4.85141764771922	-7.87379831681969	-7.70362252508694	-8.23286603560672	-6.5905002393533	-5.52082009037966	-5.38300634578111	-5.85001777516796	-9.77447269729318	-8.33183718205849	-7.65839052768987	-8.1035231778391	-8.28903218957863	NA
Niben261Chr04g1538002.1	origin of replication complex subunit 3-like isoform X2"	NA	NA	NA	NA	NA	NA	-2.42088437264989	-2.05448325472014	-2.30241106657559	-1.83265335746361	-1.52812527890099	-1.32046562704469	-1.09742693325273	-1.94186800121312	-1.87771961615069	NA
Niben261Chr04g1539003.1	Sucrose transport protein"	NA	-3.03513947550006	-3.70260161465428	-2.63909776680875	-2.89052651448857	-3.02399598464094	-4.81232541915171	-4.19745439336544	-4.0398361952962	-4.14055531398509	-5.50758785860551	-4.98788873915006	-3.54299819337065	NA	NA	NA
Niben261Chr04g1664002.1	Alpha-galactosidase"	-1.00840896870138	-1.58786629631974	-1.25415014132761	-1.97488479832023	-1.84385683390294	-2.17543869374927	-1.81700059527689	-1.60907661094064	-1.68793759338596	-1.81189289358512	-2.18782057349714	-1.88733114006826	-1.71293878997457	-1.7299129203422	-1.76226537364087	1.31425402819073
Niben261Chr04g1681006.1	Chaperone clpb"	NA	NA	NA	NA	NA	NA	-6.4779941163684	-7.50677715358735	-7.0716410514805	-7.51317432387323	-7.76295060509482	-7.53240602626984	-6.07484207940709	-5.79726492637749	-5.57107334233943	NA
Niben261Chr04g1726010.1	Transmembrane 9 superfamily member"	NA	NA	NA	NA	NA	NA	-0.793301849372196	-0.756760806276432	-0.746406386058335	-0.792784528943904	-1.06330561704941	-1.16118033332694	-1.16200401431728	-0.924979302974796	-0.953493499637873	NA
Niben261Chr04g1808011.1	transcription factor MYB1R1-like"	NA	NA	NA	NA	NA	NA	-2.12828047379269	-2.07538606593031	-2.06529670113521	-2.26258728048168	-2.53511648454341	-2.4078848409663	-2.56100090919287	-2.55202532386909	-2.55876067349743	3.08615077962659
Niben261Chr05g0003002.1	Myb family transcription factor efm"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.975570142766271	1.3828483731138	0.961163198849043	1.05018625981047	NA
Niben261Chr05g0168014.1	CS domain-containing protein"	NA	NA	NA	NA	-2.49033145479233	-3.35561593074285	-7.65121053865418	-5.46216534610723	-5.48395473539918	-5.32670441675329	-7.22683728676789	-7.00609770260832	-6.79439637820071	-5.27166522930067	-5.8955781192605	NA
Niben261Chr05g0501015.1	Katanin p80 WD40 repeat-containing subunit B1 homolog"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr05g0648005.1	ubiquitin-conjugating enzyme E2 7-like"	NA	NA	NA	-0.666442947262764	-0.626047301205877	-0.694812653579931	-0.670660545705377	NA	NA	NA	-0.802307143565235	-0.991847112212941	-1.19663385810659	-1.07827327007366	-1.0914980484784	NA
Niben261Chr05g0824003.1	NB-ARC domain-containing protein"	NA	NA	NA	NA	NA	NA	-6.42712172892288	-3.55503168070083	-3.88263088460471	-3.61762479055739	-4.24556423886601	-4.17484295304929	NA	NA	NA	NA
Niben261Chr05g0829006.1	Thioredoxin domain-containing protein"	-1.17428341893845	-1.05042441630021	-1.12107549604901	-1.10761471963591	-1.06734952674807	-1.27910787474937	-1.8903550113897	-1.57196488695003	-1.61808006327099	-1.66612461723296	-1.98835629850415	-1.75599815784189	-1.68308353922836	-2.06747133234127	-2.03231869886795	NA
Niben261Chr05g1054005.1	10 kDa chaperonin-like"	NA	NA	NA	NA	NA	-0.615988583809328	-0.953217169343115	NA	-0.96129792098616	-1.00552445745682	-1.37984993005836	-1.32865564082856	-1.22164465889538	-1.26534531645993	-1.26321764154615	1.43233173051579
Niben261Chr05g1061014.1	DNA replication ATP-dependent helicase/nuclease"	NA	NA	NA	NA	NA	-0.856959941412088	-1.49762779283973	-1.33953738209977	-1.22348486964931	-1.08850318295238	-1.59610443583342	-1.40381988563331	-0.720634980536577	-0.751587939789106	-0.68613756869018	0.972017030685978
Niben261Chr05g1135010.1	Chromatin-remodeling complex ATPase"	NA	NA	NA	NA	NA	NA	-1.73818489410596	-1.65128567560881	-1.78208858509103	-1.73171346963966	-1.96312415521154	-1.93662245513933	-1.91094100338143	-1.90037903727007	-1.95241335690597	0.73247358293774
Niben261Chr05g1238006.1	protein FAM32A-like"	-0.863649784563949	-1.53299752132862	-1.11191588252433	-1.62050004284008	-1.57550574445373	-1.78294290838837	-2.74944396970725	-2.48848013048482	-2.39986564804441	-2.59061035632945	-3.23358786376407	-3.22313307661651	-3.00190386914246	-2.35880378113923	-2.43869668160222	0.747966519723597
Niben261Chr06g0267016.1	Non-specific serine/threonine protein kinase"	NA	NA	NA	NA	-0.716541776137314	-1.30232749433888	-3.18766551646458	-2.50428446210966	-2.72372554987503	-2.51121271619415	-2.38495908590352	-2.44711679907858	-2.72903079974585	-1.61154585724173	-2.13794116917691	NA
Niben261Chr06g0367001.1	heat shock 70 kDa protein. mitochondrial-like"	-1.08137922069803	-1.44019927765953	-1.19213963127414	-1.33905561914518	-1.34072484658968	-1.36428065432702	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.40390251197383
Niben261Chr06g0443002.1	ruBisCO large subunit-binding protein subunit beta. chloroplastic-like"	NA	NA	NA	NA	NA	NA	-1.09149810518246	-0.950386030989229	-1.09718611313584	-1.10091824153994	-1.30824945784939	-1.20641509669048	-0.968490285518946	-0.831149811265939	-0.806268698817223	1.14113778736753
Niben261Chr06g0562007.1	Aldose 1-epimerase"	NA	NA	NA	NA	NA	NA	1.03913151213882	0.940270999996268	1.08604982523478	1.19327471718206	1.53106729321518	1.45166845646708	1.1369027420068	1.54975965744047	1.37829929922373	NA
Niben261Chr06g0688010.1	protein TAPETUM DETERMINANT 1-like"	NA	NA	NA	NA	NA	NA	-6.79547924504179	-5.90040527347056	-5.79765189037168	-6.13007826423978	-7.64674947664492	-7.64041883215608	-7.7136211747675	-5.33281981570242	-5.81165280343554	NA
Niben261Chr06g0733013.1	Small heat shock protein. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	-4.27346217379272	-4.11646425969055	-4.47769884608788	-7.29007501965002	-7.51449585754073	-6.9902413597374	-2.50165742126986	-3.43673863612104	NA
Niben261Chr06g0899001.1	AT-hook motif nuclear-localized protein"	NA	NA	NA	NA	NA	NA	-1.92717468445441	NA	NA	NA	NA	NA	NA	NA	NA	-0.646565697505587
Niben261Chr06g1031019.1	Heat shock protein 90"	-1.55084915883746	-1.96641700120414	-1.71556150323805	-2.35531609376734	-2.18898442731325	-2.60510977434886	-2.95595064593604	-2.3081544483328	-2.34184783346802	-2.47204169896745	-3.01776906590856	-3.11067618475771	-3.19979256154323	-3.25355849694835	-3.20679290859419	0.713397354280051
Niben261Chr06g1114007.1	Chaperone protein like"	-1.28355103365001	-1.83332986375089	-1.49478240015963	-1.97638399638753	-1.97041614602426	-2.11144839943921	-4.52134666419642	-4.75639875065072	-4.48125509909466	-4.8888336857484	-5.75395331655422	-4.89262242178614	-3.76377263410335	-3.27278401701107	-3.4509259329754	NA
Niben261Chr06g1257019.1	WD-repeat protein"	-2.80944427480722	-2.39453869839013	-2.21706154809542	-2.43980356092587	-2.24739393366023	-2.18295039050026	-1.13587470300212	-1.46963627525786	-0.939997237621581	-1.21099034051583	-1.79441778119576	-1.75820742989271	-1.64460843958831	-0.76659582965955	-0.876378709807528	NA
Niben261Chr07g0378013.1	17.3 kDa class II heat shock protein-like"	-6.21096160299435	-5.85204639150312	-5.83098050202508	-5.81616548632716	-5.7242186166125	-5.74842076932172	-3.91365281529392	-4.42951358938592	-3.8368402481117	-4.23447952368513	-7.99339866796987	-6.41288852562382	-4.37767310723693	-5.24629262498552	-4.49575464606955	3.18214949033872
Niben261Chr07g0378025.1	17.3 kDa class ii heat shock protein"	-5.92228931507587	-6.2212631028079	-5.96740595745146	-5.5167166534162	-5.63323881121688	-5.50124911428147	-4.15900145791995	-4.5322206777875	-3.9789714643683	-4.32110859144847	-7.38273220950539	-5.55427520993018	-3.06848977127415	-5.03790062356476	-3.43742008473366	3.06293589474535
Niben261Chr07g0378026.1	17.3 kDa class ii heat shock protein"	-3.51624863834013	-5.82951676211924	-4.30377207616626	-4.99074732331887	-5.10988687659143	-5.13316543351884	-5.12007213320332	-4.58853889465879	-4.28499779146126	-4.62240540393663	-8.70310361827829	-8.53654835370226	-5.71247790120279	-5.58305755652928	-5.58206113627419	NA
Niben261Chr07g0826006.1	Plant intracellular Ras-group-related LRR protein 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.828370571504037	NA	NA	-0.970147750353765	-0.723392435743038	NA
Niben261Chr07g1027009.1	4-coumarate--CoA ligase-like"	NA	NA	NA	NA	NA	NA	-1.39363256933262	-0.943808173322621	-1.01299194229225	-1.17493026662226	-1.3500439223631	-1.37528917069753	-1.58227684778387	-1.52465145724725	-1.60943736033149	NA
Niben261Chr07g1305014.1	dnaJ homolog subfamily B member 1-like"	-2.20022184319796	-2.51100361755197	-2.31761954227855	-2.54645272347802	-2.56182422907267	-2.71058961800375	-4.31550353413984	-4.16458464747612	-3.92858958334193	-3.9304880420136	-4.35308197476447	-4.17147938765634	-3.83993391549922	-3.0068581126621	-3.26412041826772	NA
Niben261Chr07g1356001.1	3'(2').5'-bisphosphate nucleotidase"	NA	NA	NA	NA	-0.662642676743835	-1.01283496734056	-1.14024536199255	NA	-0.809932858009721	NA	-1.3632195929522	-1.44032802660117	-1.54068146833137	-1.02485505533369	-1.30481345551159	0.909870731619728
Niben261Chr07g1369022.1	protein HEAT-STRESS-ASSOCIATED 32-like"	NA	NA	NA	-3.1382562823124	-2.79666668359295	NA	-1.96455577262581	-2.40089144906682	-1.89516474411911	-1.89223211089441	-2.53782377311805	-3.24995915347204	-3.80008556844066	-2.9032545324054	-3.23587135522168	NA
Niben261Chr07g1465002.1	WD_REPEATS_REGION domain-containing protein"	NA	NA	NA	-1.10124199553065	-0.845993705328665	-1.17541873370761	-0.9463256471075	-1.12433640275618	-0.847633000663294	-0.963317350367498	-1.19851809935448	-1.33810448586203	-1.8084119704538	-1.08164274887376	-1.28465431265109	NA
Niben261Chr08g0035013.1	MYB transcription factor"	NA	NA	NA	NA	NA	NA	-1.95500344525496	NA	-1.81298178524953	-1.7513663016168	-2.20337651059725	-1.78917116883054	-1.28666571425965	NA	-1.04624184614931	NA
Niben261Chr08g0063009.1	ruBisCO large subunit-binding protein subunit beta. chloroplastic-like"	NA	NA	NA	NA	NA	NA	-0.9232996612782	NA	-0.834875504422587	-0.810523757019013	-1.03140313800003	-0.984702424307561	-0.834455922645499	-0.81953892136726	-0.767368606253764	1.08697041447067
Niben261Chr08g0080009.1	Pyridoxal 5'-phosphate synthase subunit PdxS"	-0.917369025460177	-1.01405569918205	-0.886824838352046	-0.915572381120974	-0.889995677767462	-0.948659506320196	-0.608471717257957	NA	NA	NA	-0.90295844181957	-0.896743813497702	-0.843986064832868	NA	NA	NA
Niben261Chr08g0138004.1	heat shock 70 kDa protein"	NA	-2.09672831495668	-1.77892888318294	-2.1285433406404	-2.04744196376507	-2.0220118465568	-1.93523139918789	-2.40449416884479	-1.97380519657564	-2.06580707714407	-4.54814618071477	-6.21109643674001	-6.78900805800467	-2.64880584203	NA	2.56338695836433
Niben261Chr08g0143015.1	DEAD-box ATP-dependent RNA helicase"	NA	NA	NA	NA	NA	NA	NA	-1.67630612533601	NA	NA	-1.82646627571949	-2.14367223990448	-1.96387151932474	NA	-1.12656202171139	NA
Niben261Chr08g0154008.1	DNA-3-methyladenine glycosylase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.652577847263752	-0.828390630717368	-1.05599800664366	-1.36881772584513	-0.99310814998432	-1.08437837666138	NA
Niben261Chr08g0169014.1	Glutathione s-transferase"	-2.03864090409836	-2.2487160425602	-2.05277876080327	-2.43983723468388	-2.30779136573087	-2.4090552301856	-1.73821188258106	-1.67835028543929	-1.33693548313862	-1.36149704291792	-1.84521976186694	-1.53821070605691	-1.12343163223692	NA	NA	1.09526358570595
Niben261Chr08g0193001.1	Chaperone protein like"	NA	NA	NA	NA	NA	NA	-7.20925848177463	-5.10320512941405	-5.25155810091635	-5.68124891645865	-6.45825444887675	-5.44559341536075	-3.19329057336247	-3.09950511880881	-2.8954980822058	NA
Niben261Chr08g0219013.1	E3 ubiquitin-protein ligase SIS3-like"	-1.26157507680678	-1.48646098481576	-1.44775823900939	-1.20761796979153	-1.44585384369583	-1.40874965031113	-0.648134749212134	-1.28836926760808	-0.781785470791486	-1.14823737145746	-1.76953736521186	-1.93018121550081	-2.14145622659283	-0.667668926136662	-1.02121234536663	NA
Niben261Chr08g0309009.1	UPF0426 protein At1g28150. chloroplastic"	NA	-1.04323464911552	NA	-1.14730565587154	-1.11421888092774	-1.34752593436492	-2.49669521795011	-2.17056120367276	-2.50611476766308	-2.41076884393147	-2.24833336717259	-2.24208593588911	-2.21930898590041	-2.46839488192081	-2.42151655563047	0.70616873787301
Niben261Chr08g0445003.1	WRKY transcription factor 27"	-5.57655792730336	-3.11034144613545	NA	-4.09776806703766	-3.4580423705148	-3.99973522320321	-7.63731264254403	-5.72165124206781	-5.76226380605871	-5.86352101004399	-8.45716680983939	-8.14753822176236	-6.45269892239671	-6.53092057017281	-6.14358357714393	NA
Niben261Chr08g0455001.1	Heat shock protein. putative"	-5.79744114714538	-5.71220217934474	-5.55580457448881	-5.25090608446757	-5.32657614742841	-5.31580176206227	-5.09221585568355	-4.21221635390943	-4.16151836056363	-4.33785938472533	-6.56600441533911	-5.08995269222816	-3.73546393636283	-3.69678468563855	-3.52247244589499	2.97496943707529
Niben261Chr08g0455007.1	Heat shock protein. putative"	-6.25134706702264	-5.59206710101193	-5.70082886693755	-5.6297010907555	-5.50801668711802	-5.71008681889859	-4.54345642252406	-4.31781217669472	-4.00435200380454	-4.28118028318398	-6.49888112620009	-5.11314465028663	-3.56285112361141	-3.93601805489417	-3.57637361408402	3.26004068371526
Niben261Chr08g0587014.1	Transcription factor rf2b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.23695312108714	-1.29852438630573	-1.03003529821083	-1.91441226277887	-1.69409386139479	NA
Niben261Chr08g0634012.1	abscisic acid 8'-hydroxylase 4-like"	NA	NA	NA	NA	NA	NA	-7.91224986468295	-8.05869644572859	-7.95151489384761	-7.75863143689926	-7.34334488830769	-7.70636086006273	-7.46258398893067	-8.85347034872768	-8.53694625802189	NA
Niben261Chr08g0634013.1	Abscisic acid 8'-hydroxylase"	NA	NA	NA	-3.50118780762063	-3.23724760231463	-3.69609405489444	-8.81935739407821	-7.48655563995029	-8.00650169441959	-7.52710643529554	-7.38354178825664	-7.6729188401757	-7.30525504015258	-9.53592595128924	-8.53550340841928	NA
Niben261Chr08g0668005.1	Transportin-1"	NA	-0.708401776370276	NA	-1.39637293498635	-1.1641347592035	-1.6558210330484	-0.980426261737397	-0.703243537720932	-0.753570227679695	-0.790070037965317	-0.967906409320712	-1.05113334482959	-1.06077767115409	-1.24015535904789	-1.20869839555877	NA
Niben261Chr08g0796001.1	17.8 kDa class i heat shock protein"	NA	NA	NA	3.45157573334652	2.71055977236871	3.95545606118222	NA	-4.03850497523105	-2.41555167262175	-3.10041222371705	-3.16274194835984	-2.75659760986977	-1.94762204351113	NA	NA	NA
Niben261Chr08g1046005.1	ycf20-like protein"	NA	NA	NA	NA	NA	NA	NA	NA	-1.67329257538298	NA	-0.928908317909536	NA	-1.06915310002032	-1.2733969670587	-1.26683086109254	0.872009717933163
Niben261Chr08g1116002.1	Prohibitin"	NA	NA	NA	NA	-1.38703846513519	NA	-2.13698254480898	-2.24407192314758	-2.36538938948925	-2.2766062011354	-3.21708867595206	-3.39703324754961	-3.34779859506971	-2.19391301625366	-2.45973545832925	0.69670739391577
Niben261Chr08g1122015.1	ABC-type Co2+ transport system"	-2.15481733342247	-2.25061039925689	-2.13940126812501	NA	-1.43349130385835	-1.34371846975208	NA	NA	NA	NA	NA	NA	-1.36710093493095	NA	-0.86471033466113	NA
Niben261Chr09g0153003.1	Cellulose synthase"	NA	NA	NA	NA	NA	NA	-6.31927784511252	-4.01201992773864	-4.4341096484387	-3.92371463692826	-6.20155864043982	-7.25739349722367	NA	-4.69357130300737	-4.22249174911055	NA
Niben261Chr09g0210009.1	Chaperonin cpn60-2. mitochondrial"	-1.41445037767837	-1.85767289096969	-1.56636598083465	-1.99074155254897	-1.92111273812088	-1.98940769875666	-1.54746926142974	-1.3953420195539	-1.29064769132412	-1.35216215861825	-1.94908130168234	-1.80086098916465	-1.40407147440723	NA	-0.797867485053839	1.23247434853423
