term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:1902584,"positive regulation of response to water deprivation",0.001%,null,null,2.045,-2.7947,0.667,0.585,42542,1
GO:0010157,"response to chlorate",0.000%,null,null,1.771,-3.1866,0.755,0.569,42542,1
GO:1901671,"positive regulation of superoxide dismutase activity",0.002%,null,null,2.305,-2.9678,0.656,0.656,42542,1
GO:0009789,"positive regulation of abscisic acid-activated signaling pathway",0.001%,null,null,2.258,-3.6280,0.664,0.545,42542,1
GO:0051228,"mitotic spindle disassembly",0.002%,-6.474, 2.585,2.449,-1.3835,0.812,0.419,51228,0
GO:0070544,"histone H3-K36 demethylation",0.003%,-6.125, 0.456,2.600,-1.9787,0.762,0.439,70544,0
GO:0009649,"entrainment of circadian clock",0.006%, 1.199, 6.157,2.906,-1.6552,0.797,0.459,9649,0
GO:0015914,"phospholipid transport",0.076%, 4.693,-3.902,3.987,-1.7167,0.819,0.499,15914,0
GO:0006821,"chloride transport",0.117%,null,null,4.175,-1.5189,0.888,0.553,15914,1
GO:0034204,"lipid translocation",0.057%,null,null,3.867,-1.4041,0.689,0.806,15914,1
