term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:2000601,"positive regulation of Arp2/3 complex-mediated actin nucleation",0.004%,null,null,2.707,-1.5306,0.684,0.675,51259,1
GO:0000387,"spliceosomal snRNP assembly",0.052%,null,null,3.827,-1.8081,0.768,0.670,51259,1
GO:0000395,"mRNA 5'-splice site recognition",0.007%,null,null,2.942,-2.3007,0.790,0.522,51259,1
GO:0051382,"kinetochore assembly",0.018%,null,null,3.354,-1.9199,0.829,0.617,51259,1
GO:0051131,"chaperone-mediated protein complex assembly",0.016%,null,null,3.324,-2.4527,0.836,0.614,51259,1
GO:0065003,"macromolecular complex assembly",1.497%,null,null,5.283,-1.7054,0.807,0.697,51259,1
GO:1902979,"mitotic DNA replication termination",0.007%,null,null,2.927,-1.5306,0.835,0.836,51259,1
GO:0000103,"sulfate assimilation",0.084%,-1.259,-7.629,4.033,-1.7599,0.959,0.038,103,0
GO:0080186,"developmental vegetative growth",0.001%, 2.559,-5.463,2.182,-1.9199,0.865,0.047,80186,0
GO:0009718,"anthocyanin-containing compound biosynthetic process",0.001%, 1.907, 4.773,2.188,-4.1348,0.880,0.047,9718,0
GO:0015995,"chlorophyll biosynthetic process",0.039%,null,null,3.699,-1.9544,0.829,0.561,9718,1
GO:0046283,"anthocyanin-containing compound metabolic process",0.002%,null,null,2.461,-2.0912,0.896,0.784,9718,1
GO:0007018,"microtubule-based movement",0.287%, 1.486,-1.894,4.567,-3.9189,0.880,0.069,7018,0
GO:0055114,"oxidation-reduction process",15.060%,-0.360, 0.322,6.286,-2.5969,0.882,0.119,55114,0
GO:0050821,"protein stabilization",0.045%, 1.853, 5.923,3.763,-3.7659,0.866,0.154,50821,0
GO:0032957,"inositol trisphosphate metabolic process",0.007%,-1.292, 6.711,2.968,-1.3272,0.841,0.194,32957,0
GO:0038183,"bile acid signaling pathway",0.001%,-4.430,-2.215,1.944,-1.5306,0.810,0.202,38183,0
GO:0032922,"circadian regulation of gene expression",0.012%,-5.614, 3.324,3.190,-4.0008,0.789,0.212,32922,0
GO:0005978,"glycogen biosynthetic process",0.099%, 0.201, 2.196,4.103,-3.9942,0.756,0.217,5978,0
GO:2001011,"positive regulation of plant-type cell wall cellulose biosynthetic process",0.012%,null,null,3.178,-3.0617,0.617,0.801,5978,1
GO:0006012,"galactose metabolic process",0.109%,null,null,4.145,-2.1155,0.847,0.526,5978,1
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",0.035%,null,null,3.652,-2.8932,0.791,0.590,5978,1
GO:1902066,"regulation of cell wall pectin metabolic process",0.000%,null,null,1.380,-2.0874,0.766,0.840,5978,1
GO:0019252,"starch biosynthetic process",0.007%,null,null,2.949,-3.3398,0.789,0.897,5978,1
GO:0006004,"fucose metabolic process",0.026%,null,null,3.518,-1.6969,0.858,0.665,5978,1
GO:0005977,"glycogen metabolic process",0.166%,null,null,4.327,-2.2383,0.772,0.957,5978,1
GO:0005983,"starch catabolic process",0.002%,null,null,2.380,-3.6125,0.850,0.645,5978,1
GO:0006817,"phosphate ion transport",0.242%, 5.304,-3.765,4.492,-3.4496,0.917,0.238,6817,0
GO:0030001,"metal ion transport",1.677%,null,null,5.333,-2.0900,0.917,0.548,6817,1
GO:1901672,"positive regulation of systemic acquired resistance",0.000%,-3.866,-3.468,1.531,-3.0617,0.789,0.305,1901672,0
GO:0045037,"protein import into chloroplast stroma",0.001%, 6.258,-1.495,2.107,-1.3272,0.900,0.325,45037,0
GO:0055085,"transmembrane transport",8.916%, 5.983,-2.876,6.058,-3.0503,0.929,0.339,55085,0
GO:0023014,"signal transduction by protein phosphorylation",1.506%,-3.630, 0.758,5.286,-3.8247,0.616,0.348,23014,0
GO:0006468,"protein phosphorylation",4.137%,null,null,5.725,-2.3411,0.795,0.640,23014,1
GO:0071629,"cytoplasm-associated proteasomal ubiquitin-dependent protein catabolic process",0.003%,-5.788,-3.320,2.632,-1.5306,0.748,0.352,71629,0
GO:0031146,"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",0.022%,null,null,3.447,-1.4447,0.876,0.649,71629,1
GO:0051156,"glucose 6-phosphate metabolic process",0.319%,-2.264, 6.987,4.612,-2.3015,0.869,0.355,51156,0
GO:0008610,"lipid biosynthetic process",2.123%,-0.265, 2.733,5.435,-3.2685,0.838,0.367,8610,0
GO:0046854,"phosphatidylinositol phosphorylation",0.173%,null,null,4.347,-2.0438,0.795,0.632,8610,1
GO:0036092,"phosphatidylinositol-3-phosphate biosynthetic process",0.011%,null,null,3.139,-1.3272,0.812,0.731,8610,1
GO:1905499,"trichome papilla formation",0.000%, 6.019, 2.534,1.362,-3.0617,0.766,0.369,1905499,0
GO:0048768,"root hair cell tip growth",0.001%,null,null,1.820,-1.5306,0.750,0.705,1905499,1
GO:0048364,"root development",0.029%,null,null,3.573,-1.3658,0.834,0.800,1905499,1
GO:0051513,"regulation of monopolar cell growth",0.003%,null,null,2.509,-1.4767,0.715,0.764,1905499,1
GO:0010091,"trichome branching",0.001%,null,null,2.267,-1.5651,0.766,0.847,1905499,1
GO:0006884,"cell volume homeostasis",0.009%, 3.869, 4.068,3.039,-2.5932,0.762,0.383,6884,0
GO:0050801,"ion homeostasis",0.434%,null,null,4.746,-1.7795,0.848,0.544,6884,1
GO:0006011,"UDP-glucose metabolic process",0.052%,-3.803, 6.259,3.820,-1.5651,0.871,0.388,6011,0
GO:0042149,"cellular response to glucose starvation",0.016%,-4.877,-4.408,3.301,-1.9696,0.838,0.391,42149,0
GO:0042542,"response to hydrogen peroxide",0.029%,-4.348,-5.065,3.571,-3.8646,0.805,0.405,42542,0
GO:0009753,"response to jasmonic acid",0.011%,null,null,3.152,-1.6993,0.806,0.659,42542,1
GO:0009738,"abscisic acid-activated signaling pathway",0.010%,null,null,3.127,-1.6775,0.700,0.892,42542,1
GO:0009734,"auxin-activated signaling pathway",0.035%,null,null,3.649,-2.0581,0.714,0.677,42542,1
GO:1902584,"positive regulation of response to water deprivation",0.001%,null,null,2.045,-1.9199,0.699,0.585,42542,1
GO:0010104,"regulation of ethylene-activated signaling pathway",0.002%,null,null,2.444,-2.3007,0.738,0.578,42542,1
GO:0010157,"response to chlorate",0.000%,null,null,1.771,-2.3007,0.837,0.569,42542,1
GO:0009789,"positive regulation of abscisic acid-activated signaling pathway",0.001%,null,null,2.258,-2.3373,0.689,0.545,42542,1
GO:1904486,"response to 17alpha-ethynylestradiol",0.011%,null,null,3.147,-1.5306,0.817,0.610,42542,1
GO:1901671,"positive regulation of superoxide dismutase activity",0.002%,null,null,2.305,-3.6125,0.674,0.656,42542,1
GO:0045471,"response to ethanol",0.016%,null,null,3.312,-1.5306,0.809,0.753,42542,1
GO:0000209,"protein polyubiquitination",0.066%,-7.610,-0.343,3.929,-1.7116,0.872,0.410,209,0
GO:0098506,"polynucleotide 3' dephosphorylation",0.001%,-3.262, 6.745,2.090,-1.5306,0.872,0.428,98506,0
GO:0034204,"lipid translocation",0.057%, 4.192, 0.888,3.867,-1.9521,0.688,0.431,34204,0
GO:0015914,"phospholipid transport",0.076%,null,null,3.987,-1.6742,0.848,0.806,34204,1
GO:0015721,"bile acid and bile salt transport",0.005%,null,null,2.785,-1.5306,0.870,0.677,34204,1
GO:0007010,"cytoskeleton organization",0.786%, 5.708, 3.966,5.004,-1.3667,0.838,0.438,7010,0
GO:0045893,"positive regulation of transcription, DNA-templated",0.519%,-3.536, 2.353,4.823,-1.9346,0.725,0.439,45893,0
GO:2000738,"positive regulation of stem cell differentiation",0.003%,null,null,2.637,-1.5306,0.737,0.524,45893,1
GO:0045663,"positive regulation of myoblast differentiation",0.006%,null,null,2.879,-1.5306,0.727,0.767,45893,1
GO:1902811,"positive regulation of skeletal muscle fiber differentiation",0.000%,null,null,1.556,-1.5306,0.745,0.552,45893,1
GO:2000766,"negative regulation of cytoplasmic translation",0.002%,-5.787, 1.898,2.314,-1.5306,0.791,0.447,2000766,0
GO:0061158,"3'-UTR-mediated mRNA destabilization",0.004%,null,null,2.700,-1.5306,0.764,0.661,2000766,1
GO:1990544,"mitochondrial ATP transmembrane transport",0.002%, 5.268,-3.108,2.360,-1.9696,0.882,0.455,1990544,0
GO:0000413,"protein peptidyl-prolyl isomerization",0.393%,-7.333, 0.155,4.703,-3.1560,0.853,0.485,413,0
GO:0018106,"peptidyl-histidine phosphorylation",0.265%,null,null,4.531,-1.5651,0.821,0.722,413,1
