Annotated	Significant	Expected	DEG	Term	pval
GO:0008810	44	9	1,63	9	cellulase activity	2,86756973197742e-05
GO:0016760	51	6	1,89	6	cellulose synthase (UDP-forming) activity	0,0112301003276581
GO:0016762	66	9	2,45	9	xyloglucan:xyloglucosyl transferase activity	0,000721161652727317
GO:0052725	11	3	0,41	3	inositol-1,3,4-trisphosphate 6-kinase activity	0,0067404102325163
GO:0052726	11	3	0,41	3	inositol-1,3,4-trisphosphate 5-kinase activity	0,0067404102325163
GO:0000981	174	16	6,46	16	DNA-binding transcription factor activity, RNA polymerase II-specific	0,00174456045092814
GO:0004861	12	3	0,45	3	cyclin-dependent protein serine/threonine kinase inhibitor activity	0,00874127379063159
GO:0005542	3	2	0,11	2	folic acid binding	0,00403209757673604
GO:0016757	1133	80	42,07	80	transferase activity, transferring glycosyl groups	0,000333685031413129
GO:0005200	33	7	1,23	7	structural constituent of cytoskeleton	0,00017547260493894
GO:0005544	32	6	1,19	6	calcium-dependent phospholipid binding	0,00102550953954729
GO:0004866	70	9	2,6	9	endopeptidase inhibitor activity	0,000116693043849938
GO:0004867	31	4	1,15	4	serine-type endopeptidase inhibitor activity	0,0268342675188933
GO:0004126	3	2	0,11	2	cytidine deaminase activity	0,00403209757673604
GO:0016787	9594	296	356,28	296	hydrolase activity	0,0278262805621884
GO:0016788	3247	84	120,58	84	hydrolase activity, acting on ester bonds	0,00187020377003365
GO:0000978	39	5	1,45	5	RNA polymerase II proximal promoter sequence-specific DNA binding	0,0141585444700874
