term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0016042,"lipid catabolic process",0.401%,null,null,4.712,-2.3027,0.741,0.590,8299,1
GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",0.148%,null,null,4.279,-2.1541,0.645,0.896,8299,1
GO:0010115,"regulation of abscisic acid biosynthetic process",0.000%,null,null,1.771,-2.3672,0.718,0.603,8299,1
GO:0006635,"fatty acid beta-oxidation",0.080%,null,null,4.011,-1.3233,0.698,0.784,8299,1
GO:0016104,"triterpenoid biosynthetic process",0.005%,null,null,2.771,-1.3886,0.764,0.694,8299,1
GO:0016126,"sterol biosynthetic process",0.075%,null,null,3.985,-2.2160,0.735,0.598,8299,1
GO:0034440,"lipid oxidation",0.087%,null,null,4.045,-1.6303,0.784,0.563,8299,1
GO:0031408,"oxylipin biosynthetic process",0.007%,null,null,2.941,-3.1369,0.742,0.502,8299,1
GO:0006833,"water transport",0.014%, 0.052,-6.419,3.256,-1.7297,0.865,0.192,6833,0
GO:0010731,"protein glutathionylation",0.002%, 0.482, 7.095,2.446,-2.6603,0.917,0.194,10731,0
GO:0006730,"one-carbon metabolic process",0.328%, 5.224,-0.781,4.625,-1.9250,0.802,0.205,6730,0
GO:2000022,"regulation of jasmonic acid mediated signaling pathway",0.002%,-4.307, 4.404,2.391,-6.1172,0.793,0.211,2000022,0
GO:0010193,"response to ozone",0.002%,null,null,2.427,-2.2314,0.861,0.618,2000022,1
GO:0009734,"auxin-activated signaling pathway",0.035%,null,null,3.649,-4.1930,0.780,0.673,2000022,1
GO:2000012,"regulation of auxin polar transport",0.001%,null,null,2.049,-1.5393,0.830,0.853,2000022,1
GO:0031347,"regulation of defense response",0.132%,null,null,4.229,-2.0443,0.862,0.508,2000022,1
GO:0010315,"auxin efflux",0.002%,null,null,2.452,-2.9913,0.728,0.851,2000022,1
GO:0009873,"ethylene-activated signaling pathway",0.005%,null,null,2.803,-1.7178,0.801,0.709,2000022,1
GO:0009414,"response to water deprivation",0.022%,null,null,3.453,-2.2163,0.839,0.696,2000022,1
GO:0042372,"phylloquinone biosynthetic process",0.006%, 7.017,-1.746,2.915,-1.7297,0.771,0.262,42372,0
GO:0030244,"cellulose biosynthetic process",0.025%, 5.503,-4.012,3.511,-6.7791,0.725,0.289,30244,0
GO:0009251,"glucan catabolic process",0.099%,null,null,4.106,-1.4478,0.818,0.813,30244,1
GO:0010411,"xyloglucan metabolic process",0.016%,null,null,3.321,-2.8539,0.806,0.675,30244,1
GO:0030245,"cellulose catabolic process",0.060%,null,null,3.890,-4.5113,0.801,0.899,30244,1
GO:0045490,"pectin catabolic process",0.058%,null,null,3.875,-1.7925,0.822,0.593,30244,1
GO:0045489,"pectin biosynthetic process",0.008%,null,null,3.038,-1.6033,0.756,0.867,30244,1
GO:0015860,"purine nucleoside transmembrane transport",0.007%,-0.701,-6.588,2.971,-1.6739,0.856,0.294,15860,0
GO:0044209,"AMP salvage",0.035%, 4.644, 2.406,3.649,-3.9956,0.692,0.296,44209,0
GO:0019509,"L-methionine biosynthetic process from methylthioadenosine",0.067%,null,null,3.934,-1.5393,0.705,0.752,44209,1
GO:0006556,"S-adenosylmethionine biosynthetic process",0.050%,null,null,3.810,-1.9850,0.839,0.565,44209,1
GO:0006116,"NADH oxidation",0.002%,null,null,2.446,-1.5645,0.773,0.689,44209,1
GO:0009051,"pentose-phosphate shunt, oxidative branch",0.003%,null,null,2.569,-1.6284,0.753,0.538,44209,1
GO:0006166,"purine ribonucleoside salvage",0.108%,null,null,4.140,-3.3552,0.693,0.895,44209,1
GO:0006168,"adenine salvage",0.032%,null,null,3.613,-2.8241,0.719,0.827,44209,1
GO:0009435,"NAD biosynthetic process",0.246%,null,null,4.499,-2.4234,0.680,0.511,44209,1
GO:0006470,"protein dephosphorylation",0.585%, 2.007, 6.178,4.875,-1.7391,0.850,0.298,6470,0
GO:0032957,"inositol trisphosphate metabolic process",0.007%, 5.305, 3.506,2.968,-1.3886,0.783,0.299,32957,0
GO:0055114,"oxidation-reduction process",15.060%, 5.585, 0.604,6.286,-4.3708,0.833,0.300,55114,0
GO:0043622,"cortical microtubule organization",0.002%,-5.337,-3.607,2.446,-2.7271,0.859,0.310,43622,0
GO:0055085,"transmembrane transport",8.916%,-1.358,-6.566,6.058,-4.0812,0.897,0.339,55085,0
GO:0006811,"ion transport",5.344%,null,null,5.836,-3.7485,0.900,0.535,55085,1
GO:0043953,"protein transport by the Tat complex",0.073%,-1.817,-6.205,3.974,-1.6284,0.900,0.344,43953,0
GO:0042262,"DNA protection",0.003%,-3.634, 5.365,2.619,-1.7297,0.828,0.346,42262,0
GO:0051592,"response to calcium ion",0.018%,-4.837, 4.294,3.357,-2.6603,0.859,0.346,51592,0
GO:0046686,"response to cadmium ion",0.027%,null,null,3.534,-1.4823,0.857,0.785,51592,1
GO:0010043,"response to zinc ion",0.009%,null,null,3.058,-1.5645,0.863,0.737,51592,1
GO:0006526,"arginine biosynthetic process",0.308%, 5.581,-1.437,4.597,-4.5625,0.720,0.353,6526,0
GO:0000160,"phosphorelay signal transduction system",2.570%,-3.178, 4.436,5.518,-4.7049,0.773,0.357,160,0
GO:0035556,"intracellular signal transduction",4.000%,null,null,5.710,-1.4471,0.767,0.737,160,1
GO:0023014,"signal transduction by protein phosphorylation",1.506%,null,null,5.286,-1.6405,0.664,0.645,160,1
GO:0009695,"jasmonic acid biosynthetic process",0.001%, 6.823,-2.646,2.217,-3.6422,0.788,0.357,9695,0
GO:0015996,"chlorophyll catabolic process",0.008%, 7.334, 0.350,3.037,-2.4325,0.759,0.371,15996,0
GO:0051555,"flavonol biosynthetic process",0.001%,null,null,2.158,-2.3672,0.808,0.510,15996,1
GO:0052865,"1-deoxy-D-xylulose 5-phosphate biosynthetic process",0.027%, 4.371, 5.446,3.541,-1.4600,0.816,0.394,52865,0
GO:0009785,"blue light signaling pathway",0.010%,-3.589, 3.921,3.129,-1.6284,0.830,0.395,9785,0
GO:0006253,"dCTP catabolic process",0.000%, 5.715, 2.956,1.477,-1.7297,0.764,0.404,6253,0
GO:0002238,"response to molecule of fungal origin",0.001%,-4.940, 3.949,2.196,-1.6284,0.882,0.421,2238,0
GO:0018106,"peptidyl-histidine phosphorylation",0.265%, 2.115, 6.482,4.531,-1.6284,0.855,0.427,18106,0
GO:0015827,"tryptophan transport",0.001%, 0.095,-6.994,2.037,-1.5645,0.849,0.436,15827,0
GO:0005987,"sucrose catabolic process",0.002%, 5.395,-4.789,2.307,-1.6739,0.795,0.447,5987,0
GO:0048229,"gametophyte development",0.024%,-4.005,-0.221,3.494,-1.5648,0.888,0.447,48229,0
GO:0033355,"ascorbate glutathione cycle",0.083%, 6.154,-0.986,4.025,-3.1295,0.692,0.470,33355,0
GO:0006004,"fucose metabolic process",0.026%,null,null,3.518,-3.0017,0.791,0.621,33355,1
GO:0071805,"potassium ion transmembrane transport",0.331%, 1.379,-5.838,4.628,-2.4225,0.755,0.473,71805,0
GO:0034220,"ion transmembrane transport",3.528%,null,null,5.656,-1.6336,0.866,0.612,71805,1
GO:0035434,"copper ion transmembrane transport",0.038%,null,null,3.683,-1.5393,0.891,0.591,71805,1
GO:0019305,"dTDP-rhamnose biosynthetic process",0.000%, 3.941, 5.393,1.602,-2.1532,0.852,0.491,19305,0
GO:0009298,"GDP-mannose biosynthetic process",0.028%,null,null,3.552,-1.6284,0.822,0.627,19305,1
GO:0007010,"cytoskeleton organization",0.786%,-6.254,-3.149,5.004,-3.7002,0.905,0.497,7010,0
