term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0009443,"pyridoxal 5'-phosphate salvage",0.018%,null,null,3.373,-1.5127,0.776,0.565,10264,1
GO:0050821,"protein stabilization",0.045%, 1.474,-6.781,3.763,-4.1186,0.917,0.160,50821,0
GO:0042795,"snRNA transcription from RNA polymerase II promoter",0.003%,-5.328, 0.145,2.632,-1.8103,0.870,0.172,42795,0
GO:0042796,"snRNA transcription from RNA polymerase III promoter",0.002%,null,null,2.344,-1.8103,0.878,0.947,42795,1
GO:0009718,"anthocyanin-containing compound biosynthetic process",0.001%, 0.918, 6.559,2.188,-1.6046,0.886,0.177,9718,0
GO:0045037,"protein import into chloroplast stroma",0.001%, 3.691, 4.237,2.107,-1.8465,0.873,0.185,45037,0
GO:0016558,"protein import into peroxisome matrix",0.030%,null,null,3.590,-1.7159,0.732,0.707,45037,1
GO:0005986,"sucrose biosynthetic process",0.003%,-1.244, 5.278,2.640,-1.5079,0.844,0.186,5986,0
GO:0010583,"response to cyclopentenone",0.005%, 6.640, 1.013,2.845,-3.6215,0.839,0.228,10583,0
GO:0015936,"coenzyme A metabolic process",0.173%,-4.213, 3.449,4.347,-2.3410,0.782,0.301,15936,0
GO:0006163,"purine nucleotide metabolic process",2.435%,null,null,5.495,-1.5110,0.759,0.700,15936,1
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",0.035%,null,null,3.652,-2.2011,0.801,0.536,15936,1
GO:0034389,"lipid particle organization",0.005%,-3.281,-6.065,2.823,-1.7784,0.856,0.302,34389,0
GO:0071786,"endoplasmic reticulum tubular network organization",0.005%,-3.867,-5.955,2.770,-1.5127,0.857,0.323,71786,0
GO:0070086,"ubiquitin-dependent endocytosis",0.002%, 3.047, 3.592,2.350,-1.5127,0.859,0.330,70086,0
GO:0031623,"receptor internalization",0.016%,null,null,3.311,-1.3399,0.793,0.613,70086,1
GO:0061635,"regulation of protein complex stability",0.001%, 0.892,-7.302,2.021,-1.3399,0.928,0.336,61635,0
GO:0009833,"plant-type primary cell wall biogenesis",0.002%,-3.838,-4.821,2.396,-1.7784,0.816,0.350,9833,0
GO:0006953,"acute-phase response",0.006%, 6.983,-0.239,2.854,-1.5127,0.861,0.363,6953,0
GO:0000209,"protein polyubiquitination",0.066%,-6.671,-2.399,3.929,-1.5925,0.888,0.368,209,0
GO:0006513,"protein monoubiquitination",0.016%,null,null,3.318,-1.5079,0.894,0.651,209,1
GO:0046856,"phosphatidylinositol dephosphorylation",0.048%,-4.970, 4.325,3.794,-1.4184,0.776,0.374,46856,0
GO:0006884,"cell volume homeostasis",0.009%,-1.139,-6.145,3.039,-3.1488,0.770,0.383,6884,0
GO:0042149,"cellular response to glucose starvation",0.016%, 6.509,-1.270,3.301,-1.6046,0.812,0.388,42149,0
GO:0098719,"sodium ion import across plasma membrane",0.004%, 4.821, 5.230,2.721,-1.3399,0.924,0.395,98719,0
GO:0042542,"response to hydrogen peroxide",0.029%, 6.539, 0.196,3.571,-6.6862,0.807,0.405,42542,0
GO:0071230,"cellular response to amino acid stimulus",0.019%,null,null,3.390,-1.3399,0.784,0.661,42542,1
GO:0071712,"ER-associated misfolded protein catabolic process",0.006%,null,null,2.872,-1.5546,0.690,0.870,42542,1
GO:0006986,"response to unfolded protein",0.037%,null,null,3.677,-1.5140,0.797,0.828,42542,1
GO:1902584,"positive regulation of response to water deprivation",0.001%,null,null,2.045,-2.4633,0.768,0.579,42542,1
GO:1901671,"positive regulation of superoxide dismutase activity",0.002%,null,null,2.305,-4.4435,0.735,0.656,42542,1
GO:0010157,"response to chlorate",0.000%,null,null,1.771,-2.8523,0.845,0.561,42542,1
GO:0098869,"cellular oxidant detoxification",0.784%,null,null,5.003,-2.5672,0.787,0.520,42542,1
GO:0071629,"cytoplasm-associated proteasomal ubiquitin-dependent protein catabolic process",0.003%,null,null,2.632,-1.8103,0.739,0.678,42542,1
GO:0030433,"ER-associated ubiquitin-dependent protein catabolic process",0.049%,null,null,3.794,-2.3993,0.674,0.541,42542,1
GO:0016135,"saponin biosynthetic process",0.004%,-1.383, 6.266,2.724,-1.5127,0.861,0.415,16135,0
GO:0050803,"regulation of synapse structure or activity",0.034%, 1.711,-7.055,3.640,-1.3399,0.918,0.417,50803,0
GO:0001878,"response to yeast",0.003%, 6.567,-2.016,2.511,-1.5127,0.877,0.437,1878,0
GO:0070544,"histone H3-K36 demethylation",0.003%,-4.871,-4.046,2.600,-1.8103,0.769,0.439,70544,0
GO:0019628,"urate catabolic process",0.006%,-4.351, 2.547,2.893,-1.5127,0.813,0.439,19628,0
GO:0009649,"entrainment of circadian clock",0.006%, 5.679,-2.642,2.906,-1.3465,0.841,0.459,9649,0
GO:0006006,"glucose metabolic process",0.430%,-3.629, 4.484,4.741,-1.4642,0.856,0.459,6006,0
