Annotated	Significant	Expected	DEG	Term	pval
GO:0051762	22	9	1,02	9	sesquiterpene biosynthetic process	2,8296535757532e-07
GO:0051085	61	11	2,83	11	chaperone cofactor-dependent protein refolding	0,000103122392498931
GO:0019752	1494	107	69,41	107	carboxylic acid metabolic process	0,0394029662948966
GO:0048280	13	3	0,6	3	vesicle fusion with Golgi apparatus	0,0201717203730986
GO:0009737	218	17	10,13	17	response to abscisic acid	0,0071319019350791
GO:0048281	4	3	0,19	3	inflorescence morphogenesis	0,000386450638194384
GO:0019722	19	4	0,88	4	calcium-mediated signaling	0,0102759028205207
GO:0009704	7	2	0,33	2	de-etiolation	0,0387616376947019
GO:0006654	4	2	0,19	2	phosphatidic acid biosynthetic process	0,012155616541745
GO:0001676	8	3	0,37	3	long-chain fatty acid metabolic process	0,00470002768220447
GO:0045927	34	6	1,58	6	positive regulation of growth	0,00437430193652867
GO:0006623	42	5	1,95	5	protein targeting to vacuole	0,0440841554363025
GO:0034220	1128	52	52,4	52	ion transmembrane transport	0,000619673433811773
GO:0071497	2	2	0,09	2	cellular response to freezing	0,00215707389834812
GO:0008299	153	28	7,11	28	isoprenoid biosynthetic process	0,0105778927874193
GO:0006644	364	36	16,91	36	phospholipid metabolic process	0,0471973995595721
GO:1902196	1	1	0,05	1	isovaleryl-CoA(4-) catabolic process	0,0464581818181818
GO:1902198	1	1	0,05	1	3-methylbut-2-enoyl-CoA(4-) metabolic process	0,0464581818181818
GO:0006635	30	6	1,39	6	fatty acid beta-oxidation	0,00226196870978546
GO:0071456	35	5	1,63	5	cellular response to hypoxia	0,0218992326346165
GO:0005992	21	4	0,98	4	trehalose biosynthetic process	0,0147418665895702
GO:0045792	1	1	0,05	1	negative regulation of cell size	0,0464581818181818
GO:0034204	30	7	1,39	7	lipid translocation	0,0003656785674769
GO:0030433	42	7	1,95	7	ubiquitin-dependent ERAD pathway	0,00298205011337265
GO:0030437	4	2	0,19	2	ascospore formation	0,012155616541745
GO:0050992	6	2	0,28	2	dimethylallyl diphosphate biosynthetic process	0,0285561164868303
GO:0042542	10	5	0,46	5	response to hydrogen peroxide	4,45486804076477e-05
GO:0006468	2458	164	114,19	164	protein phosphorylation	2,56442848975781e-07
GO:0006457	365	61	16,96	61	protein folding	2,58524436499364e-12
GO:0009800	17	3	0,79	3	cinnamic acid biosynthetic process	0,0417997491481649
GO:0009809	29	9	1,35	9	lignin biosynthetic process	0,000178904952670711
GO:0033512	4	3	0,19	3	L-lysine catabolic process to acetyl-CoA via saccharopine	0,000386450638194384
GO:0034755	8	3	0,37	3	iron ion transmembrane transport	0,0121436136892151
GO:0043001	6	3	0,28	3	Golgi to plasma membrane protein transport	0,00180064275816297
GO:2001246	3	2	0,14	2	negative regulation of phosphatidylcholine biosynthetic process	0,00627103358996971
GO:0034721	3	2	0,14	2	histone H3-K4 demethylation, trimethyl-H3-K4-specific	0,00627103358996971
GO:1903335	1	1	0,05	1	regulation of vacuolar transport	0,0464581818181818
GO:0006435	5	2	0,23	2	threonyl-tRNA aminoacylation	0,0196376252439412
GO:0030187	3	2	0,14	2	melatonin biosynthetic process	0,00627103358996971
GO:0015914	54	12	2,51	12	phospholipid transport	5,41445288670794e-06
GO:0015940	5	2	0,23	2	pantothenate biosynthetic process	0,0196376252439412
GO:0015937	13	3	0,6	3	coenzyme A biosynthetic process	0,0201717203730986
GO:0051555	4	2	0,19	2	flavonol biosynthetic process	0,012155616541745
GO:0033387	1	1	0,05	1	putrescine biosynthetic process from ornithine	0,0464581818181818
GO:1905499	2	2	0,09	2	trichome papilla formation	0,00215707389834812
GO:0046294	6	3	0,28	3	formaldehyde catabolic process	0,00180064275816297
GO:0033674	46	3	2,14	3	positive regulation of kinase activity	0,00627875385483119
GO:2001011	2	2	0,09	2	positive regulation of plant-type cell wall cellulose biosynthetic process	0,00215707389834812
GO:0010508	4	2	0,19	2	positive regulation of autophagy	0,0464331432561387
GO:0033617	13	4	0,6	4	mitochondrial respiratory chain complex IV assembly	0,00236749313857638
GO:0006122	8	3	0,37	3	mitochondrial electron transport, ubiquinol to cytochrome c	0,00470002768220447
GO:0046256	1	1	0,05	1	2,4,6-trinitrotoluene catabolic process	0,0464581818181818
