term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0071712,"ER-associated misfolded protein catabolic process",0.006%,null,null,2.872,-1.9384,0.638,0.866,30433,1
GO:0098869,"cellular oxidant detoxification",0.784%,null,null,5.003,-2.6883,0.749,0.541,30433,1
GO:0006515,"misfolded or incompletely synthesized protein catabolic process",0.056%,null,null,3.860,-1.8160,0.838,0.641,30433,1
GO:0071629,"cytoplasm-associated proteasomal ubiquitin-dependent protein catabolic process",0.003%,null,null,2.632,-1.5468,0.680,0.870,30433,1
GO:0051924,"regulation of calcium ion transport",0.043%,-4.580,-2.075,3.738,-1.5468,0.862,0.443,51924,0
GO:0010155,"regulation of proton transport",0.004%,null,null,2.668,-1.5468,0.843,0.667,51924,1
GO:0042744,"hydrogen peroxide catabolic process",0.093%, 7.286, 1.358,4.078,-1.9155,0.864,0.453,42744,0
GO:0043486,"histone exchange",0.022%,-4.662, 5.577,3.458,-2.6275,0.842,0.457,43486,0
GO:0045899,"positive regulation of RNA polymerase II transcriptional preinitiation complex assembly",0.013%,null,null,3.227,-2.2779,0.725,0.695,43486,1
GO:0016998,"cell wall macromolecule catabolic process",0.059%, 7.108, 0.836,3.880,-1.8028,0.865,0.459,16998,0
GO:0006896,"Golgi to vacuole transport",0.012%,-6.801, 0.538,3.200,-1.9384,0.918,0.466,6896,0
GO:0016311,"dephosphorylation",1.250%,-0.216,-4.171,5.205,-1.3044,0.885,0.467,16311,0
GO:0009961,"response to 1-aminocyclopropane-1-carboxylic acid",0.000%, 1.542, 7.363,1.041,-1.9509,0.807,0.474,9961,0
GO:0006032,"chitin catabolic process",0.018%, 6.855,-0.520,3.368,-2.1144,0.859,0.475,6032,0
GO:0030150,"protein import into mitochondrial matrix",0.036%,-5.815, 1.549,3.668,-1.5772,0.768,0.484,30150,0
GO:0045037,"protein import into chloroplast stroma",0.001%,null,null,2.107,-1.3564,0.884,0.713,30150,1
GO:0006869,"lipid transport",0.270%,-6.612,-1.375,4.539,-1.5532,0.867,0.490,6869,0
GO:0048544,"recognition of pollen",0.034%, 2.271, 2.313,3.644,-1.4086,0.868,0.495,48544,0
