term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0033355,"ascorbate glutathione cycle",0.083%,null,null,4.025,-3.5256,0.676,0.528,19419,1
GO:0006833,"water transport",0.014%, 6.551,-1.409,3.256,-3.5695,0.872,0.049,6833,0
GO:0015976,"carbon utilization",0.040%, 2.671, 2.368,3.715,-1.7559,0.928,0.052,15976,0
GO:0010143,"cutin biosynthetic process",0.002%, 0.832,-1.923,2.336,-1.7625,0.920,0.075,10143,0
GO:0030245,"cellulose catabolic process",0.060%,-5.551, 3.530,3.890,-4.8777,0.795,0.078,30245,0
GO:0000272,"polysaccharide catabolic process",0.288%,null,null,4.568,-1.4876,0.805,0.703,30245,1
GO:0006096,"glycolytic process",0.545%,null,null,4.844,-1.3794,0.630,0.810,30245,1
GO:0045490,"pectin catabolic process",0.058%,null,null,3.875,-1.7331,0.817,0.785,30245,1
GO:0010411,"xyloglucan metabolic process",0.016%,null,null,3.321,-3.3571,0.806,0.712,30245,1
GO:0009693,"ethylene biosynthetic process",0.001%, 4.204, 4.849,2.286,-2.3278,0.917,0.080,9693,0
GO:0015977,"carbon fixation",0.036%,-2.622,-1.079,3.664,-4.2827,0.889,0.100,15977,0
GO:0006662,"glycerol ether metabolic process",0.122%,-6.506,-1.348,4.193,-2.2664,0.861,0.108,6662,0
GO:0009698,"phenylpropanoid metabolic process",0.021%,-3.982,-5.271,3.431,-1.5460,0.867,0.115,9698,0
GO:0008299,"isoprenoid biosynthetic process",0.442%,-4.533,-3.825,4.754,-4.1889,0.731,0.141,8299,0
GO:0016126,"sterol biosynthetic process",0.075%,null,null,3.985,-2.1944,0.790,0.598,8299,1
GO:0051484,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway involved in terpenoid biosynthetic process",0.000%,null,null,1.663,-1.7625,0.774,0.595,8299,1
GO:0050992,"dimethylallyl diphosphate biosynthetic process",0.036%,null,null,3.661,-2.3696,0.768,0.565,8299,1
GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",0.148%,null,null,4.279,-4.3029,0.703,0.896,8299,1
GO:0034440,"lipid oxidation",0.087%,null,null,4.045,-2.0050,0.793,0.563,8299,1
GO:0031408,"oxylipin biosynthetic process",0.007%,null,null,2.941,-1.9573,0.775,0.502,8299,1
GO:0016102,"diterpenoid biosynthetic process",0.004%,null,null,2.757,-1.4657,0.784,0.693,8299,1
GO:0016114,"terpenoid biosynthetic process",0.245%,null,null,4.498,-1.4312,0.736,0.936,8299,1
GO:0006629,"lipid metabolic process",3.522%,-5.329,-2.602,5.655,-3.1989,0.853,0.179,6629,0
GO:0010951,"negative regulation of endopeptidase activity",0.157%, 3.510,-6.049,4.304,-4.5085,0.855,0.194,10951,0
GO:0009638,"phototropism",0.002%,-2.830, 6.104,2.290,-2.5407,0.920,0.232,9638,0
GO:0009695,"jasmonic acid biosynthetic process",0.001%,-5.000,-0.789,2.217,-2.9977,0.822,0.237,9695,0
GO:0018298,"protein-chromophore linkage",0.095%, 4.896,-5.517,4.084,-2.9602,0.901,0.267,18298,0
GO:0015786,"UDP-glucose transport",0.002%, 7.099,-0.089,2.328,-2.2284,0.851,0.272,15786,0
GO:0072334,"UDP-galactose transmembrane transport",0.003%,null,null,2.617,-2.1085,0.847,0.920,15786,1
GO:0055114,"oxidation-reduction process",15.060%,-5.012,-3.039,6.286,-13.6889,0.853,0.300,55114,0
GO:0015671,"oxygen transport",0.040%, 5.964,-0.632,3.709,-3.0535,0.866,0.323,15671,0
GO:0051174,"regulation of phosphorus metabolic process",0.580%, 2.715,-6.589,4.872,-1.7590,0.857,0.327,51174,0
GO:0045792,"negative regulation of cell size",0.003%, 0.096,-6.744,2.597,-1.7625,0.809,0.345,45792,0
GO:0009607,"response to biotic stimulus",0.342%,-1.413, 6.422,4.643,-1.6590,0.909,0.351,9607,0
GO:0010258,"NADH dehydrogenase complex (plastoquinone) assembly",0.001%,-1.268,-5.775,1.996,-1.4652,0.907,0.356,10258,0
GO:0006979,"response to oxidative stress",0.575%,-1.191, 6.801,4.868,-2.1260,0.889,0.369,6979,0
GO:0098542,"defense response to other organism",0.220%,null,null,4.450,-1.8335,0.888,0.522,6979,1
GO:0015827,"tryptophan transport",0.001%, 6.692,-0.619,2.037,-1.7625,0.864,0.386,15827,0
GO:0034220,"ion transmembrane transport",3.528%, 7.029,-0.342,5.656,-2.0277,0.884,0.386,34220,0
GO:0010155,"regulation of proton transport",0.004%, 5.714,-2.208,2.668,-1.7625,0.845,0.409,10155,0
GO:0043953,"protein transport by the Tat complex",0.073%, 6.804, 1.242,3.974,-2.0043,0.906,0.417,43953,0
GO:0099402,"plant organ development",0.055%, 1.856, 6.265,3.849,-1.5690,0.917,0.422,99402,0
GO:0052837,"thiazole biosynthetic process",0.008%,-6.803, 1.003,3.002,-1.4652,0.842,0.456,52837,0
GO:0015810,"aspartate transport",0.010%, 6.582, 0.008,3.112,-1.7625,0.851,0.457,15810,0
GO:0006032,"chitin catabolic process",0.018%,-5.823, 3.089,3.368,-1.9136,0.821,0.482,6032,0
GO:0015996,"chlorophyll catabolic process",0.008%,-5.699, 2.094,3.037,-1.7559,0.788,0.486,15996,0
GO:0045454,"cell redox homeostasis",0.861%, 1.033,-6.165,5.043,-2.3604,0.790,0.491,45454,0
GO:0060918,"auxin transport",0.007%,null,null,2.965,-1.4663,0.812,0.740,45454,1
GO:0009690,"cytokinin metabolic process",0.040%,null,null,3.710,-1.4683,0.825,0.520,45454,1
GO:0010252,"auxin homeostasis",0.003%,null,null,2.539,-1.7559,0.910,0.527,45454,1
GO:0006334,"nucleosome assembly",0.089%,-1.591,-6.506,4.057,-1.5002,0.891,0.496,6334,0
GO:0055085,"transmembrane transport",8.916%, 6.779, 0.840,6.058,-6.2189,0.909,0.497,55085,0
GO:0009611,"response to wounding",0.127%,-0.732, 6.811,4.212,-1.8997,0.897,0.498,9611,0
