term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0035436,"triose phosphate transmembrane transport",0.000%, 3.552,-5.947,1.763,-4.3141,0.863,0.311,35436,0
GO:0015995,"chlorophyll biosynthetic process",0.039%, 3.931, 5.381,3.699,-1.3239,0.821,0.333,15995,0
GO:0055085,"transmembrane transport",8.916%, 1.417,-6.974,6.058,-5.8535,0.888,0.339,55085,0
GO:0045053,"protein retention in Golgi apparatus",0.007%,-0.335,-5.358,2.949,-1.5292,0.758,0.341,45053,0
GO:0005985,"sucrose metabolic process",0.017%, 5.681,-1.581,3.327,-1.4582,0.826,0.346,5985,0
GO:0019722,"calcium-mediated signaling",0.040%,-6.809,-0.221,3.707,-2.9805,0.784,0.348,19722,0
GO:0010043,"response to zinc ion",0.009%,-7.098, 2.590,3.058,-1.3645,0.882,0.351,10043,0
GO:0070588,"calcium ion transmembrane transport",0.157%, 2.541,-6.690,4.305,-4.0422,0.866,0.353,70588,0
GO:0071577,"zinc II ion transmembrane transport",0.028%,null,null,3.550,-1.5075,0.878,0.766,70588,1
GO:0032472,"Golgi calcium ion transport",0.001%,null,null,1.959,-2.7293,0.899,0.678,70588,1
GO:0032006,"regulation of TOR signaling",0.038%,-6.809,-0.369,3.691,-1.6036,0.777,0.394,32006,0
GO:1902042,"negative regulation of extrinsic apoptotic signaling pathway via death domain receptors",0.005%,null,null,2.826,-1.3645,0.749,0.601,32006,1
GO:1901797,"negative regulation of signal transduction by p53 class mediator",0.006%,null,null,2.899,-1.3645,0.778,0.590,32006,1
GO:1904580,"regulation of intracellular mRNA localization",0.002%,-2.198,-6.481,2.301,-1.3645,0.843,0.397,1904580,0
GO:0017006,"protein-tetrapyrrole linkage",0.024%, 0.863, 2.812,3.483,-1.6885,0.912,0.410,17006,0
GO:0010555,"response to mannitol",0.000%,-6.446, 2.828,1.544,-1.9765,0.879,0.410,10555,0
GO:0009247,"glycolipid biosynthetic process",0.287%, 4.955, 3.259,4.566,-1.5111,0.798,0.417,9247,0
GO:0016126,"sterol biosynthetic process",0.075%,null,null,3.985,-1.4321,0.841,0.578,9247,1
GO:1903335,"regulation of vacuolar transport",0.001%,-3.010,-6.581,1.929,-1.3645,0.864,0.425,1903335,0
GO:0044211,"CTP salvage",0.016%, 3.003, 5.255,3.324,-1.3575,0.813,0.438,44211,0
GO:1904825,"protein localization to microtubule plus-end",0.000%,-0.145,-7.317,1.342,-1.3645,0.915,0.443,1904825,0
GO:0006887,"exocytosis",0.210%, 4.214,-4.490,4.430,-2.7485,0.758,0.443,6887,0
GO:0048278,"vesicle docking",0.080%,null,null,4.013,-1.5820,0.794,0.673,6887,1
GO:0070086,"ubiquitin-dependent endocytosis",0.002%,null,null,2.350,-2.7293,0.840,0.522,6887,1
GO:0006906,"vesicle fusion",0.064%,null,null,3.915,-1.8622,0.724,0.662,6887,1
GO:0006817,"phosphate ion transport",0.242%, 1.996,-7.065,4.492,-2.6378,0.865,0.444,6817,0
GO:0006865,"amino acid transport",0.813%,null,null,5.018,-1.4722,0.777,0.712,6817,1
GO:1902358,"sulfate transmembrane transport",0.149%,null,null,4.282,-2.0020,0.794,0.750,6817,1
GO:0015706,"nitrate transport",0.021%,null,null,3.424,-1.5598,0.880,0.648,6817,1
GO:0007010,"cytoskeleton organization",0.786%,-3.486,-4.341,5.004,-4.7965,0.851,0.454,7010,0
GO:0090307,"mitotic spindle assembly",0.024%,null,null,3.486,-1.3575,0.730,0.886,7010,1
GO:0055047,"generative cell mitosis",0.000%,null,null,1.230,-1.9765,0.774,0.531,7010,1
GO:0051726,"regulation of cell cycle",0.547%,null,null,4.846,-1.4794,0.731,0.592,7010,1
GO:0060236,"regulation of mitotic spindle organization",0.014%,null,null,3.256,-1.6055,0.693,0.680,7010,1
GO:0044772,"mitotic cell cycle phase transition",0.201%,null,null,4.411,-2.2653,0.778,0.741,7010,1
GO:0007076,"mitotic chromosome condensation",0.035%,null,null,3.655,-3.0474,0.738,0.501,7010,1
GO:0051783,"regulation of nuclear division",0.146%,null,null,4.273,-1.7677,0.770,0.752,7010,1
GO:0000911,"cytokinesis by cell plate formation",0.003%,null,null,2.597,-1.7823,0.823,0.572,7010,1
GO:1902749,"regulation of cell cycle G2/M phase transition",0.041%,null,null,3.716,-1.7679,0.751,0.880,7010,1
GO:0046777,"protein autophosphorylation",0.077%, 0.848, 4.350,3.993,-1.6373,0.895,0.456,46777,0
GO:0035556,"intracellular signal transduction",4.000%,-5.794, 0.196,5.710,-1.7793,0.717,0.459,35556,0
GO:0018298,"protein-chromophore linkage",0.095%, 0.532, 3.390,4.084,-1.7765,0.905,0.466,18298,0
GO:0048446,"petal morphogenesis",0.000%, 1.691,-2.037,1.580,-1.3645,0.883,0.478,48446,0
GO:0048768,"root hair cell tip growth",0.001%,null,null,1.820,-1.3645,0.804,0.688,48446,1
GO:0009652,"thigmotropism",0.000%,-6.155, 4.088,1.556,-1.3645,0.896,0.483,9652,0
