term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0005975,"carbohydrate metabolic process",5.260%,-2.642,-3.487,5.829,-3.6014,0.929,0.058,5975,0
GO:0042793,"transcription from plastid promoter",0.001%, 6.793,-2.767,2.225,-5.4427,0.874,0.077,42793,0
GO:0015996,"chlorophyll catabolic process",0.008%, 4.127, 5.622,3.037,-3.6618,0.751,0.083,15996,0
GO:0015995,"chlorophyll biosynthetic process",0.039%,null,null,3.699,-1.4565,0.755,0.886,15996,1
GO:0006168,"adenine salvage",0.032%,null,null,3.613,-1.6380,0.756,0.609,15996,1
GO:0044209,"AMP salvage",0.035%,null,null,3.649,-1.5488,0.755,0.827,15996,1
GO:0052865,"1-deoxy-D-xylulose 5-phosphate biosynthetic process",0.027%, 5.250,-0.085,3.541,-1.4694,0.867,0.085,52865,0
GO:0010143,"cutin biosynthetic process",0.002%, 5.149,-3.473,2.336,-1.5696,0.910,0.118,10143,0
GO:0008299,"isoprenoid biosynthetic process",0.442%, 6.896, 2.270,4.754,-3.4055,0.717,0.126,8299,0
GO:0016121,"carotene catabolic process",0.001%,null,null,1.949,-2.1632,0.785,0.618,8299,1
GO:0016126,"sterol biosynthetic process",0.075%,null,null,3.985,-2.2373,0.776,0.598,8299,1
GO:0016042,"lipid catabolic process",0.401%,null,null,4.712,-2.3267,0.763,0.590,8299,1
GO:0010115,"regulation of abscisic acid biosynthetic process",0.000%,null,null,1.771,-2.3773,0.733,0.603,8299,1
GO:0016104,"triterpenoid biosynthetic process",0.005%,null,null,2.771,-1.3979,0.773,0.694,8299,1
GO:0016114,"terpenoid biosynthetic process",0.245%,null,null,4.498,-1.4062,0.723,0.936,8299,1
GO:0009063,"cellular amino acid catabolic process",0.648%,null,null,4.920,-1.9934,0.724,0.680,8299,1
GO:0009820,"alkaloid metabolic process",0.006%, 4.501, 4.133,2.869,-2.0003,0.916,0.148,9820,0
GO:0006270,"DNA replication initiation",0.141%, 7.067,-2.075,4.259,-1.4965,0.863,0.150,6270,0
GO:0006833,"water transport",0.014%,-7.092,-0.533,3.256,-1.7394,0.907,0.177,6833,0
GO:0045454,"cell redox homeostasis",0.861%,-0.063, 6.075,5.043,-2.8648,0.794,0.213,45454,0
GO:0055114,"oxidation-reduction process",15.060%, 3.936, 6.824,6.286,-1.7649,0.851,0.215,55114,0
GO:0009695,"jasmonic acid biosynthetic process",0.001%, 6.909, 3.939,2.217,-2.4469,0.817,0.237,9695,0
GO:0016554,"cytidine to uridine editing",0.003%, 5.405,-4.415,2.534,-3.7279,0.886,0.240,16554,0
GO:0010951,"negative regulation of endopeptidase activity",0.157%,-2.506, 3.301,4.304,-2.5231,0.831,0.248,10951,0
GO:0045736,"negative regulation of cyclin-dependent protein serine/threonine kinase activity",0.007%,null,null,2.926,-1.3979,0.791,0.684,10951,1
GO:0090228,"positive regulation of red or far-red light signaling pathway",0.001%,-3.484, 6.100,1.845,-3.1397,0.826,0.252,90228,0
GO:0009642,"response to light intensity",0.011%,null,null,3.153,-1.7443,0.905,0.607,90228,1
GO:0009611,"response to wounding",0.127%,-5.179, 5.181,4.212,-1.6784,0.916,0.252,9611,0
GO:0009662,"etioplast organization",0.000%, 2.011,-6.630,1.672,-3.1397,0.881,0.255,9662,0
GO:0010027,"thylakoid membrane organization",0.004%,null,null,2.713,-1.3330,0.815,0.735,9662,1
GO:0006811,"ion transport",5.344%,-6.882,-2.053,5.836,-2.1623,0.951,0.280,6811,0
GO:0043622,"cortical microtubule organization",0.002%, 2.815,-6.192,2.446,-1.9390,0.825,0.285,43622,0
GO:2000601,"positive regulation of Arp2/3 complex-mediated actin nucleation",0.004%,null,null,2.707,-1.5696,0.766,0.541,43622,1
GO:0010090,"trichome morphogenesis",0.003%, 0.803,-6.084,2.617,-1.9298,0.799,0.292,10090,0
GO:0010052,"guard cell differentiation",0.001%,null,null,2.215,-1.5488,0.848,0.920,10090,1
GO:0043448,"alkane catabolic process",0.000%, 2.266, 6.820,1.431,-1.5696,0.839,0.319,43448,0
GO:0010305,"leaf vascular tissue pattern formation",0.002%,-2.991,-6.482,2.438,-1.9298,0.908,0.339,10305,0
GO:0045490,"pectin catabolic process",0.058%, 2.270, 5.788,3.875,-2.2321,0.842,0.349,45490,0
GO:0030245,"cellulose catabolic process",0.060%,null,null,3.890,-2.1125,0.815,0.785,45490,1
GO:0009251,"glucan catabolic process",0.099%,null,null,4.106,-1.4572,0.835,0.814,45490,1
GO:0031564,"transcription antitermination",0.076%, 3.173,-2.968,3.987,-3.1397,0.712,0.367,31564,0
GO:0009234,"menaquinone biosynthetic process",0.107%, 6.173, 3.697,4.136,-2.3773,0.749,0.382,9234,0
GO:0042372,"phylloquinone biosynthetic process",0.006%,null,null,2.915,-1.7394,0.781,0.724,9234,1
GO:0009435,"NAD biosynthetic process",0.246%,null,null,4.499,-1.5870,0.720,0.598,9234,1
GO:0010043,"response to zinc ion",0.009%,-5.587, 4.481,3.058,-1.5696,0.912,0.391,10043,0
GO:2000012,"regulation of auxin polar transport",0.001%,-6.036, 1.427,2.049,-1.5488,0.873,0.398,2000012,0
GO:0009228,"thiamine biosynthetic process",0.232%, 6.280, 2.222,4.474,-1.6885,0.756,0.419,9228,0
GO:0000160,"phosphorelay signal transduction system",2.570%,-3.175, 5.412,5.518,-2.8752,0.773,0.436,160,0
GO:0007267,"cell-cell signaling",0.407%,null,null,4.718,-1.6364,0.811,0.548,160,1
GO:0035556,"intracellular signal transduction",4.000%,null,null,5.710,-1.8442,0.766,0.737,160,1
GO:0000162,"tryptophan biosynthetic process",0.191%, 6.194, 2.748,4.389,-1.3359,0.757,0.439,162,0
GO:0010071,"root meristem specification",0.000%,-2.468,-6.525,1.176,-1.5696,0.908,0.440,10071,0
GO:0007010,"cytoskeleton organization",0.786%, 1.681,-6.785,5.004,-2.1691,0.851,0.454,7010,0
GO:0006468,"protein phosphorylation",4.137%, 3.204,-0.594,5.725,-2.2220,0.838,0.466,6468,0
GO:0006225,"UDP biosynthetic process",0.000%, 6.593, 0.815,1.079,-1.5696,0.813,0.466,6225,0
GO:0080167,"response to karrikin",0.006%,-4.155, 6.173,2.874,-1.5401,0.910,0.469,80167,0
