term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0098869,"cellular oxidant detoxification",0.784%, 4.376, 5.581,5.003,-4.5307,0.803,0.351,98869,0
GO:0042542,"response to hydrogen peroxide",0.029%,null,null,3.571,-4.3512,0.814,0.520,98869,1
GO:0009753,"response to jasmonic acid",0.011%,null,null,3.152,-2.7319,0.829,0.644,98869,1
GO:0010167,"response to nitrate",0.002%,null,null,2.398,-1.9152,0.841,0.670,98869,1
GO:0009737,"response to abscisic acid",0.029%,null,null,3.572,-2.1468,0.822,0.775,98869,1
GO:0071277,"cellular response to calcium ion",0.009%,null,null,3.073,-1.3329,0.821,0.756,98869,1
GO:0010200,"response to chitin",0.004%,null,null,2.755,-1.9152,0.841,0.580,98869,1
GO:1902584,"positive regulation of response to water deprivation",0.001%,null,null,2.045,-4.1900,0.756,0.579,98869,1
GO:0010157,"response to chlorate",0.000%,null,null,1.771,-1.9152,0.854,0.561,98869,1
GO:0046686,"response to cadmium ion",0.027%,null,null,3.534,-2.9880,0.841,0.701,98869,1
GO:0042908,"xenobiotic transport",0.028%, 1.711,-4.169,3.556,-1.9878,0.881,0.351,42908,0
GO:0002183,"cytoplasmic translational initiation",0.025%,-5.160, 3.790,3.501,-1.3146,0.874,0.358,2183,0
GO:0016126,"sterol biosynthetic process",0.075%,-6.394,-2.895,3.985,-2.4658,0.791,0.359,16126,0
GO:0051555,"flavonol biosynthetic process",0.001%,null,null,2.158,-1.9152,0.871,0.596,16126,1
GO:0009696,"salicylic acid metabolic process",0.003%,null,null,2.545,-1.7614,0.820,0.537,16126,1
GO:0032922,"circadian regulation of gene expression",0.012%, 5.418, 0.327,3.190,-1.9152,0.857,0.361,32922,0
GO:1905499,"trichome papilla formation",0.000%, 0.827,-6.905,1.362,-2.6661,0.827,0.369,1905499,0
GO:0090378,"seed trichome elongation",0.000%,null,null,0.602,-2.2027,0.817,0.702,1905499,1
GO:0006435,"threonyl-tRNA aminoacylation",0.053%,-5.229, 2.270,3.835,-1.7069,0.790,0.378,6435,0
GO:0034755,"iron ion transmembrane transport",0.057%, 2.809,-4.744,3.861,-1.9157,0.921,0.378,34755,0
GO:1904580,"regulation of intracellular mRNA localization",0.002%, 5.865,-2.738,2.301,-1.3329,0.873,0.380,1904580,0
GO:0006884,"cell volume homeostasis",0.009%, 3.985,-5.077,3.039,-2.2027,0.794,0.383,6884,0
GO:0045792,"negative regulation of cell size",0.003%,null,null,2.597,-1.3329,0.804,0.783,6884,1
GO:0006552,"leucine catabolic process",0.003%,-4.520, 5.480,2.632,-3.0303,0.797,0.383,6552,0
GO:0010124,"phenylacetate catabolic process",0.039%,null,null,3.703,-1.3329,0.653,0.778,6552,1
GO:0006635,"fatty acid beta-oxidation",0.080%,null,null,4.011,-2.6455,0.705,0.593,6552,1
GO:0010133,"proline catabolic process to glutamate",0.022%,null,null,3.441,-2.6661,0.773,0.548,6552,1
GO:0009423,"chorismate biosynthetic process",0.191%,null,null,4.389,-2.0628,0.780,0.617,6552,1
GO:0001676,"long-chain fatty acid metabolic process",0.056%,null,null,3.854,-2.3279,0.760,0.642,6552,1
GO:0046856,"phosphatidylinositol dephosphorylation",0.048%,null,null,3.794,-1.6368,0.766,0.753,6552,1
GO:0010266,"response to vitamin B1",0.000%, 3.683, 5.912,1.580,-2.6661,0.854,0.384,10266,0
GO:0034721,"histone H3-K4 demethylation, trimethyl-H3-K4-specific",0.001%,-2.041,-5.939,1.973,-2.2027,0.821,0.403,34721,0
GO:0010777,"meiotic mismatch repair involved in reciprocal meiotic recombination",0.000%, 5.896,-0.894,1.415,-1.9152,0.734,0.404,10777,0
GO:0010252,"auxin homeostasis",0.003%, 5.257,-0.434,2.539,-1.7942,0.928,0.405,10252,0
GO:1902066,"regulation of cell wall pectin metabolic process",0.000%,-0.404,-6.086,1.380,-1.7069,0.844,0.422,1902066,0
GO:0061615,"glycolytic process through fructose-6-phosphate",0.061%,-4.277, 3.558,3.892,-3.1866,0.692,0.445,61615,0
GO:0016042,"lipid catabolic process",0.401%,null,null,4.712,-2.9452,0.758,0.555,61615,1
GO:0006012,"galactose metabolic process",0.109%,null,null,4.145,-2.1316,0.841,0.508,61615,1
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",0.035%,null,null,3.652,-2.3279,0.784,0.562,61615,1
GO:0006644,"phospholipid metabolic process",1.209%,null,null,5.191,-1.3261,0.733,0.650,61615,1
GO:0015937,"coenzyme A biosynthetic process",0.154%,null,null,4.295,-1.6953,0.735,0.553,61615,1
GO:0051228,"mitotic spindle disassembly",0.002%, 0.302,-7.393,2.449,-1.9152,0.823,0.456,51228,0
GO:0016559,"peroxisome fission",0.023%,null,null,3.469,-1.7942,0.877,0.560,51228,1
GO:0046777,"protein autophosphorylation",0.077%,-2.637, 3.676,3.993,-1.8620,0.863,0.456,46777,0
GO:0046294,"formaldehyde catabolic process",0.021%,-3.928, 6.028,3.430,-2.7446,0.795,0.459,46294,0
GO:0006098,"pentose-phosphate shunt",0.287%,null,null,4.566,-1.5137,0.746,0.677,46294,1
GO:0010155,"regulation of proton transport",0.004%, 5.278,-2.794,2.668,-1.3329,0.846,0.459,10155,0
GO:0006032,"chitin catabolic process",0.018%,-3.122, 6.266,3.368,-1.4081,0.865,0.462,6032,0
GO:0071712,"ER-associated misfolded protein catabolic process",0.006%, 0.892, 5.726,2.872,-4.1015,0.681,0.462,71712,0
GO:0030970,"retrograde protein transport, ER to cytosol",0.011%,null,null,3.146,-1.9152,0.618,0.899,71712,1
GO:0030433,"ER-associated ubiquitin-dependent protein catabolic process",0.049%,null,null,3.794,-2.5255,0.651,0.866,71712,1
GO:0006515,"misfolded or incompletely synthesized protein catabolic process",0.056%,null,null,3.860,-1.3026,0.849,0.562,71712,1
GO:0019432,"triglyceride biosynthetic process",0.021%,-6.269,-2.991,3.426,-2.3602,0.786,0.481,19432,0
GO:2001246,"negative regulation of phosphatidylcholine biosynthetic process",0.000%,null,null,1.785,-2.2027,0.750,0.839,19432,1
GO:0006654,"phosphatidic acid biosynthetic process",0.016%,null,null,3.299,-1.9152,0.760,0.672,19432,1
GO:1901352,"negative regulation of phosphatidylglycerol biosynthetic process",0.001%,null,null,1.869,-2.2027,0.758,0.564,19432,1
GO:0010104,"regulation of ethylene-activated signaling pathway",0.002%, 5.163, 4.195,2.444,-1.9152,0.768,0.488,10104,0
GO:0009961,"response to 1-aminocyclopropane-1-carboxylic acid",0.000%, 3.330, 6.230,1.041,-1.5443,0.859,0.489,9961,0
