Annotated	Significant	Expected	DEG	Term	pval
GO:0019001	627	25	25,62	25	guanyl nucleotide binding	0,0088310974654138
GO:0070696	4	2	0,16	2	transmembrane receptor protein serine/threonine kinase binding	0,00947572187356489
GO:0015297	333	19	13,61	19	antiporter activity	0,0299871303270364
GO:0043621	35	9	1,43	9	protein self-association	8,36260155474284e-06
GO:0034485	9	2	0,37	2	phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity	0,0496268548952121
GO:0004672	2256	138	92,19	138	protein kinase activity	0,000113687713207843
GO:0004674	1098	65	44,87	65	protein serine/threonine kinase activity	0,00478765677073214
GO:0030515	20	6	0,82	6	snoRNA binding	0,000165932669000784
GO:0019212	54	10	2,21	10	phosphatase inhibitor activity	0,0303324958452986
GO:0005347	87	9	3,56	9	ATP transmembrane transporter activity	0,0152871068351371
GO:0010427	21	4	0,86	4	abscisic acid binding	0,00952421239742305
GO:0004631	2	2	0,08	2	phosphomevalonate kinase activity	0,00166870095455032
GO:0015276	38	6	1,55	6	ligand-gated ion channel activity	0,00414377032021244
GO:0052692	8	2	0,33	2	raffinose alpha-galactosidase activity	0,0396547666585267
GO:0004161	5	3	0,2	3	dimethylallyltranstransferase activity	0,00064003606011912
GO:0004163	3	2	0,12	2	diphosphomevalonate decarboxylase activity	0,00486989869660757
GO:0070628	8	2	0,33	2	proteasome binding	0,0396547666585267
GO:0016504	3	2	0,12	2	peptidase activator activity	0,00486989869660757
GO:0004604	1	1	0,04	1	phosphoadenylyl-sulfate reductase (thioredoxin) activity	0,0408625049913482
GO:0005524	5240	318	214,12	318	ATP binding	8,60720078308419e-14
GO:0008061	25	7	1,02	7	chitin binding	4,71536260909029e-05
GO:0015247	1	1	0,04	1	aminophospholipid transmembrane transporter activity	0,0408625049913482
GO:0005516	226	23	9,23	23	calmodulin binding	5,92158434578311e-05
GO:0042626	521	25	21,29	25	ATPase activity, coupled to transmembrane movement of substances	0,00147953865400601
GO:0031072	104	26	4,25	26	heat shock protein binding	6,56856640795788e-09
GO:0005543	126	7	5,15	7	phospholipid binding	0,0363989044179379
GO:0004864	47	8	1,92	8	protein phosphatase inhibitor activity	0,000579294796813787
GO:0004867	31	4	1,27	4	serine-type endopeptidase inhibitor activity	0,0363335562944672
GO:0020037	789	69	32,24	69	heme binding	3,25860009389423e-09
