Annotated	Significant	Expected	DEG	Term	pval
GO:0044183	28	4	1,11	4	protein binding involved in protein folding	0,0237845085620066
GO:0008970	17	4	0,68	4	phospholipase A1 activity	0,00390465947721865
GO:0030246	761	62	30,25	62	carbohydrate binding	1,14149506449578e-05
GO:0030247	108	17	4,29	17	polysaccharide binding	1,26451755201994e-06
GO:0045544	1	1	0,04	1	gibberellin 20-oxidase activity	0,0397444429655263
GO:0004672	2256	135	89,66	135	protein kinase activity	0,0108808599648827
GO:0004674	1098	74	43,64	74	protein serine/threonine kinase activity	3,86783176726348e-05
GO:0004675	19	3	0,76	3	transmembrane receptor protein serine/threonine kinase activity	0,037738326503311
GO:0015035	77	8	3,06	8	protein disulfide oxidoreductase activity	0,0113705372181039
GO:0005344	3	2	0,12	2	oxygen carrier activity	0,00461049414394328
GO:0004615	4	2	0,16	2	phosphomannomutase activity	0,00897780481389027
GO:0004190	215	16	8,55	16	aspartic-type endopeptidase activity	0,0124433813146241
GO:0042781	7	2	0,28	2	3'-tRNA processing endoribonuclease activity	0,029017340971894
GO:0048032	6	2	0,24	2	galacturonate binding	0,0212821749942665
GO:0051219	9	3	0,36	3	phosphoprotein binding	0,00439518914811541
GO:0003755	117	13	4,65	13	peptidyl-prolyl cis-trans isomerase activity	0,000784452879705056
GO:0003756	28	10	1,11	10	protein disulfide isomerase activity	6,50338913870297e-08
GO:0010436	6	2	0,24	2	carotenoid dioxygenase activity	0,0212821749942665
GO:0004161	5	2	0,2	2	dimethylallyltranstransferase activity	0,0145697360143371
GO:0080030	24	4	0,95	4	methyl indole-3-acetate esterase activity	0,013984906232263
GO:0080031	22	4	0,87	4	methyl salicylate esterase activity	0,0102504982025681
GO:0080032	22	4	0,87	4	methyl jasmonate esterase activity	0,0102504982025681
GO:0046923	15	6	0,6	6	ER retention sequence binding	1,43324065519008e-05
GO:0004185	69	8	2,74	8	serine-type carboxypeptidase activity	0,00595615921520897
GO:0008061	25	8	0,99	8	chitin binding	3,60772789379616e-06
GO:0016762	66	9	2,62	9	xyloglucan:xyloglucosyl transferase activity	0,00116239650491222
GO:0005516	226	22	8,98	22	calmodulin binding	0,000109547584809887
GO:0005544	32	5	1,27	5	calcium-dependent phospholipid binding	0,00811331788503897
GO:0004866	70	10	2,78	10	endopeptidase inhibitor activity	0,0374262270927068
GO:0004867	31	6	1,23	6	serine-type endopeptidase inhibitor activity	0,0012220272434124
GO:0003735	1005	54	39,94	54	structural constituent of ribosome	0,0162364680227478
GO:0004853	6	4	0,24	4	uroporphyrinogen decarboxylase activity	3,4957971961595e-05
GO:0020037	789	53	31,36	53	heme binding	0,000162813100554794
GO:0016772	4379	177	174,04	177	transferase activity, transferring phosphorus-containing groups	0,0396842136981348
