Annotated	Significant	Expected	DEG	Term	pval
GO:0048768	1	1	0,04	1	root hair cell tip growth	0,0432000000000002
GO:0042546	183	28	7,91	28	cell wall biogenesis	4,64525022696949e-15
GO:0009831	1	1	0,04	1	plant-type cell wall modification involved in multidimensional cell growth	0,0432000000000002
GO:0005980	3	2	0,13	2	glycogen catabolic process	0,00543418100189933
GO:0070588	99	14	4,28	14	calcium ion transmembrane transport	9,07309122421865e-05
GO:0005985	86	7	3,72	7	sucrose metabolic process	0,0348172298057193
GO:0006468	2458	162	106,19	162	protein phosphorylation	8,4253161216979e-07
GO:0015995	46	5	1,99	5	chlorophyll biosynthetic process	0,0474337069186851
GO:0005975	1975	148	85,32	148	carbohydrate metabolic process	0,00745146173540206
GO:0005978	17	6	0,73	6	glycogen biosynthetic process	5,27788938467147e-05
GO:2001271	1	1	0,04	1	negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis	0,0432000000000002
GO:0035556	620	58	26,78	58	intracellular signal transduction	0,0166233650759041
GO:0048731	598	38	25,83	38	system development	0,0245751217080602
GO:0009590	1	1	0,04	1	detection of gravity	0,0432000000000002
GO:1903335	1	1	0,04	1	regulation of vacuolar transport	0,0432000000000002
GO:0010555	4	2	0,17	2	response to mannitol	0,0105569070449469
GO:1904825	1	1	0,04	1	protein localization to microtubule plus-end	0,0432000000000002
GO:0009584	11	3	0,48	3	detection of visible light	0,0102281292601211
GO:0009585	18	3	0,78	3	red, far-red light phototransduction	0,0404229914136878
GO:0050790	780	49	33,7	49	regulation of catalytic activity	0,0468658754576145
GO:0045893	415	18	17,93	18	positive regulation of transcription, DNA-templated	0,0266101398360228
GO:0015770	9	4	0,39	4	sucrose transport	0,000367012369735752
GO:0015721	1	1	0,04	1	bile acid and bile salt transport	0,0432000000000002
