Annotated	Significant	Expected	DEG	Term	pval
GO:0004385	2	2	0,05	2	guanylate kinase activity	0,00051987551255175
GO:0003700	1205	35	27,49	35	DNA-binding transcription factor activity	0,0345589363805332
GO:0015631	289	12	6,59	12	tubulin binding	0,0228230824168525
GO:0061809	54	4	1,23	4	NAD+ nucleotidase, cyclic ADP-ribose generating	0,0346406345356507
GO:0005524	5240	207	119,54	207	ATP binding	5,0676941227519e-16
GO:0031490	9	2	0,21	2	chromatin DNA binding	0,0168262018530645
GO:0010181	51	5	1,16	5	FMN binding	0,00603287140085551
GO:0051903	7	3	0,16	3	S-(hydroxymethyl)glutathione dehydrogenase activity	0,000386676002852379
GO:0004617	15	2	0,34	2	phosphoglycerate dehydrogenase activity	0,0448503142826821
GO:0008179	2	1	0,05	1	adenylate cyclase binding	0,0451077033507518
GO:0050661	111	6	2,53	6	NADP binding	0,0420114961041855
GO:0004643	2	1	0,05	1	phosphoribosylaminoimidazolecarboxamide formyltransferase activity	0,0451077033507518
GO:0050135	54	4	1,23	4	NAD(P)+ nucleosidase activity	0,0346406345356507
GO:0015288	12	2	0,27	2	porin activity	0,0294859317674804
GO:0003865	2	1	0,05	1	3-oxo-5-alpha-steroid 4-dehydrogenase activity	0,0451077033507518
GO:0042803	100	9	2,28	9	protein homodimerization activity	0,00048015807506484
GO:0008661	11	2	0,25	2	1-deoxy-D-xylulose-5-phosphate synthase activity	0,0249435414024411
GO:0008381	2	2	0,05	2	mechanosensitive ion channel activity	0,00051987551255175
GO:0046872	7522	173	171,61	173	metal ion binding	0,00157505689496107
GO:0001671	18	5	0,41	5	ATPase activator activity	4,08799367730859e-05
GO:0031593	32	4	0,73	4	polyubiquitin modification-dependent protein binding	0,00582151431769511
GO:0051082	238	52	5,43	52	unfolded protein binding	1,96507637366772e-35
GO:0103117	2	1	0,05	1	UDP-3-O-acyl-N-acetylglucosamine deacetylase activity	0,0451077033507518
GO:0051087	74	22	1,69	22	chaperone binding	6,94518004465888e-19
GO:0004843	115	6	2,62	6	thiol-dependent ubiquitin-specific protease activity	0,048464454118224
GO:0004846	2	1	0,05	1	urate oxidase activity	0,0451077033507518
GO:0043565	969	30	22,11	30	sequence-specific DNA binding	0,0108624602116494
GO:0051787	22	4	0,5	4	misfolded protein binding	0,0014178854195231
GO:0031418	229	10	5,22	10	L-ascorbic acid binding	0,038367705268487
GO:0051538	9	3	0,21	3	3 iron, 4 sulfur cluster binding	0,000896803396434087
GO:0003960	2	1	0,05	1	NADPH:quinone reductase activity	0,0451077033507518
GO:0102389	2	1	0,05	1	polyprenol reductase activity	0,0451077033507518
GO:0051740	13	6	0,3	6	ethylene binding	2,07351348742397e-07
GO:0052692	8	2	0,18	2	raffinose alpha-galactosidase activity	0,0132863355293689
GO:0044548	3	2	0,07	2	S100 protein binding	0,00153595997410965
GO:0034038	2	1	0,05	1	deoxyhypusine synthase activity	0,0451077033507518
GO:0019212	54	5	1,23	5	phosphatase inhibitor activity	0,0100729763851049
GO:0030628	15	2	0,34	2	pre-mRNA 3'-splice site binding	0,0448503142826821
GO:0016768	2	1	0,05	1	spermine synthase activity	0,0451077033507518
GO:0031072	104	26	2,37	26	heat shock protein binding	9,71549638485069e-12
GO:0030619	6	2	0,14	2	U1 snRNA binding	0,007336762206077
GO:0003937	2	1	0,05	1	IMP cyclohydrolase activity	0,0451077033507518
