Annotated	Significant	Expected	DEG	Term	pval
GO:0006527	5	2	0,2	2	arginine catabolic process	0,014997315062107
GO:0031120	1	1	0,04	1	snRNA pseudouridine synthesis	0,0403490909090908
GO:0009058	8924	348	360,08	348	biosynthetic process	0,0222908045430865
GO:0016554	32	5	1,29	5	cytidine to uridine editing	0,00862860600501606
GO:0006538	9	3	0,36	3	glutamate catabolic process	0,0298081007743876
GO:0009753	71	11	2,86	11	response to jasmonic acid	0,0442956676234209
GO:0051083	1	1	0,04	1	'de novo' cotranslational protein folding	0,0403490909090908
GO:0048268	20	3	0,81	3	clathrin coat assembly	0,0447728741073959
GO:0009741	65	5	2,62	5	response to brassinosteroid	0,0084817569127696
GO:0006364	289	19	11,66	19	rRNA processing	0,0271189852510947
GO:0006355	2858	132	115,32	132	regulation of transcription, DNA-templated	0,00605976144016547
GO:0019722	19	5	0,77	5	calcium-mediated signaling	0,000768782592908628
GO:0006662	21	4	0,85	4	glycerol ether metabolic process	0,00911591896535468
GO:0001676	8	2	0,32	2	long-chain fatty acid metabolic process	0,0387428912629858
GO:0006621	15	6	0,61	6	protein retention in ER lumen	1,56065870251994e-05
GO:0006629	1330	100	53,66	100	lipid metabolic process	1,3137367938311e-05
GO:0006616	3	2	0,12	2	SRP-dependent cotranslational protein targeting to membrane, translocation	0,00474966000711842
GO:0008299	153	18	6,17	18	isoprenoid biosynthetic process	0,0233220618198362
GO:1900150	24	4	0,97	4	regulation of defense response to fungus	0,0147097610360785
GO:0006303	12	3	0,48	3	double-strand break repair via nonhomologous end joining	0,0109693567019466
GO:0016311	753	40	30,38	40	dephosphorylation	0,0257288809006754
GO:0071456	35	9	1,41	9	cellular response to hypoxia	0,00019080619188032
GO:0005992	21	5	0,85	5	trehalose biosynthetic process	0,00125800030768363
GO:0009873	196	18	7,91	18	ethylene-activated signaling pathway	0,00104373835208445
GO:0045792	1	1	0,04	1	negative regulation of cell size	0,0403490909090908
GO:0034204	30	6	1,21	6	lipid translocation	0,00110161146159091
GO:0030433	42	5	1,69	5	ubiquitin-dependent ERAD pathway	0,0262293534360971
GO:0031204	6	2	0,24	2	posttranslational protein targeting to membrane, translocation	0,0218979320741265
GO:0042546	183	12	7,38	12	cell wall biogenesis	0,00319110872032193
GO:0070588	99	11	3,99	11	calcium ion transmembrane transport	0,00217245340441223
GO:0006468	2458	148	99,18	148	protein phosphorylation	1,5066655859314e-07
GO:0043048	2	2	0,08	2	dolichyl monophosphate biosynthetic process	0,00162692267411416
GO:0090084	1	1	0,04	1	negative regulation of inclusion body assembly	0,0403490909090908
GO:0006470	477	24	19,25	24	protein dephosphorylation	0,0144379406052078
GO:0009809	29	5	1,17	5	lignin biosynthetic process	0,00562084627390576
GO:0015979	598	24	24,13	24	photosynthesis	0,0080819554651705
GO:0034727	5	2	0,2	2	piecemeal microautophagy of the nucleus	0,014997315062107
GO:0030187	3	2	0,12	2	melatonin biosynthetic process	0,00474966000711842
GO:0015914	54	8	2,18	8	phospholipid transport	0,00137366945294289
GO:0051555	4	2	0,16	2	flavonol biosynthetic process	0,00924502264547863
GO:0033387	1	1	0,04	1	putrescine biosynthetic process from ornithine	0,0403490909090908
GO:0010508	4	2	0,16	2	positive regulation of autophagy	0,040323519143489
GO:0015786	7	2	0,28	2	UDP-glucose transmembrane transport	0,0298449756840464
GO:0046256	1	1	0,04	1	2,4,6-trinitrotoluene catabolic process	0,0403490909090908
GO:0072334	8	2	0,32	2	UDP-galactose transmembrane transport	0,0387428912629858
