Annotated	Significant	Expected	DEG	Term	pval
GO:0006820	982	15	12,43	15	anion transport	0,00155313174931001
GO:0006821	26	2	0,33	2	chloride transport	0,042516030942642
GO:0045927	34	3	0,43	3	positive regulation of growth	0,0311201106223041
GO:0010583	2	2	0,03	2	response to cyclopentenone	0,00015977403640172
GO:0051228	4	1	0,05	1	mitotic spindle disassembly	0,0496675630594091
GO:0006986	23	3	0,29	3	response to unfolded protein	0,0250496270022749
GO:0034063	14	2	0,18	2	stress granule assembly	0,0131476826903784
GO:0009718	16	2	0,2	2	anthocyanin-containing compound biosynthetic process	0,0170514034232181
GO:0042026	58	17	0,73	17	protein refolding	4,92394601255719e-19
GO:0032957	12	2	0,15	2	inositol trisphosphate metabolic process	0,00969608133754327
GO:1901671	5	3	0,06	3	positive regulation of superoxide dismutase activity	1,97493495917515e-05
GO:0065003	708	21	8,96	21	protein-containing complex assembly	0,00183566390182345
GO:0009704	7	2	0,09	2	de-etiolation	0,00321699613326411
GO:0031623	3	1	0,04	1	receptor internalization	0,0374863269433952
GO:0042149	16	2	0,2	2	cellular response to glucose starvation	0,0170514034232181
GO:0006457	365	67	4,62	67	protein folding	1,06467750133986e-25
GO:0010157	4	2	0,05	2	response to chlorate	0,000942618595354158
GO:0071629	1	1	0,01	1	cytoplasm protein quality control by the ubiquitin-proteasome system	0,0126545454545454
GO:0030970	4	1	0,05	1	retrograde protein transport, ER to cytosol	0,0496675630594091
GO:1902584	6	2	0,08	2	positive regulation of response to water deprivation	0,0023172337242195
GO:0006513	18	2	0,23	2	protein monoubiquitination	0,0213824262880569
GO:0034605	25	6	0,32	6	cellular response to heat	5,73127655597869e-07
GO:0009833	13	2	0,16	2	plant-type primary cell wall biogenesis	0,0113637777127596
GO:0046855	23	2	0,29	2	inositol phosphate dephosphorylation	0,0339251186190772
GO:0080186	6	2	0,08	2	developmental vegetative growth	0,0023172337242195
GO:0045037	12	2	0,15	2	protein import into chloroplast stroma	0,00969608133754327
GO:0043547	88	4	1,11	4	positive regulation of GTPase activity	0,0324172872609255
GO:0010264	4	1	0,05	1	myo-inositol hexakisphosphate biosynthetic process	0,0496675630594091
GO:0006122	8	2	0,1	2	mitochondrial electron transport, ubiquinol to cytochrome c	0,00425349356040808
GO:0030433	42	4	0,53	4	ubiquitin-dependent ERAD pathway	0,00193588034877324
GO:0071218	22	4	0,28	4	cellular response to misfolded protein	0,0493568571790687
GO:0071230	3	1	0,04	1	cellular response to amino acid stimulus	0,0374863269433952
GO:0000395	4	1	0,05	1	mRNA 5'-splice site recognition	0,0496675630594091
GO:0000398	272	9	3,44	9	mRNA splicing, via spliceosome	0,046752400058704
GO:0061077	85	19	1,08	19	chaperone-mediated protein folding	0,00302376772853894
GO:0042795	1	1	0,01	1	snRNA transcription by RNA polymerase II	0,0126545454545454
GO:0042796	1	1	0,01	1	snRNA transcription by RNA polymerase III	0,0126545454545454
GO:0009435	24	2	0,3	2	NAD biosynthetic process	0,0367053029436391
GO:0016558	14	2	0,18	2	protein import into peroxisome matrix	0,0131476826903784
GO:0009408	109	27	1,38	27	response to heat	1,03831908765848e-21
GO:0042753	3	1	0,04	1	positive regulation of circadian rhythm	0,0374863269433952
GO:0000387	33	3	0,42	3	spliceosomal snRNP assembly	0,00828662111384884
GO:0034765	15	2	0,19	2	regulation of ion transmembrane transport	0,0150446020357211
