term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0031623,"receptor internalization",0.016%, 0.384,-6.028,3.311,-1.5158,0.827,0.266,31623,0
GO:0010050,"vegetative phase change",0.001%, 2.213,-2.666,1.978,-1.6897,0.902,0.303,10050,0
GO:0010582,"floral meristem determinacy",0.001%,null,null,1.940,-1.5158,0.902,0.540,10050,1
GO:0006513,"protein monoubiquitination",0.016%,-6.712, 2.763,3.318,-1.8406,0.895,0.331,6513,0
GO:0097352,"autophagosome maturation",0.008%, 6.294,-0.436,3.035,-1.3931,0.801,0.333,97352,0
GO:0006884,"cell volume homeostasis",0.009%, 5.371, 3.033,3.039,-3.5040,0.757,0.383,6884,0
GO:0042149,"cellular response to glucose starvation",0.016%,-2.526, 6.485,3.301,-1.9403,0.778,0.388,42149,0
GO:0019628,"urate catabolic process",0.006%,-5.240,-1.063,2.893,-1.6897,0.807,0.399,19628,0
GO:0006203,"dGTP catabolic process",0.003%,null,null,2.512,-1.3931,0.798,0.687,19628,1
GO:0042542,"response to hydrogen peroxide",0.029%,-3.469, 5.998,3.571,-5.6602,0.748,0.405,42542,0
GO:0071230,"cellular response to amino acid stimulus",0.019%,null,null,3.390,-1.5158,0.719,0.741,42542,1
GO:0000302,"response to reactive oxygen species",0.181%,null,null,4.367,-1.4918,0.732,0.728,42542,1
GO:1902584,"positive regulation of response to water deprivation",0.001%,null,null,2.045,-2.8139,0.688,0.579,42542,1
GO:0010157,"response to chlorate",0.000%,null,null,1.771,-3.2059,0.790,0.561,42542,1
GO:1901671,"positive regulation of superoxide dismutase activity",0.002%,null,null,2.305,-4.9757,0.669,0.656,42542,1
GO:0009789,"positive regulation of abscisic acid-activated signaling pathway",0.001%,null,null,2.258,-2.1882,0.681,0.585,42542,1
GO:0050803,"regulation of synapse structure or activity",0.034%, 4.410, 5.986,3.640,-1.5158,0.887,0.417,50803,0
GO:0051228,"mitotic spindle disassembly",0.002%, 6.802,-0.046,2.449,-1.3931,0.805,0.419,51228,0
GO:0030433,"ER-associated ubiquitin-dependent protein catabolic process",0.049%,-4.173, 3.551,3.794,-3.0460,0.619,0.428,30433,0
GO:0010583,"response to cyclopentenone",0.005%,null,null,2.845,-1.6897,0.793,0.535,30433,1
GO:0071712,"ER-associated misfolded protein catabolic process",0.006%,null,null,2.872,-1.8889,0.640,0.866,30433,1
GO:0006986,"response to unfolded protein",0.037%,null,null,3.677,-1.6919,0.752,0.601,30433,1
GO:0030970,"retrograde protein transport, ER to cytosol",0.011%,null,null,3.146,-1.3931,0.597,0.899,30433,1
GO:0016095,"polyprenol catabolic process",0.001%,-5.957,-1.268,1.851,-1.6897,0.812,0.458,16095,0
GO:1902242,"copal-8-ol diphosphate(3-) catabolic process",0.002%,null,null,2.476,-1.5158,0.775,0.896,16095,1
GO:0009649,"entrainment of circadian clock",0.006%,-0.682, 6.613,2.906,-1.6734,0.807,0.459,9649,0
GO:0006267,"pre-replicative complex assembly involved in nuclear cell cycle DNA replication",0.009%, 6.086, 0.999,3.061,-1.9885,0.750,0.484,6267,0
GO:0015914,"phospholipid transport",0.076%, 1.849,-6.401,3.987,-1.7422,0.826,0.499,15914,0
GO:0006821,"chloride transport",0.117%,null,null,4.175,-1.5368,0.894,0.553,15914,1
GO:0034204,"lipid translocation",0.057%,null,null,3.867,-1.4218,0.665,0.806,15914,1
