Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr11g0889007.1	Protein EXORDIUM"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25659059942699	1.07575950612908	-1.30680729372151
Niben261Chr11g1211008.1	nodulin-related protein 1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34854760156447	1.43643502105652	1.44505488815798	-0.863217695998937
Niben261Chr12g0682002.1	DDE Tnp4 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.926214184560991	2.45633193422936	2.21732164784909	-1.15181852167598
Niben261Chr12g0736001.1	Xyloglucan endotransglucosylase/hydrolase"	NA	NA	NA	NA	NA	0.827994505729649	NA	NA	NA	NA	NA	NA	0.832134620233981	1.93575750773032	1.55640596472818	-1.59833282818884
Niben261Chr12g1172001.1	Calmodulin-binding protein 60 b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.847643634389075	NA	-1.10139573496383
Niben261Chr12g1232003.1	trihelix transcription factor GT-2-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr13g0708014.1	ULP_PROTEASE domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr14g0201018.1	protein PAT1 homolog 1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr14g1294002.1	WRKY transcription factor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.24726488554736	1.05879107531236	NA
Niben261Chr15g0035001.1	ethylene-responsive transcription factor ERF106-like"	NA	NA	NA	NA	NA	NA	NA	0.848416711977161	NA	NA	NA	NA	0.971056975994006	NA	1.13499644402372	-0.931767116239761
Niben261Chr15g0767005.1	aspartic proteinase PCS1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.08737324308913
Niben261Chr15g1113005.1	Senescence-associated carboxylesterase 101"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19629525327495	1.08785056747518	1.02735236245866	NA
Niben261Chr15g1113015.1	Senescence-associated carboxylesterase 101"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr15g1296009.1	WRKY transcription factor 6-like"	NA	NA	NA	NA	NA	NA	1.0664673336965	NA	0.933831544790717	NA	NA	NA	NA	1.08969578285368	NA	NA
Niben261Chr15g1462015.1	Protein-serine/threonine phosphatase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.8206246597675	1.31370748117216	NA
Niben261Chr16g0642003.1	Calcium-binding allergen Ole e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.745164291475935
Niben261Chr17g0825001.1	Chr3:7600297-7600707 REVERSE LENGTH=136"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.646367200576828	NA
Niben261Chr18g0803025.1	ethylene-responsive transcription factor ERF025-like"	NA	NA	NA	NA	NA	0.901299072009009	-1.85073813856305	NA	NA	NA	NA	NA	NA	3.38387553713907	NA	-2.04118427251492
Niben261Chr18g0908015.1	Glucan endo-1.3-beta-glucosidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr19g0054002.1	DDE Tnp4 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00059256552187	2.33026230712229	2.13379647706957	-1.06556919862674
Niben261Chr19g0968001.1	Glycosyltransferase family 92 protein"	NA	NA	NA	NA	0.649696190677437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Scf08889g0000003.1	Xyloglucan endotransglucosylase/hydrolase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37285655369304	2.34671389740577	2.09230083500493	NA
