Description	pcrtB22h_vs_GFP22h_filtered	pcrtB25h_vs_GFP25h_filtered	pcrtBAA_vs_GFPAA_filtered	pcrtBBB_vs_GFPBB_filtered	pcrtBYY_vs_GFPYY_filtered	pcrtB28h_vs_GFP28h_filtered	pcrtB34h_vs_GFP34h_filtered	pcrtB37h_vs_GFP37h_filtered	pcrtBZZ_vs_GFPZZ_filtered	pcrtBCC_vs_GFPCC_filtered	pcrtB40h_vs_GFP40h_filtered	pcrtBDD_vs_GFPDD_filtered	pcrtB46h_vs_GFP46h_filtered	pcrtB56h_vs_GFP56h_filtered	pcrtBEE_vs_GFPEE_filtered	pcrtB96h_vs_GFP96h_filtered
Niben261Chr01g0719007.1	3beta-hydroxysteroid- dehydrogenase/decarboxylase-like"	NA	NA	NA	NA	NA	NA	-0.675139039323212	NA	-0.607891983839293	NA	NA	-0.725005432836321	-0.919511263929911	-1.35701162216346	-1.22302382025101	NA
Niben261Chr01g0733005.1	Glycosyltransferase"	-1.54255516031131	-1.32184912134179	-1.50000710296063	-1.27527098892268	-1.29599754463744	-1.47005995636282	-2.10673472880321	-2.10262185935771	-2.10466735955773	-2.50100936491115	-3.40440892365008	-3.62803885796486	-3.73209448115034	-3.4503644084614	-3.42857036861852	NA
Niben261Chr01g0877001.1	Derlin"	NA	-0.7263340298838	-0.6823806261777	NA	-0.678649149386349	-0.750565428227134	-1.0012554686381	-0.745782973286631	-0.847613067555701	-0.781601185591749	-0.952754593695118	-0.874532536198858	-0.831327961639424	NA	-0.585522803352349	NA
Niben261Chr01g0894018.1	chaperonin CPN60-2. mitochondrial-like"	-1.2148967921206	-1.64133378163548	-1.38393538916429	-1.72876009409281	-1.68671472061491	-1.82501049199337	-1.71243658164883	-1.3965958105482	-1.38206075009851	-1.46931701975745	-1.98757954967811	-1.80208312391357	-1.49576326691255	-1.14891033867891	-1.21373648283751	1.01225941389231
Niben261Chr01g0911003.1	DNA-directed RNA polymerase subunit"	NA	-0.774997123774353	-0.717415262542919	-1.05897857246738	-0.888994033539136	-1.09205324267801	-1.24787533880835	-1.07315736625603	-1.03011231831696	-0.913170940720102	-1.37022292761339	-1.49801744120266	-1.43577651292836	-1.2946074321189	-1.33928126504811	0.955696751432288
Niben261Chr01g1032007.1	DUF1664 domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.595585640667823	-0.698286477605144	NA	NA	0.77840633032727
Niben261Chr01g1080014.1	periodic tryptophan protein 2 homolog"	-1.62681519592722	-1.85048571019825	-1.68621218005833	-1.89753933610647	-1.847703958809	-1.9309287987299	-1.71549707639136	-1.84804972295038	-1.54691355160683	-1.71458719756137	-2.85529572384953	-2.5025505435251	-1.99981605971203	-0.819477359523111	-1.2627972381671	NA
Niben261Chr01g1134008.1	Heat shock 22 kDa protein. mitochondrial"	-4.0603635271998	-4.07005105131353	-3.92100155254645	-4.45710936300717	-4.21361617801501	-4.3766749297314	-3.28550610435541	-2.83228689638055	-2.64861681483668	-2.94868804277509	-4.68169248793539	-3.5945055839943	-2.57586003975273	-2.05479339647421	-2.13907359304351	1.60823248282112
Niben261Chr01g1152002.1	Hsp70-Hsp90 organizing protein 1"	-1.06181879760841	-1.26615830262437	-1.13550124518965	-1.42781850446671	-1.36300382629235	-1.53487729673751	-1.53797709695797	-1.38575553286233	-1.31131770339549	-1.43307596354024	-2.01025241602222	-1.9613148140583	-1.75295920673119	-1.56510463216777	-1.55146490373914	0.627915209682339
Niben261Chr01g1217015.1	outer envelope pore protein 24B. chloroplastic-like"	NA	NA	NA	NA	NA	-0.743235063966827	NA	NA	NA	NA	NA	NA	-0.655598523010368	NA	NA	0.797374227731528
Niben261Chr01g1251009.1	40S ribosomal protein S27"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr01g1364017.1	AT-hook motif nuclear-localized protein"	-2.34923541269913	-1.7351129717046	-2.048058252818	-2.1647364590733	-1.97145447927297	-2.56179107795028	-3.55362285632403	-2.95409995618834	-2.8331379610861	-2.98851983651143	-3.8437258332411	-4.05167557880529	-4.2075268636577	-3.72118065553915	-3.75661773720843	1.56727529412915
Niben261Chr01g1402007.1	RNA polymerase II-associated protein 3 isoform X1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.775091353333278	-0.780986443493223	NA
Niben261Chr01g1430002.1	Small heat shock protein. chloroplastic"	-3.32142757290549	-5.31086120326774	-4.599542162633	-5.34924051509816	-5.2416952985353	-4.93751811312424	-2.31676933913999	NA	-1.71300208845126	-1.78887867183905	-2.57293741594293	-3.79146999871671	-4.66018883873117	-4.23578415345464	-4.31715165271523	5.28520441423977
Niben261Chr01g1618010.1	Ranbp2-type zinc finger protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.78976366539128	-1.27314586003592	-1.24907251163775	NA
Niben261Chr01g1652004.1	Chr5:145865-146911 REVERSE LENGTH=72"	NA	-0.931034390566994	-0.706890156107877	-0.890994345156084	-0.900848788016407	-0.940932716593319	-1.17434877428096	-1.23032162705987	-1.15582814080069	-1.13220932041304	-1.28583289145973	-1.24926247554086	-1.22211140600002	-1.02225229872876	-1.11017053476055	NA
Niben261Chr01g1688002.1	Heat shock cognate 70 kDa protein"	-1.21207359196949	-1.56691772661591	-1.29950892568085	-1.39695530277669	-1.41013571777816	-1.37500329435852	-1.11561650746815	-0.83113412008855	-0.794579568778563	NA	-1.95999992063211	-1.83948174662412	-1.59711108215241	-0.798888914140687	-0.905459111446471	NA
Niben261Chr01g1780003.1	Glycine-rich rna-binding protein 6. mitochondrial"	NA	NA	NA	-0.837157407302717	-0.683164216505974	-1.0982414906021	-1.08546259822545	NA	-0.677922358386136	-0.685940015119767	-1.1016920598516	-0.932867426797241	NA	NA	NA	1.94753506930235
Niben261Chr02g0137014.1	Armadillo repeat-containing protein 8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.769983573126482	-0.699338115908495	NA
Niben261Chr02g0155007.1	Heat shock 70 kDa protein"	-1.26589232428528	-2.37087392460889	-1.68419003544415	-1.83450924299103	-1.99406967843835	-1.87403073319162	-2.21145795615653	-1.65692202060822	-1.68805848116246	-1.81645357085426	-2.33942585092857	-2.32977732124564	-2.49955717321362	-1.60379108021354	-1.98645246713539	NA
Niben261Chr02g0283023.1	tRNA ligase 1"	NA	NA	NA	-0.883003306331736	-0.667611381406422	-0.884303170826885	-1.1906482431145	-0.941803267063086	-1.06457947181886	-1.00368664459487	-1.02968576183978	-1.08765282401539	-1.13548861017039	-0.84216118221663	-0.919377077630827	NA
Niben261Chr02g0314006.1	Rubisco large subunit-binding protein subunit alpha. chloroplastic"	NA	NA	NA	-0.911545809950371	-0.76579853195197	-1.06082704581013	-1.53233583863773	-1.34534707786331	-1.49989296604786	-1.67909061426552	-2.28127438559071	-1.98875420945438	-1.39675758057097	-1.17809575339098	-1.16238257272297	1.79061398390214
Niben261Chr02g0340006.1	Nuclear/nucleolar GTPase 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0561009.1	HATPase_c domain-containing protein"	-2.19153878949338	-2.36814434694023	-2.23771956467236	-2.27486826685775	-2.26518816066671	-2.36852278941798	-2.71010185425899	-2.51785495859727	-2.33077910539015	-2.57036513115994	-3.98505828491472	-2.98229462061593	-1.97188503859066	-2.37443882549235	-2.13304072927955	0.746899551855593
Niben261Chr02g0629001.1	C2H2-type domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	-0.7513257979363	-0.681771933962414	-0.764850538462382	-1.05576931003861	-0.807619407260887	-0.65708970661184	NA	NA	NA
Niben261Chr02g0789009.1	non-functional NADPH-dependent codeinone reductase 2-like"	-2.20269249425734	-1.93035580982526	-1.96771901026505	-2.90105989799582	-2.48330894767207	-3.24498741190966	-3.9059714205613	-3.21535884882026	-3.12410254546174	-3.47231793243541	-5.08815775391363	-4.91796748521841	-4.45137809687764	-4.05092568498582	-4.0300526535059	NA
Niben261Chr02g0807015.1	Ubiquitinyl hydrolase 1"	NA	NA	-0.765494473323	NA	NA	NA	-0.926591567600569	-0.817765589310866	-0.747069315432088	-0.90883918963578	-1.18697157388177	-1.08368163130441	-1.23318494406765	NA	NA	NA
Niben261Chr02g0809005.1	dnaJ homolog subfamily B member 1-like"	NA	NA	NA	-1.14155461667556	-0.915975187271097	-1.45956028810045	-1.00214530924645	-0.934182537172022	-1.26891947272265	-1.29355362293975	-1.48795723164235	-1.47686737287468	-1.17260928819851	-2.35975897506899	-2.05699974636814	NA
Niben261Chr02g0878007.1	E3 ubiquitin-protein ligase RNF181-like"	-2.04137480138931	-1.89307597273852	-1.96145038671695	-2.13560734098493	-2.04880131434228	-2.34134656314133	-3.58690744062201	-2.48421183029121	-2.63231334087851	-2.77656123533202	-4.46867982577474	-3.3785224765992	-2.58502201375898	-2.66698440271808	-2.61415452854905	-1.03057355746288
Niben261Chr02g0882007.1	serine/threonine-protein kinase STY46-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g0919011.1	MADS-box protein CMB1-like"	-5.73348240899872	-5.15393684687672	-5.56494315158864	-5.24476120054832	-5.277178822207	-5.53937723090614	-8.4938689533726	-7.08676281560459	-7.05550983807542	-7.39473825502716	-12.0640883279371	-11.184225927052	-8.80718214646869	-7.47111279541676	-7.47443326004861	NA
Niben261Chr02g0948003.1	Heat shock protein 90"	NA	-0.620073326856662	NA	-1.02318172152621	-0.867834721607899	-1.12745025421604	-1.285962630876	-1.03026312428745	-1.20941766679448	-1.25060793975472	-1.65896000879522	-1.34103645098879	-0.782561545421437	-1.11854450155588	-0.881274040382646	1.62554268174725
Niben261Chr02g1039019.1	sarcoplasmic reticulum histidine-rich calcium-binding protein-like"	NA	-0.694103106421742	NA	-0.903907937340768	-0.787227766377958	-1.06795090881537	-1.30764541482762	-1.21626497617171	-1.20918290910931	-1.19926600961636	-1.47918967604934	-1.45645840752813	-1.36310945382053	-1.6657424949445	-1.57375248890718	NA
Niben261Chr02g1179004.1	Syntaxin"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.608563582673939	-0.586969825058007	NA	NA	NA
Niben261Chr02g1284017.1	HNH domain-containing protein"	NA	-0.603092002137583	NA	-0.686824483515791	-0.622947071001041	-0.792004247772185	NA	NA	NA	NA	-0.620741591766957	-0.78233539381179	-0.75469875483546	-0.622577207809159	-0.587220154027976	NA
Niben261Chr02g1347013.1	Mechanosensitive ion channel protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr02g1409007.1	U3 small nucleolar RNA-associated protein 4 homolog"	NA	NA	NA	NA	NA	NA	-0.633615156486242	-0.697254734771114	-0.640469662356669	-0.649902580078816	-0.669356609851015	-0.595144829682289	-0.701038701734088	-0.779193470029271	-0.821478486497381	NA
Niben261Chr02g1414006.1	protein ECERIFERUM 1"	NA	NA	NA	NA	NA	NA	-1.4396509929145	NA	NA	NA	-1.23243958115402	-1.23070855582367	NA	-0.99225871392027	NA	NA
Niben261Chr03g0008020.1	Nucleotide-sugar transporter"	NA	NA	NA	NA	NA	NA	NA	-2.29650270986272	-1.87694978791045	-1.89544841523926	-2.08761636977948	-1.72726161643313	NA	NA	NA	NA
Niben261Chr03g0016006.1	UBR-type domain-containing protein"	-0.95114355695527	-1.58325036404249	-1.33795683531915	-1.37971011370158	-1.49039434618001	-1.51744361621336	-1.99349504987493	-1.84844081111481	-1.90321891273504	-1.89441658396874	-2.16372762406512	-2.15877262716728	-2.16133490559819	-2.2934943719273	-2.27949986351971	0.967072336627493
Niben261Chr03g0048008.1	Reticulon-like protein"	NA	NA	NA	NA	NA	NA	-1.21209023915601	-0.882445618560689	-0.906501396971268	-1.0202820352457	-1.48797333647232	-1.28472626060805	-1.14078964622033	-1.49400745705962	-1.32034478534976	NA
Niben261Chr03g0053016.1	G-patch domain-containing protein"	NA	-0.645357833540294	NA	-0.634504461615834	-0.597849747252701	-0.731581756593402	-1.05879137942788	-0.777142661310442	-0.786026694908863	-0.859937379977121	-1.18091760891623	-0.962390801198066	-0.817452577275708	-0.744266854428113	-0.752981814493499	NA
Niben261Chr03g0059001.1	GTP binding Elongation factor Tu family protein"	NA	-1.08020487929111	NA	-1.65708770484777	-1.44312417602287	-1.80371775204328	-1.89195053266678	-1.80635317248009	-1.67129647658932	-1.81667719949541	-2.66727680141914	-2.92339137474336	-2.6588228809922	-3.27207602650615	-2.96780830924362	1.16059821630517
Niben261Chr03g0121001.1	FAM10 family protein At4g22670-like"	-0.82261852687777	-1.24520059430047	-0.98066834347932	-1.49108958273114	-1.39506451979976	-1.61343862892883	-1.83192436701918	-1.72786249482045	-1.76533333027973	-1.72392480682643	-1.85108313372898	-1.63923506485789	-1.37371317680481	-1.41402823725561	-1.38630157082062	0.958069676055642
Niben261Chr03g0183006.1	large proline-rich protein BAG6"	NA	-0.964418292827561	-0.710124682214375	-1.26344055931268	-1.1501047880147	-1.52915033562923	-1.4388314944957	-1.16481068518453	-1.17210894884268	-1.29837405333304	-1.72795527527918	-1.70933826271971	-1.69564265573725	-1.5923412071813	-1.59923614392647	NA
Niben261Chr03g0199001.1	Chr5:5465699-5467006 REVERSE LENGTH=168"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0209001.1	SWI/SNF complex subunit SWI3B"	NA	-0.641967791928277	NA	-0.938258746680457	-0.847236800660487	-1.22041460694165	-1.55241876902058	-1.20284245279427	-1.16055933425566	-1.1719607462536	-1.12553869818701	-0.970748547017937	-0.939198199754856	-0.738001647250485	-0.784233444327567	0.95914799541755
Niben261Chr03g0215015.1	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0273006.1	Sterol regulatory element-binding protein site 2 protease"	-0.929683499781907	-2.0438602245838	-1.33621395542417	-2.25850696702985	-2.1246076768932	-2.21395939382184	-1.0575119322889	-1.42495069754622	-1.14489143633413	-1.3577207378625	-2.22793324957167	-1.99790236712449	-1.75429456824302	-0.882313919702488	-1.11192195382528	1.57276183596714
Niben261Chr03g0287036.1	Serine/threonine-protein kinase"	NA	NA	NA	NA	-1.17009028753288	NA	-1.64145057669795	-1.4155198579332	-1.35913583705133	-1.72384603784853	-1.87793956572742	-1.81624674535137	-2.54847419515573	-1.8173254831208	-1.94200193274193	NA
Niben261Chr03g0287037.1	Glycine-rich protein"	NA	NA	NA	NA	NA	NA	-1.46785572837093	NA	-1.14396699711384	-1.26736344927453	-1.67295396973562	-1.3908010876352	-1.02978445062164	-1.33045151264405	-1.17392293596135	NA
Niben261Chr03g0346001.1	Methionine aminopeptidase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.612863927967535	NA	NA	NA	NA	NA
Niben261Chr03g0351007.1	40S ribosomal protein S13"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0375004.1	Homeobox-leucine zipper protein anthocyaninless 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.628308951227285	-1.09059464963572	-0.978383378671455	NA
Niben261Chr03g0487014.1	Arf gtpase-activating protein"	NA	NA	NA	NA	NA	NA	-0.613748230470821	NA	NA	NA	NA	-0.636104123053957	NA	-0.758209935721234	-0.657419521125387	NA
Niben261Chr03g0749016.1	Chr5:8901832-8902891 FORWARD LENGTH=99"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.79881986686501	-1.72801012615089	NA
Niben261Chr03g0772016.1	Clathrin light chain"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr03g0885004.1	ATP-dependent Clp protease proteolytic subunit"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.730983986885849
Niben261Chr03g0962008.1	UPF0664 stress-induced protein C29B12.11c-like"	NA	NA	NA	NA	NA	NA	-1.87241869503827	-1.72683150179564	-1.45727646477119	-1.48907620163035	-2.0762705444862	-1.96183968954438	-1.70411345612651	-1.44727072283253	-1.448797705718	NA
Niben261Chr03g1071008.1	protein AIR1-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.798463483316185
Niben261Chr03g1081002.1	dnaJ protein homolog"	-3.27821510782845	-3.54717103395377	-3.24524484624614	-3.36301627502042	-3.30867523161149	-3.44080907512758	-4.08854263146266	-3.30583606642477	-3.36513788520962	-3.41739098991743	-5.26155320393844	-4.68287618761587	-4.0759047158398	-3.05061193756275	-3.20908268332527	NA
Niben261Chr03g1204001.1	Rubisco large subunit-binding protein subunit alpha. chloroplastic"	NA	NA	NA	-0.929554184520519	-0.789955432651371	-1.07076517583351	-1.38226067941652	-1.32236599741644	-1.52448054142414	-1.73610771352491	-2.27210838703374	-1.8421489037817	-1.14637188315913	-1.18091542556699	-1.09928019295019	1.60813451321212
Niben261Chr03g1294006.1	Cyclin-dependent kinases regulatory subunit"	NA	NA	NA	NA	NA	NA	-0.923283131444969	-0.679487978871833	-0.773823401668802	-0.77680908045648	-1.25366313878901	-1.56062035777418	-1.41051707885456	-1.6448846573448	-1.48229973131964	NA
Niben261Chr03g1329003.1	Splicing factor u2af small subunit b"	NA	NA	NA	-0.965544462081144	-0.88747161395452	-1.3778187570853	-2.17347284238339	-1.41669768085325	-1.53691359315388	-1.60121252864823	-1.88325939637398	-2.04600415353581	-2.44013357769382	-2.20313461864378	-2.24602108654693	NA
Niben261Chr03g1491010.1	17.3 kDa class ii heat shock protein"	-5.07903298667776	-4.00796855162602	-4.45735301627785	-3.21416555076643	-3.39194800441811	-3.22916389871539	-3.15861705506404	-3.57545262366184	-3.00319407639153	-3.38045684413826	-5.83070107335478	-4.40684760717525	-2.38725377574783	-3.42927727254832	-2.43270242368651	2.75437557070506
Niben261Chr03g1491011.1	17.3 kDa class II heat shock protein-like"	-2.38729494361393	-4.65391777664383	-3.42646343256899	-4.91378413495004	-4.74138243090945	-4.83668613888625	-3.61141886594409	-3.62860501204614	-3.35496300330827	-3.47672547233912	-4.31616855460182	-4.7051675681348	-4.08447735676663	-3.98246182799186	-3.57123522366932	3.1347023211966
Niben261Chr03g1681008.1	Heat shock 70 kDa protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12202873053198
Niben261Chr03g1806007.1	Otu domain-containing protein"	NA	-0.860933741065383	NA	-0.944678999911981	-0.870217288527473	-0.869876135593047	-1.22313657147625	-0.777743196436297	-0.968294684605589	-0.991011026258953	-1.17484740248004	-1.32324913627169	-1.43253097317702	-1.33036653762871	-1.30202184233412	1.19626232647838
Niben261Chr04g0059014.1	Ammonium transporter"	NA	NA	NA	NA	NA	NA	-0.95630022573656	-0.959874422878172	-1.01376753226567	-1.02526352961133	-0.98824395463332	-1.0781631144188	-1.00782126653117	-0.966844995071169	-0.889999282282114	NA
Niben261Chr04g0059015.1	tetratricopeptide repeat protein 4 homolog"	NA	NA	NA	NA	NA	NA	-0.93114573725424	-0.928630653758606	-1.06454614112803	-1.03848011799218	-1.21065996204118	-1.11894201341069	-1.11665201787045	-0.817410955788101	-0.954191031814791	NA
Niben261Chr04g0107026.1	Peptidylprolyl isomerase"	-1.0769902155657	-1.38413621463452	-1.20234578378861	-1.27853314699703	-1.31854489408138	-1.29513125550359	-1.63795882069146	-1.47742320466248	-1.38958269087721	-1.50082423665313	-1.91663700819131	-1.64441989212764	-1.39601935571539	-1.12235273796141	-1.17198949664816	NA
Niben261Chr04g0207001.1	YTH domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.611856116630828	-0.752966843257605	-0.740616107063656	NA
Niben261Chr04g0210001.1	Chaperonin-60 beta subunit"	NA	NA	NA	NA	-0.690388137569822	-0.801552596215628	-1.30078533413603	-1.24830662188283	-1.26519980315686	-1.38627719869616	-1.86705509538114	-1.61261468120543	-1.18829345854846	-0.948887988434623	-1.00399503733178	1.76376582455757
Niben261Chr04g0220011.1	Serine/threonine-protein phosphatase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g0266004.1	splicing factor U2af small subunit B-like"	NA	-1.08712212377965	NA	-1.01114623538301	-1.06052490923625	-1.15850828035919	-1.42852361733232	-1.21955361024419	-1.13112108815318	-1.26391613393751	-1.64562352628515	-1.5626068691427	-1.39123076979806	-0.919125751709672	-0.975361498743724	NA
Niben261Chr04g0322006.1	Glycine-rich rna-binding protein 6. mitochondrial"	-1.17066270760491	NA	NA	NA	NA	NA	-0.944606575048478	NA	-0.659913451670686	NA	-0.972290589090385	-1.03270338887655	-0.723798755130692	NA	NA	1.65018629129322
Niben261Chr04g0331004.1	Zinc finger CCCH domain-containing protein 11"	NA	NA	NA	NA	NA	NA	-0.645489979542482	NA	NA	NA	NA	NA	NA	-0.947327753732964	-0.783995484390827	NA
Niben261Chr04g0418026.1	Calcyclin-binding protein"	NA	-0.876998946375926	NA	-1.05678200148206	-0.968089469124176	-1.04851317349875	-1.08616884584957	-1.00130424047051	-0.965174933172452	-1.0777513624662	-1.52566667978695	-1.44467730524433	-1.17944888067432	-0.952022817803732	-0.985727777369421	NA
Niben261Chr04g0487006.1	Unknown protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g0496005.1	Zinc finger CCCH domain-containing protein"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.885863838190036	NA	NA	NA	NA	NA
Niben261Chr04g0551001.1	Amino acid transporter family protein"	NA	-1.01687289540675	NA	-0.990198017543513	-1.06173269994985	-1.16584652688899	-1.32735702423186	-1.16705973262387	-1.0684145938167	-1.33752420114197	-2.36448213258447	-2.25183232877053	-2.15148885925678	-1.28132854548612	-1.55309770318663	NA
Niben261Chr04g0629006.1	REF/SRPP-like protein"	-1.11613845592909	-1.27365515377153	-1.2167534217444	-0.911585315021919	-1.04772750396143	-0.988593369193466	-1.09944964510427	-1.08771749703796	-0.963886140543349	-1.15730118560076	-1.81236632455078	-1.61557121577341	-1.71546639636084	-1.1406053842699	-1.45448131037148	NA
Niben261Chr04g0694004.1	RNA polymerase II-associated protein 3 isoform X1"	NA	NA	NA	-0.6652058137637	-0.640737449728065	-0.755875530685336	NA	NA	NA	NA	-0.825815483964367	-0.635711243496488	NA	-0.753694967327374	-0.730100206922393	NA
Niben261Chr04g0713003.1	Transcription factor-like protein dpb"	NA	NA	NA	-0.825719255842011	-0.672698423398551	-0.79705111775736	NA	NA	NA	NA	-0.668619225579588	-0.595852173250286	NA	NA	NA	NA
Niben261Chr04g1004011.1	ADP-ribosylation factor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1072019.1	golgin subfamily A member 3-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.65193820762273	-0.650765571722125	-0.625782400817099	NA	NA	NA
Niben261Chr04g1093007.1	Chaperonin cpn60-2. mitochondrial"	-1.10617581517103	-1.87998014720955	-1.41754043475401	-1.80724592468366	-1.82906430378895	-1.77303550651236	-1.54590753831546	-1.2653538495814	-1.25239457414666	-1.26497238834235	-1.71324948620378	-1.61339091588064	-1.43549972710926	-0.591137837235535	-0.895892186443973	1.40571017552566
Niben261Chr04g1138001.1	Plastid-lipid-associated protein 6. chloroplastic"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Niben261Chr04g1287004.1	Heme A synthase"	-1.13605542055192	-0.99138872024611	NA	-1.08072650257684	-1.06801728653078	-1.27086284883098	-2.03485703306323	-1.88725096362489	-1.90821831370385	-1.84441658534379	-2.17016625227612	-2.76157403568738	-2.7215643940295	-2.50042728240282	-2.42561988414231	NA
Niben261Chr04g1443009.1	ATP-dependent RNA helicase A-like protein"	NA	NA	NA	NA	NA	-0.67222333747678	-1.07348541694992	NA	-0.737145087597029	NA	-0.682782860380395	-0.956960066668384	-1.18369355887992	-1.37879536049359	-1.35328805139575	NA
Niben261Chr04g1538003.1	Origin of replication complex subunit 3"	NA	NA	NA	NA	-2.50443518178231	NA	-5.4493618166447	NA	-4.79595831049397	-3.49493673430601	NA	-3.74571630294261	-2.98823195463681	-4.70713784655002	-3.64907764565844	NA
