GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr08g0139011.1	Chaperone protein dnaj 8, chloroplastic	19.444325	7.775805	22.074667	6.385789	8.530497	6.716435	3.110713	4.185347	7.916312	0.993973	0.564821	0.404243	1.438841	1.683525	1.363886	2.851216	3.608575	2.346335	9.95694	14.799059	16.892429	2.210207	2.494836	0.796043	17.09529	10.864637	45.591681	9.357625	11.494447	4.412678	5.331661	7.068637	5.205318	2.070045	3.240059	1.59846	1.714641	2.219615	1.735287	8.849017	9.133597	10.015262	10.503218	11.996682	18.176435	3.851053	2.846236	2.042379
Niben261Chr08g0410010.1	AB hydrolase-1 domain-containing protein	13.421692	12.049729	21.414424	11.251306	8.58993	7.883286	10.445741	12.853835	14.330747	12.650021	12.560552	12.627532	11.674083	12.393247	10.979417	11.508451	9.055224	9.945437	8.602796	8.545667	9.854569	8.804314	8.909831	6.503806	12.625645	9.084989	21.718008	11.798017	5.886139	5.65129	9.175466	11.551273	11.428314	10.459156	11.178741	13.956449	12.075503	10.352878	12.369617	10.234242	8.797289	8.949554	10.311245	11.703746	12.113109	11.420921	8.517922	11.806066
Niben261Chr08g0458001.1	Pyruvate kinase	9.704924	10.849167	14.440193	10.700668	11.014823	10.2371	8.60024	10.112787	11.558612	9.743642	8.591353	9.363266	9.252325	8.267971	7.662992	8.605387	9.508214	10.509178	9.25509	11.567356	8.448437	11.305677	12.081818	11.304692	12.543894	11.089693	20.237008	11.804352	12.585232	10.752723	10.367175	12.758418	10.107778	9.973448	8.730349	7.2969	10.180118	7.56371	9.400272	8.027551	9.006651	8.299166	7.090516	9.113085	8.197753	9.124508	8.683279	9.325363
Niben261Chr08g0595003.1	Syntaxin	0	0	7.189299	0	0	0	0	0	0	0	0	4.045808	0	0	0	0	0	0	3.050891	0	0	0	0	0	6.337342	9.888424	5.498123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.506551	0	0
Niben261Chr08g1066024.1	DUF3700 domain-containing protein	22.729204	8.774143	58.942919	3.979653	2.783153	2.74077	2.919615	7.799617	12.856292	0.904671	0.128509	0.551818	0.409225	0.076611	0.465506	0.432473	0.252637	0.569375	0.369884	0.237692	0.441812	0.091432	0.597542	0.362262	33.902373	15.884779	155.878772	6.8633	10.984552	8.47303	12.749502	21.487391	7.599683	0.628021	0.155202	0.363686	0.194839	0.699299	0	0.942418	0.719364	2.209745	0.764749	0.646511	0.651479	1.084854	0.755385	0.557631
Niben261Chr08g1344001.1	ethylene-responsive transcription factor RAP2-12-like	42.913862	36.660123	58.134149	31.901077	28.531406	21.799342	18.109054	26.128018	28.262358	22.15723	26.078802	23.490612	24.961393	22.158776	26.557515	24.715022	18.525982	21.790593	28.336952	33.035005	28.701099	23.833219	23.903842	17.153541	43.796317	36.484403	59.667315	27.586087	30.863203	23.591133	23.799407	31.025456	32.28857	23.438504	26.382166	32.801877	34.808546	31.037463	28.296766	26.579785	27.173798	27.302175	35.063476	45.157276	51.883331	34.502419	27.568485	32.46444
Niben261Chr09g0063010.1	chaperone protein dnaJ 20, chloroplastic-like	31.090719	20.232334	67.968132	6.071235	7.935335	8.64773	6.957097	11.92571	30.223559	1.106601	0.224561	0.964269	0.572076	1.070979	0.813444	4.534329	5.628729	2.48752	1.53508	2.492113	0.772041	3.355223	3.654589	2.532122	52.865006	22.782265	153.609288	7.441388	29.1662	11.297168	8.717867	14.05237	5.6915	1.46324	0.94922	2.118398	1.193052	3.801724	0.501738	22.607038	10.335712	8.446805	3.340883	12.050556	6.103276	2.624839	9.619131	3.085756
Niben261Chr09g0976003.1	Auxin-repressed 12.5 kDa protein	460.704244	344.915774	462.1051	177.884983	131.944188	91.923801	93.516481	94.675886	109.825518	171.856246	182.547871	201.219851	345.03559	251.072123	301.854592	225.953505	156.051352	168.37345	303.718851	349.610754	271.742463	273.088915	328.462029	251.457579	601.133611	317.287177	808.434183	107.387572	181.213918	103.710912	74.405411	112.729748	57.251023	232.402593	251.839914	311.654651	451.565848	355.689274	414.32414	199.707645	174.975981	210.695199	196.775458	269.598533	259.900909	204.979837	208.99252	180.558715
Niben261Chr09g0996015.1	F-box protein At1g55000	24.034343	22.043273	31.101149	14.547946	16.096939	12.800144	13.899109	17.790843	13.620506	18.288619	17.104329	19.762748	20.160012	18.42655	17.763403	25.223548	18.232005	22.10618	17.580818	16.850413	16.374788	19.964694	20.059869	14.16862	25.198145	18.323835	33.998523	20.174102	13.076134	12.396594	9.859305	14.905982	11.695161	14.480424	12.787744	16.440995	20.79774	20.073318	13.890137	19.387777	19.756992	16.858917	15.126869	17.816827	19.260917	21.693128	21.867762	20.920915
Niben261Chr09g1240004.1	serine/threonine-protein kinase STY46-like	4.585216	4.590609	8.023939	2.38496	2.704021	2.389198	1.508611	2.662086	2.230908	1.535174	1.87727	1.566868	2.283461	1.422798	1.638069	2.676794	4.844614	3.126583	1.66785	2.029055	1.994424	2.412151	2.333807	2.552846	7.823979	7.09103	14.50732	2.676549	4.269567	3.810233	4.40373	4.134708	3.011516	2.428849	2.290786	2.47745	2.789305	2.054608	2.559041	4.954544	4.674376	5.156083	2.790484	3.240815	2.091791	2.973834	3.609086	3.19445
Niben261Chr10g0009009.1	caffeoylshikimate esterase-like	3.561163	2.237553	11.596019	3.227512	2.92267	2.010534	1.708197	3.073127	3.852619	0.872246	0.657462	1.074581	0.987106	0.911038	1.03315	1.115909	1.049434	0.977113	1.798428	1.950021	2.083627	1.365311	1.572392	1.996711	6.47728	4.005849	23.202296	3.304224	5.720778	4.110427	3.596513	6.401156	3.669357	1.256279	1.282212	0.8834	1.622887	1.812046	1.293178	1.41491	0.722623	1.478236	1.469158	1.930516	2.538368	1.466393	1.259984	0.685367
Niben261Chr11g0242001.1	Cyclin	15.534794	9.458253	14.399044	4.889336	5.558238	6.202802	2.294357	5.03725	5.413461	1.482403	1.372802	1.397046	0.719267	0.997209	1.014434	1.05909	1.882861	2.140287	1.876643	1.819812	1.415954	2.444337	2.622336	3.061243	16.441524	15.596369	21.199316	7.422033	7.422753	7.471389	4.051305	5.574795	2.720515	2.040198	0.940751	1.943094	0.521351	2.21375	0.628546	3.131609	2.504309	3.127398	3.616898	2.554781	3.779802	0.915762	2.491296	0.993816
Niben261Chr11g0697001.1	Chr1:15891512-15894322 FORWARD LENGTH=426	27.308749	23.176951	56.445669	4.312635	5.165088	5.226107	1.126834	2.337637	4.726834	0.234076	0.3978	0.33162	0.215835	0.33058	0.404044	0.757939	0.852607	1.17284	1.484278	2.236757	1.662487	1.072541	0.800288	0.869029	47.324767	37.454808	117.621896	6.964733	11.379182	6.935484	1.618388	3.318206	1.649928	0.57553	0.315202	0.392078	0.485027	0.41942	0.143668	1.189543	1.130807	2.22617	2.090736	2.776507	3.042531	0.661269	0.39077	0.303876
Niben261Chr12g1557006.1	Upstream activation factor subunit UAF30	5.540766	4.815803	6.695223	1.462722	3.124457	1.579203	1.501805	2.042729	2.4236	1.723624	2.062367	2.878451	3.619821	2.940071	4.4557	3.920943	3.353034	2.514082	4.0323	5.919165	4.648111	4.091434	5.373387	3.892563	6.596369	5.104454	7.938411	1.761802	4.029314	2.682476	1.574674	2.177886	2.528231	2.521921	3.315275	2.789219	5.272071	5.457839	3.694218	3.946185	3.303354	4.516494	3.113234	5.336965	4.82375	3.321256	5.825894	3.435522
Niben261Chr13g1015012.1	Chr3:1831305-1831846 REVERSE LENGTH=151	28.998029	10.374126	24.098409	0.258745	0	0	0	0.347253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.963256	42.966817	87.711317	1.137561	0.389547	0.802441	0.56763	0	0	0	0	0	0	0.318259	0	0	0	0.848542	0.391551	0	0	0	0	0
Niben261Chr13g1151018.1	ribosome-binding factor PSRP1, chloroplastic-like	35.869599	23.29683	59.050885	16.403768	17.205495	16.989321	14.793785	19.655393	28.271729	5.900643	3.939923	5.341286	3.72739	4.718801	4.918093	6.909272	8.04764	5.560659	2.670082	2.867578	3.130447	7.27754	6.99225	8.981308	44.379298	36.313501	84.450375	17.23796	37.000251	24.839907	18.765466	30.082215	19.029167	10.348624	4.085682	8.165655	3.078154	11.401797	3.87134	11.285179	12.49313	13.628282	7.656139	12.499783	8.704783	8.435921	11.524959	8.323076
Niben261Chr14g0830004.1	Prespore protein like	23.438263	12.0414	33.31064	2.957086	3.000069	3.786756	1.941361	5.208795	7.306297	0.397021	0.75196	0.896924	0.718364	0.448281	0.907958	1.739779	1.016325	0.728843	1.352717	3.245285	1.809664	1.738781	1.748236	1.059874	40.321735	20.058494	113.234902	4.333568	8.138759	7.021361	4.8654	6.775972	1.010673	0.61247	0.681114	1.773402	4.137699	1.363965	0.735046	2.381332	0.818477	1.61627	3.775675	7.881279	7.798426	2.929821	3.947347	2.991095
Niben261Chr15g0043010.1	monothiol glutaredoxin-S1-like	3.201353	17.874751	17.497395	0.814108	0.629288	3.270657	0.760137	7.648105	0	0	0	0	0	0	0.33329	3.545048	3.094285	0.611523	0.19862	0.340362	0	0.785558	1.959625	0.622488	0.412576	7.081357	25.771736	0	4.902641	2.646581	7.199843	6.080067	1.07626	0	0.333361	0	0	0	0	18.521338	1.373456	4.153064	0.82131	0.61718	0.789688	0.716979	1.854692	0
Niben261Chr15g1072013.1	serine/threonine-protein kinase STY17-like	3.709597	5.098441	5.881105	2.547665	3.116345	1.903314	2.082872	2.25603	3.464165	1.939172	1.656948	2.486718	2.324196	2.026406	3.023578	3.074867	4.133982	3.812397	3.355073	3.744526	2.83799	3.949937	4.811969	3.64261	4.824459	6.11751	11.581517	4.438152	4.32244	3.203777	2.848835	3.672572	3.927534	3.821277	2.895666	2.73978	3.271746	3.650396	2.260448	5.177648	4.911527	5.147012	3.570529	3.920443	4.385925	3.413947	4.787615	3.959207
Niben261Chr16g0270015.1	Asparagine synthetase [glutamine-hydrolyzing] 1	8.935922	15.054363	38.147002	5.694726	6.60286	8.183435	7.669035	9.94531	9.941475	1.882043	2.227873	3.96833	3.405339	3.010466	2.690056	9.246927	5.912744	7.650388	4.007767	4.761705	3.982894	4.121265	6.906124	4.270598	8.657966	7.447491	51.70704	4.92173	9.068189	9.453138	7.047325	10.112123	3.30807	2.782385	3.139068	3.782991	3.94542	3.322677	1.991096	10.100219	9.69978	10.215704	4.640282	6.89093	6.69243	4.533065	5.239368	3.974419
Niben261Chr17g0017004.1	Snf1-related protein kinase regulatory subunit beta-1	20.639433	14.206529	31.005459	6.937081	8.829254	6.886544	6.603783	9.216232	9.716003	4.568086	6.910347	7.433786	8.660564	7.799354	8.341181	11.092114	13.370102	9.332505	8.356386	9.804518	8.045962	8.336707	10.202793	5.817118	26.785308	15.868286	48.566197	6.633896	13.993081	9.544793	9.068709	13.929278	5.459677	7.158641	7.065644	10.555145	12.010974	8.922721	7.771603	12.49378	16.522378	12.465742	8.164958	14.970392	11.89799	9.981726	8.644658	9.988438
Niben261Chr17g0263003.1	Aquaporin TIP2-1	47.923237	48.799069	75.544366	11.518313	7.957382	11.028637	4.19872	5.243584	10.164324	3.276429	3.210343	3.827774	3.27088	1.912594	2.422231	8.911647	25.004051	16.532224	2.309621	4.458096	3.199605	2.626177	3.432675	4.705274	57.928374	71.904749	228.427752	10.288852	18.986748	17.064805	9.69142	11.085521	7.272244	10.740304	3.197912	7.418617	2.557568	11.547097	2.599731	7.489905	12.775157	16.298367	2.62626	4.036837	2.984495	2.70964	3.100111	3.693646
Niben261Chr17g0633002.1	Asparagine synthetase [glutamine-hydrolyzing]	89.587641	83.394829	159.623356	25.350016	29.139181	20.412509	15.609594	32.041712	34.396825	4.225059	5.557138	6.575419	4.105518	3.975467	5.904795	11.78198	8.739892	11.695967	9.996851	17.816176	17.576968	13.126716	22.325446	8.647282	133.065711	106.924571	355.990066	28.663224	46.143602	35.835372	29.364305	35.609465	15.02351	5.069434	5.771825	4.822934	6.917053	6.585587	3.973222	13.486027	6.774553	14.691815	15.543005	27.460222	20.35004	14.145952	16.989593	13.504023
Niben261Chr17g0870006.1	NEDD8-activating enzyme E1 catalytic subunit-like	312.142165	228.650883	203.39594	38.912652	50.046318	47.711348	26.295111	20.922107	43.979713	7.596116	6.472641	10.33551	4.122541	11.581097	13.369455	49.726769	39.939847	45.783993	20.149277	36.093396	53.768721	41.158663	24.725582	21.590954	395.180996	395.078297	576.461837	85.883915	108.717639	71.434661	31.86015	44.485347	21.315052	44.305369	12.916681	15.033206	9.0048	35.402129	11.14736	129.704252	83.022674	118.485613	31.291801	86.900357	82.467888	18.775185	34.625424	21.44959
Niben261Chr18g0751003.1	Protein PTST homolog 2, chloroplastic	5.103801	5.810497	10.168629	4.606807	6.531515	4.315274	3.811086	5.429832	7.164505	6.289834	5.147181	6.417471	7.669623	6.397519	6.420202	6.373159	10.238251	9.063477	7.040617	8.502407	7.111777	10.502773	9.437894	8.267799	7.766044	8.550331	21.944522	8.745093	7.312998	6.569803	4.320062	6.320352	4.624479	9.37351	6.68547	7.145959	10.577221	7.574789	7.458956	10.068284	9.876084	11.246051	8.199463	10.857359	10.4538	9.491285	10.726295	9.376647
Niben261Chr18g1077001.1	Sm domain-containing protein	45.682713	57.521619	90.421338	34.3834	29.603834	38.978532	32.898623	32.895308	26.91602	25.839376	35.319825	34.363887	33.521288	48.30476	34.284923	44.28213	37.100498	44.878216	37.37504	42.698077	31.904953	39.418959	49.913184	34.359782	51.757206	73.086863	78.131715	23.448067	33.826709	31.145173	19.790952	29.469419	20.212011	29.896099	31.783043	32.012293	31.537386	28.892473	34.815497	49.404168	31.444496	27.166294	31.94008	38.712299	34.672928	26.533547	27.920295	29.050196
Niben261Chr18g1460005.1	Chr2:10244921-10246715 FORWARD LENGTH=466	5.916902	3.81435	7.136897	4.065269	3.294911	3.275368	4.604367	6.545959	4.622483	2.844799	3.678378	3.610376	1.244393	2.265137	1.837503	0.882108	0.627391	1.041437	1.856607	1.346834	1.591729	1.073679	1.391699	0.550642	9.275332	3.844008	14.599573	3.065174	3.140433	1.929215	3.146427	3.884964	2.544691	1.54392	3.016815	3.469013	2.257765	0.771693	1.675121	0.534605	0.457316	0.783062	2.716782	2.351436	2.406384	1.639148	1.554476	1.70039
Niben261Chr19g0657007.1	Chr1:15891512-15894322 FORWARD LENGTH=426	5.692843	10.56974	15.695809	3.296143	4.521087	3.719162	1.720054	2.328588	2.481087	0.953052	1.224339	0.73147	0.43637	0.305192	0.377289	0.499137	0.237964	0.282104	3.422802	3.465063	3.568639	2.244832	1.711209	1.405171	10.665499	10.909244	24.081468	4.751459	5.83486	3.86787	3.173386	2.541243	2.013712	0.482408	0.831648	0.393985	0.550635	0.291022	0.153634	0.514714	0.633172	0.989734	2.69138	2.418128	2.767001	0.910539	0.594643	0.778442
Niben261Chr19g0746003.1	Transcription factor bhlh47	5.794615	3.46266	6.125744	2.947154	1.927614	1.548323	1.270049	3.143938	2.655456	1.948002	2.920873	1.980357	2.153974	1.374694	2.041845	1.81073	1.964434	1.78805	2.544245	2.843416	3.699663	2.078163	1.78704	2.340142	7.238059	5.198757	5.880861	2.990086	2.218509	2.050631	2.818256	3.155348	6.611876	2.379047	4.08456	3.335487	2.100186	2.974379	2.318487	2.664796	3.155342	4.460793	2.630164	3.265452	4.837889	3.793479	3.22797	3.001896
Niben261Chr19g0779002.1	Rhodanese-like domain-containing protein 11, chloroplastic	4.95504	5.186992	8.280637	3.53156	3.781607	3.435039	1.980004	2.551159	3.239363	2.152995	0.909	1.976095	1.832276	2.059641	1.524182	3.027994	2.913992	3.190465	2.2664	3.443747	2.389061	4.132726	3.939483	4.295786	6.452155	7.651017	10.373439	3.995078	6.127242	4.933703	3.775537	4.428351	3.316089	2.347561	1.524192	1.700835	1.912378	2.501462	1.202204	2.161965	2.577698	2.60815	2.539681	3.925849	2.444841	1.975785	2.417312	3.416598
Niben261Chr19g1329002.1	Unknown protein	6.595998	5.665961	6.527841	4.817061	4.986816	4.76899	1.204745	4.964055	4.785941	2.463785	4.199778	3.506589	3.789245	4.590114	6.12751	7.066801	4.472221	7.559812	6.044054	3.236654	5.775522	4.731136	2.929225	6.708776	12.816327	8.162391	13.161421	3.781788	6.47519	5.735534	3.208015	5.606597	1.075184	3.135653	5.072123	3.961855	3.718769	3.808946	3.127856	4.43333	1.52376	6.582218	1.82238	4.108326	2.753479	2.272689	2.645562	3.290494
