GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr03g0010005.1	Avr9/Cf-9 rapidly elicited protein 194	148.78746	110.353645	120.107731	81.399442	78.052028	42.89809	54.618203	61.371563	152.489658	74.465254	61.074278	67.290723	63.959643	40.350672	51.697134	34.962066	36.051007	46.55531	39.076688	47.941709	61.043673	55.77284	52.258873	58.57198	125.6378	162.447212	129.616436	227.693769	72.807158	79.548228	83.0057	77.855239	135.159314	57.950253	56.270637	51.377746	101.548056	43.208553	48.3583	40.298537	28.587941	48.72011	92.501685	56.488785	63.496506	99.35456	96.51168	103.823139
Niben261Chr03g1054003.1	dehydration-responsive element-binding protein 1A-like	5.736044	3.816445	8.5725	5.042358	2.505625	0.260454	1.91686	2.41685	7.277368	1.960054	3.956583	2.237315	0	0.17472	1.150114	0.616443	0.360107	1.217444	0.579951	0.180695	1.30989	0.521307	0.40883	0.082618	3.395007	6.151789	4.655672	13.195547	0.921813	1.675476	4.661772	1.247124	9.791593	0.71614	0	0.276477	0.5561	0.797419	0.572976	0.195397	0.273433	0.078744	0.218013	0.982966	1.781762	9.801413	0.492319	8.584486
Niben261Chr03g1073005.1	Regulator of gene silencing	22.793988	12.518845	23.333215	13.616839	11.841616	5.674424	7.221555	9.890364	20.965242	7.824439	9.176891	10.45995	5.768942	4.791074	7.33784	5.150444	4.526654	7.125076	4.271222	3.982527	4.656975	8.997913	7.334897	5.656229	20.10927	21.14229	17.242485	30.409267	9.544815	8.852725	16.415947	11.416827	24.104039	8.025905	5.75699	6.622056	8.298559	9.559985	5.776823	2.648128	3.884809	4.561633	8.502316	9.403616	7.580378	17.054898	8.460272	16.790611
Niben261Chr04g0147002.1	NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic	0	0	0	0	3.424307	0	0	0	0	0	0	0	0	0	0	0	3.247303	0	0	0	0	0	0	0	0	2.082715	8.146817	11.78981	0	0	5.086641	0	8.698085	0	0	0	4.889915	0	0	0	0.743185	1.401854	5.499173	1.300645	4.443792	5.668696	4.223764	2.106097
Niben261Chr04g0254001.1	LEA_2 domain-containing protein	4.889445	5.062627	4.571321	4.565545	3.028571	3.19443	3.713849	3.575891	5.352921	4.015794	4.468703	5.298147	2.856513	2.957519	3.348975	3.098784	2.42436	3.418551	3.148842	4.530272	3.659532	4.335498	4.55704	4.512688	4.485626	4.875131	3.708376	6.458548	2.74694	3.099764	4.235084	3.403604	7.862772	3.267431	2.359361	3.243483	2.551721	3.44906	3.666501	3.54203	2.527363	2.561346	2.499512	3.831332	3.409296	4.566971	3.741072	5.031791
Niben261Chr04g1368003.1	WRKY transcription factor	9.446346	10.519868	9.425999	13.214989	13.088943	5.93898	4.705516	8.206377	13.249082	9.623095	8.475175	8.04374	7.022792	6.627981	6.987316	3.910231	4.747625	5.804501	4.295157	6.798467	12.156327	1.945153	1.864462	2.209294	6.87875	10.361263	4.786086	36.632008	6.879127	5.140292	7.173994	5.839558	18.267696	4.898915	5.007727	5.158094	5.187439	3.967212	5.243058	3.341641	2.607336	4.554155	10.710722	15.638845	11.145663	9.40931	7.041804	10.018022
Niben261Chr04g1651012.1	Calcium uniporter protein	18.480582	12.9716	20.012504	16.459802	13.165559	5.891504	7.935735	9.495828	24.749471	7.681367	10.541993	7.902701	4.101362	3.350246	4.103768	3.629936	3.041274	4.60227	3.810169	4.284041	5.16586	3.441781	3.855233	4.6486	14.28817	21.077661	15.513119	33.971825	7.901704	8.291079	14.65969	8.446952	25.145148	7.167713	5.908135	5.620825	3.721144	6.629838	4.326978	2.745751	2.798877	3.310782	5.753275	6.656467	6.093979	14.002203	6.512301	13.246903
Niben261Chr05g0076002.1	Protein EXORDIUM	10.465289	17.721843	10.258194	8.274536	8.916421	2.16469	2.082652	2.134577	7.307811	6.233829	5.802797	5.980069	1.979796	1.638809	2.502319	1.490147	2.305173	2.353036	1.00909	4.629032	2.517915	2.371148	2.289409	2.704195	10.017873	23.857225	10.233201	18.322516	9.635528	6.37502	3.988898	4.431153	9.459964	8.608428	3.780146	9.316871	6.754197	6.035334	4.545888	1.809979	5.114749	4.778304	4.027916	12.273711	5.147775	10.267826	6.525405	9.806399
Niben261Chr05g0076005.1	Protein EXORDIUM	21.412927	62.69768	29.658128	28.185851	29.177016	14.164804	8.472157	7.069663	31.365536	20.836181	21.904202	24.999517	6.212271	4.49993	10.538772	14.079768	23.542597	17.189885	13.746934	34.014609	26.710505	12.091777	10.915915	15.018573	17.74557	60.201773	20.85913	94.084501	27.390821	20.294289	26.083289	16.054618	49.725455	21.510758	14.46652	20.552345	16.112038	11.864026	12.187557	24.858993	37.215533	26.420289	27.095406	71.578709	39.266834	58.660789	26.044195	58.618665
Niben261Chr05g0412008.1	Protein ROH1	27.773273	25.843208	32.668713	31.163762	21.46458	16.884721	14.515519	23.501928	26.791251	20.319013	29.00863	25.25261	15.326432	10.662158	15.625908	10.092641	9.647681	21.623698	16.819277	17.167737	17.496747	15.207872	13.082794	10.616306	23.20089	32.979669	32.479047	38.861454	22.43664	21.058541	19.835689	17.907036	31.77197	21.969416	20.590205	24.553289	19.202583	20.352725	19.005614	9.791227	13.83723	18.713241	23.471454	27.188236	31.511643	40.932507	19.235137	39.172681
Niben261Chr05g1107021.1	zinc finger A20 and AN1 domain-containing stress-associated protein 5	29.913457	31.183437	39.861851	43.448738	49.576365	28.517793	27.548367	39.401654	45.784422	40.120642	42.003096	35.812014	33.741269	27.815807	30.200078	32.234907	39.680833	32.491603	34.189697	37.735882	37.832817	45.26618	37.988541	37.221846	34.40284	44.589933	38.593898	110.311534	47.473278	36.411705	48.315311	48.870886	69.447844	40.534274	35.203518	35.072929	44.575159	33.396232	35.294101	40.790862	45.538073	40.954309	49.030754	39.70658	43.864813	45.478692	41.711701	46.554092
Niben261Chr05g1282006.1	abscisic acid 8'-hydroxylase 1-like	6.379537	6.068382	6.309368	13.213794	10.926218	7.943562	5.319601	5.754401	11.443706	1.138804	0.929768	0.787012	1.336612	0.270515	0.400731	0.846681	0.027877	1.053273	2.322685	0.77642	2.338443	3.629356	1.843448	2.119192	6.978431	7.128706	6.004972	23.134769	7.221001	9.779104	6.180848	6.417385	12.480491	0.897056	0.676294	1.01986	0.605342	0.583017	0.52569	0.075632	0.141117	0.121851	4.217974	1.008977	2.595794	2.444763	0.689603	2.282097
Niben261Chr06g0473004.1	LEA_2 domain-containing protein	23.579853	19.316011	19.473919	18.675141	14.720995	12.947247	11.796492	15.23525	15.014295	16.955723	15.393798	12.559241	13.759124	11.621395	13.041963	12.848478	9.947655	15.53881	15.141395	14.772889	16.133651	9.981973	8.601947	8.61072	19.437549	26.133527	18.758013	44.896929	11.990876	10.433472	22.691416	13.020617	29.656175	13.856318	13.648046	17.180742	17.296761	12.838419	14.843762	13.245306	13.976062	18.213191	21.703353	16.309733	23.354095	27.735982	17.832874	26.488893
Niben261Chr06g0703002.1	Cellulose synthase	2.843789	6.331427	5.059768	3.939395	3.096835	2.411163	1.647444	2.383253	4.000121	1.511909	1.363662	1.571963	0.947053	0.662591	0.954257	1.10026	1.225582	2.017109	1.811868	1.986393	2.998021	1.059439	0.617152	0.764668	2.4245	6.704682	4.820942	9.426771	2.05156	2.474661	3.635172	3.023253	7.719538	1.221423	0.598007	1.015601	0.585362	1.031991	0.721341	0.790706	0.945557	1.483441	1.726099	3.16755	3.221742	2.443043	0.750725	2.103735
Niben261Chr06g0863004.1	dehydration-responsive element-binding protein 1D-like	29.687539	29.398783	37.55724	32.150682	22.589701	5.844947	13.386196	22.198943	30.539982	15.948691	27.405953	11.173088	4.37664	3.241491	8.428234	5.485461	2.745182	6.534751	2.958315	2.915931	7.59229	1.598493	0.895438	0.624915	25.869095	41.580399	28.594126	60.7547	13.62194	13.437761	24.171743	12.450476	39.808896	11.965861	2.688759	11.203507	7.719758	10.011195	11.750557	1.497861	2.287439	3.499767	7.220367	14.560749	19.911014	45.16636	7.407279	44.716498
Niben261Chr06g0943008.1	Ethylene-responsive transcription factor 5	12.525037	12.205837	10.074945	7.13977	9.042187	0.885454	3.398902	1.942224	15.980119	2.178781	0.472099	1.032174	1.445712	0.794254	1.076393	0.697156	0.711809	2.11851	0.99126	1.570612	1.227035	1.088768	0.241872	0.890373	6.207364	16.575979	5.041064	26.897291	5.416995	3.836658	5.518457	6.210972	20.198482	3.500054	1.146083	2.243811	0.220768	5.189109	0.748414	0.711842	0.833275	0.975365	1.943547	6.039597	4.789841	2.472936	2.388967	3.917073
Niben261Chr06g1352003.1	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase	6.905522	11.265343	10.015161	16.296439	18.171266	12.040558	10.581294	13.281756	21.849412	8.584246	6.859096	7.575368	6.957133	5.224899	4.75451	2.778517	4.557229	4.854266	7.357683	8.77104	10.480677	8.946953	9.568048	7.232923	6.07541	13.478976	10.377038	33.489992	17.719519	18.298914	20.888893	23.082564	33.851676	8.793917	9.127537	9.466132	6.65194	6.143988	6.882189	4.742339	6.715301	5.596882	10.015553	14.697521	14.535743	9.568108	5.227567	9.645731
Niben261Chr06g1487001.1	Xyloglucan endotransglucosylase/hydrolase	16.726022	67.231561	31.012813	49.742876	80.568906	54.988161	19.309734	17.823071	43.940419	9.12425	16.622381	17.03735	4.158985	2.165499	6.671128	6.367259	13.236153	22.163137	17.896675	16.961678	26.478719	6.958924	5.717064	8.042783	11.054129	66.145202	31.163756	154.092413	47.758446	57.773277	44.371997	30.658493	57.824299	8.252598	5.048598	7.840986	4.571281	4.714858	4.633198	6.944772	19.879773	11.856371	44.190646	70.586374	55.004651	51.405588	10.528505	45.75275
Niben261Chr06g1487005.1	Xyloglucan endotransglucosylase/hydrolase	7.182774	30.605914	17.781772	23.980502	39.170718	26.329465	8.886338	6.113951	20.059343	2.18042	4.529083	5.284305	0.718798	1.442875	3.328566	4.376955	4.791864	9.31649	8.978342	5.424428	8.841983	2.929366	2.12736	1.790412	5.809607	24.2114	13.573787	36.433805	18.990417	23.900968	11.705383	11.847683	19.448672	2.73738	1.209934	1.640916	0.888657	1.980332	1.452878	2.923824	5.038904	3.638787	15.519708	21.864582	17.166469	10.400183	2.664364	11.868833
Niben261Chr07g0097002.1	serine-rich adhesin for platelets-like isoform X2	19.269479	22.26753	20.294132	19.127972	25.914671	15.072297	14.202342	12.200673	23.158375	14.48003	12.569901	16.700487	17.811368	17.604463	14.632939	14.674054	13.922312	19.953255	25.79312	26.994601	30.97436	25.460642	19.911353	23.735751	19.057849	26.896348	24.060269	62.042519	25.281414	25.465957	26.16987	20.503923	34.689902	16.753362	15.798227	17.928543	23.279939	18.727511	13.068234	19.0463	20.910807	19.42313	42.233153	29.685671	34.240709	28.432293	23.034608	27.577033
Niben261Chr07g0847003.1	WRKY transcription factor 6-like	7.58202	6.871853	12.082051	16.186317	14.067069	14.623323	13.340833	15.302788	17.894303	5.080829	4.4267	3.471988	6.02477	2.783956	3.295243	3.826783	3.243234	6.9858	13.272709	10.131903	14.966806	10.398162	6.711618	7.761183	3.625554	8.627571	11.323982	36.408274	11.6007	16.732317	19.487574	18.154486	20.679667	6.371841	8.568721	4.231899	7.732245	5.920846	5.52136	5.457799	4.903274	6.647452	31.035452	13.625989	19.084146	11.026144	9.473284	11.271719
Niben261Chr07g0980005.1	senescence-associated carboxylesterase 101-like	10.542164	18.523911	12.330182	20.766813	18.551736	9.847208	7.15256	12.107301	16.448679	12.67592	15.236003	16.521846	10.1446	8.257224	12.543264	3.495958	6.807431	11.890809	13.455658	5.55075	8.095964	14.29402	9.017407	8.200251	12.939302	21.804921	8.980657	43.404252	9.225466	9.765859	12.323519	19.761846	22.339591	15.230088	14.636928	18.292739	11.566322	11.724482	12.766976	8.772703	7.753437	8.931384	28.850003	20.904641	30.21614	20.237451	8.143419	20.036769
Niben261Chr07g1142008.1	Serinethreonine-protein kinase ctr1	18.981949	18.432294	19.216344	13.629544	10.535358	5.73638	6.968989	9.436222	29.300306	10.534124	13.643425	14.803738	3.924176	3.410835	4.782722	4.443339	3.136423	3.900166	2.691861	4.612863	6.203696	9.863682	7.264827	4.838555	20.063837	25.91764	15.124022	23.778464	16.611136	10.986602	9.848095	8.702882	18.252948	6.990152	7.441376	6.850432	5.845556	5.455101	5.285449	2.347379	4.790415	5.439371	4.583378	18.943186	7.712087	31.723391	19.776339	35.808566
Niben261Chr07g1478006.1	xyloglucan glycosyltransferase 4-like	3.924906	8.601418	4.349709	5.239327	4.650861	2.831217	2.229227	2.595235	6.242255	4.352026	4.796407	5.779876	2.13536	2.205754	2.25566	2.872576	6.758411	5.495387	3.283546	4.8982	6.994467	2.816517	2.474554	2.542274	3.450316	10.393902	3.89618	10.894617	5.497422	3.823394	5.463935	4.426747	11.976982	3.086453	2.976167	3.644313	1.71578	2.492593	2.327777	4.476116	7.087616	4.696736	2.992682	8.464424	5.853317	6.73821	2.68149	6.169946
Niben261Chr08g0040004.1	LEA_2 domain-containing protein	20.064785	18.171365	18.100916	18.183816	12.520195	9.558942	7.006631	11.422968	11.880129	11.797115	15.021573	12.613849	11.225502	8.434961	10.492139	7.309681	11.773449	17.740457	15.766908	17.450341	16.901245	9.53831	6.983742	7.557357	20.086286	25.258738	15.773377	47.753538	8.864611	10.526521	30.256146	14.138319	38.897932	8.389071	8.541697	8.818	13.796555	11.481342	9.149254	12.081469	15.597199	13.607131	19.483425	14.015843	21.485587	24.422656	9.485744	22.353691
Niben261Chr08g0383006.1	NAC domain-containing protein	22.323334	26.501286	26.635727	33.644444	25.441642	21.271385	19.230568	27.152932	25.891392	23.033755	27.364721	24.182437	25.249864	22.808725	26.021548	18.549455	14.052023	22.012951	22.465373	23.379906	25.399371	18.964864	18.342179	17.040298	18.403729	26.973965	22.103708	52.58333	18.037095	19.660169	29.413773	24.482993	44.005558	21.774941	25.098689	25.34687	31.314366	24.546284	28.499736	14.34236	14.081183	17.259674	29.740905	29.175975	34.761524	34.501282	21.867957	33.732192
Niben261Chr08g0552004.1	Ethylene-responsive transcription factor 5	24.187742	18.607932	26.411953	17.211163	23.103208	6.056025	6.632985	6.743529	30.244066	12.387187	5.874689	7.048159	4.639437	2.871802	3.475777	1.878171	1.385897	1.916217	0.591814	6.229788	2.342868	4.681335	3.168678	3.908285	20.371542	22.058863	15.769392	39.696022	23.172854	17.060832	20.842664	18.939784	38.170935	12.632203	9.152465	7.980309	9.968841	11.579687	6.366025	1.958332	2.630818	3.156778	7.341555	21.362328	6.470674	11.902396	11.545989	13.510913
Niben261Chr08g1177001.1	Poly(A)-specific ribonuclease	13.970742	11.651556	17.673219	10.3807	11.897223	3.369751	6.005045	5.031221	19.995701	6.314239	6.213435	4.612306	2.416578	1.980038	2.202808	0.37677	0.871666	1.109089	0.83731	3.283662	1.478122	3.108319	2.937658	3.045503	9.400807	13.339099	10.711335	16.211977	9.730808	7.143574	8.658885	9.814384	17.508733	6.374551	4.605365	5.301278	2.594833	5.810164	2.766495	1.09545	1.594719	2.122849	4.092395	9.965447	3.683129	5.716064	4.987921	6.32029
Niben261Chr10g0188006.1	Chr2:19317505-19319252 FORWARD LENGTH=493	4.156782	6.414739	7.907784	7.38166	9.668874	7.284589	4.436435	6.693249	8.901448	5.651259	5.678724	4.220943	5.182637	4.330439	4.516064	4.68747	3.993255	5.735722	5.854671	4.107231	5.369987	4.895153	3.859831	4.035519	4.774849	7.832693	6.569069	17.480467	6.910513	7.527413	6.476709	9.185778	11.283189	3.024557	3.495719	3.297345	4.2273	3.137134	3.477059	4.041092	3.498788	3.815094	5.850357	4.095477	4.554783	4.644956	3.439941	4.580851
Niben261Chr11g0889003.1	Protein EXORDIUM	19.788323	51.399249	21.780704	18.9909	18.159625	7.052647	5.282234	3.852804	23.082528	12.516797	13.459773	15.064053	4.391368	3.003229	7.400947	10.437262	19.530651	12.448019	8.737484	23.677738	16.468912	9.249728	7.05964	9.51911	16.905178	52.046297	15.96622	71.616282	17.275348	12.16465	15.708038	7.566024	27.203613	12.89687	9.472457	16.453264	12.99539	9.733079	8.270126	14.643471	23.724227	23.409389	19.784478	53.297199	28.341183	46.926275	21.540416	44.116976
Niben261Chr11g0889004.1	Protein EXORDIUM	9.883765	53.656179	16.99104	12.145541	16.481602	4.120416	1.512048	1.992237	15.543712	5.733526	6.680314	8.644896	1.63189	0.654653	2.707142	4.542475	15.651578	5.169821	2.732714	22.455205	7.110291	2.474141	3.063668	2.528072	10.053419	51.542267	15.723514	46.079951	20.960523	6.731188	4.391435	3.527516	12.580694	6.857284	5.968034	8.373713	7.223263	4.592396	2.760257	9.212604	22.311742	11.654175	5.718067	38.313905	10.799461	19.313114	8.147236	16.678126
Niben261Chr11g0889007.1	Protein EXORDIUM	8.50134	29.022436	9.145087	12.677923	12.03304	7.679178	5.314414	4.602616	12.224744	7.72524	11.701238	15.923677	3.056901	3.292147	8.453855	11.603884	19.131069	11.515902	5.902604	16.379871	12.360128	5.580462	6.308625	9.02506	7.907621	22.551512	8.193848	27.911586	11.226068	10.314851	13.458994	6.88726	18.051275	6.533642	6.561857	7.703513	5.364816	3.310107	6.735384	16.314528	27.65563	14.249397	9.524561	27.966228	14.170942	30.210928	13.035451	28.827235
Niben261Chr11g1211008.1	nodulin-related protein 1-like	89.101961	83.518555	137.103431	92.979724	92.587988	76.619128	71.79618	101.252178	116.528662	41.268887	55.899251	38.853618	40.670487	34.266984	44.856478	32.082698	28.727441	60.671012	46.708763	26.977806	38.917379	54.057175	32.671619	28.962855	79.670839	92.340407	99.346083	288.892078	61.033862	67.21864	90.437158	92.352464	153.750271	40.178874	33.763132	45.252217	74.191054	60.773124	51.849458	33.606137	49.244108	57.674403	145.109627	67.676099	99.124244	119.391128	80.480243	106.895974
Niben261Chr12g0682002.1	DDE Tnp4 domain-containing protein	32.472846	21.23431	25.873739	18.380653	16.760269	8.298867	9.126164	14.424143	28.134684	11.882876	17.062875	13.213118	6.838465	5.095352	6.745485	4.393107	2.820725	6.738247	3.113711	4.525508	5.4376	4.382667	3.354448	2.248963	25.86997	28.537945	17.918624	31.988507	11.634072	10.835916	13.646617	10.867991	34.531007	7.302918	5.043342	11.555128	10.141218	8.90425	7.533792	2.324962	3.470079	5.568182	7.114405	9.161728	7.056981	21.700036	11.211074	19.672548
Niben261Chr12g0736001.1	Xyloglucan endotransglucosylase/hydrolase	14.716562	40.903844	24.277812	34.694517	44.997839	29.176778	14.361996	12.648373	29.170621	8.828269	11.913323	13.450138	7.308941	5.719821	7.507044	9.987952	17.840727	17.082595	14.766614	21.745083	26.954703	6.923808	6.514533	8.653709	11.294303	44.212157	20.171208	103.516847	34.747568	35.426074	27.858429	28.156992	42.97319	7.378364	6.731938	11.538784	9.34019	4.642263	5.867438	9.675133	21.071084	13.291202	27.288106	54.211184	36.943874	32.173268	14.197083	33.855428
Niben261Chr12g1172001.1	Calmodulin-binding protein 60 b	4.486804	8.230016	4.838846	7.49496	5.678439	4.302784	3.152505	3.760622	9.086603	3.933748	3.898755	2.70392	1.249285	1.293909	1.917001	0.980646	0.888938	1.892232	2.472831	3.072811	5.582652	1.714395	1.307535	1.781758	4.058308	10.238738	5.842052	19.590714	3.148974	4.082422	5.870679	5.388481	16.916571	3.797541	3.666494	4.05705	1.031653	1.842907	1.706277	0.964691	2.224937	1.533457	3.159087	6.620451	6.180688	2.923258	1.552896	3.459186
Niben261Chr12g1232003.1	trihelix transcription factor GT-2-like	4.697817	8.195686	6.305201	7.039928	6.755859	6.783697	4.933657	5.667796	8.29832	4.590427	4.440913	4.270166	3.829333	3.207569	3.095491	3.26748	4.510932	5.411157	4.158718	4.122044	5.047226	3.025208	3.010461	3.077175	4.570919	6.22967	6.464871	10.389773	5.289766	5.00277	5.723048	5.535055	6.015955	4.11018	3.571593	3.220736	2.765265	2.214609	2.928538	4.590577	4.497595	4.775464	6.654982	6.313701	7.550259	5.428043	3.560711	4.706649
Niben261Chr13g0708014.1	ULP_PROTEASE domain-containing protein	9.360448	12.1192	12.512045	6.649928	6.658971	2.914464	1.693384	4.056657	11.506872	2.164427	2.459661	1.760301	1.958141	1.099745	1.484965	4.656121	0.906653	2.384046	2.876078	0.758237	7.187851	2.625024	0	0.693369	10.110214	14.699801	9.568772	19.047785	4.095672	5.858893	6.962688	5.848885	14.640451	2.00339	1.113961	4.060557	0.466704	1.85897	1.717382	0	0.382462	1.982557	3.659326	4.124744	6.157258	5.590339	1.032941	0.444721
Niben261Chr14g0201018.1	protein PAT1 homolog 1-like	4.862547	6.022574	5.631464	8.382558	5.350588	4.377005	4.175225	5.208356	7.577641	5.525621	5.724655	4.911888	4.391287	3.596293	4.645697	4.033933	3.418805	3.52852	5.459462	5.465971	5.967519	4.205146	4.021497	3.71344	4.255917	6.659868	4.870394	16.982216	3.428447	3.367012	6.422756	5.116495	10.942495	5.158124	4.293937	5.123603	3.410833	2.884083	3.823474	2.934379	3.84779	3.783976	4.533129	6.227531	7.088742	6.186724	4.647233	5.337003
