GeneID	Description	GFP22h1	GFP22h2	GFP22h3	GFP25h1	GFP25h2	GFP25h3	GFP28h1	GFP28h2	GFP28h3	GFP34h1	GFP34h2	GFP34h3	GFP37h1	GFP37h2	GFP37h3	GFP40h1	GFP40h2	GFP40h3	GFP46h1	GFP46h2	GFP46h3	GFP56h1	GFP56h2	GFP56h3	pcrtB22h1	pcrtB22h2	pcrtB22h3	pcrtB25h1	pcrtB25h2	pcrtB25h3	pcrtB28h1	pcrtB28h2	pcrtB28h3	pcrtB34h1	pcrtB34h2	pcrtB34h3	pcrtB37h1	pcrtB37h2	pcrtB37h3	pcrtB40h1	pcrtB40h2	pcrtB40h3	pcrtB46h1	pcrtB46h2	pcrtB46h3	pcrtB56h1	pcrtB56h2	pcrtB56h3
Niben261Chr01g1092018.1	transcription factor DIVARICATA-like	7.070638	4.295809	3.575786	2.50899	4.555091	3.221125	1.604666	1.09759	2.714942	0.781162	1.717396	1.958934	3.320904	2.447559	3.215056	3.827418	5.66932	3.011412	3.552785	5.199802	3.584723	2.210794	2.579898	3.253833	9.868062	6.96107	7.770763	4.71807	8.86889	8.077429	2.81137	3.221766	1.874978	3.615355	2.278173	2.029346	5.052345	5.43281	2.97448	6.953978	6.487288	6.678182	3.713838	6.264717	4.921126	2.160713	2.699778	2.566739
Niben261Chr01g1145010.1	Adenine phosphoribosyltransferase	91.588844	98.020665	76.288826	25.432944	35.413285	39.159759	20.596013	13.555276	34.312521	5.779545	2.588877	7.663248	10.07836	7.232056	7.698928	42.251374	79.008303	68.475108	46.809417	60.205299	73.230773	29.739441	27.129833	29.246318	109.520579	98.969038	71.73218	21.05378	58.432995	41.797601	15.933942	16.532346	15.224914	28.928713	3.943007	9.607082	12.702572	48.69934	8.799347	100.263708	98.48307	84.434537	30.603728	74.137144	77.155027	5.090581	12.14251	6.61487
Niben261Chr01g1211002.1	2-hydroxyacid dehydrogenase	15.729346	9.070136	9.217425	4.468483	4.606198	4.515952	2.905014	5.302807	1.970224	4.371082	5.454671	3.823448	8.635506	4.65399	7.520237	12.537889	9.895154	9.713134	11.199465	11.563443	14.331496	3.710071	3.784602	2.425832	16.937361	10.698775	12.924877	7.301978	5.009921	3.48313	3.659874	4.260072	1.897744	4.085877	5.572813	5.877504	16.595512	6.325741	8.831003	16.215285	9.487212	13.816883	11.123238	8.430168	11.587728	4.7742	4.702585	6.172998
Niben261Chr01g1224022.1	SPX and EXS domain-containing protein 1-like	4.881498	3.976214	2.158362	2.587916	1.900834	2.111802	2.002418	2.232029	2.250752	2.875744	3.224284	3.216048	3.375932	3.234892	3.348132	4.574437	5.00043	3.900957	3.477657	4.108523	4.682245	2.970978	3.025718	2.784461	5.473578	4.323045	3.628655	1.979	2.43456	1.991119	1.832354	1.767221	2.135524	3.473406	2.963768	3.280163	3.314584	3.518277	2.896574	6.812579	6.58813	6.447678	2.149007	3.201368	4.142087	3.416848	3.443269	3.648058
Niben261Chr01g1324001.1	Xyloglucan endotransglucosylase/hydrolase	17.728147	12.424956	8.840811	3.490092	5.808179	3.994886	2.448106	2.05205	2.714253	1.8572	1.0358	1.934112	6.569817	3.87758	6.372874	13.919739	21.872996	13.575822	10.826461	14.984669	15.493769	6.017275	5.299546	6.958522	20.053887	16.718837	9.732737	3.939625	10.12438	9.449172	3.173219	2.831008	3.438985	8.292192	2.788208	3.602744	3.46273	12.957569	4.053838	23.714419	16.692334	14.404628	6.691922	11.330048	12.59071	1.896374	2.798687	1.838735
Niben261Chr01g1544009.1	Sec-independent protein translocase protein tata, chloroplastic	13.201057	12.612043	11.20648	8.807726	7.701069	9.745327	7.48233	6.685395	7.610726	6.617023	8.224565	10.230534	7.295889	7.179504	6.206745	9.143725	12.992785	13.340438	8.771523	10.684811	7.472941	7.105597	9.970408	9.108292	8.780866	11.13219	11.807999	8.252401	8.151801	9.067765	4.909746	6.764209	8.347072	7.177388	6.385441	6.927351	8.917455	8.347184	7.383276	10.770826	12.240611	11.680079	10.706485	13.628045	11.764867	7.820485	8.388112	8.709865
Niben261Chr01g1663010.1	D-fructose-1,6-bisphosphate 1-phosphohydrolase	8.210471	4.156459	3.298677	1.707662	2.573977	2.140473	1.435008	1.581339	2.550265	0.489115	0.069479	0.662985	1.194746	0.911237	1.300336	1.929005	2.458614	1.885603	1.699481	2.827338	3.677988	2.224499	1.985934	2.742018	10.586059	6.562666	7.478051	0.901083	4.910488	3.018953	2.135356	2.886692	1.707578	3.169066	0.629284	1.179771	1.054652	3.444603	0.737375	6.102044	4.623876	5.338855	2.067325	5.321331	3.677297	1.278098	2.567651	1.205546
Niben261Chr01g1839004.1	Histone acetyltransferase	20.076896	16.409969	17.41775	7.459906	8.490845	6.411486	3.474469	4.70208	6.877299	4.428389	3.422915	4.919022	6.02635	5.578402	6.548279	18.386418	24.212141	21.225433	12.543814	14.05544	15.897659	7.548408	7.294861	7.92407	24.302615	18.27667	26.014049	7.532796	11.043547	7.036894	3.463865	6.8834	3.540568	11.836033	3.6702	6.543722	9.876659	16.678471	7.187726	32.174327	34.646889	37.288796	12.52466	12.834369	15.035502	8.438425	12.19729	8.491493
Niben261Chr02g0059002.1	Zinc finger a20 and an1 domain-containing stress-associated protein 5	5.412825	8.13206	10.15329	13.643674	11.563434	12.019932	14.840813	14.267487	13.081105	16.067889	13.948298	13.242586	12.562405	15.37067	10.717599	9.245857	5.608877	8.193636	13.280956	9.294579	11.625247	11.026699	10.285393	10.802998	6.001825	5.011044	6.760012	10.86002	8.185084	9.719076	12.838526	12.907478	12.876877	13.885505	14.973806	13.689752	14.863699	13.459544	15.031458	8.172157	9.113659	9.539283	13.100624	13.703637	11.991599	12.808816	15.620335	15.895834
Niben261Chr02g0343004.1	DNA-directed RNA polymerase subunit beta	18.436373	9.729629	5.156441	5.979396	6.30266	6.223901	3.425929	3.10047	6.367138	7.00626	3.317468	5.317278	7.394922	7.251601	6.342348	23.259056	20.924309	18.067951	9.747509	11.249402	24.711769	6.687615	5.141866	9.040093	37.189514	23.211392	15.056865	6.771194	11.661861	10.114796	1.788748	3.321552	5.095823	17.563474	2.671032	8.867002	6.714313	15.043722	6.485695	54.188149	35.077539	32.681907	6.58069	21.016725	15.818294	5.744741	10.681046	5.99818
Niben261Chr02g0343012.1	protein TSS isoform X1	17.329356	15.888191	10.482976	5.170288	7.262107	5.12593	3.52376	4.108656	7.436012	3.240049	1.973248	3.107889	2.98778	3.075026	3.244939	12.987454	18.887558	15.033052	3.478357	5.438833	5.017172	7.682741	7.978507	9.106237	22.911085	20.848983	17.040391	7.418884	10.609241	6.011592	2.276398	5.278246	3.057606	15.560305	3.64823	4.309766	3.984717	15.036436	3.799526	23.547914	22.586259	21.44674	3.470376	4.042241	3.859195	3.828036	10.042162	4.773294
Niben261Chr02g0477005.1	F-box-like protein	23.940873	19.910808	11.024262	13.627762	15.494193	10.270865	10.120631	6.888138	11.626491	17.197256	6.304237	13.722373	12.797699	11.508423	12.070549	18.231367	19.603222	27.712823	19.140107	15.455133	22.215721	17.660613	10.153672	11.773141	19.729457	33.751983	21.202976	17.311049	19.828448	19.156399	9.3472	9.863849	8.472704	18.393619	7.851161	16.648121	18.542443	12.929077	10.343566	23.903319	30.630217	29.427409	16.412736	27.822416	18.099885	19.447482	11.581605	15.10232
Niben261Chr02g0580006.1	Chr1:29908271-29909175 REVERSE LENGTH=275	8.905317	6.998711	4.441123	4.118587	5.08389	4.718405	2.629816	3.362862	4.125138	4.801658	3.728388	5.070869	6.110853	4.472531	4.61211	6.807395	8.309533	8.469055	7.401934	7.740207	6.846809	7.768417	7.042702	8.013299	10.152539	9.90812	8.271022	5.309539	7.50645	4.773683	4.267451	3.316718	4.181504	6.399017	3.895908	3.964714	7.162471	8.578646	5.487798	7.573628	13.648325	10.363234	5.583463	5.644348	4.905138	5.273659	6.135199	5.058683
Niben261Chr02g0638007.1	Disease resistance protein	0.59576	2.314036	2.787219	2.424039	6.558065	0.973852	3.395008	3.795425	7.689913	5.207264	4.109409	3.137039	6.281297	2.449825	2.480963	2.074422	1.61575	0.910418	2.6613	1.013443	4.520997	1.754274	3.057275	2.780225	1.842693	0.479205	3.197351	1.776198	3.041213	2.819111	4.431511	4.114467	8.205976	4.68595	4.466685	1.550642	7.485428	1.490795	1.836331	1.643849	0.51119	0.88328	4.279601	1.37826	2.351329	1.601126	2.761212	4.160831
Niben261Chr02g0713001.1	glutamate--glyoxylate aminotransferase 2	475.489146	298.613732	385.261084	166.907739	231.105576	185.264427	87.326318	106.388437	152.102245	91.807312	61.041388	78.227362	102.87829	87.377309	109.804408	248.589641	300.180928	286.542579	206.881788	272.216095	247.097454	145.635612	130.43601	114.884444	560.910751	447.322536	534.641521	268.354457	327.57472	228.813681	123.327957	163.579453	122.565816	228.686574	78.764998	133.043249	104.614961	274.759238	112.7144	394.217643	435.460961	410.191719	285.126414	297.962458	305.893424	95.191791	157.51981	111.616191
Niben261Chr02g1224001.1	PGR5-LIKE A	10.236653	9.654583	12.254483	9.767432	9.327717	9.744187	7.256318	8.041356	8.629913	6.775445	8.018648	8.856141	6.791956	7.667578	11.059268	8.111712	9.738068	9.264314	8.409577	8.328509	9.11651	6.857718	10.176111	10.067413	10.685402	11.132277	10.281627	5.242828	11.441251	9.914022	7.988581	13.011498	10.027864	10.620454	8.823182	7.45048	9.352187	13.937163	8.096548	13.142811	12.807534	12.029358	10.635044	9.53441	10.665059	9.041204	9.074707	10.051686
Niben261Chr03g0021008.1	Glutaredoxin domain-containing protein	24.961332	18.979517	10.30014	3.199152	2.974919	1.627577	1.822083	1.403442	2.934199	1.963828	0.787081	1.058064	3.142919	2.17418	4.3171	16.088713	14.042356	13.008184	17.256409	26.929769	22.600875	4.223739	4.346426	4.316383	28.066406	21.059066	15.571161	2.731391	3.678526	1.684179	1.041319	2.864392	1.462297	7.806457	0.906955	2.411478	2.442801	11.327721	3.693551	34.534626	37.147451	36.806401	7.80357	14.549203	15.589706	3.235413	5.047013	4.708804
Niben261Chr03g0069012.1	Aquaporin PIP1-1	339.987786	329.067046	315.107552	202.505835	276.936459	241.579266	137.17031	149.300582	229.328082	95.358706	63.789351	110.327054	169.115038	125.624062	144.4622	257.206385	405.822229	350.988103	341.914703	396.371272	340.497912	206.256087	179.563433	179.971774	408.914988	386.481092	514.874825	337.407561	455.003242	320.204458	203.00479	278.850074	214.896116	186.117358	89.105157	131.884431	160.500527	320.416327	128.033438	326.933627	473.939746	364.226177	233.75294	320.645596	313.884673	107.992168	129.399553	109.877389
Niben261Chr03g0117024.1	peptidyl-tRNA hydrolase ICT1, mitochondrial	12.776499	10.812881	12.023268	8.075819	10.156052	7.81458	4.998092	5.176848	6.989301	4.564475	6.750243	4.716317	5.356857	5.293579	6.758124	7.53187	10.289623	8.531834	10.019908	11.70127	11.354743	6.527065	6.958049	6.56555	15.28299	12.028117	11.765509	8.507551	13.093608	9.719699	6.006398	5.946633	6.775175	8.119068	5.857216	6.588892	8.208314	7.867191	5.275058	12.972936	14.467754	11.519857	10.686193	11.344828	13.720395	8.281507	7.636998	5.978899
Niben261Chr03g0133006.1	TLDc domain-containing protein	9.806931	12.742947	12.336707	6.267677	6.962068	6.429609	3.853047	4.205819	6.059559	5.413038	4.963938	6.060205	6.260894	6.440727	5.494254	13.388765	13.99223	9.676583	8.054268	8.341246	9.202246	8.483188	8.146366	7.517893	12.402323	12.939081	17.102328	6.135149	12.821642	9.681822	5.484221	6.358739	4.933756	5.07372	5.583587	8.493179	5.946729	7.738721	5.409548	21.54397	22.338601	20.214587	6.914416	16.322176	11.20795	10.618433	9.115101	9.784614
Niben261Chr03g0167016.1	Expansin	59.502897	25.253442	21.037655	12.272234	13.034121	9.386064	5.657156	6.060475	7.96075	7.574631	8.067451	7.413738	11.040813	9.889648	8.654978	18.918542	30.599066	22.100875	23.450932	36.316355	30.019235	8.929814	8.886669	11.117627	71.749118	31.944753	35.181158	8.282215	22.988369	14.267708	35.878147	14.9639	31.402406	20.024345	15.520849	10.851802	14.287933	26.258439	9.341319	34.383623	48.168921	41.692623	14.781804	21.641681	20.468408	4.543936	11.289713	6.042478
Niben261Chr03g0285001.1	Malate dehydrogenase	138.871229	90.861489	102.398704	67.273276	100.848397	87.636101	34.468878	41.615755	70.214943	37.374818	30.392508	51.300509	53.34735	44.8724	59.17221	124.06604	134.140329	153.759045	121.502684	139.085974	113.465004	70.067682	67.541225	68.381619	158.301544	115.941261	117.819175	73.749073	132.805593	103.81996	53.162123	75.713169	49.573769	132.987459	42.949597	78.109354	48.319629	166.022768	56.952903	183.128243	204.454095	174.32009	136.758786	166.765795	166.759997	51.88462	85.099793	61.407485
Niben261Chr03g0358012.1	AT-hook motif nuclear-localized protein	6.558645	6.792528	8.345726	9.923902	8.808234	6.921961	5.252939	7.53382	8.02951	7.16286	5.049005	6.862993	8.110319	5.238929	7.422914	5.395225	3.153294	5.058408	7.835837	7.51279	6.030447	7.488344	7.019819	11.731213	3.541367	5.577836	6.364122	11.137487	7.825404	8.198391	7.383469	8.569722	11.724864	11.66367	9.2789	9.037782	6.727763	9.44828	7.338044	3.456498	2.896502	6.132249	10.837437	8.153969	7.854954	7.355815	6.857342	7.87079
Niben261Chr03g0465009.1	Glycerol-3-phosphate acyltransferase, chloroplastic	37.547743	29.94499	36.004664	16.2846	20.285199	18.947097	10.100932	12.135208	15.329849	9.525611	8.651421	11.312511	13.077721	11.200411	12.419382	22.726708	30.474845	29.071788	19.357453	25.15537	21.428218	17.677294	18.049094	16.493146	41.629586	38.590725	44.336307	17.841759	28.661961	24.109701	14.596105	19.447355	14.953239	18.525604	8.4738	15.608293	15.163894	24.819323	12.407131	34.835469	43.837293	37.4056	23.096291	31.192204	31.728321	18.21531	21.868696	21.745164
Niben261Chr03g0705010.1	Peroxidase	6.037233	4.03041	4.766301	1.279396	3.916229	2.713889	1.075121	0.99588	1.948175	0.07329	0	0.198686	0.198914	0.248257	0.502825	3.153224	3.325861	2.42179	2.809242	3.851208	3.436035	0.370359	0.242042	0.176087	6.769035	4.613301	6.412674	2.624912	5.316196	4.840676	1.852432	2.814387	2.158873	1.10235	0.314333	0.589263	0.632123	4.091537	1.046743	6.871514	8.158844	5.090804	2.865388	4.713803	5.956895	0.202816	1.049295	0.150587
Niben261Chr03g1024001.1	Nac domain-containing protein 83	83.033109	101.791565	120.54182	182.203568	137.940221	132.416385	157.357838	149.573303	151.316343	153.378888	169.14001	166.334863	146.683511	115.217195	119.038148	64.415018	40.16556	69.571787	117.210806	103.880686	108.033198	98.727948	106.263297	109.985154	56.870476	58.934439	76.213601	172.397696	124.761394	124.005094	163.605514	167.204632	133.693404	158.183591	188.114748	185.699104	161.196001	100.441103	129.247827	41.780944	40.703992	69.469872	160.879065	125.138978	134.943303	145.294402	133.48954	150.183648
Niben261Chr03g1073016.1	protein disulfide-isomerase LQY1, chloroplastic-like	32.51815	27.555869	23.511403	8.551745	17.664997	16.912998	7.485613	9.415926	10.75914	7.270521	3.533639	6.613311	8.309622	6.647062	9.192536	17.612111	20.970973	22.7374	13.398306	15.927807	15.512305	17.473619	12.131641	15.328316	35.620403	41.210093	34.232748	27.414407	25.652426	22.589289	11.284036	17.149925	11.902604	22.364788	6.56759	15.127937	7.429972	24.002098	6.529749	27.366867	32.967976	32.490372	17.389172	17.174656	14.974057	10.770526	11.417421	9.430389
Niben261Chr03g1126007.1	Inner membrane protein ppf-1, chloroplastic	65.336483	54.058884	69.16478	51.316063	57.878848	49.428076	44.70954	50.238465	54.356706	60.831613	58.022943	59.608863	64.681262	60.649073	58.734182	64.2684	63.809216	64.203892	54.58392	61.540167	52.712233	54.750688	59.009204	50.718563	67.698774	58.528117	67.813343	51.853626	67.80032	56.425232	51.81392	60.719799	51.694781	53.025779	59.137006	56.545235	57.575851	64.979815	60.236423	66.758956	71.301978	66.100406	48.031346	54.820618	56.792319	52.709627	51.073434	57.549536
Niben261Chr03g1337001.1	Nucleobase-ascorbate transporter 12	4.841983	5.842087	4.102325	3.083501	4.686671	3.482352	1.829788	1.650347	2.585317	0.962695	0.954865	1.852598	2.114542	1.634159	2.014313	4.405536	7.059816	6.941152	3.548782	5.059126	4.558243	3.725917	3.285964	4.130973	5.435549	6.352061	8.358081	4.520444	5.662321	4.05274	1.663249	2.366317	2.019745	3.569639	1.602762	2.712017	2.453653	5.041545	1.848777	7.168736	11.005325	8.523324	3.929762	5.177503	6.099315	3.188578	4.329391	2.809709
Niben261Chr03g1443009.1	early endosome antigen 1-like	19.037003	19.198247	17.431253	6.923314	9.019534	6.450028	2.423664	3.675572	2.957223	3.492603	3.495379	3.233082	7.798889	4.198497	6.707498	15.691506	16.095329	16.556635	11.800548	14.458722	12.031824	3.944922	2.801026	2.878424	25.686556	24.658234	22.805311	15.779592	11.182977	8.297987	4.368475	4.664091	4.698777	5.173928	3.704745	4.743483	12.675531	11.384922	7.758176	25.970733	26.383406	25.014538	13.95419	14.211752	17.478607	5.691611	4.203514	5.910528
Niben261Chr03g1468007.1	guanine nucleotide-binding protein alpha-1 subunit	2.26326	3.187643	3.945061	8.166189	6.247526	6.022922	5.680922	7.605509	8.332523	7.140542	7.963728	7.100207	6.540184	7.887098	6.310109	3.826308	4.122668	5.505059	5.249863	4.543663	5.528623	5.417541	6.547012	6.4951	1.409195	2.337292	1.784988	5.516766	5.826986	6.156172	6.874365	8.646734	8.364175	5.717532	6.668182	6.397547	5.726611	3.768589	4.96752	3.800474	2.431194	3.596077	5.322957	5.17144	5.245671	6.514587	5.030074	6.527087
Niben261Chr03g1476005.1	Cytokinin dehydrogenase	6.739633	4.516304	4.83583	2.097035	3.48061	3.352664	1.570697	1.595255	2.430954	0.760583	0.866125	1.110256	0.725795	0.761574	1.244021	3.559359	6.437105	4.079347	2.899827	4.405712	4.787943	2.830935	2.816932	2.80901	8.404258	5.498224	6.733039	2.128637	6.850696	4.137986	3.312263	1.63595	2.645746	2.239403	1.018649	1.161396	1.176312	2.598139	1.165821	9.737989	10.637486	8.067871	2.853113	5.053323	6.154503	2.413826	2.613522	2.1752
Niben261Chr03g1515001.1	protein indeterminate-domain 7-like	12.202527	5.581839	3.893116	1.242588	1.423064	1.227929	0.999396	1.026396	2.347855	2.004073	0.994467	2.602065	3.426963	2.598942	3.996966	7.391786	10.973465	10.279335	5.84477	8.097529	8.963886	6.352933	4.992632	6.887778	12.851926	9.777191	7.845531	3.510105	2.133701	1.514149	3.424447	2.561116	5.172274	5.173628	2.160561	2.958553	3.977154	7.48982	2.73874	11.509749	9.905573	9.878922	3.1104	5.633144	5.422704	4.000515	4.125912	3.751111
Niben261Chr03g1525001.1	Glycine cleavage system P protein	378.903184	216.316753	308.735372	110.423232	189.41917	118.113887	68.985896	80.328069	126.868485	43.317894	29.642133	43.510082	53.498109	51.696729	62.65742	165.694571	224.92109	206.675051	169.383631	217.235078	186.563722	77.757218	74.993583	71.808242	414.255935	276.353571	361.064285	137.258127	225.069933	137.360958	77.388181	116.732742	84.397285	133.631108	41.232276	63.453666	42.394503	167.391222	61.493745	238.984721	287.066741	230.598493	140.647136	162.804189	180.581583	48.711882	82.05937	53.299126
Niben261Chr03g1571003.1	Protein unc-13 homolog	2.38257	3.423234	3.421224	6.055312	6.209335	5.008862	4.872157	5.056574	4.621901	5.612463	6.901972	5.590929	4.870877	4.978427	5.199959	3.431199	3.935536	3.999144	5.748542	6.119052	4.973305	6.048875	5.959298	5.36543	2.709853	2.145949	2.448613	4.655578	5.755723	4.9928	4.482245	4.765618	4.274133	3.856694	5.0566	4.155513	2.998072	2.526469	3.741388	1.979347	2.182388	2.36707	4.37275	4.565971	4.2114	4.220038	3.519779	4.180393
Niben261Chr03g1692007.1	Cofac_haem_bdg domain-containing protein	11.955025	12.131661	9.558744	5.574604	5.680351	6.196422	3.463243	2.756864	3.050963	3.032645	3.013777	4.631755	3.664792	5.315175	4.219908	15.027228	16.694251	16.248498	8.860566	9.950711	10.759779	4.336518	3.587657	3.722597	12.701626	11.309789	11.864088	3.842893	5.476264	4.791721	1.575705	1.656523	1.676632	3.852125	3.06634	4.111189	4.323029	7.059754	4.7339	16.021947	17.792735	17.357878	7.94945	7.745975	7.875531	4.879733	6.448314	5.277511
Niben261Chr03g1720005.1	50S ribosomal subunit assembly factor BipA	52.141525	37.129023	46.658028	26.683308	33.935434	28.46052	16.288962	16.406139	21.288671	18.533767	15.392758	19.713184	25.477641	23.606888	25.910082	47.503041	65.417392	62.610434	45.344571	53.146713	49.118876	36.622297	37.538326	35.715828	52.924916	46.774662	51.619499	25.947786	38.41524	30.119209	16.555	17.763357	16.950987	28.802076	15.049873	18.382939	21.008363	38.610433	20.903694	58.670842	68.357031	58.16459	26.200293	31.583979	34.779996	21.044824	30.384622	24.231697
