term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0010039,"response to iron ion",0.010%,-1.706, 7.151,3.111,-1.9400,0.857,0.389,10039,0
GO:0002229,"defense response to oomycetes",0.002%,-2.980, 6.385,2.288,-2.4030,0.869,0.395,2229,0
GO:0006355,"regulation of transcription, DNA-templated",9.917%,-5.805,-0.565,6.105,-3.1351,0.691,0.396,6355,0
GO:0051252,"regulation of RNA metabolic process",10.029%,null,null,6.109,-1.9792,0.714,0.886,6355,1
GO:0042148,"strand invasion",0.006%,-8.005, 0.988,2.852,-3.5980,0.783,0.400,42148,0
GO:0007178,"transmembrane receptor protein serine/threonine kinase signaling pathway",0.115%,-4.069, 5.040,4.169,-2.1456,0.766,0.402,7178,0
GO:0006857,"oligopeptide transport",0.057%, 5.248, 2.903,3.864,-1.3638,0.932,0.426,6857,0
GO:0048364,"root development",0.029%, 5.268,-3.013,3.573,-1.6926,0.855,0.434,48364,0
GO:2000067,"regulation of root morphogenesis",0.001%,null,null,1.954,-1.6579,0.834,0.813,48364,1
GO:0016126,"sterol biosynthetic process",0.075%,-5.451,-5.528,3.985,-2.8115,0.808,0.439,16126,0
GO:0016132,"brassinosteroid biosynthetic process",0.004%,null,null,2.703,-2.0200,0.808,0.773,16126,1
GO:0010052,"guard cell differentiation",0.001%, 4.988,-3.558,2.215,-1.4541,0.835,0.445,10052,0
GO:0000272,"polysaccharide catabolic process",0.288%, 1.254,-4.865,4.568,-2.2875,0.855,0.452,272,0
GO:0005978,"glycogen biosynthetic process",0.099%,null,null,4.103,-1.5470,0.723,0.730,272,1
GO:0015860,"purine nucleoside transmembrane transport",0.007%, 4.879, 2.841,2.971,-1.3302,0.897,0.467,15860,0
GO:0010089,"xylem development",0.001%, 5.682,-2.595,2.281,-1.4541,0.912,0.472,10089,0
GO:0007131,"reciprocal meiotic recombination",0.047%,-6.032,-1.167,3.778,-2.6541,0.598,0.474,7131,0
GO:0007129,"synapsis",0.018%,null,null,3.362,-1.4425,0.724,0.870,7131,1
GO:0070192,"chromosome organization involved in meiotic cell cycle",0.031%,null,null,3.595,-1.6599,0.722,0.818,7131,1
GO:0000070,"mitotic sister chromatid segregation",0.192%,null,null,4.393,-1.9432,0.718,0.782,7131,1
GO:0009311,"oligosaccharide metabolic process",0.342%, 1.608,-3.043,4.642,-1.6586,0.851,0.484,9311,0
GO:0006342,"chromatin silencing",0.087%,-5.329,-1.328,4.047,-1.4670,0.649,0.496,6342,0
GO:0044209,"AMP salvage",0.035%,-3.817,-5.378,3.649,-1.6575,0.761,0.499,44209,0
GO:0006166,"purine ribonucleoside salvage",0.108%,null,null,4.140,-1.4541,0.761,0.895,44209,1
GO:0046835,"carbohydrate phosphorylation",0.230%, 0.981,-5.448,4.470,-1.3261,0.860,0.509,46835,0
GO:0007010,"cytoskeleton organization",0.786%,-3.317,-0.451,5.004,-1.8032,0.819,0.512,7010,0
GO:0006270,"DNA replication initiation",0.141%,-7.745,-0.237,4.259,-3.6820,0.692,0.525,6270,0
GO:0006271,"DNA strand elongation involved in DNA replication",0.040%,null,null,3.705,-1.4555,0.706,0.712,6270,1
GO:0006272,"leading strand elongation",0.008%,null,null,3.010,-1.4541,0.726,0.901,6270,1
GO:0006269,"DNA replication, synthesis of RNA primer",0.152%,null,null,4.291,-1.9400,0.674,0.786,6270,1
GO:0006268,"DNA unwinding involved in DNA replication",0.058%,null,null,3.873,-3.2729,0.626,0.732,6270,1
GO:0030001,"metal ion transport",1.677%, 5.343, 3.753,5.333,-3.6164,0.930,0.548,30001,0
GO:0042594,"response to starvation",0.109%,-2.914, 6.518,4.147,-3.0755,0.842,0.554,42594,0
GO:0000727,"double-strand break repair via break-induced replication",0.013%,-5.800, 3.525,3.225,-3.4734,0.680,0.574,727,0
GO:0000730,"DNA recombinase assembly",0.007%,null,null,2.973,-1.9400,0.616,0.728,727,1
GO:0000724,"double-strand break repair via homologous recombination",0.120%,null,null,4.186,-1.6957,0.641,0.827,727,1
GO:0009734,"auxin-activated signaling pathway",0.035%,-3.907, 5.509,3.649,-3.9397,0.736,0.579,9734,0
GO:0009742,"brassinosteroid mediated signaling pathway",0.007%,null,null,2.969,-1.7345,0.749,0.724,9734,1
GO:0009956,"radial pattern formation",0.002%, 5.308,-2.607,2.401,-1.4541,0.872,0.624,9956,0
GO:0046081,"dUTP catabolic process",0.001%,-1.747,-7.130,1.826,-1.9400,0.810,0.628,46081,0
GO:0080167,"response to karrikin",0.006%,-1.109, 6.608,2.874,-2.0597,0.865,0.634,80167,0
GO:0006267,"pre-replicative complex assembly involved in nuclear cell cycle DNA replication",0.009%,-6.488,-0.788,3.061,-3.3211,0.587,0.646,6267,0
GO:0051382,"kinetochore assembly",0.018%,null,null,3.354,-2.3984,0.807,0.792,6267,1
GO:0006334,"nucleosome assembly",0.089%,null,null,4.057,-2.9800,0.786,0.759,6267,1
GO:1902975,"mitotic DNA replication initiation",0.007%,null,null,2.947,-2.3599,0.642,0.838,6267,1
GO:0048478,"replication fork protection",0.011%,-6.930, 0.756,3.157,-1.9400,0.667,0.655,48478,0
GO:0043111,"replication fork arrest",0.002%,null,null,2.400,-1.9400,0.692,0.823,48478,1
GO:0009554,"megasporogenesis",0.001%, 3.828,-3.557,1.964,-1.4541,0.766,0.660,9554,0
GO:0006260,"DNA replication",1.577%,-7.391,-1.299,5.306,-2.1619,0.712,0.684,6260,0
GO:0006261,"DNA-dependent DNA replication",0.576%,-7.592,-0.712,4.869,-1.6400,0.691,0.697,6261,0
