Annotated	Significant	Expected	DEG	Term	pval
GO:0046470	21	6	2,3	6	phosphatidylcholine metabolic process	0,0250708736186944
GO:0006880	8	3	0,88	3	intracellular sequestering of iron ion	0,0480569368858423
GO:0070370	2	2	0,22	2	cellular heat acclimation	0,0119713166859795
GO:0070981	3	2	0,33	2	L-asparagine biosynthetic process	0,0332956056024791
GO:0070919	9	4	0,98	4	production of siRNA involved in chromatin silencing by small RNA	0,0114575125049864
GO:0099638	2	2	0,22	2	endosome to plasma membrane protein transport	0,0119713166859795
GO:0042026	45	10	4,92	10	protein refolding	0,0214583642427069
GO:0032511	17	6	1,86	6	late endosome to vacuole transport via multivesicular body sorting pathway	0,0114405718890827
GO:0032544	3	2	0,33	2	plastid translation	0,0332956056024791
GO:0034755	7	4	0,77	4	iron ion transmembrane transport	0,0202705343272126
GO:0009660	2	2	0,22	2	amyloplast organization	0,0119713166859795
GO:0009651	119	20	13,02	20	response to salt stress	0,0190573020089128
GO:0019348	5	3	0,55	3	dolichol metabolic process	0,0332769982129886
GO:0006574	14	5	1,53	5	valine catabolic process	0,0134050060218783
GO:0055046	17	4	1,86	4	microgametogenesis	0,0202931450204603
GO:0097428	13	5	1,42	5	protein maturation by iron-sulfur cluster transfer	0,0114490414595213
GO:0016998	35	6	3,83	6	cell wall macromolecule catabolic process	0,0397238419157888
GO:0006506	37	8	4,05	8	GPI anchor biosynthetic process	0,0436136253893332
GO:0030968	12	4	1,31	4	endoplasmic reticulum unfolded protein response	0,0344540388908562
GO:0016311	507	76	55,48	76	dephosphorylation	0,0433230009727744
GO:0006071	12	4	1,31	4	glycerol metabolic process	0,0480311187381916
GO:0006075	13	6	1,42	6	(1->3)-beta-D-glucan biosynthetic process	0,00148071149932659
GO:0006012	21	6	2,3	6	galactose metabolic process	0,0313808329243539
GO:0006044	3	2	0,33	2	N-acetylglucosamine metabolic process	0,0332956056024791
GO:0006032	25	7	2,74	7	chitin catabolic process	0,0151581514244307
GO:0071805	74	14	8,1	14	potassium ion transmembrane transport	0,028462989103638
GO:0006635	35	10	3,83	10	fatty acid beta-oxidation	0,00914013275164782
GO:0090503	31	10	3,39	10	RNA phosphodiester bond hydrolysis, exonucleolytic	0,00219901897731053
GO:0045324	25	9	2,74	9	late endosome to vacuole transport	0,0478669436286197
GO:0071555	319	36	34,91	36	cell wall organization	0,0457311377211063
GO:0002221	2	2	0,22	2	pattern recognition receptor signaling pathway	0,0119713166859795
GO:0097298	2	2	0,22	2	regulation of nucleus size	0,0119713166859795
GO:0045332	13	4	1,42	4	phospholipid translocation	0,0455635337186177
