term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006741,"NADP biosynthetic process",0.057%,-6.133,-0.677,3.864,-2.0201,0.711,0.293,6741,0
GO:0009611,"response to wounding",0.127%, 3.235,-6.768,4.212,-1.8068,0.893,0.299,9611,0
GO:0060296,"regulation of cilium beat frequency involved in ciliary motility",0.002%, 3.791, 4.605,2.303,-1.3869,0.787,0.300,60296,0
GO:0010020,"chloroplast fission",0.003%, 2.969, 1.895,2.516,-1.3887,0.918,0.300,10020,0
GO:0033587,"shikimate biosynthetic process",0.000%,-6.098, 1.206,1.322,-1.3869,0.802,0.310,33587,0
GO:0061157,"mRNA destabilization",0.005%,-1.053,-3.249,2.821,-2.0201,0.792,0.317,61157,0
GO:0044794,"positive regulation by host of viral process",0.003%, 5.209,-0.390,2.579,-1.3869,0.853,0.322,44794,0
GO:0006430,"lysyl-tRNA aminoacylation",0.057%,-5.031,-2.170,3.867,-1.6460,0.741,0.322,6430,0
GO:0033617,"mitochondrial respiratory chain complex IV assembly",0.022%, 4.921, 2.141,3.447,-1.3012,0.909,0.349,33617,0
GO:0060586,"multicellular organismal iron ion homeostasis",0.002%, 5.542, 1.022,2.412,-1.3869,0.840,0.363,60586,0
GO:0006654,"phosphatidic acid biosynthetic process",0.016%,-6.550, 3.299,3.299,-1.3986,0.763,0.377,6654,0
GO:0010449,"root meristem growth",0.002%, 4.422, 3.441,2.459,-1.3012,0.890,0.381,10449,0
GO:0009306,"protein secretion",0.529%,-1.792, 6.156,4.832,-1.3986,0.771,0.386,9306,0
GO:2000640,"positive regulation of SREBP signaling pathway",0.000%, 2.763,-4.561,0.903,-1.3869,0.784,0.395,2000640,0
GO:0018160,"peptidyl-pyrromethane cofactor linkage",0.029%,-0.362,-3.897,3.567,-1.3869,0.876,0.401,18160,0
GO:0032957,"inositol trisphosphate metabolic process",0.007%,-6.344, 1.575,2.968,-1.3012,0.795,0.415,32957,0
GO:1901997,"negative regulation of indoleacetic acid biosynthetic process via tryptophan",0.000%,-4.495,-1.081,1.301,-1.3869,0.754,0.415,1901997,0
GO:0033512,"L-lysine catabolic process to acetyl-CoA via saccharopine",0.014%,-6.993,-1.670,3.256,-3.1891,0.687,0.418,33512,0
GO:0006970,"response to osmotic stress",0.082%, 2.944,-6.568,4.022,-1.6689,0.869,0.427,6970,0
GO:0006486,"protein glycosylation",0.317%,-2.829,-1.485,4.610,-2.1433,0.752,0.429,6486,0
GO:0009061,"anaerobic respiration",0.045%,-2.586, 3.156,3.758,-1.3869,0.831,0.440,9061,0
GO:0006557,"S-adenosylmethioninamine biosynthetic process",0.016%,-6.474,-0.790,3.303,-1.3012,0.752,0.446,6557,0
GO:0006470,"protein dephosphorylation",0.585%,-2.062,-3.173,4.875,-1.6130,0.834,0.457,6470,0
GO:0007291,"sperm individualization",0.003%, 1.954, 3.584,2.588,-1.3869,0.817,0.466,7291,0
GO:0006778,"porphyrin-containing compound metabolic process",0.457%,-6.152,-4.874,4.768,-1.3888,0.814,0.481,6778,0
GO:0015867,"ATP transport",0.019%, 1.328, 7.349,3.381,-1.4412,0.845,0.483,15867,0
GO:0006520,"cellular amino acid metabolic process",5.591%,-6.453, 0.868,5.856,-1.5344,0.709,0.484,6520,0
GO:0034213,"quinolinate catabolic process",0.001%,-7.257,-2.508,1.924,-1.3869,0.738,0.499,34213,0
GO:0016042,"lipid catabolic process",0.401%,-8.044,-1.041,4.712,-1.7233,0.727,0.499,16042,0
GO:0006032,"chitin catabolic process",0.018%,-6.572,-4.166,3.368,-1.7469,0.794,0.500,6032,0
GO:0009737,"response to abscisic acid",0.029%, 3.194,-6.656,3.572,-2.3501,0.859,0.502,9737,0
GO:0010193,"response to ozone",0.002%,null,null,2.427,-1.9404,0.870,0.706,9737,1
GO:0009415,"response to water",0.026%,null,null,3.526,-1.8142,0.843,0.816,9737,1
GO:0016117,"carotenoid biosynthetic process",0.030%,-6.608, 3.709,3.583,-2.0959,0.756,0.518,16117,0
GO:0071497,"cellular response to freezing",0.000%, 2.312,-6.266,1.748,-1.3869,0.870,0.528,71497,0
GO:0030968,"endoplasmic reticulum unfolded protein response",0.027%, 3.932,-4.962,3.548,-1.9404,0.774,0.571,30968,0
GO:1902093,"positive regulation of flagellated sperm motility",0.001%, 4.032, 4.640,2.155,-1.3869,0.786,0.575,1902093,0
GO:0007288,"sperm axoneme assembly",0.003%,null,null,2.517,-1.3869,0.752,0.791,1902093,1
GO:0006635,"fatty acid beta-oxidation",0.080%,-6.860, 0.104,4.011,-2.5608,0.671,0.577,6635,0
GO:0034440,"lipid oxidation",0.087%,null,null,4.045,-1.3047,0.779,0.784,6635,1
GO:0051973,"positive regulation of telomerase activity",0.007%, 2.817,-2.757,2.957,-1.3887,0.816,0.582,51973,0
GO:0006574,"valine catabolic process",0.017%,-7.458,-1.870,3.343,-1.7482,0.718,0.586,6574,0
GO:0009644,"response to high light intensity",0.005%, 2.402,-6.751,2.815,-1.6645,0.893,0.604,9644,0
GO:0019348,"dolichol metabolic process",0.008%,-7.001, 2.666,2.991,-1.8102,0.762,0.608,19348,0
GO:0006744,"ubiquinone biosynthetic process",0.136%,-6.823, 1.002,4.242,-1.5173,0.726,0.612,6744,0
GO:0000025,"maltose catabolic process",0.000%,-5.215,-4.179,1.748,-1.3869,0.818,0.637,25,0
GO:0015996,"chlorophyll catabolic process",0.008%,-7.554,-2.625,3.037,-1.3986,0.715,0.643,15996,0
GO:0006865,"amino acid transport",0.813%, 0.739, 7.039,5.018,-1.3043,0.813,0.653,6865,0
GO:0009723,"response to ethylene",0.010%, 3.346,-6.351,3.128,-1.7471,0.883,0.656,9723,0
GO:0006152,"purine nucleoside catabolic process",0.037%,-7.127,-1.839,3.675,-1.3869,0.699,0.659,6152,0
GO:0015742,"alpha-ketoglutarate transport",0.001%, 1.190, 7.335,2.201,-1.3869,0.857,0.687,15742,0
GO:0019674,"NAD metabolic process",0.308%,-7.027,-0.109,4.596,-1.3986,0.701,0.696,19674,0
