term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0000076,"DNA replication checkpoint",0.015%,-2.478,-0.872,3.292,-1.6501,0.779,0.417,76,0
GO:0050801,"ion homeostasis",0.434%,-1.620,-3.952,4.746,-1.3983,0.919,0.419,50801,0
GO:0031122,"cytoplasmic microtubule organization",0.026%, 0.259, 5.944,3.525,-1.3973,0.765,0.420,31122,0
GO:0030042,"actin filament depolymerization",0.053%,null,null,3.829,-1.3895,0.741,0.715,31122,1
GO:0009956,"radial pattern formation",0.002%,-0.167, 3.143,2.401,-1.6499,0.903,0.422,9956,0
GO:0042148,"strand invasion",0.006%,-4.744,-6.095,2.852,-2.5534,0.825,0.431,42148,0
GO:0010275,"NAD(P)H dehydrogenase complex assembly",0.000%,-3.742, 4.908,1.699,-1.7023,0.849,0.447,10275,0
GO:0019760,"glucosinolate metabolic process",0.003%, 6.790,-2.808,2.625,-2.0161,0.793,0.452,19760,0
GO:0045910,"negative regulation of DNA recombination",0.026%,-3.798,-6.070,3.531,-1.7324,0.757,0.481,45910,0
GO:0019252,"starch biosynthetic process",0.007%, 5.971,-2.978,2.949,-1.9233,0.750,0.481,19252,0
GO:0006298,"mismatch repair",0.165%,-5.188,-4.746,4.326,-1.4341,0.735,0.484,6298,0
GO:0006557,"S-adenosylmethioninamine biosynthetic process",0.016%, 4.706,-4.413,3.303,-1.5608,0.727,0.496,6557,0
GO:0006597,"spermine biosynthetic process",0.010%,null,null,3.124,-1.3894,0.853,0.705,6557,1
GO:0010289,"homogalacturonan biosynthetic process",0.000%, 3.573, 0.968,1.663,-1.7021,0.717,0.498,10289,0
GO:0009744,"response to sucrose",0.007%,-7.418,-0.478,2.952,-3.4116,0.879,0.532,9744,0
GO:0009749,"response to glucose",0.029%,null,null,3.570,-2.9438,0.872,0.879,9744,1
GO:0007010,"cytoskeleton organization",0.786%,-3.409, 5.421,5.004,-1.4622,0.796,0.540,7010,0
GO:0070814,"hydrogen sulfide biosynthetic process",0.058%, 3.134,-2.963,3.875,-2.5534,0.845,0.541,70814,0
GO:0006468,"protein phosphorylation",4.137%, 0.508,-6.401,5.725,-1.5720,0.817,0.542,6468,0
GO:0006355,"regulation of transcription, DNA-templated",9.917%,-0.261,-6.047,6.105,-1.3651,0.703,0.548,6355,0
GO:0006412,"translation",5.686%, 2.229,-6.418,5.863,-8.3634,0.746,0.551,6412,0
GO:0009718,"anthocyanin-containing compound biosynthetic process",0.001%, 5.893,-2.301,2.188,-2.6698,0.859,0.561,9718,0
GO:0019464,"glycine decarboxylation via glycine cleavage system",0.080%, 7.108,-0.829,4.010,-2.3321,0.772,0.567,19464,0
GO:0034220,"ion transmembrane transport",3.528%,-0.472, 1.848,5.656,-2.0305,0.903,0.592,34220,0
GO:0006820,"anion transport",1.956%,null,null,5.400,-1.7095,0.909,0.762,34220,1
GO:0030001,"metal ion transport",1.677%,null,null,5.333,-1.9393,0.910,0.746,34220,1
GO:0046855,"inositol phosphate dephosphorylation",0.061%, 5.976, 0.365,3.895,-2.2602,0.737,0.593,46855,0
GO:0007062,"sister chromatid cohesion",0.098%, 0.304, 5.533,4.100,-3.0094,0.697,0.595,7062,0
GO:0007131,"reciprocal meiotic recombination",0.047%,null,null,3.778,-1.7115,0.622,0.873,7062,1
GO:0045132,"meiotic chromosome segregation",0.050%,null,null,3.806,-2.3337,0.700,0.800,7062,1
GO:0007094,"mitotic spindle assembly checkpoint",0.038%,null,null,3.688,-1.5608,0.657,0.812,7062,1
GO:0070192,"chromosome organization involved in meiotic cell cycle",0.031%,null,null,3.595,-2.0015,0.713,0.821,7062,1
GO:0051315,"attachment of mitotic spindle microtubules to kinetochore",0.011%,null,null,3.148,-2.7576,0.698,0.749,7062,1
GO:0009102,"biotin biosynthetic process",0.081%, 4.762,-3.791,4.017,-2.0154,0.705,0.596,9102,0
GO:0006633,"fatty acid biosynthetic process",0.617%,null,null,4.899,-1.3794,0.732,0.758,9102,1
GO:0006284,"base-excision repair",0.270%,-5.001,-4.847,4.539,-1.3714,0.727,0.603,6284,0
GO:0000272,"polysaccharide catabolic process",0.288%, 6.375, 2.064,4.568,-1.7293,0.829,0.604,272,0
GO:1990918,"double-strand break repair involved in meiotic recombination",0.002%,-5.107,-0.224,2.375,-1.7021,0.623,0.620,1990918,0
GO:0010305,"leaf vascular tissue pattern formation",0.002%,-0.688, 4.073,2.438,-1.3694,0.902,0.624,10305,0
GO:0005992,"trehalose biosynthetic process",0.060%, 5.756,-0.317,3.887,-1.6791,0.750,0.626,5992,0
GO:0080167,"response to karrikin",0.006%,-6.679,-0.389,2.874,-2.8935,0.893,0.634,80167,0
GO:0030490,"maturation of SSU-rRNA",0.104%,-3.262,-2.293,4.124,-2.0708,0.742,0.634,30490,0
GO:0010270,"photosystem II oxygen evolving complex assembly",0.000%,-3.582, 4.813,1.716,-1.7021,0.811,0.635,10270,0
GO:0006272,"leading strand elongation",0.008%,-3.547,-7.063,3.010,-1.6499,0.802,0.641,6272,0
GO:0046835,"carbohydrate phosphorylation",0.230%, 4.826, 1.254,4.470,-1.6268,0.837,0.642,46835,0
GO:0034599,"cellular response to oxidative stress",0.224%,-7.079,-1.148,4.458,-2.2477,0.820,0.647,34599,0
GO:0045903,"positive regulation of translational fidelity",0.005%, 1.630,-6.856,2.842,-1.3894,0.787,0.667,45903,0
GO:0051754,"meiotic sister chromatid cohesion, centromeric",0.003%,-2.236, 5.670,2.625,-1.7021,0.728,0.697,51754,0
