term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0044154,"histone H3-K14 acetylation",0.005%, 0.094, 7.044,2.794,-1.4776,0.814,0.453,44154,0
GO:0016998,"cell wall macromolecule catabolic process",0.059%,-3.139,-2.166,3.880,-1.4009,0.840,0.454,16998,0
GO:0071555,"cell wall organization",0.709%,null,null,4.959,-1.3398,0.847,0.745,16998,1
GO:0009451,"RNA modification",1.778%,-2.155, 4.462,5.358,-1.9672,0.807,0.457,9451,0
GO:0006012,"galactose metabolic process",0.109%,-5.536,-4.625,4.145,-1.5033,0.826,0.462,6012,0
GO:0016024,"CDP-diacylglycerol biosynthetic process",0.039%,-6.801, 0.158,3.704,-2.0242,0.768,0.469,16024,0
GO:0015996,"chlorophyll catabolic process",0.008%,-6.418, 2.651,3.037,-1.3182,0.781,0.486,15996,0
GO:0019348,"dolichol metabolic process",0.008%,-6.412,-3.624,2.991,-1.4779,0.799,0.490,19348,0
GO:0045332,"phospholipid translocation",0.057%, 2.428, 4.246,3.861,-1.3414,0.713,0.493,45332,0
GO:0015918,"sterol transport",0.026%,null,null,3.528,-1.3192,0.865,0.751,45332,1
GO:0030968,"endoplasmic reticulum unfolded protein response",0.027%, 4.860,-3.879,3.548,-1.4628,0.762,0.494,30968,0
GO:0034620,"cellular response to unfolded protein",0.029%,null,null,3.572,-1.6160,0.811,0.967,30968,1
GO:0009234,"menaquinone biosynthetic process",0.107%,-7.032,-0.289,4.136,-1.9571,0.769,0.537,9234,0
GO:0016226,"iron-sulfur cluster assembly",0.219%,-2.060, 6.600,4.450,-1.4751,0.780,0.538,16226,0
GO:0019676,"ammonia assimilation cycle",0.003%,-7.062,-3.081,2.537,-1.4776,0.822,0.541,19676,0
GO:0070370,"cellular heat acclimation",0.003%, 3.701,-6.023,2.631,-1.9219,0.827,0.553,70370,0
GO:0034605,"cellular response to heat",0.041%,null,null,3.726,-1.4759,0.807,0.706,70370,1
GO:0010218,"response to far red light",0.003%, 2.830,-6.702,2.644,-1.4776,0.871,0.554,10218,0
GO:0046467,"membrane lipid biosynthetic process",0.317%,-7.101, 0.480,4.609,-1.9245,0.770,0.555,46467,0
GO:0006506,"GPI anchor biosynthetic process",0.101%,null,null,4.111,-1.3604,0.685,0.876,46467,1
GO:0005986,"sucrose biosynthetic process",0.003%,-4.619,-5.061,2.640,-1.7579,0.820,0.556,5986,0
GO:0034975,"protein folding in endoplasmic reticulum",0.008%, 1.722,-4.574,3.006,-1.4776,0.925,0.558,34975,0
GO:0051085,"chaperone mediated protein folding requiring cofactor",0.010%, 1.220,-5.289,3.117,-1.4532,0.925,0.567,51085,0
GO:0033512,"L-lysine catabolic process to acetyl-CoA via saccharopine",0.014%,-6.129,-0.071,3.256,-1.9571,0.734,0.577,33512,0
GO:0006574,"valine catabolic process",0.017%,-6.767,-1.611,3.343,-1.8727,0.773,0.586,6574,0
GO:0034755,"iron ion transmembrane transport",0.057%, 3.944, 4.987,3.861,-1.6931,0.911,0.590,34755,0
GO:0071456,"cellular response to hypoxia",0.022%, 3.950,-5.834,3.457,-1.4758,0.800,0.617,71456,0
GO:0050832,"defense response to fungus",0.028%, 3.772,-5.641,3.557,-1.4300,0.868,0.632,50832,0
GO:0009651,"response to salt stress",0.043%, 3.589,-6.202,3.741,-1.7199,0.840,0.642,9651,0
GO:0000390,"spliceosomal complex disassembly",0.006%, 0.450, 6.145,2.890,-1.4776,0.769,0.645,390,0
GO:0006378,"mRNA polyadenylation",0.044%, 0.915, 3.164,3.753,-1.4019,0.848,0.652,6378,0
GO:0046470,"phosphatidylcholine metabolic process",0.032%,-6.994, 1.280,3.618,-1.6008,0.777,0.654,46470,0
GO:0099638,"endosome to plasma membrane protein transport",0.001%, 2.541, 6.213,2.137,-1.9219,0.769,0.663,99638,0
GO:0030026,"cellular manganese ion homeostasis",0.008%, 4.207,-0.009,3.015,-1.6003,0.825,0.665,30026,0
GO:0019674,"NAD metabolic process",0.308%,-5.729, 1.530,4.596,-1.3182,0.732,0.668,19674,0
GO:0006071,"glycerol metabolic process",0.110%,-5.498,-3.696,4.151,-1.3185,0.783,0.668,6071,0
GO:0006880,"intracellular sequestering of iron ion",0.005%, 4.936, 2.175,2.794,-1.3182,0.787,0.671,6880,0
GO:0032544,"plastid translation",0.002%,-1.400, 6.486,2.297,-1.4776,0.797,0.683,32544,0
GO:0071805,"potassium ion transmembrane transport",0.331%,-4.070, 5.121,4.628,-1.5457,0.787,0.699,71805,0
