Annotated	Significant	Expected	Term	pval	Enrichment
GO:0043161	252	81	39.54	proteasome-mediated ubiquitin-dependent protein catabolic process	2.58519354776356e-12	1.20968034185453
GO:0002183	78	41	12.24	cytoplasmic translational initiation	0.000693796771575719	1.9782236929473
GO:0000463	32	13	5.02	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.000622003217859304	1.52890154317725
GO:0000466	28	12	4.39	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.00334718305958411	1.61290712247271
GO:0000467	11	5	1.73	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.0191181508077189	1.71065906928924
GO:0002188	7	4	1.1	translation reinitiation	0.0142074291643462	2.15054282996361
GO:0032418	4	3	0.63	lysosome localization	0.013623222729985	2.82258746432724
GO:0032447	7	4	1.1	protein urmylation	0.0142074291643462	2.15054282996361
GO:0000481	2	2	0.31	maturation of 5S rRNA	0.0246097682709447	3.76344995243632
GO:0007291	2	2	0.31	sperm individualization	0.0246097682709447	3.76344995243632
GO:0009765	62	35	9.73	photosynthesis, light harvesting	4.64013640144059e-10	2.12452819895599
GO:0009768	12	8	1.88	photosynthesis, light harvesting in photosystem I	9.94733613346535e-05	2.50896663495754
GO:0002119	2	2	0.31	nematode larval development	0.0246097682709447	3.76344995243632
GO:0002143	4	3	0.63	tRNA wobble position uridine thiolation	0.013623222729985	2.82258746432724
GO:0000413	117	41	18.36	protein peptidyl-prolyl isomerization	2.16620548385163e-07	1.3188157952982
GO:0051647	7	5	1.1	nucleus localization	0.00150715990338902	2.68817853745451
GO:0006621	15	9	2.35	protein retention in ER lumen	0.000115613682629111	2.25806997146179
GO:0006623	42	12	6.59	protein targeting to vacuole	0.0245814943959256	1.07527141498181
GO:0048254	2	2	0.31	snoRNA localization	0.0246097682709447	3.76344995243632
GO:0006627	14	7	2.2	protein processing involved in protein targeting to mitochondrion	0.00287506942343439	1.88172497621816
GO:0007288	2	2	0.31	sperm axoneme assembly	0.0246097682709447	3.76344995243632
GO:0048280	13	7	2.04	vesicle fusion with Golgi apparatus	0.00166175282712856	2.02647305131186
GO:0006612	65	27	10.2	protein targeting to membrane	0.0251500632869201	1.56327921101201
GO:0006614	33	16	5.18	SRP-dependent cotranslational protein targeting to membrane	0.000123752742433186	1.82470300724185
GO:0006617	2	2	0.31	SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition	0.0246097682709447	3.76344995243632
GO:0007275	988	182	155	multicellular organism development	0.00382744868971806	0.693267096501427
GO:0051603	629	235	98.68	proteolysis involved in cellular protein catabolic process	1.18138045660583e-05	1.40605840830292
GO:0009742	54	16	8.47	brassinosteroid mediated signaling pathway	0.00714406545102714	1.11509628220335
GO:0009744	23	9	3.61	response to sucrose	0.0357478146749063	1.47265432921421
GO:0006633	197	43	30.91	fatty acid biosynthetic process	0.00863419389590611	0.821463695201836
GO:0006635	30	12	4.71	fatty acid beta-oxidation	0.0454602348781611	1.50537998097453
GO:0007219	10	6	1.57	Notch signaling pathway	0.00150646413775296	2.25806997146179
GO:0098789	2	2	0.31	pre-mRNA cleavage required for polyadenylation	0.0246097682709447	3.76344995243632
GO:0090501	1696	61	266.08	RNA phosphodiester bond hydrolysis	0.00181797399418815	0.135359933430787
GO:0090503	53	17	8.32	RNA phosphodiester bond hydrolysis, exonucleolytic	0.0244747005825242	1.20714432436637
GO:1902093	2	2	0.31	positive regulation of flagellated sperm motility	0.0246097682709447	3.76344995243632
GO:0001676	8	6	1.26	long-chain fatty acid metabolic process	0.000312296931194562	2.82258746432724
GO:0019563	2	2	0.31	glycerol catabolic process	0.0246097682709447	3.76344995243632
GO:0071569	5	5	0.78	protein ufmylation	0.0245866850389028	3.76344995243632
GO:0048209	2	2	0.31	regulation of vesicle targeting, to, from or within Golgi	0.0246097682709447	3.76344995243632
GO:0045721	4	3	0.63	negative regulation of gluconeogenesis	0.013623222729985	2.82258746432724
GO:0000184	38	13	5.96	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	0.00386567500348203	1.28749603635979
GO:0010230	2	2	0.31	alternative respiration	0.0246097682709447	3.76344995243632
GO:0045732	46	19	7.22	positive regulation of protein catabolic process	0.00149681567413285	1.554468458615
GO:0030433	42	21	6.59	ubiquitin-dependent ERAD pathway	2.26815465723677e-07	1.88172497621816
GO:0045737	5	4	0.78	positive regulation of cyclin-dependent protein serine/threonine kinase activity	0.00264671576007807	3.01075996194905
GO:0019511	16	10	2.51	peptidyl-proline hydroxylation	0.000884565866492674	2.3521562202727
GO:0043248	20	12	3.14	proteasome assembly	0.000115302233191901	2.25806997146179
GO:0070481	2	2	0.31	nuclear-transcribed mRNA catabolic process, non-stop decay	0.0246097682709447	3.76344995243632
GO:0090630	33	10	5.18	activation of GTPase activity	0.025945580932154	1.14043937952616
GO:0008380	404	149	63.38	RNA splicing	1.24465781026587e-07	1.38800505671537
GO:0009846	12	7	1.88	pollen germination	0.000886989908809342	2.19534580558785
GO:0000105	21	7	3.29	histidine biosynthetic process	0.0358023593254168	1.25448331747877
GO:0045899	13	10	2.04	positive regulation of RNA polymerase II transcription preinitiation complex assembly	1.61932246037779e-06	2.89496150187409
GO:0000290	17	8	2.67	deadenylation-dependent decapping of nuclear-transcribed mRNA	0.00233183872972389	1.77103527173474
GO:0030163	689	258	108.1	protein catabolic process	0.0350447099311604	1.40924541034626
GO:2000306	2	2	0.31	positive regulation of photomorphogenesis	0.0246097682709447	3.76344995243632
GO:0018401	4	3	0.63	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	0.013623222729985	2.82258746432724
GO:0006096	146	40	22.91	glycolytic process	0.0018608992574275	1.03108217874968
GO:0030150	23	17	3.61	protein import into mitochondrial matrix	8.01211707955373e-10	2.78168039962684
GO:0006099	84	35	13.18	tricarboxylic acid cycle	1.09238727930884e-08	1.56810414684847
GO:0030154	303	63	47.54	cell differentiation	0.0122173413709685	0.782499495061016
GO:0061157	7	4	1.1	mRNA destabilization	0.0142074291643462	2.15054282996361
GO:0050790	780	140	122.37	regulation of catalytic activity	0.000298591920860935	0.675491017103954
GO:1905691	4	3	0.63	lipid droplet disassembly	0.013623222729985	2.82258746432724
GO:0070194	2	2	0.31	synaptonemal complex disassembly	0.0246097682709447	3.76344995243632
GO:0051016	4	3	0.63	barbed-end actin filament capping	0.013623222729985	2.82258746432724
GO:0000289	11	6	1.73	nuclear-transcribed mRNA poly(A) tail shortening	0.00335804784107248	2.05279088314708
GO:0035335	47	13	7.37	peptidyl-tyrosine dephosphorylation	0.0256959774643627	1.04095424216324
GO:0006086	13	10	2.04	acetyl-CoA biosynthetic process from pyruvate	1.61932246037779e-06	2.89496150187409
GO:0009555	137	28	21.49	pollen development	0.0387480504650095	0.769172253052678
GO:0022900	617	92	96.8	electron transport chain	0.00312049923355411	0.561162715760358
GO:0048868	46	14	7.22	pollen tube development	0.0285328507474563	1.14539781161105
GO:0000245	21	10	3.29	spliceosomal complex assembly	0.0190680293140121	1.79211902496967
GO:1990170	2	2	0.31	stress response to cadmium ion	0.0246097682709447	3.76344995243632
GO:0070125	4	4	0.63	mitochondrial translational elongation	0.000605261960423178	3.76344995243632
GO:0035493	9	4	1.41	SNARE complex assembly	0.0136216604680931	1.67264442330503
GO:0035494	6	4	0.94	SNARE complex disassembly	0.00695013244379922	2.50896663495754
GO:0036090	9	4	1.41	cleavage furrow ingression	0.0393636313473723	1.67264442330503
GO:0000209	72	23	11.3	protein polyubiquitination	0.00255764968302958	1.20221317925049
GO:0006002	28	9	4.39	fructose 6-phosphate metabolic process	0.0232219256813259	1.20968034185453
GO:0032784	50	18	7.84	regulation of DNA-templated transcription, elongation	0.00347966456631199	1.35484198287707
GO:0032786	42	13	6.59	positive regulation of DNA-templated transcription, elongation	0.0135939556414009	1.16487736623029
GO:0033389	2	2	0.31	putrescine biosynthetic process from arginine, using agmatinase	0.0246097682709447	3.76344995243632
GO:0010822	2	2	0.31	positive regulation of mitochondrion organization	0.0246097682709447	3.76344995243632
GO:0009651	117	31	18.36	response to salt stress	0.0452720847549412	0.997153406201076
GO:2000185	2	2	0.31	regulation of phosphate transmembrane transport	0.0246097682709447	3.76344995243632
GO:0000741	19	5	2.98	karyogamy	0.0136257805299716	0.99038156643061
GO:0018279	12	8	1.88	protein N-linked glycosylation via asparagine	9.94733613346535e-05	2.50896663495754
GO:0031053	9	5	1.41	primary miRNA processing	0.0142009636458564	2.09080552913129
GO:0006914	101	42	15.85	autophagy	0.000851779904102283	1.56499899012203
GO:0035195	17	9	2.67	gene silencing by miRNA	0.0245673541315334	1.99241468070158
GO:0048578	5	3	0.78	positive regulation of long-day photoperiodism, flowering	0.0300879831848454	2.25806997146179
GO:0050832	80	26	12.55	defense response to fungus	0.00280000645897565	1.2231212345418
GO:0098656	213	49	33.42	anion transmembrane transport	0.0251801534508511	0.865770176851547
GO:0018230	13	5	2.04	peptidyl-L-cysteine S-palmitoylation	0.0406160778622208	1.44748075093705
GO:0015755	2	2	0.31	fructose transmembrane transport	0.0246097682709447	3.76344995243632
GO:0015786	7	4	1.1	UDP-glucose transmembrane transport	0.0142074291643462	2.15054282996361
GO:0006904	20	8	3.14	vesicle docking involved in exocytosis	0.00778917169229576	1.50537998097453
GO:0045652	2	2	0.31	regulation of megakaryocyte differentiation	0.0246097682709447	3.76344995243632
GO:0070207	9	8	1.41	protein homotrimerization	2.83076338750832e-06	3.34528884661006
GO:0010581	10	5	1.57	regulation of starch biosynthetic process	0.0119544676410614	1.88172497621816
GO:0071051	8	6	1.26	polyadenylation-dependent snoRNA 3'-end processing	0.000312296931194562	2.82258746432724
GO:0034063	14	6	2.2	stress granule assembly	0.0142956624550721	1.61290712247271
GO:0008104	1341	427	210.39	protein localization	0.0170220451185351	1.19835430998532
GO:0071025	18	12	2.82	RNA surveillance	0.0245414196873027	2.50896663495754
GO:0071028	15	10	2.35	nuclear mRNA surveillance	0.00150224296171457	2.50896663495754
GO:0071049	5	3	0.78	nuclear retention of pre-mRNA with aberrant 3'-ends at the site of transcription	0.0300879831848454	2.25806997146179
GO:0071034	5	3	0.78	CUT catabolic process	0.0300879831848454	2.25806997146179
GO:0071035	10	5	1.57	nuclear polyadenylation-dependent rRNA catabolic process	0.0119544676410614	1.88172497621816
GO:0071038	9	5	1.41	nuclear polyadenylation-dependent tRNA catabolic process	0.00685704612698784	2.09080552913129
GO:0043547	88	25	13.81	positive regulation of GTPase activity	0.019540084051948	1.06916191830577
GO:0097359	2	2	0.31	UDP-glucosylation	0.0246097682709447	3.76344995243632
GO:0110155	2	2	0.31	NAD-cap decapping	0.0246097682709447	3.76344995243632
GO:0010506	9	5	1.41	regulation of autophagy	0.0300670303302683	2.09080552913129
GO:1905037	41	19	6.43	autophagosome organization	0.0135494224168171	1.74403778283634
GO:0008283	74	12	11.61	cell population proliferation	0.020669289784593	0.61028918147616
GO:0035265	23	7	3.61	organ growth	0.00150782989165264	1.14539781161105
GO:0030865	50	14	7.84	cortical cytoskeleton organization	0.0105574351545366	1.05376598668217
GO:0006397	594	186	93.19	mRNA processing	6.2010645212893e-05	1.17845402551036
GO:0009098	19	9	2.98	leucine biosynthetic process	0.00117200838850512	1.7826868195751
GO:0043666	103	24	16.16	regulation of phosphoprotein phosphatase activity	0.0230398551964482	0.876920377266715
GO:0071965	2	2	0.31	multicellular organismal locomotion	0.0246097682709447	3.76344995243632
GO:0032511	15	11	2.35	late endosome to vacuole transport via multivesicular body sorting pathway	0.0141533565486742	2.7598632984533
GO:0006362	2	2	0.31	transcription elongation from RNA polymerase I promoter	0.0246097682709447	3.76344995243632
GO:0006364	289	83	45.34	rRNA processing	7.5871490568358e-06	1.08085240848517
GO:0006366	651	159	102.13	transcription by RNA polymerase II	2.0625825840069e-05	0.919183628936059
GO:0006367	70	34	10.98	transcription initiation from RNA polymerase II promoter	1.61037000427281e-06	1.82796140546907
GO:0006368	51	16	8	transcription elongation from RNA polymerase II promoter	0.00936633410357489	1.18069018115649
GO:0006352	134	56	21.02	DNA-templated transcription, initiation	7.6611689734926e-08	1.57278505474951
GO:0006357	578	125	90.68	regulation of transcription by RNA polymerase II	0.00257967479037155	0.813894885907508
GO:0006383	36	13	5.65	transcription by RNA polymerase III	0.0274051468715347	1.35902359393534
GO:0006384	14	5	2.2	transcription initiation from RNA polymerase III promoter	0.0393584294632228	1.34408926872726
GO:0009082	67	20	10.51	branched-chain amino acid biosynthetic process	0.00286030444242105	1.12341789624965
GO:0034982	18	10	2.82	mitochondrial protein processing	0.0135884430447029	2.09080552913129
GO:0006376	10	5	1.57	mRNA splice site selection	0.0119544676410614	1.88172497621816
GO:0046716	2	2	0.31	muscle cell cellular homeostasis	0.0246097682709447	3.76344995243632
GO:0030836	2	2	0.31	positive regulation of actin filament depolymerization	0.0246097682709447	3.76344995243632
GO:0032509	25	19	3.92	endosome transport via multivesicular body sorting pathway	1.20370146325435e-05	2.8602219638516
GO:0060321	2	2	0.31	acceptance of pollen	0.0246097682709447	3.76344995243632
GO:0010603	6	4	0.94	regulation of cytoplasmic mRNA processing body assembly	0.00695013244379922	2.50896663495754
GO:0051306	40	7	6.28	mitotic sister chromatid separation	0.0246185524862241	0.658603741676355
GO:0006334	69	30	10.83	nucleosome assembly	3.11770379303099e-08	1.63628258801579
GO:0006337	3	3	0.47	nucleosome disassembly	0.00385975215281364	3.76344995243632
GO:1901800	37	14	5.8	positive regulation of proteasomal protein catabolic process	8.05284821263925e-08	1.42400809011104
GO:0097428	19	13	2.98	protein maturation by iron-sulfur cluster transfer	2.85577016265226e-05	2.57499207271959
GO:0016192	667	277	104.64	vesicle-mediated transport	1.18457481537909e-20	1.56293198924267
GO:0045087	167	28	26.2	innate immune response	0.0142178175948213	0.63099759681567
GO:0006491	8	4	1.26	N-glycan processing	0.0249162601383126	1.88172497621816
GO:0045040	13	6	2.04	protein insertion into mitochondrial outer membrane	0.00940112258437026	1.73697690112445
GO:0006465	13	9	2.04	signal peptide processing	2.23270825482649e-05	2.60546535168668
GO:0045047	63	27	9.88	protein targeting to ER	0.0145863490707058	1.61290712247271
GO:1990592	3	3	0.47	protein K69-linked ufmylation	0.00385975215281364	3.76344995243632
GO:0006450	78	21	12.24	regulation of translational fidelity	0.000310970591204669	1.01323652565593
GO:0006457	365	97	57.26	protein folding	2.62618170002711e-09	1.00014971338719
GO:0009960	10	5	1.57	endosperm development	0.0119544676410614	1.88172497621816
GO:0006470	477	104	74.84	protein dephosphorylation	0.0155792101626669	0.820542547281713
GO:0097167	2	2	0.31	circadian regulation of translation	0.0246097682709447	3.76344995243632
GO:0006423	5	3	0.78	cysteinyl-tRNA aminoacylation	0.0300879831848454	2.25806997146179
GO:0006425	2	2	0.31	glutaminyl-tRNA aminoacylation	0.0246097682709447	3.76344995243632
GO:0006429	9	4	1.41	leucyl-tRNA aminoacylation	0.0393636313473723	1.67264442330503
GO:0006413	333	130	52.24	translational initiation	6.55690560117549e-15	1.46921469614631
GO:0006415	35	18	5.49	translational termination	0.00070986097731729	1.93548854696725
GO:0006417	210	62	32.95	regulation of translation	0.000148714669239583	1.1111137954812
GO:0070584	2	2	0.31	mitochondrion morphogenesis	0.0246097682709447	3.76344995243632
GO:1900425	2	2	0.31	negative regulation of defense response to bacterium	0.0246097682709447	3.76344995243632
GO:0006431	5	4	0.78	methionyl-tRNA aminoacylation	0.00264671576007807	3.01075996194905
GO:0006432	7	4	1.1	phenylalanyl-tRNA aminoacylation	0.0142074291643462	2.15054282996361
GO:0006436	9	4	1.41	tryptophanyl-tRNA aminoacylation	0.0393636313473723	1.67264442330503
GO:0009943	22	5	3.45	adaxial/abaxial axis specification	0.0136291916431584	0.855329534644618
GO:0007030	43	19	6.75	Golgi organization	8.72552884556373e-06	1.66291974642535
GO:0007031	44	20	6.9	peroxisome organization	0.0141777803526927	1.71065906928924
GO:0007033	71	34	11.14	vacuole organization	7.67518205449284e-06	1.80221547018077
GO:0007034	102	43	16	vacuolar transport	0.00152553402459844	1.58655243092904
GO:1990544	16	6	2.51	mitochondrial ATP transmembrane transport	0.0288360284756155	1.41129373216362
GO:0007039	2	2	0.31	protein catabolic process in the vacuole	0.0246097682709447	3.76344995243632
GO:0006406	30	11	4.71	mRNA export from nucleus	0.00465734488201608	1.37993164922665
GO:0070534	11	5	1.73	protein K63-linked ubiquitination	0.0191181508077189	1.71065906928924
GO:0006408	2	2	0.31	snRNA export from nucleus	0.0246097682709447	3.76344995243632
GO:0070536	10	5	1.57	protein K63-linked deubiquitination	0.0119544676410614	1.88172497621816
GO:0043067	29	13	4.55	regulation of programmed cell death	0.000446886774845229	1.6870637717818
GO:0007005	186	78	29.18	mitochondrion organization	0.0388676640727447	1.57822094779588
GO:0007006	42	19	6.59	mitochondrial membrane organization	0.00149599609644347	1.70251307372119
GO:0120009	22	7	3.45	intermembrane lipid transfer	0.0456099891426543	1.19746134850246
GO:0043085	214	54	33.57	positive regulation of catalytic activity	0.0138187983390833	0.949655595474585
GO:0106035	3	3	0.47	protein maturation by [4Fe-4S] cluster transfer	0.00385975215281364	3.76344995243632
GO:0016226	46	18	7.22	iron-sulfur cluster assembly	0.000269136295975755	1.47265432921421
GO:0090481	31	12	4.86	pyrimidine nucleotide-sugar transmembrane transport	0.040495232692031	1.45681933642696
GO:0010039	8	4	1.26	response to iron ion	0.0249162601383126	1.88172497621816
GO:0071329	2	2	0.31	cellular response to sucrose stimulus	0.0246097682709447	3.76344995243632
GO:0034389	13	7	2.04	lipid droplet organization	0.039306437037318	2.02647305131186
GO:0043048	2	2	0.31	dolichyl monophosphate biosynthetic process	0.0246097682709447	3.76344995243632
GO:0061615	24	8	3.77	glycolytic process through fructose-6-phosphate	0.025476720743319	1.25448331747877
GO:0045931	23	6	3.61	positive regulation of mitotic cell cycle	0.0300852888798037	0.981769552809474
GO:0006120	14	8	2.2	mitochondrial electron transport, NADH to ubiquinone	0.000448436230822721	2.15054282996361
GO:0006122	8	7	1.26	mitochondrial electron transport, ubiquinol to cytochrome c	1.60962551336608e-05	3.29301870838178
GO:0042407	6	5	0.94	cristae formation	0.000495007418217494	3.13620829369693
GO:0034314	22	10	3.45	Arp2/3 complex-mediated actin nucleation	0.000932987579766596	1.71065906928924
GO:0070682	2	2	0.31	proteasome regulatory particle assembly	0.0246097682709447	3.76344995243632
GO:0045900	4	3	0.63	negative regulation of translational elongation	0.013623222729985	2.82258746432724
GO:0045901	9	6	1.41	positive regulation of translational elongation	0.000811839841093297	2.50896663495754
GO:0031468	9	5	1.41	nuclear envelope reassembly	0.00685704612698784	2.09080552913129
GO:0045905	9	6	1.41	positive regulation of translational termination	0.000811839841093297	2.50896663495754
GO:0070676	5	4	0.78	intralumenal vesicle formation	0.00264671576007807	3.01075996194905
GO:1904659	2	2	0.31	glucose transmembrane transport	0.0246097682709447	3.76344995243632
GO:0046506	5	3	0.78	sulfolipid biosynthetic process	0.0300879831848454	2.25806997146179
GO:0006102	10	6	1.57	isocitrate metabolic process	0.00175962461291428	2.25806997146179
GO:0006105	2	2	0.31	succinate metabolic process	0.0246097682709447	3.76344995243632
GO:0006106	3	3	0.47	fumarate metabolic process	0.00385975215281364	3.76344995243632
GO:0006108	27	9	4.24	malate metabolic process	0.0182354040529252	1.25448331747877
GO:0010952	5	3	0.78	positive regulation of peptidase activity	0.0246049362660748	2.25806997146179
GO:0042176	83	35	13.02	regulation of protein catabolic process	0.0178786286601796	1.58699696789483
GO:0071457	2	2	0.31	cellular response to ozone	0.0246097682709447	3.76344995243632
GO:0000054	19	8	2.98	ribosomal subunit export from nucleus	0.0300451767027044	1.58461050628898
GO:0090160	2	2	0.31	Golgi to lysosome transport	0.0246097682709447	3.76344995243632
GO:0071484	2	2	0.31	cellular response to light intensity	0.0246097682709447	3.76344995243632
GO:0060296	2	2	0.31	regulation of cilium beat frequency involved in ciliary motility	0.0246097682709447	3.76344995243632
GO:0090150	122	52	19.14	establishment of protein localization to membrane	0.0134027682931793	1.60409342234991
GO:0071472	16	7	2.51	cellular response to salt stress	0.00718191737424878	1.64650935419089
GO:0042147	37	16	5.8	retrograde transport, endosome to Golgi	6.13757960179583e-05	1.62743781726976
GO:0034475	12	8	1.88	U4 snRNA 3'-end processing	9.94733613346535e-05	2.50896663495754
GO:0043928	9	5	1.41	exonucleolytic catabolism of deadenylated mRNA	0.00685704612698784	2.09080552913129
GO:0019447	2	2	0.31	D-cysteine catabolic process	0.0246097682709447	3.76344995243632
GO:0034427	19	8	2.98	nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	0.00540788061628659	1.58461050628898
GO:0000045	37	16	5.8	autophagosome assembly	0.000241842805731742	1.62743781726976
