Annotated	Significant	Expected	Term	pval	Enrichment
GO:0043666	103	7	2.53	regulation of phosphoprotein phosphatase activity	0.0118997035072583	0.933137937351163
GO:0030001	546	25	13.39	metal ion transport	0.000100714828060024	0.628683984479133
GO:0014909	2	1	0.05	smooth muscle cell migration	0.0484465599263713	6.86522911051213
GO:0000160	314	13	7.7	phosphorelay signal transduction system	0.00870592447391994	0.568458461379985
GO:1901601	2	2	0.05	strigolactone biosynthetic process	0.000600712800901316	13.7304582210243
GO:0000162	30	4	0.74	tryptophan biosynthetic process	0.00592667538498587	1.83072776280323
GO:0048671	2	1	0.05	negative regulation of collateral sprouting	0.0484465599263713	6.86522911051213
GO:0019419	7	3	0.17	sulfate reduction	0.000477790118663314	5.88448209472468
GO:0034356	2	1	0.05	NAD biosynthesis via nicotinamide riboside salvage pathway	0.0484465599263713	6.86522911051213
GO:0010193	14	2	0.34	response to ozone	0.0449765659025689	1.96149403157489
GO:0046856	48	5	1.18	phosphatidylinositol dephosphorylation	0.00628109998470751	1.43025606469003
GO:0055069	1	1	0.02	zinc ion homeostasis	0.0245236363636364	13.7304582210243
GO:0006741	7	2	0.17	NADP biosynthetic process	0.0116231246718886	3.92298806314979
GO:0019404	1	1	0.02	galactitol catabolic process	0.0245236363636364	13.7304582210243
GO:0006006	79	6	1.94	glucose metabolic process	0.0382840422194139	1.04281961172336
GO:0007143	12	2	0.29	female meiotic nuclear division	0.0336866942957303	2.28840970350404
GO:0046839	49	6	1.2	phospholipid dephosphorylation	0.0244122702246045	1.68128059849277
GO:0098887	1	1	0.02	neurotransmitter receptor transport, endosome to postsynaptic membrane	0.0245236363636364	13.7304582210243
GO:0150093	1	1	0.02	amyloid-beta clearance by transcytosis	0.0245236363636364	13.7304582210243
GO:0010136	3	2	0.07	ureide catabolic process	0.00177274326899097	9.15363881401617
GO:0035998	2	1	0.05	7,8-dihydroneopterin 3'-triphosphate biosynthetic process	0.0484465599263713	6.86522911051213
GO:0015698	590	17	14.47	inorganic anion transport	0.0177648260217032	0.395623372470191
GO:0050684	53	4	1.3	regulation of mRNA processing	0.0152164336269875	1.03626099781315
GO:1903078	1	1	0.02	positive regulation of protein localization to plasma membrane	0.0245236363636364	13.7304582210243
GO:0000256	4	2	0.1	allantoin catabolic process	0.00348777382986237	6.86522911051213
GO:0006878	6	4	0.15	cellular copper ion homeostasis	5.1795075115048e-06	9.15363881401617
GO:0006879	16	3	0.39	cellular iron ion homeostasis	0.00648300663063039	2.57446091644205
GO:0000956	104	7	2.55	nuclear-transcribed mRNA catabolic process	0.0139738756006345	0.924165457184325
GO:0043403	2	1	0.05	skeletal muscle tissue regeneration	0.0484465599263713	6.86522911051213
GO:0010265	2	2	0.05	SCF complex assembly	0.000600712800901316	13.7304582210243
GO:0000245	21	4	0.51	spliceosomal complex assembly	0.0284188247317297	2.61532537543319
GO:0010223	14	2	0.34	secondary shoot formation	0.0449765659025689	1.96149403157489
GO:0010224	44	4	1.08	response to UV-B	0.0224502131296997	1.24822347463857
GO:0010227	2	1	0.05	floral organ abscission	0.0484465599263713	6.86522911051213
GO:0030517	2	1	0.05	negative regulation of axon extension	0.0484465599263713	6.86522911051213
GO:0035794	2	1	0.05	positive regulation of mitochondrial membrane permeability	0.0484465599263713	6.86522911051213
GO:0071586	22	3	0.54	CAAX-box protein processing	0.0159902570607653	1.87233521195785
GO:0048169	1	1	0.02	regulation of long-term neuronal synaptic plasticity	0.0245236363636364	13.7304582210243
GO:0042732	9	2	0.22	D-xylose metabolic process	0.0192879117796383	3.05121293800539
GO:0010917	2	1	0.05	negative regulation of mitochondrial membrane potential	0.0484465599263713	6.86522911051213
GO:0010940	2	1	0.05	positive regulation of necrotic cell death	0.0484465599263713	6.86522911051213
GO:0007098	2	1	0.05	centrosome cycle	0.0484465599263713	6.86522911051213
GO:0035020	2	1	0.05	regulation of Rac protein signal transduction	0.0484465599263713	6.86522911051213
GO:0051924	1	1	0.02	regulation of calcium ion transport	0.0245236363636364	13.7304582210243
GO:0007050	21	4	0.51	cell cycle arrest	0.0053491992645689	2.61532537543319
GO:0010796	1	1	0.02	regulation of multivesicular body size	0.0245236363636364	13.7304582210243
GO:0006520	798	30	19.57	cellular amino acid metabolic process	0.0152676296202158	0.51618263988813
GO:0010050	2	1	0.05	vegetative phase change	0.0484465599263713	6.86522911051213
GO:0035735	2	1	0.05	intraciliary transport involved in cilium assembly	0.0484465599263713	6.86522911051213
GO:0009785	9	2	0.22	blue light signaling pathway	0.0192879117796383	3.05121293800539
GO:0016578	2	1	0.05	histone deubiquitination	0.0484465599263713	6.86522911051213
GO:0032324	2	1	0.05	molybdopterin cofactor biosynthetic process	0.0484465599263713	6.86522911051213
GO:0045292	52	6	1.28	mRNA cis splicing, via spliceosome	0.0296127690881729	1.58428364088741
GO:0010048	2	1	0.05	vernalization response	0.0484465599263713	6.86522911051213
GO:0046491	2	1	0.05	L-methylmalonyl-CoA metabolic process	0.0484465599263713	6.86522911051213
GO:0006368	51	3	1.25	transcription elongation from RNA polymerase II promoter	0.0391698839235828	0.807674013001427
GO:0046496	33	5	0.81	nicotinamide nucleotide metabolic process	0.0482625101198326	2.08037245773095
GO:0042594	101	6	2.48	response to starvation	0.00927243839565292	0.815670785407382
GO:1905582	14	2	0.34	response to mannose	0.0449765659025689	1.96149403157489
GO:0090228	2	1	0.05	positive regulation of red or far-red light signaling pathway	0.0484465599263713	6.86522911051213
GO:0006335	2	1	0.05	DNA replication-dependent nucleosome assembly	0.0484465599263713	6.86522911051213
GO:0097275	1	1	0.02	cellular ammonia homeostasis	0.0245236363636364	13.7304582210243
GO:0018108	32	3	0.78	peptidyl-tyrosine phosphorylation	0.0430445492907617	1.28723045822102
GO:0005997	1	1	0.02	xylulose metabolic process	0.0245236363636364	13.7304582210243
GO:0080028	1	1	0.02	nitrile biosynthetic process	0.0245236363636364	13.7304582210243
GO:1901006	8	2	0.2	ubiquinone-6 biosynthetic process	0.0152473257849975	3.43261455525606
GO:0019853	22	3	0.54	L-ascorbic acid biosynthetic process	0.0159902570607653	1.87233521195785
GO:0036092	12	2	0.29	phosphatidylinositol-3-phosphate biosynthetic process	0.0336866942957303	2.28840970350404
GO:0005986	18	3	0.44	sucrose biosynthetic process	0.00910930513627301	2.28840970350404
GO:0006457	365	20	8.95	protein folding	0.000606207870568976	0.752353875124617
GO:0032402	1	1	0.02	melanosome transport	0.0245236363636364	13.7304582210243
GO:0045773	1	1	0.02	positive regulation of axon extension	0.0245236363636364	13.7304582210243
GO:0034080	2	1	0.05	CENP-A containing nucleosome assembly	0.0484465599263713	6.86522911051213
GO:0009808	90	3	2.21	lignin metabolic process	0.0245289622586479	0.457681940700809
GO:0010595	2	1	0.05	positive regulation of endothelial cell migration	0.0484465599263713	6.86522911051213
GO:0036071	2	1	0.05	N-glycan fucosylation	0.0484465599263713	6.86522911051213
GO:0030163	689	24	16.9	protein catabolic process	0.0247480375503015	0.478274306682993
GO:0045736	12	3	0.29	negative regulation of cyclin-dependent protein serine/threonine kinase activity	0.00273982263185584	3.43261455525606
GO:0031047	140	9	3.43	gene silencing by RNA	0.0128196510558449	0.882672314208702
GO:0009585	18	3	0.44	red, far-red light phototransduction	0.00910930513627301	2.28840970350404
GO:0030149	13	2	0.32	sphingolipid catabolic process	0.0391756902925683	2.11237818784989
GO:0000395	4	2	0.1	mRNA 5'-splice site recognition	0.00348777382986237	6.86522911051213
GO:2001059	1	1	0.02	D-tagatose 6-phosphate catabolic process	0.0245236363636364	13.7304582210243
GO:0099003	2	1	0.05	vesicle-mediated transport in synapse	0.0484465599263713	6.86522911051213
GO:0033673	23	5	0.56	negative regulation of kinase activity	0.0115541940281512	2.9848822219618
GO:0000387	33	4	0.81	spliceosomal snRNP assembly	0.0202220792209734	1.66429796618476
