Annotated	Significant	Expected	DEG	Term	pval
GO:0019419	3	3	0,44	3	sulfate reduction	0,00318504955218436
GO:0019430	19	8	2,8	8	removal of superoxide radicals	0,00741535318390348
GO:0044571	3	3	0,44	3	[2Fe-2S] cluster assembly	0,00318504955218436
GO:0000045	25	12	3,68	12	autophagosome assembly	0,00114177340790059
GO:0002943	6	4	0,88	4	tRNA dihydrouridine synthesis	0,00547402942537885
GO:0051205	34	10	5	10	protein insertion into membrane	0,0216051357154351
GO:0008610	460	104	67,7	104	lipid biosynthetic process	0,0399754488449358
GO:0032955	2	2	0,29	2	regulation of division septum assembly	0,0216539738732753
GO:0032981	18	7	2,65	7	mitochondrial respiratory chain complex I assembly	0,0106292553495386
GO:0051782	2	2	0,29	2	negative regulation of cell division	0,0216539738732753
GO:0051776	2	2	0,29	2	detection of redox state	0,0216539738732753
GO:0055059	4	3	0,59	3	asymmetric neuroblast division	0,0113351567030965
GO:0055088	19	7	2,8	7	lipid homeostasis	0,0199322797093428
GO:0033528	2	2	0,29	2	S-methylmethionine cycle	0,0216539738732753
GO:0033512	6	4	0,88	4	L-lysine catabolic process to acetyl-CoA via saccharopine	0,00547402942537885
GO:0006782	14	9	2,06	9	protoporphyrinogen IX biosynthetic process	3,16753335353668e-05
GO:0009423	13	6	1,91	6	chorismate biosynthetic process	0,0068311701368103
GO:0060776	2	2	0,29	2	simple leaf morphogenesis	0,0216539738732753
GO:0009415	78	15	11,48	15	response to water	0,0216269530454169
GO:1901006	3	3	0,44	3	ubiquinone-6 biosynthetic process	0,00318504955218436
GO:0006744	20	9	2,94	9	ubiquinone biosynthetic process	0,0291065605614428
GO:0006749	53	15	7,8	15	glutathione metabolic process	0,0130308460518923
