Annotated	Significant	Expected	DEG	Term	pval
GO:0018230	22	6	2,62	6	peptidyl-L-cysteine S-palmitoylation	0,0390537643522431
GO:0034063	10	5	1,19	5	stress granule assembly	0,00355924345401212
GO:0048671	2	2	0,24	2	negative regulation of collateral sprouting	0,014136237398064
GO:0009098	7	3	0,83	3	leucine biosynthetic process	0,0406352745002789
GO:0072598	14	6	1,66	6	protein localization to chloroplast	0,014105414936153
GO:0031935	16	4	1,9	4	regulation of chromatin silencing	0,0390347203504361
GO:0006364	192	44	22,83	44	rRNA processing	0,00582348903552432
GO:0006355	1951	254	232,01	254	regulation of transcription, DNA-templated	0,00323365660497335
GO:0006383	16	9	1,9	9	transcription by RNA polymerase III	0,000757792910636674
GO:0009089	11	4	1,31	4	lysine biosynthetic process via diaminopimelate	0,0330670135158157
GO:0006370	7	3	0,83	3	7-methylguanosine mRNA capping	0,0406352745002789
GO:0046710	3	2	0,36	2	GDP metabolic process	0,0390491127561473
GO:0032509	18	10	2,14	10	endosome transport via multivesicular body sorting pathway	0,00932710080737199
GO:0010603	3	2	0,36	2	regulation of cytoplasmic mRNA processing body assembly	0,0390491127561473
GO:0006349	3	2	0,36	2	regulation of gene expression by genetic imprinting	0,0390491127561473
GO:0006457	214	58	25,45	58	protein folding	1,9194110925722e-08
GO:0045037	6	3	0,71	3	protein import into chloroplast stroma	0,0254417442819977
GO:0030517	2	2	0,24	2	negative regulation of axon extension	0,014136237398064
GO:0006486	151	25	17,96	25	protein glycosylation	0,047355830088528
GO:0006421	3	2	0,36	2	asparaginyl-tRNA aminoacylation	0,0390491127561473
GO:0006415	23	8	2,74	8	translational termination	0,00321719281271713
GO:0090332	8	3	0,95	3	stomatal closure	0,014132803573293
GO:0006432	6	3	0,71	3	phenylalanyl-tRNA aminoacylation	0,0254417442819977
GO:0007032	7	6	0,83	6	endosome organization	0,0140954675352316
GO:0010020	12	5	1,43	5	chloroplast fission	0,0091183891969943
GO:0010027	11	4	1,31	4	thylakoid membrane organization	0,0330670135158157
GO:0043085	159	32	18,91	32	positive regulation of catalytic activity	0,042343391025914
GO:0010043	5	4	0,59	4	response to zinc ion	0,000902903061342697
GO:0019375	7	3	0,83	3	galactolipid biosynthetic process	0,0406352745002789
GO:0016226	29	10	3,45	10	iron-sulfur cluster assembly	0,00219563421145388
GO:0051131	6	4	0,71	4	chaperone-mediated protein complex assembly	0,00245251708379327
GO:0006145	2	2	0,24	2	purine nucleobase catabolic process	0,014136237398064
GO:0070676	3	2	0,36	2	intralumenal vesicle formation	0,0390491127561473
GO:0046506	2	2	0,24	2	sulfolipid biosynthetic process	0,014136237398064
GO:0006101	3	2	0,36	2	citrate metabolic process	0,0390491127561473
GO:0006108	20	7	2,38	7	malate metabolic process	0,00633432732419473
GO:0035556	339	57	40,31	57	intracellular signal transduction	0,0163444251531381
GO:0071452	2	2	0,24	2	cellular response to singlet oxygen	0,014136237398064
GO:0043967	11	4	1,31	4	histone H4 acetylation	0,0330670135158157
GO:0006267	7	5	0,83	5	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	0,00040412690342122
GO:0031408	20	6	2,38	6	oxylipin biosynthetic process	0,0249224635298082
GO:0000028	23	6	2,74	6	ribosomal small subunit assembly	0,0476970502395207
GO:0019419	3	3	0,36	3	sulfate reduction	0,00167979971902242
GO:0019430	19	8	2,26	8	removal of superoxide radicals	0,0021867678475453
GO:0002949	2	2	0,24	2	tRNA threonylcarbamoyladenosine modification	0,014136237398064
GO:0006210	2	2	0,24	2	thymine catabolic process	0,014136237398064
GO:0051205	34	10	4,04	10	protein insertion into membrane	0,0140859522307947
GO:0042273	93	13	11,06	13	ribosomal large subunit biogenesis	0,00783692497042138
GO:0042274	67	21	7,97	21	ribosomal small subunit biogenesis	0,0401457810423342
GO:0006792	3	2	0,36	2	regulation of sulfur utilization	0,0390491127561473
GO:0051782	2	2	0,24	2	negative regulation of cell division	0,014136237398064
GO:0036257	4	3	0,48	3	multivesicular body organization	0,0141271087372434
GO:0000965	2	2	0,24	2	mitochondrial RNA 3'-end processing	0,014136237398064
GO:0051726	210	19	24,97	19	regulation of cell cycle	0,0158392977028821
GO:0033528	2	2	0,24	2	S-methylmethionine cycle	0,014136237398064
GO:0045337	8	4	0,95	4	farnesyl diphosphate biosynthetic process	0,0390046128850682
GO:0009423	13	6	1,55	6	chorismate biosynthetic process	0,002290822517894
GO:0009414	76	19	9,04	19	response to water deprivation	0,000379379900422527
GO:0009415	78	21	9,28	21	response to water	0,0140166916125416
