Annotated	Significant	Expected	DEG	Term	pval
GO:0016847	7	4	0,96	4	1-aminocyclopropane-1-carboxylate synthase activity	0,00875875324216576
GO:0004587	2	2	0,27	2	ornithine-oxo-acid transaminase activity	0,0188228328356229
GO:0008236	249	48	34,17	48	serine-type peptidase activity	0,00147849779926365
GO:0102483	4	3	0,55	3	scopolin beta-glucosidase activity	0,00926349673801354
GO:0004514	3	3	0,41	3	nicotinate-nucleotide diphosphorylase (carboxylating) activity	0,00258128654177838
GO:0004516	2	2	0,27	2	nicotinate phosphoribosyltransferase activity	0,0188228328356229
GO:0046914	1835	238	251,79	238	transition metal ion binding	0,0190402664829526
GO:0102552	3	3	0,41	3	lipoyl synthase activity (acting on glycine-cleavage complex H protein	0,00258128654177838
GO:0102553	3	3	0,41	3	lipoyl synthase activity (acting on pyruvate dehydrogenase E2 protein)	0,00258128654177838
GO:0016464	2	2	0,27	2	chloroplast protein-transporting ATPase activity	0,0188228328356229
GO:0032182	49	11	6,72	11	ubiquitin-like protein binding	0,037309356651854
GO:0004069	6	3	0,82	3	L-aspartate:2-oxoglutarate aminotransferase activity	0,037380591899989
GO:2001066	2	2	0,27	2	amylopectin binding	0,0188228328356229
GO:0004165	8	4	1,1	4	dodecenoyl-CoA delta-isomerase activity	0,015626912131075
GO:0047710	2	2	0,27	2	bis(5'-adenosyl)-triphosphatase activity	0,0188228328356229
GO:0004013	4	3	0,55	3	adenosylhomocysteinase activity	0,00926349673801354
GO:0001671	10	4	1,37	4	ATPase activator activity	0,0373836423403347
GO:2001070	6	4	0,82	4	starch binding	0,00421066363885315
GO:0004176	39	17	5,35	17	ATP-dependent peptidase activity	5,17754235641036e-06
GO:0043621	31	10	4,25	10	protein self-association	0,00661882421644395
