Annotated	Significant	Expected	DEG	Term	pval
GO:0009735	40	6	5,11	6	response to cytokinin	0,0447906123345071
GO:1904143	3	2	0,38	2	positive regulation of carotenoid biosynthetic process	0,0447661405078995
GO:0072598	14	3	1,79	3	protein localization to chloroplast	0,0163168218482994
GO:0071158	5	3	0,64	3	positive regulation of cell cycle arrest	0,0170373625126764
GO:0046951	3	3	0,38	3	ketone body biosynthetic process	0,00208187857963253
GO:0005983	5	3	0,64	3	starch catabolic process	0,0170373625126764
GO:0005985	34	11	4,34	11	sucrose metabolic process	0,0293346931823494
GO:0005986	13	5	1,66	5	sucrose biosynthetic process	0,0179620107413794
GO:0009873	89	23	11,37	23	ethylene-activated signaling pathway	0,00288151837738299
GO:0042594	58	17	7,41	17	response to starvation	0,0333922805671139
GO:0009835	11	6	1,41	6	fruit ripening	0,00112287804684139
GO:0045053	7	5	0,89	5	protein retention in Golgi apparatus	0,000568624648933045
GO:0042550	2	2	0,26	2	photosystem I stabilization	0,0163099658890549
GO:0035556	339	63	43,3	63	intracellular signal transduction	0,0149486296500671
GO:0015770	3	2	0,38	2	sucrose transport	0,0447661405078995
GO:0061157	4	3	0,51	3	mRNA destabilization	0,00753056729688752
GO:0031408	20	7	2,55	7	oxylipin biosynthetic process	0,00937381243766161
GO:0042542	16	5	2,04	5	response to hydrogen peroxide	0,0440372358014395
GO:0070370	2	2	0,26	2	cellular heat acclimation	0,0163099658890549
GO:0070981	3	2	0,38	2	L-asparagine biosynthetic process	0,0447661405078995
GO:0006817	282	53	36,02	53	phosphate ion transport	0,00307669572414256
GO:1905037	29	10	3,7	10	autophagosome organization	0,00749783573123019
GO:0035066	7	4	0,89	4	positive regulation of histone acetylation	0,00674279086231782
GO:0015860	27	7	3,45	7	purine nucleoside transmembrane transport	0,0484818813124015
GO:0035067	5	3	0,64	3	negative regulation of histone acetylation	0,0170373625126764
GO:0031146	81	21	10,35	21	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	0,00101584956178041
GO:0019365	4	3	0,51	3	pyridine nucleotide salvage	0,0163003871082157
GO:0009099	7	3	0,89	3	valine biosynthetic process	0,0489479578519576
GO:0010027	11	4	1,41	4	thylakoid membrane organization	0,041749989804523
GO:0009693	12	7	1,53	7	ethylene biosynthetic process	0,000256393440560314
GO:0019375	7	3	0,89	3	galactolipid biosynthetic process	0,0489479578519576
GO:0009063	89	19	11,37	19	cellular amino acid catabolic process	0,0162339550819153
GO:0055059	4	3	0,51	3	asymmetric neuroblast division	0,00753056729688752
GO:0055088	19	7	2,43	7	lipid homeostasis	0,00135481812339371
GO:0055070	14	6	1,79	6	copper ion homeostasis	0,0162782173922234
GO:0006552	4	3	0,51	3	leucine catabolic process	0,00753056729688752
GO:0009651	81	17	10,35	17	response to salt stress	0,0257878175345005
GO:0009658	92	21	11,75	21	chloroplast organization	0,0108563950464277
GO:0006572	4	3	0,51	3	tyrosine catabolic process	0,00753056729688752
GO:0006515	30	9	3,83	9	protein quality control for misfolded or incompletely synthesized proteins	0,00219345906507723
GO:0097428	13	6	1,66	6	protein maturation by iron-sulfur cluster transfer	0,0121061436031576
GO:0009644	9	5	1,15	5	response to high light intensity	0,00273074255096767
GO:0009631	13	5	1,66	5	cold acclimation	0,0179620107413794
GO:0006099	52	13	6,64	13	tricarboxylic acid cycle	0,0119986897730006
GO:0030388	12	7	1,53	7	fructose 1,6-bisphosphate metabolic process	0,000242143925750129
GO:0051259	27	8	3,45	8	protein complex oligomerization	0,000572486943086221
GO:0050992	3	2	0,38	2	dimethylallyl diphosphate biosynthetic process	0,0447661405078995
GO:0016310	2112	292	269,77	292	phosphorylation	0,00162011591360147
GO:0044571	3	2	0,38	2	[2Fe-2S] cluster assembly	0,0447661405078995
GO:0006623	23	9	2,94	9	protein targeting to vacuole	0,001350750117504
GO:0002100	3	2	0,38	2	tRNA wobble adenosine to inosine editing	0,0447661405078995
GO:0070143	2	2	0,26	2	mitochondrial alanyl-tRNA aminoacylation	0,0163099658890549
GO:0006000	10	5	1,28	5	fructose metabolic process	0,00488920982331795
GO:0006002	19	9	2,43	9	fructose 6-phosphate metabolic process	0,000246400215092102
GO:0071586	11	5	1,41	5	CAAX-box protein processing	0,0080278196370484
GO:0050482	3	2	0,38	2	arachidonic acid secretion	0,0447661405078995
