Annotated	Significant	Expected	DEG	Term	pval
GO:0071555	320	65	50,96	65	cell wall organization	0,0135932627608597
GO:0009867	39	8	6,21	8	jasmonic acid mediated signaling pathway	0,0413814021279344
GO:0009854	9	4	1,43	4	oxidative photosynthetic carbon pathway	0,0413479041036192
GO:0010206	4	4	0,64	4	photosystem II repair	0,000642335986722652
GO:0010207	13	8	2,07	8	photosystem II assembly	0,000970444545032905
GO:0008360	28	11	4,46	11	regulation of cell shape	0,00638547748816168
GO:0009833	14	8	2,23	8	plant-type primary cell wall biogenesis	0,000497296204721384
GO:0046467	83	8	13,22	8	membrane lipid biosynthetic process	0,0254690760360723
GO:0045842	5	3	0,8	3	positive regulation of mitotic metaphase/anaphase transition	0,0313421841235892
GO:0006075	12	5	1,91	5	(1->3)-beta-D-glucan biosynthetic process	0,0303526952731239
GO:0006021	8	4	1,27	4	inositol biosynthetic process	0,0262245470492122
GO:1900087	2	2	0,32	2	positive regulation of G1/S transition of mitotic cell cycle	0,0253578367334146
GO:0006013	7	4	1,11	4	mannose metabolic process	0,0149837548593991
GO:1905642	2	2	0,32	2	negative regulation of DNA methylation	0,0253578367334146
GO:0006000	10	5	1,59	5	fructose metabolic process	0,0127352670098675
GO:0006002	19	8	3,03	8	fructose 6-phosphate metabolic process	0,00593054443581693
GO:0050896	3200	564	509,64	564	response to stimulus	0,0245071844392239
GO:0018298	144	33	22,93	33	protein-chromophore linkage	0,0175792349664847
GO:0030244	67	19	10,67	19	cellulose biosynthetic process	0,0132753033220686
GO:0030245	30	9	4,78	9	cellulose catabolic process	0,0391260064350577
GO:0006970	97	25	15,45	25	response to osmotic stress	0,0301060699710383
GO:0009631	13	6	2,07	6	cold acclimation	0,0101140656396543
GO:0009639	52	17	8,28	17	response to red or far red light	0,0410828900525606
GO:0048511	57	21	9,08	21	rhythmic process	0,0409452280345775
GO:0034058	4	3	0,64	3	endosomal vesicle fusion	0,0142186225209101
GO:0016311	464	68	73,9	68	dephosphorylation	0,0117913910905994
GO:0007623	48	17	7,64	17	circadian rhythm	0,000404677737819844
GO:0034969	5	3	0,8	3	histone arginine methylation	0,0313421841235892
GO:0046777	121	30	19,27	30	protein autophosphorylation	0,00761979551601527
GO:0043622	17	6	2,71	6	cortical microtubule organization	0,0413879015971887
GO:0019919	2	2	0,32	2	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine	0,0253578367334146
GO:0016123	5	3	0,8	3	xanthophyll biosynthetic process	0,0313421841235892
GO:0006468	1515	297	241,28	297	protein phosphorylation	3,35628137550264e-05
GO:0016126	32	10	5,1	10	sterol biosynthetic process	0,0230524665223449
GO:0046835	35	13	5,57	13	carbohydrate phosphorylation	0,00467018389332461
GO:0016104	12	6	1,91	6	triterpenoid biosynthetic process	0,00628467674226961
GO:0007010	227	45	36,15	45	cytoskeleton organization	0,00621976828359755
GO:0007017	222	57	35,36	57	microtubule-based process	0,00324071795042575
GO:0007018	79	24	12,58	24	microtubule-based movement	0,00246687345368093
GO:0007049	487	86	77,56	86	cell cycle	0,0323051195366501
GO:0009904	17	6	2,71	6	chloroplast accumulation movement	0,0413879015971887
GO:0045910	14	6	2,23	6	negative regulation of DNA recombination	0,0153470024799549
GO:0019318	128	39	20,39	39	hexose metabolic process	0,0036629157885473
GO:0045901	6	4	0,96	4	positive regulation of translational elongation	0,00734498500787258
GO:0045905	6	4	0,96	4	positive regulation of translational termination	0,00734498500787258
GO:0006107	5	4	0,8	4	oxaloacetate metabolic process	0,00280291478579056
GO:0019464	5	4	0,8	4	glycine decarboxylation via glycine cleavage system	0,00280291478579056
GO:0000054	26	6	4,14	6	ribosomal subunit export from nucleus	0,0430575515599882
GO:0090116	4	4	0,64	4	C-5 methylation of cytosine	0,000642335986722652
GO:0032958	8	4	1,27	4	inositol phosphate biosynthetic process	0,0262245470492122
GO:0055085	1498	276	238,58	276	transmembrane transport	8,07654393798791e-05
GO:0006751	5	3	0,8	3	glutathione catabolic process	0,0313421841235892
GO:0048367	186	31	29,62	31	shoot system development	0,0313646108634033
GO:0030001	312	58	49,69	58	metal ion transport	0,00571788292022057
GO:0009423	13	5	2,07	5	chorismate biosynthetic process	0,0430018387940424
GO:0080186	5	3	0,8	3	developmental vegetative growth	0,0313421841235892
GO:0009414	76	22	12,1	22	response to water deprivation	0,00815849973157336
GO:0009416	213	71	33,92	71	response to light stimulus	1,5843980377063e-07
