Annotated	Significant	Expected	DEG	Term	pval
GO:0071596	2	2	0,26	2	ubiquitin-dependent protein catabolic process via the N-end rule pathway	0,0171437358835451
GO:0009704	3	2	0,39	2	de-etiolation	0,0469440601767838
GO:0098719	3	2	0,39	2	sodium ion import across plasma membrane	0,0469440601767838
GO:0034599	44	18	5,76	18	cellular response to oxidative stress	0,000730345628746457
GO:0000162	18	7	2,36	7	tryptophan biosynthetic process	0,00557496651517402
GO:0010224	27	8	3,54	8	response to UV-B	0,029946873077317
GO:0010214	11	3	1,44	3	seed coat development	0,017146090221795
GO:0071586	11	4	1,44	4	CAAX-box protein processing	0,0452406409479219
GO:0034551	3	2	0,39	2	mitochondrial respiratory chain complex III assembly	0,0469440601767838
GO:0045732	34	6	4,45	6	positive regulation of protein catabolic process	0,0330177052460147
GO:0030433	27	8	3,54	8	ubiquitin-dependent ERAD pathway	0,0189943451628894
GO:0030437	5	3	0,65	3	ascospore formation	0,0182633330016925
GO:0002238	11	4	1,44	4	response to molecule of fungal origin	0,0452406409479219
GO:0019544	2	2	0,26	2	arginine catabolic process to glutamate	0,0171437358835451
GO:0009835	11	5	1,44	5	fruit ripening	0,00893453413213062
GO:0030150	24	10	3,14	10	protein import into mitochondrial matrix	0,00049601962430615
GO:0006099	52	20	6,81	20	tricarboxylic acid cycle	3,86178065638806e-06
GO:0051085	34	12	4,45	12	chaperone cofactor-dependent protein refolding	0,000834060296296027
GO:0052865	3	2	0,39	2	1-deoxy-D-xylulose 5-phosphate biosynthetic process	0,0469440601767838
GO:0000256	2	2	0,26	2	allantoin catabolic process	0,0171437358835451
GO:0046488	119	22	15,58	22	phosphatidylinositol metabolic process	0,0328513650724404
GO:0051016	3	2	0,39	2	barbed-end actin filament capping	0,0469440601767838
GO:0006086	13	5	1,7	5	acetyl-CoA biosynthetic process from pyruvate	0,0198772863362998
GO:1901141	2	2	0,26	2	regulation of lignin biosynthetic process	0,0171437358835451
GO:0046417	15	8	1,96	8	chorismate metabolic process	0,0170870568194566
GO:0009585	10	5	1,31	5	red, far-red light phototransduction	0,00545716351178699
GO:0034620	21	9	2,75	9	cellular response to unfolded protein	0,0213091591003449
GO:0055129	5	3	0,65	3	L-proline biosynthetic process	0,0182633330016925
GO:1902975	4	3	0,52	3	mitotic DNA replication initiation	0,00809375074416727
GO:0055114	2597	382	340,09	382	oxidation-reduction process	0,0049529907151658
GO:1900027	2	2	0,26	2	regulation of ruffle assembly	0,0171437358835451
GO:0035493	6	3	0,79	3	SNARE complex assembly	0,017137453263322
GO:0034605	18	8	2,36	8	cellular response to heat	0,00110253161537876
GO:0032780	3	3	0,39	3	negative regulation of ATPase activity	0,0171322742203554
GO:1904143	3	2	0,39	2	positive regulation of carotenoid biosynthetic process	0,0469440601767838
GO:0042026	32	17	4,19	17	protein refolding	3,04386452336815e-07
GO:1901259	6	3	0,79	3	chloroplast rRNA processing	0,0329950267147951
GO:0009693	12	5	1,57	5	ethylene biosynthetic process	0,0136843528739436
GO:0000727	11	5	1,44	5	double-strand break repair via break-induced replication	0,00893453413213062
GO:0009658	92	24	12,05	24	chloroplast organization	0,0132546166074697
GO:0006914	61	18	7,99	18	autophagy	0,0478387540917504
GO:0016310	2112	255	276,58	255	phosphorylation	0,0218984342346749
GO:0016311	464	73	60,76	73	dephosphorylation	0,0476414186545129
GO:0008295	13	5	1,7	5	spermidine biosynthetic process	0,0198772863362998
GO:1901747	2	2	0,26	2	prephenate(2-) biosynthetic process	0,0171437358835451
GO:0008299	102	28	13,36	28	isoprenoid biosynthetic process	0,00157470516439935
GO:0048671	2	2	0,26	2	negative regulation of collateral sprouting	0,0171437358835451
GO:0072598	14	5	1,83	5	protein localization to chloroplast	0,0171248838811846
GO:0010629	408	32	53,43	32	negative regulation of gene expression	0,0477556585950104
GO:0006368	35	11	4,58	11	transcription elongation from RNA polymerase II promoter	0,0318859732673595
GO:0009058	5231	710	685,03	710	biosynthetic process	0,00442468065411528
GO:0009086	21	8	2,75	8	methionine biosynthetic process	0,0213373461428595
GO:0009073	52	19	6,81	19	aromatic amino acid family biosynthetic process	0,000679917114519999
GO:0046710	3	2	0,39	2	GDP metabolic process	0,0469440601767838
GO:0006349	3	3	0,39	3	regulation of gene expression by genetic imprinting	0,00224357373692576
GO:0097428	13	5	1,7	5	protein maturation by iron-sulfur cluster transfer	0,0132445404771681
GO:0042351	3	2	0,39	2	'de novo' GDP-L-fucose biosynthetic process	0,0469440601767838
GO:0006465	9	4	1,18	4	signal peptide processing	0,0214059175772953
GO:0006457	214	66	28,02	66	protein folding	2,05215820407734e-06
GO:0030517	2	2	0,26	2	negative regulation of axon extension	0,0171437358835451
GO:0006427	2	2	0,26	2	histidyl-tRNA aminoacylation	0,0171437358835451
GO:0006415	23	7	3,01	7	translational termination	0,022903307162063
GO:0007030	28	9	3,67	9	Golgi organization	0,00743289235296082
GO:0010020	12	8	1,57	8	chloroplast fission	2,59249336298839e-05
GO:0010027	11	4	1,44	4	thylakoid membrane organization	0,0452406409479219
GO:0019375	7	4	0,92	4	galactolipid biosynthetic process	0,00738675905611578
GO:0016226	29	15	3,8	15	iron-sulfur cluster assembly	2,43904173137047e-05
GO:0051131	6	3	0,79	3	chaperone-mediated protein complex assembly	0,0329950267147951
GO:0006145	2	2	0,26	2	purine nucleobase catabolic process	0,0171437358835451
GO:0070676	3	2	0,39	2	intralumenal vesicle formation	0,0469440601767838
GO:0046506	2	2	0,26	2	sulfolipid biosynthetic process	0,0171437358835451
GO:0006108	20	6	2,62	6	malate metabolic process	0,0380818280756359
GO:0034497	5	3	0,65	3	protein localization to phagophore assembly site	0,0182633330016925
GO:0051259	27	6	3,54	6	protein complex oligomerization	0,00546849851599428
GO:0009398	3	2	0,39	2	FMN biosynthetic process	0,0469440601767838
GO:0050992	3	2	0,39	2	dimethylallyl diphosphate biosynthetic process	0,0469440601767838
GO:0042147	20	6	2,62	6	retrograde transport, endosome to Golgi	0,0380818280756359
GO:0006267	7	5	0,92	5	pre-replicative complex assembly involved in nuclear cell cycle DNA replication	0,000640299462945335
GO:0031408	20	6	2,62	6	oxylipin biosynthetic process	0,0380818280756359
GO:0019419	3	3	0,39	3	sulfate reduction	0,00224357373692576
GO:0019430	19	8	2,49	8	removal of superoxide radicals	0,00382943465030465
GO:0044571	3	2	0,39	2	[2Fe-2S] cluster assembly	0,0469440601767838
GO:0090143	2	2	0,26	2	nucleoid organization	0,0171437358835451
GO:0006210	2	2	0,26	2	thymine catabolic process	0,0171437358835451
GO:0051205	34	9	4,45	9	protein insertion into membrane	0,0171066307298572
GO:0032968	24	7	3,14	7	positive regulation of transcription elongation from RNA polymerase II promoter	0,0299812009601781
GO:0008610	460	109	60,24	109	lipid biosynthetic process	0,00143048206496352
GO:0032981	18	6	2,36	6	mitochondrial respiratory chain complex I assembly	0,0229171460589992
GO:0051782	2	2	0,26	2	negative regulation of cell division	0,0171437358835451
GO:0055062	6	3	0,79	3	phosphate ion homeostasis	0,0329950267147951
GO:0061077	46	17	6,02	17	chaperone-mediated protein folding	0,0135191788977711
GO:0033528	2	2	0,26	2	S-methylmethionine cycle	0,0171437358835451
GO:0090227	4	3	0,52	3	regulation of red or far-red light signaling pathway	0,0469141753233741
GO:0009423	13	6	1,7	6	chorismate biosynthetic process	0,00377565933417365
GO:0060776	2	2	0,26	2	simple leaf morphogenesis	0,0171437358835451
GO:0009415	78	16	10,21	16	response to water	0,0170901660297636
GO:1901006	3	2	0,39	2	ubiquinone-6 biosynthetic process	0,0469440601767838
GO:0006749	53	18	6,94	18	glutathione metabolic process	0,000144593983547346
