Annotated	Significant	Expected	DEG	Term	pval
GO:0009695	6	4	1,01	4	jasmonic acid biosynthetic process	0,0164509328426948
GO:0050896	3200	603	536,4	603	response to stimulus	0,0288561253996114
GO:0033314	7	4	1,17	4	mitotic DNA replication checkpoint	0,0179749340961929
GO:0009664	82	20	13,75	20	plant-type cell wall organization	0,0352045551487661
GO:0009637	18	9	3,02	9	response to blue light	0,00884787567399978
GO:0048511	57	17	9,55	17	rhythmic process	0,0486474737915037
GO:0015770	3	3	0,5	3	sucrose transport	0,0280766078795204
GO:0071042	2	2	0,34	2	nuclear polyadenylation-dependent mRNA catabolic process	0,0280906609789265
GO:0043547	64	19	10,73	19	positive regulation of GTPase activity	0,00519408290841751
GO:0007623	48	13	8,05	13	circadian rhythm	0,0490367075875943
GO:0009099	7	4	1,17	4	valine biosynthetic process	0,0179749340961929
GO:0034969	5	3	0,84	3	histone arginine methylation	0,0360306278578467
GO:0046777	121	34	20,28	34	protein autophosphorylation	0,00120757407360125
GO:0043622	17	9	2,85	9	cortical microtubule organization	0,000688764541398147
GO:0009088	9	4	1,51	4	threonine biosynthetic process	0,0488843933452128
GO:0019919	2	2	0,34	2	peptidyl-arginine methylation, to asymmetrical-dimethyl arginine	0,0280906609789265
GO:0035794	2	2	0,34	2	positive regulation of mitochondrial membrane permeability	0,0280906609789265
GO:0044209	4	3	0,67	3	AMP salvage	0,0164603269541394
GO:0016123	5	3	0,84	3	xanthophyll biosynthetic process	0,0360306278578467
GO:0006468	1515	315	253,95	315	protein phosphorylation	1,98853938433246e-05
GO:0016126	32	12	5,36	12	sterol biosynthetic process	0,00399308666807231
GO:0006487	38	10	6,37	10	protein N-linked glycosylation	0,0364721159527418
GO:0072657	129	23	21,62	23	protein localization to membrane	0,015172213883956
GO:0006412	930	172	155,89	172	translation	0,00262101939486732
GO:0046835	35	14	5,87	14	carbohydrate phosphorylation	0,000455641507049468
GO:0007010	227	59	38,05	59	cytoskeleton organization	0,00283025083266584
GO:0007017	222	58	37,21	58	microtubule-based process	0,0140632040810989
GO:0007018	79	23	13,24	23	microtubule-based movement	0,00661752881083919
GO:0010088	10	5	1,68	5	phloem development	0,00887406649834957
GO:0031347	91	20	15,25	20	regulation of defense response	0,0342546413415192
GO:0015689	5	3	0,84	3	molybdate ion transport	0,0360306278578467
GO:0051156	33	11	5,53	11	glucose 6-phosphate metabolic process	0,00204935235304147
GO:0006166	5	3	0,84	3	purine ribonucleoside salvage	0,0360306278578467
GO:0019318	128	46	21,46	46	hexose metabolic process	0,000438958568795929
GO:0006107	5	3	0,84	3	oxaloacetate metabolic process	0,0360306278578467
GO:0001174	4	3	0,67	3	transcriptional start site selection at RNA polymerase II promoter	0,0164603269541394
GO:0019464	5	4	0,84	4	glycine decarboxylation via glycine cleavage system	0,00341345968500124
GO:0046655	10	5	1,68	5	folic acid metabolic process	0,0179654151801024
GO:0031408	20	7	3,35	7	oxylipin biosynthetic process	0,0381072243481944
GO:0010917	2	2	0,34	2	negative regulation of mitochondrial membrane potential	0,0280906609789265
GO:0010940	2	2	0,34	2	positive regulation of necrotic cell death	0,0280906609789265
GO:0034473	2	2	0,34	2	U1 snRNA 3'-end processing	0,0280906609789265
GO:0034475	5	3	0,84	3	U4 snRNA 3'-end processing	0,0360306278578467
GO:0034476	2	2	0,34	2	U5 snRNA 3'-end processing	0,0280906609789265
GO:0046621	5	3	0,84	3	negative regulation of organ growth	0,0360306278578467
GO:0090116	4	3	0,67	3	C-5 methylation of cytosine	0,0164603269541394
GO:0006207	9	4	1,51	4	'de novo' pyrimidine nucleobase biosynthetic process	0,0488843933452128
GO:0042254	313	64	52,47	64	ribosome biogenesis	0,00912331869736168
GO:0055085	1498	269	251,1	269	transmembrane transport	0,0371402141581212
GO:0006751	5	4	0,84	4	glutathione catabolic process	0,00341345968500124
GO:0030001	312	59	52,3	59	metal ion transport	0,0111104731021948
GO:0009414	76	24	12,74	24	response to water deprivation	0,00559909167770394
GO:0009416	213	67	35,7	67	response to light stimulus	0,000200030361313871
GO:1901002	6	4	1,01	4	positive regulation of response to salt stress	0,00887731600898286
