term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0090277,"positive regulation of peptide hormone secretion",0.013%,-2.817, 3.002,3.226,-1.6039,0.736,0.467,90277,0
GO:0045807,"positive regulation of endocytosis",0.025%,null,null,3.505,-1.6039,0.759,0.728,90277,1
GO:0006857,"oligopeptide transport",0.057%,null,null,3.864,-1.5723,0.886,0.707,90277,1
GO:0019318,"hexose metabolic process",0.641%, 6.303, 2.073,4.915,-2.4552,0.784,0.471,19318,0
GO:0006004,"fucose metabolic process",0.026%,null,null,3.518,-1.6473,0.818,0.716,19318,1
GO:0009234,"menaquinone biosynthetic process",0.107%, 5.963, 3.422,4.136,-3.2083,0.784,0.475,9234,0
GO:0007010,"cytoskeleton organization",0.786%,-4.005, 6.932,5.004,-2.7715,0.834,0.492,7010,0
GO:0042254,"ribosome biogenesis",1.422%,-3.970, 6.731,5.261,-1.5228,0.857,0.494,42254,0
GO:0071555,"cell wall organization",0.709%,-3.962, 6.920,4.959,-2.6765,0.830,0.497,71555,0
GO:0019915,"lipid storage",0.032%,-6.073, 0.871,3.611,-1.8337,0.858,0.499,19915,0
GO:0071281,"cellular response to iron ion",0.005%,-3.202,-5.775,2.794,-1.6039,0.872,0.509,71281,0
GO:0051017,"actin filament bundle assembly",0.045%,-1.347, 7.310,3.762,-1.5337,0.779,0.511,51017,0
GO:0048366,"leaf development",0.019%,-3.485, 2.254,3.379,-1.6724,0.882,0.525,48366,0
GO:0046835,"carbohydrate phosphorylation",0.230%, 5.078,-3.145,4.470,-2.3593,0.825,0.528,46835,0
GO:0006556,"S-adenosylmethionine biosynthetic process",0.050%, 4.985,-1.687,3.810,-1.5148,0.892,0.532,6556,0
GO:0048229,"gametophyte development",0.024%,-3.309, 2.125,3.494,-2.4058,0.881,0.535,48229,0
GO:0051321,"meiotic cell cycle",0.176%, 1.420, 7.487,4.353,-1.5826,0.831,0.549,51321,0
GO:0016123,"xanthophyll biosynthetic process",0.001%, 7.779, 0.629,2.045,-1.5148,0.829,0.554,16123,0
GO:0009718,"anthocyanin-containing compound biosynthetic process",0.001%, 7.464,-0.251,2.188,-3.0772,0.866,0.561,9718,0
GO:0009749,"response to glucose",0.029%,-2.312,-6.170,3.570,-1.4013,0.877,0.579,9749,0
GO:0006075,"(1-&gt;3)-beta-D-glucan biosynthetic process",0.015%, 6.097, 1.587,3.271,-2.2220,0.764,0.580,6075,0
GO:0009833,"plant-type primary cell wall biogenesis",0.002%,-2.069, 7.421,2.396,-2.5271,0.791,0.584,9833,0
GO:0009664,"plant-type cell wall organization",0.028%,null,null,3.559,-1.3075,0.849,0.829,9833,1
GO:0034220,"ion transmembrane transport",3.528%,-6.176, 1.370,5.656,-2.6444,0.854,0.592,34220,0
GO:0030001,"metal ion transport",1.677%,null,null,5.333,-2.0127,0.860,0.746,34220,1
GO:0050826,"response to freezing",0.002%,-3.162,-5.019,2.380,-1.3967,0.883,0.592,50826,0
GO:0019853,"L-ascorbic acid biosynthetic process",0.002%, 6.506, 2.553,2.356,-2.1535,0.787,0.596,19853,0
GO:0009423,"chorismate biosynthetic process",0.191%, 5.559, 4.080,4.389,-1.3818,0.774,0.603,9423,0
GO:0071805,"potassium ion transmembrane transport",0.331%, 0.393, 5.282,4.628,-1.3156,0.757,0.612,71805,0
GO:0006097,"glyoxylate cycle",0.037%, 5.162, 4.155,3.671,-1.8586,0.774,0.618,6097,0
GO:0042550,"photosystem I stabilization",0.000%,-1.881,-0.732,1.462,-1.6039,0.870,0.619,42550,0
GO:0051513,"regulation of monopolar cell growth",0.003%,-3.363, 5.102,2.509,-1.8586,0.776,0.629,51513,0
GO:0006538,"glutamate catabolic process",0.021%, 5.343, 5.280,3.433,-1.3967,0.805,0.638,6538,0
GO:0072657,"protein localization to membrane",0.387%,-1.982, 5.510,4.696,-1.8077,0.695,0.648,72657,0
GO:0009723,"response to ethylene",0.010%,-2.745,-6.046,3.128,-1.4066,0.874,0.663,9723,0
GO:0009735,"response to cytokinin",0.012%,-2.717,-6.070,3.194,-2.4069,0.873,0.669,9735,0
GO:0005980,"glycogen catabolic process",0.035%, 3.915, 2.445,3.647,-1.8586,0.751,0.683,5980,0
