term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0045047,"protein targeting to ER",0.164%,null,null,4.323,-1.3043,0.827,0.830,19915,1
GO:0070863,"positive regulation of protein exit from endoplasmic reticulum",0.003%,-0.456, 6.503,2.512,-1.4661,0.831,0.547,70863,0
GO:0009734,"auxin-activated signaling pathway",0.035%,-7.028, 1.511,3.649,-2.2323,0.781,0.556,9734,0
GO:0009742,"brassinosteroid mediated signaling pathway",0.007%,null,null,2.969,-1.6071,0.783,0.724,9734,1
GO:0072583,"clathrin-dependent endocytosis",0.016%, 4.142, 4.928,3.323,-2.1841,0.884,0.557,72583,0
GO:0051085,"chaperone mediated protein folding requiring cofactor",0.010%,-2.180, 4.527,3.117,-1.5296,0.946,0.567,51085,0
GO:0048443,"stamen development",0.004%,-3.858,-6.274,2.762,-1.9404,0.858,0.569,48443,0
GO:0099402,"plant organ development",0.055%,-4.551,-6.251,3.849,-1.3040,0.860,0.574,99402,0
GO:0007021,"tubulin complex assembly",0.020%, 2.589,-6.928,3.410,-1.4703,0.886,0.577,7021,0
GO:0034755,"iron ion transmembrane transport",0.057%, 3.085, 6.120,3.861,-1.3029,0.880,0.577,34755,0
GO:0010200,"response to chitin",0.004%,-7.969, 0.126,2.755,-1.4433,0.861,0.580,10200,0
GO:0007023,"post-chaperonin tubulin folding pathway",0.020%,-2.272, 4.759,3.404,-1.6763,0.945,0.590,7023,0
GO:0033499,"galactose catabolic process via UDP-galactose",0.002%, 3.958,-1.525,2.301,-1.3029,0.865,0.591,33499,0
GO:0006271,"DNA strand elongation involved in DNA replication",0.040%,-2.304,-2.983,3.705,-1.6771,0.876,0.598,6271,0
GO:0006270,"DNA replication initiation",0.141%,null,null,4.259,-1.4455,0.868,0.712,6271,1
GO:0030517,"negative regulation of axon extension",0.006%,-2.315,-5.516,2.854,-1.9098,0.734,0.598,30517,0
GO:0048671,"negative regulation of collateral sprouting",0.002%,null,null,2.314,-1.9098,0.748,0.896,30517,1
GO:0006637,"acyl-CoA metabolic process",0.254%, 1.560, 2.516,4.512,-2.2993,0.886,0.601,6637,0
GO:0006086,"acetyl-CoA biosynthetic process from pyruvate",0.043%,null,null,3.746,-1.9990,0.783,0.869,6637,1
GO:0006085,"acetyl-CoA biosynthetic process",0.111%,null,null,4.152,-1.9116,0.868,0.933,6637,1
GO:0098755,"maintenance of seed dormancy by absisic acid",0.000%,-5.854,-3.430,1.362,-1.9098,0.765,0.615,98755,0
GO:0009835,"fruit ripening",0.000%,-3.725,-6.585,1.505,-1.5803,0.870,0.619,9835,0
GO:0034620,"cellular response to unfolded protein",0.029%,-7.268, 0.104,3.572,-1.9203,0.827,0.621,34620,0
GO:0009651,"response to salt stress",0.043%,-7.605, 0.493,3.741,-1.8264,0.857,0.635,9651,0
GO:0009408,"response to heat",0.166%,null,null,4.328,-1.7417,0.844,0.726,9651,1
GO:0015689,"molybdate ion transport",0.068%, 2.560, 5.884,3.938,-3.1617,0.875,0.641,15689,0
GO:0043403,"skeletal muscle tissue regeneration",0.005%,-6.190,-3.135,2.804,-1.9098,0.789,0.642,43403,0
GO:0090158,"endoplasmic reticulum membrane organization",0.001%, 1.590,-6.777,2.100,-1.9198,0.849,0.646,90158,0
GO:0070212,"protein poly-ADP-ribosylation",0.001%, 5.501, 0.224,1.968,-1.9402,0.848,0.652,70212,0
GO:1900150,"regulation of defense response to fungus",0.001%,-7.135, 2.239,2.223,-1.3037,0.862,0.665,1900150,0
GO:0010411,"xyloglucan metabolic process",0.016%, 2.671,-1.053,3.321,-5.9973,0.879,0.675,10411,0
GO:0030245,"cellulose catabolic process",0.060%,null,null,3.890,-1.3736,0.878,0.712,10411,1
GO:0031468,"nuclear envelope reassembly",0.003%, 2.749,-6.668,2.624,-1.4661,0.841,0.689,31468,0
GO:0009414,"response to water deprivation",0.022%,-7.538, 0.147,3.453,-1.4902,0.804,0.693,9414,0
GO:0009737,"response to abscisic acid",0.029%,null,null,3.572,-1.4457,0.834,0.807,9414,1
GO:1902584,"positive regulation of response to water deprivation",0.001%,null,null,2.045,-1.4661,0.796,0.821,9414,1
GO:0009269,"response to desiccation",0.007%,null,null,2.923,-1.5803,0.814,0.913,9414,1
GO:2000022,"regulation of jasmonic acid mediated signaling pathway",0.002%,-7.197, 1.581,2.391,-1.4489,0.781,0.693,2000022,0
