term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0070973,"protein localization to endoplasmic reticulum exit site",0.002%,-5.744, 0.541,2.360,-2.1973,0.892,0.534,70973,0
GO:0015936,"coenzyme A metabolic process",0.173%, 6.577, 1.595,4.347,-1.3166,0.708,0.544,15936,0
GO:0030437,"ascospore formation",0.023%, 1.392, 1.655,3.463,-2.0731,0.808,0.544,30437,0
GO:0032780,"negative regulation of ATPase activity",0.020%,-4.104, 3.276,3.403,-1.3158,0.924,0.547,32780,0
GO:0000338,"protein deneddylation",0.017%,-1.289,-6.355,3.335,-1.4638,0.865,0.551,338,0
GO:0010390,"histone monoubiquitination",0.006%,-5.562, 2.937,2.904,-1.7200,0.816,0.555,10390,0
GO:0032418,"lysosome localization",0.010%,-4.031, 0.798,3.114,-1.7526,0.907,0.560,32418,0
GO:0033353,"S-adenosylmethionine cycle",0.039%, 7.321, 1.973,3.694,-1.4638,0.716,0.562,33353,0
GO:1901352,"negative regulation of phosphatidylglycerol biosynthetic process",0.001%, 4.805, 3.128,1.869,-2.0727,0.752,0.563,1901352,0
GO:2001246,"negative regulation of phosphatidylcholine biosynthetic process",0.000%,null,null,1.785,-2.0727,0.747,0.839,1901352,1
GO:0019419,"sulfate reduction",0.041%, 3.949, 4.108,3.722,-2.6292,0.814,0.565,19419,0
GO:0051085,"chaperone mediated protein folding requiring cofactor",0.010%,-0.376,-1.077,3.117,-1.9684,0.952,0.567,51085,0
GO:0006086,"acetyl-CoA biosynthetic process from pyruvate",0.043%, 7.169, 2.213,3.746,-1.6748,0.713,0.567,6086,0
GO:0019287,"isopentenyl diphosphate biosynthetic process, mevalonate pathway",0.014%,null,null,3.258,-1.4638,0.721,0.765,6086,1
GO:1901006,"ubiquinone-6 biosynthetic process",0.002%, 7.889, 3.202,2.483,-1.3158,0.792,0.569,1901006,0
GO:0070534,"protein K63-linked ubiquitination",0.010%,-1.074,-5.543,3.097,-1.7200,0.874,0.569,70534,0
GO:0009585,"red, far-red light phototransduction",0.004%,-4.308,-3.566,2.703,-2.2339,0.828,0.573,9585,0
GO:0009640,"photomorphogenesis",0.004%,null,null,2.751,-1.3246,0.826,0.891,9585,1
GO:0009704,"de-etiolation",0.001%,null,null,1.978,-1.3158,0.839,0.819,9585,1
GO:0042692,"muscle cell differentiation",0.089%, 2.044, 0.826,4.058,-1.7526,0.809,0.575,42692,0
GO:0051259,"protein oligomerization",0.188%,-3.132, 7.255,4.382,-2.2337,0.860,0.581,51259,0
GO:0015914,"phospholipid transport",0.076%,-4.229, 0.867,3.987,-2.0294,0.850,0.584,15914,0
GO:0045053,"protein retention in Golgi apparatus",0.007%,-2.787, 2.784,2.949,-3.1621,0.758,0.586,45053,0
GO:0006621,"protein retention in ER lumen",0.017%,null,null,3.334,-2.0206,0.744,0.816,45053,1
GO:0045047,"protein targeting to ER",0.164%,null,null,4.323,-1.8556,0.860,0.830,45053,1
GO:0010629,"negative regulation of gene expression",0.784%,-2.403, 3.734,5.002,-1.3082,0.848,0.593,10629,0
GO:0000103,"sulfate assimilation",0.084%, 2.123, 4.027,4.033,-1.8362,0.893,0.596,103,0
GO:0008299,"isoprenoid biosynthetic process",0.442%, 6.342, 4.567,4.754,-2.7578,0.762,0.596,8299,0
GO:0006633,"fatty acid biosynthetic process",0.617%,null,null,4.899,-1.6361,0.695,0.718,8299,1
GO:0009107,"lipoate biosynthetic process",0.066%,null,null,3.926,-1.3158,0.690,0.756,8299,1
GO:1900027,"regulation of ruffle assembly",0.005%,-1.903, 6.640,2.793,-1.7526,0.788,0.602,1900027,0
GO:0010193,"response to ozone",0.002%,-3.348,-5.814,2.427,-1.8362,0.917,0.607,10193,0
GO:0051443,"positive regulation of ubiquitin-protein transferase activity",0.028%,-2.653,-3.718,3.550,-1.7200,0.809,0.608,51443,0
GO:0043547,"positive regulation of GTPase activity",0.470%,null,null,4.780,-1.4126,0.911,0.703,51443,1
GO:0050992,"dimethylallyl diphosphate biosynthetic process",0.036%, 6.573, 3.525,3.661,-1.3158,0.754,0.610,50992,0
GO:0006106,"fumarate metabolic process",0.049%, 8.063, 0.654,3.801,-2.0727,0.796,0.620,6106,0
GO:0007035,"vacuolar acidification",0.011%, 0.749, 3.555,3.162,-1.4638,0.837,0.625,7035,0
GO:0043403,"skeletal muscle tissue regeneration",0.005%,-3.882,-3.787,2.804,-1.7526,0.821,0.637,43403,0
GO:0006515,"misfolded or incompletely synthesized protein catabolic process",0.056%, 1.593,-6.501,3.860,-1.8744,0.831,0.641,6515,0
GO:0010438,"cellular response to sulfur starvation",0.000%,-3.318,-5.633,1.342,-1.3158,0.906,0.644,10438,0
GO:0006094,"gluconeogenesis",0.262%, 7.898, 1.555,4.527,-1.7357,0.768,0.644,6094,0
GO:0006006,"glucose metabolic process",0.430%,null,null,4.741,-1.3180,0.800,0.881,6094,1
GO:0009911,"positive regulation of flower development",0.002%,-2.753,-0.254,2.394,-1.7200,0.838,0.648,9911,0
GO:0055129,"L-proline biosynthetic process",0.085%, 7.878, 1.749,4.039,-1.7200,0.751,0.652,55129,0
GO:0071596,"ubiquitin-dependent protein catabolic process via the N-end rule pathway",0.002%, 1.071,-7.411,2.425,-1.7526,0.852,0.660,71596,0
GO:0006623,"protein targeting to vacuole",0.039%,-4.777, 0.786,3.702,-2.7439,0.862,0.669,6623,0
GO:0006893,"Golgi to plasma membrane transport",0.027%,null,null,3.545,-1.3242,0.913,0.879,6623,1
GO:0006896,"Golgi to vacuole transport",0.012%,null,null,3.200,-1.5322,0.869,0.786,6623,1
GO:0043328,"protein targeting to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.010%,null,null,3.115,-1.7200,0.738,0.918,6623,1
GO:0008333,"endosome to lysosome transport",0.009%,null,null,3.057,-1.3158,0.893,0.770,6623,1
GO:0000209,"protein polyubiquitination",0.066%,-1.022,-5.724,3.929,-1.5154,0.862,0.674,209,0
GO:0009423,"chorismate biosynthetic process",0.191%, 7.236, 2.302,4.389,-1.6748,0.748,0.683,9423,0
GO:0006654,"phosphatidic acid biosynthetic process",0.016%, 6.097, 2.645,3.299,-1.3158,0.759,0.686,6654,0
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",0.035%, 7.684, 0.293,3.652,-2.4848,0.737,0.687,6122,0
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",0.019%,null,null,3.386,-2.1073,0.745,0.880,6122,1
GO:0019346,"transsulfuration",0.004%, 6.594, 1.435,2.673,-1.3232,0.784,0.688,19346,0
GO:0035335,"peptidyl-tyrosine dephosphorylation",0.255%, 2.344,-4.644,4.514,-2.0658,0.814,0.695,35335,0
GO:0006470,"protein dephosphorylation",0.585%,null,null,4.875,-1.4514,0.806,0.779,35335,1
