term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0009234,"menaquinone biosynthetic process",0.107%,-4.157,-5.930,4.136,-3.4901,0.794,0.147,9234,0
GO:0006817,"phosphate ion transport",0.242%, 0.492, 7.215,4.492,-2.2969,0.931,0.168,6817,0
GO:0007017,"microtubule-based process",0.658%,-6.976,-3.649,4.927,-2.1512,0.843,0.172,7017,0
GO:0031047,"gene silencing by RNA",0.089%,-3.302,-2.644,4.056,-1.6846,0.776,0.177,31047,0
GO:0051301,"cell division",1.230%,-6.161,-2.907,5.198,-1.9353,0.837,0.198,51301,0
GO:0006107,"oxaloacetate metabolic process",0.015%,-2.958,-6.980,3.287,-2.8404,0.838,0.205,6107,0
GO:0007049,"cell cycle",1.885%,-6.374,-3.113,5.384,-1.6414,0.832,0.223,7049,0
GO:0005986,"sucrose biosynthetic process",0.003%,-2.206,-5.653,2.640,-3.1975,0.806,0.231,5986,0
GO:0009734,"auxin-activated signaling pathway",0.035%, 4.368, 2.653,3.649,-3.5758,0.787,0.256,9734,0
GO:0009873,"ethylene-activated signaling pathway",0.005%,null,null,2.803,-1.3233,0.805,0.709,9734,1
GO:0009737,"response to abscisic acid",0.029%,null,null,3.572,-1.5927,0.876,0.705,9734,1
GO:0045087,"innate immune response",0.148%, 5.759, 2.453,4.279,-2.1752,0.898,0.285,45087,0
GO:0009833,"plant-type primary cell wall biogenesis",0.002%,-6.758, 2.700,2.396,-2.1777,0.780,0.286,9833,0
GO:0006468,"protein phosphorylation",4.137%, 4.856,-3.804,5.725,-3.1120,0.820,0.292,6468,0
GO:0009688,"abscisic acid biosynthetic process",0.001%,-3.195,-7.144,2.238,-1.3084,0.834,0.300,9688,0
GO:0006541,"glutamine metabolic process",0.472%,-5.004,-5.425,4.782,-2.0372,0.793,0.313,6541,0
GO:0070212,"protein poly-ADP-ribosylation",0.001%, 3.736,-4.492,1.968,-1.7090,0.822,0.314,70212,0
GO:0006606,"protein import into nucleus",0.102%, 1.425, 6.807,4.118,-2.3113,0.877,0.318,6606,0
GO:0006002,"fructose 6-phosphate metabolic process",0.060%, 4.119,-5.173,3.885,-2.0477,0.890,0.333,6002,0
GO:0055085,"transmembrane transport",8.916%, 1.033, 7.231,6.058,-2.1476,0.928,0.339,55085,0
GO:0090116,"C-5 methylation of cytosine",0.025%, 5.930,-1.650,3.510,-2.0613,0.844,0.366,90116,0
GO:0006306,"DNA methylation",0.190%,null,null,4.387,-1.3125,0.829,0.860,90116,1
GO:0006000,"fructose metabolic process",0.022%,-1.047,-7.039,3.458,-2.2166,0.827,0.387,6000,0
GO:0006006,"glucose metabolic process",0.430%,null,null,4.741,-1.7650,0.799,0.724,6000,1
GO:0006857,"oligopeptide transport",0.057%, 1.511, 6.377,3.864,-1.3617,0.927,0.397,6857,0
GO:0006734,"NADH metabolic process",0.007%, 0.831,-6.405,2.929,-2.8407,0.801,0.408,6734,0
GO:0048829,"root cap development",0.001%,-3.232, 4.671,2.243,-1.3083,0.900,0.419,48829,0
GO:0034058,"endosomal vesicle fusion",0.006%,-4.590, 5.108,2.877,-2.0613,0.773,0.440,34058,0
GO:0051321,"meiotic cell cycle",0.176%,-7.350,-0.951,4.353,-1.9880,0.813,0.453,51321,0
GO:0046777,"protein autophosphorylation",0.077%, 4.764,-4.061,3.993,-1.5130,0.855,0.456,46777,0
GO:0015783,"GDP-fucose transport",0.006%, 1.919, 6.880,2.906,-1.3083,0.889,0.462,15783,0
GO:0006302,"double-strand break repair",0.211%, 5.986, 0.675,4.432,-1.4628,0.792,0.464,6302,0
GO:0018298,"protein-chromophore linkage",0.095%, 6.011,-2.785,4.084,-2.8982,0.875,0.466,18298,0
GO:0005980,"glycogen catabolic process",0.035%,-1.687,-4.672,3.647,-2.0613,0.722,0.473,5980,0
GO:0005978,"glycogen biosynthetic process",0.099%,null,null,4.103,-1.3107,0.710,0.859,5980,1
GO:0015995,"chlorophyll biosynthetic process",0.039%,-4.159,-6.233,3.699,-3.2281,0.803,0.475,15995,0
GO:0007142,"male meiosis II",0.000%,-6.490, 3.973,0.477,-1.7090,0.818,0.475,7142,0
GO:0042254,"ribosome biogenesis",1.422%,-5.808, 5.120,5.261,-1.9651,0.857,0.494,42254,0
GO:0010417,"glucuronoxylan biosynthetic process",0.001%,-6.267, 1.198,2.061,-1.4594,0.739,0.527,10417,0
GO:0045736,"negative regulation of cyclin-dependent protein serine/threonine kinase activity",0.007%,-0.033,-2.534,2.926,-1.4533,0.718,0.528,45736,0
GO:0008360,"regulation of cell shape",0.640%,-4.947, 1.491,4.914,-2.1753,0.692,0.535,8360,0
GO:0006303,"double-strand break repair via nonhomologous end joining",0.044%, 6.111, 1.056,3.756,-1.5168,0.808,0.535,6303,0
GO:0043547,"positive regulation of GTPase activity",0.470%,-0.937, 2.204,4.780,-1.3872,0.903,0.545,43547,0
GO:0009063,"cellular amino acid catabolic process",0.648%,-4.054,-5.056,4.920,-1.3094,0.772,0.552,9063,0
GO:0007076,"mitotic chromosome condensation",0.035%,-6.754, 1.890,3.655,-1.8404,0.726,0.558,7076,0
GO:0030261,"chromosome condensation",0.108%,null,null,4.141,-1.4609,0.822,0.822,7076,1
GO:0006334,"nucleosome assembly",0.089%,null,null,4.057,-1.3722,0.814,0.876,7076,1
GO:0010366,"negative regulation of ethylene biosynthetic process",0.000%,-0.847,-6.217,1.643,-1.7448,0.792,0.560,10366,0
GO:0009718,"anthocyanin-containing compound biosynthetic process",0.001%,-2.450,-3.912,2.188,-2.4671,0.882,0.561,9718,0
GO:0030259,"lipid glycosylation",0.057%,-5.702,-4.557,3.864,-1.7090,0.834,0.566,30259,0
GO:1902584,"positive regulation of response to water deprivation",0.001%, 4.575, 2.614,2.045,-1.3083,0.828,0.567,1902584,0
GO:0045910,"negative regulation of DNA recombination",0.026%, 3.518,-0.148,3.531,-1.5168,0.803,0.576,45910,0
GO:0071555,"cell wall organization",0.709%,-6.043, 5.001,4.959,-1.5158,0.826,0.584,71555,0
GO:0000290,"deadenylation-dependent decapping of nuclear-transcribed mRNA",0.019%, 3.474,-3.015,3.386,-1.3107,0.859,0.588,290,0
GO:0034220,"ion transmembrane transport",3.528%, 0.890, 6.698,5.656,-1.4431,0.921,0.592,34220,0
GO:0043622,"cortical microtubule organization",0.002%,-6.911, 3.626,2.446,-1.7171,0.792,0.601,43622,0
GO:1900087,"positive regulation of G1/S transition of mitotic cell cycle",0.009%,-6.026, 0.230,3.061,-1.7448,0.791,0.607,1900087,0
GO:0046835,"carbohydrate phosphorylation",0.230%, 1.878,-5.565,4.470,-1.4251,0.821,0.615,46835,0
GO:0042550,"photosystem I stabilization",0.000%, 0.411,-1.346,1.462,-1.7448,0.825,0.619,42550,0
GO:0042549,"photosystem II stabilization",0.005%,null,null,2.814,-1.3107,0.803,0.845,42550,1
GO:0051513,"regulation of monopolar cell growth",0.003%,-5.025, 3.484,2.509,-2.0613,0.773,0.629,51513,0
GO:0009735,"response to cytokinin",0.012%, 5.947, 2.989,3.194,-1.3093,0.887,0.669,9735,0
