term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006099,"tricarboxylic acid cycle",0.469%,-7.071, 1.431,4.780,-3.3584,0.782,0.173,6099,0
GO:0006102,"isocitrate metabolic process",0.022%,null,null,3.446,-1.6677,0.818,0.765,6099,1
GO:0045454,"cell redox homeostasis",0.861%,-3.131,-1.071,5.043,-2.1116,0.816,0.185,45454,0
GO:0006367,"transcription initiation from RNA polymerase II promoter",0.109%,-3.323, 4.262,4.144,-1.5248,0.859,0.202,6367,0
GO:0000209,"protein polyubiquitination",0.066%, 4.797,-1.764,3.929,-2.6342,0.833,0.225,209,0
GO:0016567,"protein ubiquitination",0.523%,null,null,4.827,-2.1761,0.812,0.807,209,1
GO:0006006,"glucose metabolic process",0.430%,-7.840,-0.014,4.741,-1.5832,0.824,0.296,6006,0
GO:0006012,"galactose metabolic process",0.109%,null,null,4.145,-1.4594,0.837,0.818,6006,1
GO:0070676,"intralumenal vesicle formation",0.005%, 4.110, 5.660,2.769,-2.5726,0.827,0.302,70676,0
GO:0036258,"multivesicular body assembly",0.003%,null,null,2.609,-1.7150,0.846,0.839,70676,1
GO:0007030,"Golgi organization",0.039%,null,null,3.701,-1.4891,0.850,0.702,70676,1
GO:0010020,"chloroplast fission",0.003%, 2.921, 6.466,2.516,-1.7584,0.877,0.312,10020,0
GO:0010193,"response to ozone",0.002%, 0.922,-7.159,2.427,-2.5079,0.892,0.317,10193,0
GO:0010928,"regulation of auxin mediated signaling pathway",0.004%, 2.019,-6.287,2.697,-1.7878,0.835,0.322,10928,0
GO:0030308,"negative regulation of cell growth",0.030%, 1.735, 5.215,3.591,-1.7152,0.767,0.343,30308,0
GO:0071586,"CAAX-box protein processing",0.014%, 4.078,-3.055,3.263,-2.7548,0.848,0.343,71586,0
GO:0097428,"protein maturation by iron-sulfur cluster transfer",0.067%,null,null,3.937,-2.7005,0.874,0.720,71586,1
GO:0006465,"signal peptide processing",0.050%,null,null,3.809,-1.5826,0.796,0.781,71586,1
GO:0010136,"ureide catabolic process",0.001%,-5.536,-4.453,2.000,-1.7150,0.853,0.344,10136,0
GO:0006623,"protein targeting to vacuole",0.039%, 5.742, 2.112,3.702,-2.0165,0.882,0.348,6623,0
GO:0032511,"late endosome to vacuole transport via multivesicular body sorting pathway",0.019%,null,null,3.395,-1.6687,0.909,0.807,6623,1
GO:0006896,"Golgi to vacuole transport",0.012%,null,null,3.200,-1.4589,0.903,0.786,6623,1
GO:0043328,"protein targeting to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.010%,null,null,3.115,-1.6677,0.709,0.951,6623,1
GO:0042147,"retrograde transport, endosome to Golgi",0.055%,null,null,3.847,-1.3108,0.901,0.826,6623,1
GO:0035335,"peptidyl-tyrosine dephosphorylation",0.255%, 1.852,-2.823,4.514,-1.9361,0.811,0.355,35335,0
GO:0006470,"protein dephosphorylation",0.585%,null,null,4.875,-1.3869,0.801,0.779,35335,1
GO:0009249,"protein lipoylation",0.091%, 5.468,-1.897,4.066,-1.4136,0.852,0.364,9249,0
GO:0055059,"asymmetric neuroblast division",0.003%,-0.760, 3.275,2.628,-2.0183,0.864,0.371,55059,0
GO:0033528,"S-methylmethionine cycle",0.000%,-3.683, 6.840,0.845,-1.7150,0.883,0.380,33528,0
GO:0060776,"simple leaf morphogenesis",0.000%, 2.126,-1.728,1.732,-1.7150,0.931,0.380,60776,0
GO:0009423,"chorismate biosynthetic process",0.191%,-6.719, 1.876,4.389,-3.1050,0.758,0.381,9423,0
GO:0006572,"tyrosine catabolic process",0.006%,-6.910,-1.206,2.863,-3.4305,0.748,0.384,6572,0
GO:0035556,"intracellular signal transduction",4.000%, 2.564,-5.599,5.710,-1.4750,0.781,0.386,35556,0
GO:0006995,"cellular response to nitrogen starvation",0.009%, 0.374,-6.715,3.047,-3.8090,0.872,0.398,6995,0
GO:0042594,"response to starvation",0.109%,null,null,4.147,-1.9414,0.893,0.802,6995,1
GO:1902000,"homogentisate catabolic process",0.000%,-6.935,-2.473,1.623,-1.7150,0.788,0.412,1902000,0
GO:0016310,"phosphorylation",7.764%,-3.336,-3.573,5.998,-3.1731,0.862,0.414,16310,0
GO:0007005,"mitochondrion organization",0.418%, 2.906, 6.618,4.729,-1.7217,0.841,0.420,7005,0
GO:0005983,"starch catabolic process",0.002%,-5.504,-4.841,2.380,-1.6677,0.843,0.420,5983,0
GO:0002943,"tRNA dihydrouridine synthesis",0.080%, 2.450, 0.787,4.012,-1.4136,0.843,0.428,2943,0
GO:0046506,"sulfolipid biosynthetic process",0.000%,-5.922, 3.927,1.799,-1.7150,0.781,0.428,46506,0
GO:1901352,"negative regulation of phosphatidylglycerol biosynthetic process",0.001%,-4.047, 0.511,1.869,-2.0183,0.767,0.431,1901352,0
GO:2001246,"negative regulation of phosphatidylcholine biosynthetic process",0.000%,null,null,1.785,-2.0183,0.757,0.839,1901352,1
GO:0045717,"negative regulation of fatty acid biosynthetic process",0.007%,null,null,2.935,-1.4136,0.713,0.799,1901352,1
GO:0009231,"riboflavin biosynthetic process",0.223%,-6.369, 3.119,4.456,-1.5992,0.770,0.438,9231,0
GO:0034553,"mitochondrial respiratory chain complex II assembly",0.004%, 3.295, 6.527,2.688,-2.5726,0.847,0.442,34553,0
GO:0003333,"amino acid transmembrane transport",0.475%, 5.483, 2.026,4.785,-1.6005,0.864,0.447,3333,0
GO:0035067,"negative regulation of histone acetylation",0.007%, 4.372, 3.278,2.954,-1.6677,0.745,0.462,35067,0
GO:0010121,"arginine catabolic process to proline via ornithine",0.001%,-6.901,-1.795,1.826,-1.7150,0.769,0.468,10121,0
GO:0019544,"arginine catabolic process to glutamate",0.009%,null,null,3.057,-1.7150,0.731,0.704,10121,1
GO:0019243,"methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione",0.021%,-6.765,-1.220,3.421,-2.7826,0.740,0.472,19243,0
GO:0010387,"COP9 signalosome assembly",0.002%, 3.581, 6.572,2.502,-1.7150,0.861,0.478,10387,0
GO:0050790,"regulation of catalytic activity",1.575%, 5.062,-3.690,5.306,-1.4201,0.924,0.481,50790,0
GO:0019365,"pyridine nucleotide salvage",0.023%,-5.592, 2.180,3.476,-1.7152,0.760,0.482,19365,0
GO:0006145,"purine nucleobase catabolic process",0.039%,-6.288,-1.130,3.697,-1.7150,0.741,0.499,6145,0
GO:0032955,"regulation of barrier septum assembly",0.025%, 1.792, 5.218,3.507,-1.7150,0.748,0.500,32955,0
GO:0051782,"negative regulation of cell division",0.013%,null,null,3.222,-1.7150,0.826,0.823,32955,1
GO:0031408,"oxylipin biosynthetic process",0.007%,-6.845, 1.318,2.941,-1.8341,0.767,0.502,31408,0
GO:0000045,"autophagosome assembly",0.035%, 3.564, 6.217,3.647,-3.1287,0.846,0.511,45,0
GO:0006782,"protoporphyrinogen IX biosynthetic process",0.116%,-5.556, 4.543,4.172,-1.4589,0.784,0.542,6782,0
GO:0030437,"ascospore formation",0.023%,-2.086, 2.576,3.463,-2.0187,0.856,0.544,30437,0
GO:0010236,"plastoquinone biosynthetic process",0.001%,-7.059, 2.924,2.267,-1.7150,0.807,0.554,10236,0
GO:0000256,"allantoin catabolic process",0.025%,-6.203,-3.216,3.501,-1.7150,0.806,0.559,256,0
GO:0033353,"S-adenosylmethionine cycle",0.039%,-5.955, 3.333,3.694,-1.4136,0.742,0.562,33353,0
GO:0019419,"sulfate reduction",0.041%,-3.740, 6.125,3.722,-2.5726,0.821,0.565,19419,0
GO:0009585,"red, far-red light phototransduction",0.004%, 2.263,-6.175,2.703,-2.1515,0.825,0.573,9585,0
GO:0034063,"stress granule assembly",0.005%, 3.459, 6.487,2.786,-1.4104,0.847,0.573,34063,0
GO:0051259,"protein oligomerization",0.188%, 3.273, 6.631,4.382,-3.0436,0.829,0.581,51259,0
GO:0000103,"sulfate assimilation",0.084%,-2.623, 6.893,4.033,-1.7584,0.895,0.596,103,0
GO:0046854,"phosphatidylinositol phosphorylation",0.173%,-4.686, 1.011,4.347,-1.7631,0.760,0.596,46854,0
GO:0006635,"fatty acid beta-oxidation",0.080%,null,null,4.011,-1.4137,0.683,0.824,46854,1
GO:0046488,"phosphatidylinositol metabolic process",0.339%,null,null,4.638,-1.4162,0.756,0.861,46854,1
GO:0042372,"phylloquinone biosynthetic process",0.006%,-6.991, 3.002,2.915,-1.4136,0.793,0.600,42372,0
GO:1900027,"regulation of ruffle assembly",0.005%, 3.103, 5.246,2.793,-1.7150,0.787,0.602,1900027,0
GO:0010390,"histone monoubiquitination",0.006%, 4.428, 4.239,2.904,-1.6677,0.776,0.615,10390,0
GO:0006749,"glutathione metabolic process",0.151%,-4.290, 5.550,4.288,-1.3309,0.820,0.623,6749,0
GO:0070936,"protein K48-linked ubiquitination",0.011%, 5.164,-1.645,3.157,-1.7150,0.844,0.636,70936,0
GO:0070534,"protein K63-linked ubiquitination",0.010%,null,null,3.097,-1.6677,0.845,0.798,70936,1
GO:0007186,"G-protein coupled receptor signaling pathway",0.882%, 2.076,-5.662,5.054,-1.4588,0.803,0.638,7186,0
GO:0006850,"mitochondrial pyruvate transport",0.015%, 6.199, 1.884,3.282,-1.4136,0.881,0.641,6850,0
GO:0030433,"ER-associated ubiquitin-dependent protein catabolic process",0.049%,-2.198,-4.890,3.794,-3.2583,0.652,0.641,30433,0
GO:0043161,"proteasome-mediated ubiquitin-dependent protein catabolic process",0.226%,null,null,4.462,-2.2432,0.761,0.861,30433,1
GO:0031146,"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",0.022%,null,null,3.447,-2.5366,0.788,0.757,30433,1
GO:0055088,"lipid homeostasis",0.041%, 5.709,-3.823,3.717,-1.7882,0.934,0.641,55088,0
GO:0055129,"L-proline biosynthetic process",0.085%,-6.657, 2.141,4.039,-1.6677,0.753,0.652,55129,0
GO:0009073,"aromatic amino acid family biosynthetic process",0.540%,-6.126, 2.262,4.841,-2.9849,0.731,0.653,9073,0
GO:0006106,"fumarate metabolic process",0.049%,-7.529, 0.796,3.801,-2.0183,0.803,0.654,6106,0
GO:0006659,"phosphatidylserine biosynthetic process",0.009%,-5.193, 2.489,3.040,-1.7150,0.756,0.660,6659,0
GO:0071596,"ubiquitin-dependent protein catabolic process via the N-end rule pathway",0.002%,-3.878,-5.256,2.425,-1.7150,0.811,0.660,71596,0
GO:0010224,"response to UV-B",0.009%, 1.367,-6.930,3.046,-1.4005,0.903,0.661,10224,0
GO:0016558,"protein import into peroxisome matrix",0.030%, 2.066, 5.841,3.590,-1.6683,0.733,0.663,16558,0
GO:0030150,"protein import into mitochondrial matrix",0.036%,null,null,3.668,-1.4000,0.757,0.865,16558,1
GO:0042542,"response to hydrogen peroxide",0.029%, 0.759,-7.077,3.571,-1.7845,0.883,0.666,42542,0
GO:0034599,"cellular response to oxidative stress",0.224%,null,null,4.458,-1.7128,0.843,0.720,42542,1
GO:0032526,"response to retinoic acid",0.014%, 0.816,-7.165,3.255,-2.0183,0.892,0.680,32526,0
GO:0009415,"response to water",0.026%,null,null,3.526,-1.7145,0.868,0.781,32526,1
GO:0006108,"malate metabolic process",0.088%,-7.481, 1.037,4.051,-1.8341,0.797,0.683,6108,0
GO:0023014,"signal transduction by protein phosphorylation",1.506%,-1.104,-3.345,5.286,-1.4164,0.646,0.684,23014,0
GO:0006415,"translational termination",0.201%,-0.345, 4.706,4.411,-1.7593,0.677,0.688,6415,0
GO:0034727,"piecemeal microautophagy of nucleus",0.007%, 2.970, 3.673,2.980,-2.0183,0.944,0.694,34727,0
GO:0015914,"phospholipid transport",0.076%, 5.604, 1.924,3.987,-1.3360,0.865,0.698,15914,0
