Annotated	Significant	Expected	DEG	Term	pval
GO:0004842	365	57	42,26	57	ubiquitin-protein transferase activity	0,00208331103785441
GO:0003678	57	12	6,6	12	DNA helicase activity	0,0225505140804361
GO:0051787	15	5	1,74	5	misfolded protein binding	0,0229713016377891
GO:0032422	2	2	0,23	2	purine-rich negative regulatory element binding	0,0134034473868486
GO:0043565	722	103	83,6	103	sequence-specific DNA binding	0,0195637195932556
GO:0030942	7	3	0,81	3	endoplasmic reticulum signal peptide binding	0,0378959574608462
GO:0050660	176	25	20,38	25	flavin adenine dinucleotide binding	0,00699700826265467
GO:0000774	10	4	1,16	4	adenyl-nucleotide exchange factor activity	0,0211824819857081
GO:0102483	4	3	0,46	3	scopolin beta-glucosidase activity	0,00566553514428961
GO:0004526	8	4	0,93	4	ribonuclease P activity	0,00853936699433244
GO:0004096	13	5	1,51	5	catalase activity	0,0119846525743953
GO:1990269	3	2	0,35	2	RNA polymerase II C-terminal domain phosphoserine binding	0,0371084801299262
GO:0019706	28	8	3,24	8	protein-cysteine S-palmitoyltransferase activity	0,0117952710213345
GO:0043022	42	11	4,86	11	ribosome binding	0,0225110989330746
GO:0043023	13	5	1,51	5	ribosomal large subunit binding	0,0119846525743953
GO:0047780	2	2	0,23	2	citrate dehydratase activity	0,0134034473868486
GO:0051879	12	6	1,39	6	Hsp90 protein binding	0,00118946463133326
GO:0030060	11	5	1,27	5	L-malate dehydrogenase activity	0,00524501579833981
GO:0004161	3	2	0,35	2	dimethylallyltranstransferase activity	0,0371084801299262
GO:0001671	10	4	1,16	4	ATPase activator activity	0,0211824819857081
GO:0043130	43	11	4,98	11	ubiquitin binding	0,00836617430096771
GO:0004176	39	11	4,52	11	ATP-dependent peptidase activity	0,00375894733057822
GO:0043621	31	11	3,59	11	protein self-association	0,000454570326555822
