Annotated	Significant	Expected	DEG	Term	pval
GO:0016762	40	12	5,89	12	xyloglucan:xyloglucosyl transferase activity	0,0103605998018684
GO:0004365	12	5	1,77	5	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	0,0222226895599194
GO:0008157	5	3	0,74	3	protein phosphatase 1 binding	0,0253199968823786
GO:0008017	150	44	22,1	44	microtubule binding	3,34426405307093e-06
GO:0008184	4	3	0,59	3	glycogen phosphorylase activity	0,0113734986694949
GO:0004372	7	4	1,03	4	glycine hydroxymethyltransferase activity	0,0113355951631941
GO:0000250	10	4	1,47	4	lanosterol synthase activity	0,0471386864539051
GO:0016740	4852	784	714,91	784	transferase activity	0,0172652951984199
GO:0004340	6	3	0,88	3	glucokinase activity	0,0451417203355901
GO:0048487	4	3	0,59	3	beta-tubulin binding	0,0113734986694949
GO:0015098	5	3	0,74	3	molybdate ion transmembrane transporter activity	0,0253199968823786
GO:0043565	722	110	106,38	110	sequence-specific DNA binding	0,0195733047038448
GO:0043424	15	6	2,21	6	protein histidine kinase binding	0,0154152723770633
GO:0101005	82	9	12,08	9	ubiquitinyl hydrolase activity	0,00113218390004686
GO:0102499	4	3	0,59	3	SHG alpha-glucan phosphorylase activity	0,0113734986694949
GO:0004478	5	3	0,74	3	methionine adenosyltransferase activity	0,0253199968823786
GO:0050664	10	4	1,47	4	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor	0,0471386864539051
GO:0004427	14	5	2,06	5	inorganic diphosphatase activity	0,0436348666859342
GO:0004553	420	89	61,88	89	hydrolase activity, hydrolyzing O-glycosyl compounds	0,0317497366055914
GO:0005200	25	10	3,68	10	structural constituent of cytoskeleton	0,00185321616951432
GO:0004559	8	4	1,18	4	alpha-mannosidase activity	0,00319550608267935
GO:0050105	2	2	0,29	2	L-gulonolactone oxidase activity	0,0217044929872331
GO:0070905	7	4	1,03	4	serine binding	0,0113355951631941
GO:0016597	17	9	2,5	9	amino acid binding	0,0318043049351753
GO:0016428	2	2	0,29	2	tRNA (cytosine-5-)-methyltransferase activity	0,0217044929872331
GO:0046554	2	2	0,29	2	malate dehydrogenase (NADP+) activity	0,0217044929872331
GO:0001139	4	3	0,59	3	RNA polymerase II complex recruiting activity	0,0113734986694949
GO:0015276	15	6	2,21	6	ligand-gated ion channel activity	0,0154152723770633
