term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006145,"purine nucleobase catabolic process",0.039%,null,null,3.697,-1.7659,0.716,0.762,6210,1
GO:0052865,"1-deoxy-D-xylulose 5-phosphate biosynthetic process",0.027%, 3.963, 1.439,3.541,-1.3284,0.840,0.337,52865,0
GO:0006427,"histidyl-tRNA aminoacylation",0.043%, 4.414, 2.493,3.738,-1.7659,0.729,0.337,6427,0
GO:1901259,"chloroplast rRNA processing",0.001%,-4.145, 6.180,2.143,-1.4816,0.819,0.341,1901259,0
GO:0030308,"negative regulation of cell growth",0.030%,-2.151, 5.041,3.591,-1.7665,0.736,0.343,30308,0
GO:0030517,"negative regulation of axon extension",0.006%,null,null,2.854,-1.7659,0.704,0.845,30308,1
GO:0048671,"negative regulation of collateral sprouting",0.002%,null,null,2.314,-1.7659,0.720,0.896,30308,1
GO:0030150,"protein import into mitochondrial matrix",0.036%,-4.924, 5.081,3.668,-3.3045,0.747,0.347,30150,0
GO:0006850,"mitochondrial pyruvate transport",0.015%,null,null,3.282,-1.4816,0.878,0.753,30150,1
GO:0042692,"muscle cell differentiation",0.089%, 0.976, 1.457,4.058,-1.7659,0.808,0.359,42692,0
GO:0010121,"arginine catabolic process to proline via ornithine",0.001%, 6.720,-1.209,1.826,-1.7659,0.764,0.361,10121,0
GO:0019544,"arginine catabolic process to glutamate",0.009%,null,null,3.057,-1.7659,0.723,0.704,10121,1
GO:0060776,"simple leaf morphogenesis",0.000%,-4.885,-2.285,1.732,-1.7659,0.897,0.369,60776,0
GO:0042351,"'de novo' GDP-L-fucose biosynthetic process",0.012%, 4.069, 2.427,3.184,-1.3284,0.835,0.370,42351,0
GO:0010136,"ureide catabolic process",0.001%, 3.331,-3.498,2.000,-1.7659,0.859,0.379,10136,0
GO:0033528,"S-methylmethionine cycle",0.000%, 2.756, 6.118,0.845,-1.7659,0.875,0.380,33528,0
GO:0000727,"double-strand break repair via break-induced replication",0.013%,-1.815,-5.285,3.225,-2.0489,0.827,0.384,727,0
GO:0008610,"lipid biosynthetic process",2.123%, 6.627, 3.881,5.435,-2.8445,0.725,0.397,8610,0
GO:0006631,"fatty acid metabolic process",0.878%,null,null,5.052,-1.7148,0.693,0.752,8610,1
GO:0006635,"fatty acid beta-oxidation",0.080%,null,null,4.011,-1.6411,0.675,0.768,8610,1
GO:0006633,"fatty acid biosynthetic process",0.617%,null,null,4.899,-2.3727,0.661,0.722,8610,1
GO:0009107,"lipoate biosynthetic process",0.066%,null,null,3.926,-1.3284,0.657,0.756,8610,1
GO:1901352,"negative regulation of phosphatidylglycerol biosynthetic process",0.001%, 5.923,-0.264,1.869,-2.0919,0.729,0.405,1901352,0
GO:2001246,"negative regulation of phosphatidylcholine biosynthetic process",0.000%,null,null,1.785,-2.0919,0.704,0.839,1901352,1
GO:0007030,"Golgi organization",0.039%,-4.004, 6.879,3.701,-2.1288,0.847,0.407,7030,0
GO:0070676,"intralumenal vesicle formation",0.005%,null,null,2.769,-1.3284,0.820,0.702,7030,1
GO:1901006,"ubiquinone-6 biosynthetic process",0.002%, 7.859, 3.695,2.483,-1.3284,0.782,0.416,1901006,0
GO:0019375,"galactolipid biosynthetic process",0.001%, 6.743, 1.800,2.097,-2.1315,0.782,0.419,19375,0
GO:0046506,"sulfolipid biosynthetic process",0.000%, 6.988, 3.219,1.799,-1.7659,0.757,0.428,46506,0
GO:0015914,"phospholipid transport",0.076%,-5.590, 1.743,3.987,-1.7675,0.859,0.449,15914,0
GO:0000256,"allantoin catabolic process",0.025%, 5.053,-2.729,3.501,-1.7659,0.807,0.450,256,0
GO:1900027,"regulation of ruffle assembly",0.005%,-2.924, 5.654,2.793,-1.7659,0.763,0.452,1900027,0
GO:0051782,"negative regulation of cell division",0.013%, 2.430,-4.050,3.222,-1.7659,0.826,0.461,51782,0
GO:0034497,"protein localization to pre-autophagosomal structure",0.005%,-4.735, 5.315,2.822,-1.7384,0.801,0.461,34497,0
GO:0006267,"pre-replicative complex assembly involved in nuclear cell cycle DNA replication",0.009%,-1.963, 7.061,3.061,-3.1936,0.738,0.467,6267,0
GO:1902975,"mitotic DNA replication initiation",0.007%,null,null,2.947,-2.0919,0.827,0.838,6267,1
GO:0034599,"cellular response to oxidative stress",0.224%,-1.784,-6.656,4.458,-3.1365,0.856,0.471,34599,0
GO:0042542,"response to hydrogen peroxide",0.029%,null,null,3.571,-1.9051,0.895,0.848,34599,1
GO:0019430,"removal of superoxide radicals",0.121%,null,null,4.192,-2.4169,0.833,0.800,34599,1
GO:0009073,"aromatic amino acid family biosynthetic process",0.540%, 5.982, 3.659,4.841,-3.1675,0.684,0.478,9073,0
GO:0000162,"tryptophan biosynthetic process",0.191%,null,null,4.389,-2.2538,0.690,0.853,9073,1
GO:0031408,"oxylipin biosynthetic process",0.007%, 7.571, 1.983,2.941,-1.4193,0.738,0.480,31408,0
GO:0014706,"striated muscle tissue development",0.077%,-3.901,-1.922,3.995,-1.3284,0.923,0.504,14706,0
GO:0016310,"phosphorylation",7.764%, 3.955, 0.359,5.998,-1.6596,0.854,0.509,16310,0
GO:0009423,"chorismate biosynthetic process",0.191%, 6.723, 3.333,4.389,-2.4230,0.720,0.531,9423,0
GO:1901747,"prephenate(2-) biosynthetic process",0.048%,null,null,3.792,-1.7659,0.742,0.750,9423,1
GO:0046417,"chorismate metabolic process",0.240%,null,null,4.489,-1.7673,0.763,0.739,9423,1
GO:0070973,"protein localization to endoplasmic reticulum exit site",0.002%,-6.701, 1.676,2.360,-2.2305,0.913,0.538,70973,0
GO:0050992,"dimethylallyl diphosphate biosynthetic process",0.036%, 7.585, 2.936,3.661,-1.3284,0.727,0.548,50992,0
GO:0072598,"protein localization to chloroplast",0.003%,-6.290, 1.713,2.515,-1.7664,0.914,0.548,72598,0
GO:0042823,"pyridoxal phosphate biosynthetic process",0.173%, 5.606, 3.275,4.346,-2.1315,0.695,0.559,42823,0
GO:0019419,"sulfate reduction",0.041%, 3.269, 5.784,3.722,-2.6491,0.805,0.565,19419,0
GO:0051085,"chaperone mediated protein folding requiring cofactor",0.010%,-1.416,-2.367,3.117,-3.0788,0.943,0.567,51085,0
GO:0006086,"acetyl-CoA biosynthetic process from pyruvate",0.043%, 6.547, 3.143,3.746,-1.7016,0.695,0.567,6086,0
GO:0019287,"isopentenyl diphosphate biosynthetic process, mevalonate pathway",0.014%,null,null,3.258,-1.4816,0.697,0.765,6086,1
GO:1902584,"positive regulation of response to water deprivation",0.001%,-0.820,-6.677,2.045,-1.3284,0.854,0.568,1902584,0
GO:0000395,"mRNA 5'-splice site recognition",0.007%,-3.254, 6.197,2.942,-1.7659,0.781,0.569,395,0
GO:0030437,"ascospore formation",0.023%,-0.107, 2.249,3.463,-1.7384,0.800,0.575,30437,0
GO:0051259,"protein oligomerization",0.188%,-3.798, 7.002,4.382,-2.2621,0.816,0.581,51259,0
GO:0006817,"phosphate ion transport",0.242%,-6.480, 1.457,4.492,-1.3791,0.935,0.584,6817,0
GO:0035493,"SNARE complex assembly",0.008%,-3.034, 6.814,2.994,-1.7661,0.727,0.584,35493,0
GO:0010629,"negative regulation of gene expression",0.784%,-1.330,-3.813,5.002,-1.3210,0.837,0.593,10629,0
GO:0006515,"misfolded or incompletely synthesized protein catabolic process",0.056%, 2.635,-3.306,3.860,-3.3849,0.826,0.605,6515,0
GO:0045732,"positive regulation of protein catabolic process",0.054%, 2.340,-4.577,3.844,-1.4813,0.802,0.608,45732,0
GO:0071596,"ubiquitin-dependent protein catabolic process via the N-end rule pathway",0.002%, 3.087,-4.931,2.425,-1.7659,0.847,0.612,71596,0
GO:0051131,"chaperone-mediated protein complex assembly",0.016%,-3.503, 6.956,3.324,-1.4816,0.835,0.614,51131,0
GO:0043328,"protein targeting to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.010%,-2.828,-0.146,3.115,-2.8814,0.762,0.618,43328,0
GO:0042147,"retrograde transport, endosome to Golgi",0.055%,null,null,3.847,-1.4193,0.897,0.794,43328,1
GO:0009585,"red, far-red light phototransduction",0.004%,-1.518,-6.571,2.703,-2.2630,0.818,0.621,9585,0
GO:0090227,"regulation of red or far-red light signaling pathway",0.001%,null,null,1.892,-1.3287,0.834,0.890,9585,1
GO:0009704,"de-etiolation",0.001%,null,null,1.978,-1.3284,0.819,0.819,9585,1
GO:0061077,"chaperone-mediated protein folding",0.043%,-1.469,-2.434,3.743,-1.8690,0.940,0.621,61077,0
GO:1904143,"positive regulation of carotenoid biosynthetic process",0.000%, 6.890,-2.096,1.699,-1.3284,0.759,0.622,1904143,0
GO:0006749,"glutathione metabolic process",0.151%, 3.318, 4.484,4.288,-3.8398,0.805,0.623,6749,0
GO:0055062,"phosphate ion homeostasis",0.035%,-1.438,-5.403,3.653,-1.4816,0.930,0.634,55062,0
GO:0030968,"endoplasmic reticulum unfolded protein response",0.027%,-1.325,-6.374,3.548,-1.8638,0.804,0.637,30968,0
GO:0030433,"ER-associated ubiquitin-dependent protein catabolic process",0.049%,null,null,3.794,-1.7214,0.681,0.872,30968,1
GO:0034620,"cellular response to unfolded protein",0.029%,null,null,3.572,-1.6714,0.866,0.967,30968,1
GO:0043403,"skeletal muscle tissue regeneration",0.005%,-3.754,-4.759,2.804,-1.7659,0.822,0.637,43403,0
GO:0032981,"mitochondrial respiratory chain complex I assembly",0.013%,-3.640, 6.760,3.207,-1.6398,0.823,0.645,32981,0
GO:0034551,"mitochondrial respiratory chain complex III assembly",0.021%,null,null,3.433,-1.3284,0.819,0.848,32981,1
GO:0055129,"L-proline biosynthetic process",0.085%, 6.966, 3.009,4.039,-1.7384,0.716,0.652,55129,0
GO:0006572,"tyrosine catabolic process",0.006%, 7.205,-0.409,2.863,-2.0919,0.737,0.653,6572,0
GO:0019243,"methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione",0.021%, 7.009,-0.338,3.421,-1.7384,0.729,0.653,19243,0
GO:0010224,"response to UV-B",0.009%,-2.448,-6.884,3.046,-1.5236,0.903,0.661,10224,0
GO:0009086,"methionine biosynthetic process",0.332%, 5.919, 4.061,4.630,-1.6709,0.666,0.665,9086,0
GO:0006886,"intracellular protein transport",1.199%,-6.016, 1.841,5.187,-2.6378,0.885,0.665,6886,0
GO:0051205,"protein insertion into membrane",0.111%,null,null,4.155,-1.7668,0.708,0.839,6886,1
GO:0006888,"ER to Golgi vesicle-mediated transport",0.125%,null,null,4.204,-1.7127,0.896,0.737,6886,1
GO:0006614,"SRP-dependent cotranslational protein targeting to membrane",0.138%,null,null,4.249,-1.9062,0.697,0.746,6886,1
GO:0010214,"seed coat development",0.002%,-5.109,-2.402,2.389,-1.7658,0.877,0.667,10214,0
GO:0009793,"embryo development ending in seed dormancy",0.024%,null,null,3.484,-1.3144,0.863,0.831,10214,1
GO:0010197,"polar nucleus fusion",0.002%,-4.049, 5.313,2.413,-1.4816,0.765,0.667,10197,0
GO:0046488,"phosphatidylinositol metabolic process",0.339%, 5.958, 2.712,4.638,-1.4834,0.721,0.677,46488,0
GO:0006654,"phosphatidic acid biosynthetic process",0.016%,null,null,3.299,-1.3284,0.735,0.718,46488,1
GO:0006108,"malate metabolic process",0.088%, 6.773, 3.777,4.051,-1.4193,0.777,0.683,6108,0
GO:0006415,"translational termination",0.201%, 0.272, 5.758,4.411,-1.6401,0.666,0.688,6415,0
GO:0051016,"barbed-end actin filament capping",0.022%,null,null,3.455,-1.3284,0.702,0.807,6415,1
GO:0008299,"isoprenoid biosynthetic process",0.442%, 6.686, 4.713,4.754,-2.8028,0.709,0.696,8299,0
GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",0.148%,null,null,4.279,-1.3287,0.662,0.896,8299,1
