Annotated	Significant	Expected	DEG	Term	pval
GO:0042030	2	2	0,27	2	ATPase inhibitor activity	0,0185548501526134
GO:0031683	6	3	0,82	3	G-protein beta/gamma-subunit complex binding	0,0366734905075326
GO:0008113	5	3	0,68	3	peptide-methionine (S)-S-oxide reductase activity	0,0203861210053473
GO:0016740	4852	707	661,02	707	transferase activity	0,0409560717134792
GO:0000285	8	5	1,09	5	1-phosphatidylinositol-3-phosphate 5-kinase activity	0,00182899525045945
GO:0004333	4	3	0,54	3	fumarate hydratase activity	0,00907377054526693
GO:0004334	2	2	0,27	2	fumarylacetoacetase activity	0,0185548501526134
GO:0008138	24	8	3,27	8	protein tyrosine/serine/threonine phosphatase activity	0,0113746852664532
GO:0004842	365	85	49,73	85	ubiquitin-protein transferase activity	0,0046824069250295
GO:0004300	12	5	1,63	5	enoyl-CoA hydratase activity	0,0161256403357078
GO:0010181	48	12	6,54	12	FMN binding	0,0246865068296193
GO:0009881	29	8	3,95	8	photoreceptor activity	0,0357572644963644
GO:0051787	15	5	2,04	5	misfolded protein binding	0,0431355646089157
GO:0004499	28	8	3,81	8	N,N-dimethylaniline monooxygenase activity	0,0292837882125831
GO:0032422	2	2	0,27	2	purine-rich negative regulatory element binding	0,0185548501526134
GO:0050080	3	3	0,41	3	malonyl-CoA decarboxylase activity	0,00252634885619741
GO:0051724	2	2	0,27	2	NAD transmembrane transporter activity	0,0185548501526134
GO:0047274	2	2	0,27	2	galactinol-sucrose galactosyltransferase activity	0,0185548501526134
GO:0045505	9	4	1,23	4	dynein intermediate chain binding	0,0245045436481711
GO:0050155	2	2	0,27	2	ornithine(lysine) transaminase activity	0,0185548501526134
GO:0016874	361	65	49,18	65	ligase activity	9,05947569279625e-05
GO:0050660	176	36	23,98	36	flavin adenine dinucleotide binding	0,000251786917785956
GO:0050661	73	19	9,95	19	NADP binding	0,0034680682883853
GO:0015171	18	7	2,45	7	amino acid transmembrane transporter activity	0,00695545225723068
GO:0016829	438	83	59,67	83	lyase activity	0,016979586290278
GO:0046872	4174	559	568,65	559	metal ion binding	0,00889273646296085
GO:0070300	5	3	0,68	3	phosphatidic acid binding	0,0203861210053473
GO:0004416	2	2	0,27	2	hydroxyacylglutathione hydrolase activity	0,0185548501526134
GO:0004587	2	2	0,27	2	ornithine-oxo-acid transaminase activity	0,0185548501526134
GO:0008237	104	27	14,17	27	metallopeptidase activity	0,0232852613401846
GO:0102483	4	4	0,54	4	scopolin beta-glucosidase activity	0,000343874959840903
GO:0016491	2407	337	327,92	337	oxidoreductase activity	0,0462814790329227
GO:0004518	357	41	48,64	41	nuclease activity	0,0248077745424246
GO:0004069	6	3	0,82	3	L-aspartate:2-oxoglutarate aminotransferase activity	0,0366734905075326
GO:0004198	2	2	0,27	2	calcium-dependent cysteine-type endopeptidase activity	0,0185548501526134
GO:2001066	2	2	0,27	2	amylopectin binding	0,0185548501526134
GO:0051959	9	4	1,23	4	dynein light intermediate chain binding	0,0245045436481711
GO:0004165	8	4	1,09	4	dodecenoyl-CoA delta-isomerase activity	0,0152375963587352
GO:0004020	6	3	0,82	3	adenylylsulfate kinase activity	0,0366734905075326
GO:0047710	2	2	0,27	2	bis(5'-adenosyl)-triphosphatase activity	0,0185548501526134
GO:0004013	4	3	0,54	3	adenosylhomocysteinase activity	0,00907377054526693
GO:0046556	5	3	0,68	3	alpha-L-arabinofuranosidase activity	0,0203861210053473
GO:2001070	6	3	0,82	3	starch binding	0,0366734905075326
GO:0043130	43	11	5,86	11	ubiquitin binding	0,0261955637801738
GO:0004176	39	16	5,31	16	ATP-dependent peptidase activity	2,26135189958196e-05
