term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006808,"regulation of nitrogen utilization",0.079%,-3.199,-3.941,4.005,-1.6028,0.896,0.222,6808,0
GO:0044255,"cellular lipid metabolic process",2.704%, 5.280,-3.498,5.540,-2.1636,0.807,0.223,44255,0
GO:1903003,"positive regulation of protein deubiquitination",0.001%,-2.297, 4.143,2.134,-2.5077,0.810,0.226,1903003,0
GO:0006782,"protoporphyrinogen IX biosynthetic process",0.116%, 6.875, 1.693,4.172,-2.9700,0.760,0.239,6782,0
GO:1904143,"positive regulation of carotenoid biosynthetic process",0.000%,null,null,1.699,-1.6028,0.794,0.788,6782,1
GO:0016117,"carotenoid biosynthetic process",0.030%,null,null,3.583,-2.1745,0.798,0.724,6782,1
GO:0000056,"ribosomal small subunit export from nucleus",0.007%,-4.651, 0.999,2.922,-2.1727,0.898,0.247,56,0
GO:0000055,"ribosomal large subunit export from nucleus",0.017%,null,null,3.335,-1.6781,0.893,0.863,56,1
GO:0018026,"peptidyl-lysine monomethylation",0.008%,-0.049, 6.978,3.018,-2.3944,0.838,0.253,18026,0
GO:0046951,"ketone body biosynthetic process",0.002%, 6.984,-2.480,2.348,-1.6028,0.832,0.261,46951,0
GO:0071586,"CAAX-box protein processing",0.014%, 0.145, 7.740,3.263,-1.8211,0.850,0.275,71586,0
GO:0045004,"DNA replication proofreading",0.002%,-6.364,-1.094,2.394,-1.6028,0.798,0.285,45004,0
GO:0006396,"RNA processing",3.210%,-1.237, 6.766,5.615,-2.4807,0.779,0.292,6396,0
GO:0035335,"peptidyl-tyrosine dephosphorylation",0.255%, 1.910, 6.485,4.514,-1.5027,0.788,0.320,35335,0
GO:0006002,"fructose 6-phosphate metabolic process",0.060%, 2.909, 2.143,3.885,-2.9257,0.874,0.321,6002,0
GO:0000160,"phosphorelay signal transduction system",2.570%,-4.255,-4.408,5.518,-1.8745,0.792,0.322,160,0
GO:0006415,"translational termination",0.201%, 1.838, 4.518,4.411,-2.3226,0.676,0.330,6415,0
GO:0032790,"ribosome disassembly",0.006%,null,null,2.921,-2.1414,0.811,0.703,6415,1
GO:0009228,"thiamine biosynthetic process",0.232%, 6.807, 1.026,4.474,-1.4870,0.737,0.341,9228,0
GO:0044210,"'de novo' CTP biosynthetic process",0.071%,null,null,3.959,-1.3419,0.725,0.701,9228,1
GO:0006287,"base-excision repair, gap-filling",0.002%,-6.539,-1.535,2.480,-1.6028,0.812,0.345,6287,0
GO:0010239,"chloroplast mRNA processing",0.001%,-3.330, 6.611,2.161,-2.1414,0.818,0.359,10239,0
GO:0072598,"protein localization to chloroplast",0.003%,-0.432,-2.116,2.515,-2.0526,0.956,0.377,72598,0
GO:0043562,"cellular response to nitrogen levels",0.011%,-4.382,-5.286,3.161,-1.6033,0.901,0.383,43562,0
GO:0046835,"carbohydrate phosphorylation",0.230%, 4.543, 0.789,4.470,-3.3912,0.812,0.385,46835,0
GO:1905037,"autophagosome organization",0.035%,-4.509, 0.894,3.657,-2.5081,0.868,0.389,1905037,0
GO:0009657,"plastid organization",0.024%,-3.467, 0.833,3.492,-1.6109,0.870,0.394,9657,0
GO:0071035,"nuclear polyadenylation-dependent rRNA catabolic process",0.010%, 0.655, 6.090,3.116,-2.5077,0.753,0.400,71035,0
GO:0006402,"mRNA catabolic process",0.232%,null,null,4.475,-2.1744,0.713,0.723,71035,1
GO:0006397,"mRNA processing",0.561%,null,null,4.857,-1.7429,0.750,0.852,71035,1
GO:0071038,"nuclear polyadenylation-dependent tRNA catabolic process",0.009%,null,null,3.085,-2.5077,0.757,0.988,71035,1
GO:2000327,"positive regulation of ligand-dependent nuclear receptor transcription coactivator activity",0.001%,-4.342, 3.617,1.839,-1.3297,0.798,0.404,2000327,0
GO:0016310,"phosphorylation",7.764%, 3.201, 2.725,5.998,-2.0098,0.845,0.414,16310,0
GO:0009099,"valine biosynthetic process",0.105%, 7.086,-1.144,4.128,-2.6619,0.750,0.429,9099,0
GO:0009097,"isoleucine biosynthetic process",0.193%,null,null,4.394,-1.5514,0.741,0.838,9099,1
GO:0000481,"maturation of 5S rRNA",0.001%,-4.042, 4.834,2.057,-1.6028,0.769,0.441,481,0
GO:0071158,"positive regulation of cell cycle arrest",0.008%,-1.769,-4.014,3.000,-2.1414,0.814,0.444,71158,0
GO:0034599,"cellular response to oxidative stress",0.224%,-4.720,-5.397,4.458,-1.3786,0.867,0.451,34599,0
GO:0010275,"NAD(P)H dehydrogenase complex assembly",0.000%,-3.204, 1.108,1.699,-2.0526,0.876,0.460,10275,0
GO:0006572,"tyrosine catabolic process",0.006%, 7.187, 1.311,2.863,-1.3297,0.752,0.464,6572,0
GO:0006225,"UDP biosynthetic process",0.000%, 5.557, 1.799,1.079,-1.3297,0.797,0.466,6225,0
GO:0010258,"NADH dehydrogenase complex (plastoquinone) assembly",0.001%,-3.651, 1.345,1.996,-2.0518,0.873,0.478,10258,0
GO:0000710,"meiotic mismatch repair",0.006%,-4.569,-0.757,2.873,-1.8718,0.679,0.488,710,0
GO:0090116,"C-5 methylation of cytosine",0.025%,-3.629, 5.804,3.510,-1.3297,0.804,0.488,90116,0
GO:0031408,"oxylipin biosynthetic process",0.007%, 6.738,-1.524,2.941,-1.4620,0.790,0.489,31408,0
GO:0006424,"glutamyl-tRNA aminoacylation",0.065%, 3.298, 5.060,3.922,-2.0518,0.698,0.498,6424,0
GO:0046475,"glycerophospholipid catabolic process",0.009%, 5.253, 2.690,3.067,-2.0518,0.767,0.500,46475,0
GO:0000467,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.011%,-3.628, 4.740,3.141,-2.1414,0.735,0.502,467,0
GO:0071051,"polyadenylation-dependent snoRNA 3'-end processing",0.006%,null,null,2.884,-1.3297,0.805,0.765,467,1
GO:0006272,"leading strand elongation",0.008%,-5.108, 5.365,3.010,-1.3297,0.819,0.505,6272,0
GO:0005983,"starch catabolic process",0.002%, 5.258, 0.078,2.380,-2.1414,0.797,0.509,5983,0
GO:0010581,"regulation of starch biosynthetic process",0.000%,null,null,1.415,-1.6600,0.765,0.764,5983,1
GO:0009234,"menaquinone biosynthetic process",0.107%, 7.229,-2.149,4.136,-1.3297,0.786,0.513,9234,0
GO:0006370,"7-methylguanosine mRNA capping",0.022%,-3.323, 6.949,3.451,-1.6600,0.791,0.520,6370,0
GO:1990481,"mRNA pseudouridine synthesis",0.005%,-2.861, 7.131,2.780,-1.3297,0.798,0.521,1990481,0
GO:0009846,"pollen germination",0.003%,-2.130,-3.054,2.630,-1.3419,0.921,0.521,9846,0
GO:0006541,"glutamine metabolic process",0.472%, 7.305,-0.924,4.782,-1.5021,0.768,0.523,6541,0
GO:0008380,"RNA splicing",0.413%,-2.503, 6.695,4.725,-2.1345,0.778,0.528,8380,0
GO:0005986,"sucrose biosynthetic process",0.003%, 6.023,-2.334,2.640,-1.5514,0.800,0.528,5986,0
GO:0006355,"regulation of transcription, DNA-templated",9.917%,-0.606, 4.045,6.105,-1.3195,0.674,0.537,6355,0
GO:0018106,"peptidyl-histidine phosphorylation",0.265%, 1.956, 6.829,4.531,-1.8718,0.779,0.539,18106,0
GO:0000413,"protein peptidyl-prolyl isomerization",0.393%,null,null,4.703,-1.7916,0.813,0.722,18106,1
GO:0016558,"protein import into peroxisome matrix",0.030%, 0.131, 0.054,3.590,-1.3419,0.796,0.543,16558,0
GO:0000272,"polysaccharide catabolic process",0.288%, 5.838, 0.915,4.568,-1.5505,0.782,0.557,272,0
GO:0098507,"polynucleotide 5' dephosphorylation",0.007%, 1.813, 3.805,2.973,-1.3297,0.842,0.559,98507,0
GO:0034605,"cellular response to heat",0.041%,-4.530,-5.724,3.726,-1.8761,0.859,0.570,34605,0
GO:0031146,"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",0.022%, 3.781, 5.260,3.447,-2.4796,0.795,0.572,31146,0
GO:0010196,"nonphotochemical quenching",0.001%,-3.577,-6.702,2.170,-1.6028,0.909,0.597,10196,0
GO:0006515,"misfolded or incompletely synthesized protein catabolic process",0.056%, 3.668, 5.458,3.860,-1.8750,0.788,0.609,6515,0
GO:0006552,"leucine catabolic process",0.003%, 7.312, 0.662,2.632,-2.5077,0.766,0.623,6552,0
GO:0033147,"negative regulation of intracellular estrogen receptor signaling pathway",0.003%,-4.481,-4.555,2.531,-1.3297,0.821,0.626,33147,0
GO:0045736,"negative regulation of cyclin-dependent protein serine/threonine kinase activity",0.007%,-0.102, 2.971,2.926,-1.8718,0.717,0.628,45736,0
GO:0055088,"lipid homeostasis",0.041%,-2.246,-5.006,3.717,-2.3944,0.914,0.641,55088,0
GO:0055070,"copper ion homeostasis",0.034%,-2.287,-4.835,3.643,-2.0517,0.914,0.657,55070,0
GO:0001510,"RNA methylation",0.739%,-1.839, 6.695,4.977,-2.3064,0.756,0.658,1510,0
GO:0010224,"response to UV-B",0.009%,-4.154,-6.279,3.046,-2.9465,0.902,0.659,10224,0
GO:0048564,"photosystem I assembly",0.001%,-2.839, 1.602,2.190,-3.0780,0.810,0.670,48564,0
GO:0006535,"cysteine biosynthetic process from serine",0.102%, 7.400,-1.234,4.116,-1.4381,0.755,0.670,6535,0
GO:0009644,"response to high light intensity",0.005%,-4.048,-6.117,2.815,-1.3419,0.904,0.670,9644,0
GO:0006071,"glycerol metabolic process",0.110%, 6.452,-2.147,4.151,-1.9848,0.780,0.671,6071,0
GO:0061615,"glycolytic process through fructose-6-phosphate",0.061%, 5.201, 2.160,3.892,-1.4381,0.626,0.676,61615,0
GO:0010206,"photosystem II repair",0.002%, 1.742, 4.815,2.502,-1.3297,0.828,0.693,10206,0
GO:0007050,"cell cycle arrest",0.040%, 0.228,-5.097,3.714,-1.6616,0.813,0.694,7050,0
GO:0009793,"embryo development ending in seed dormancy",0.024%,-1.906,-3.569,3.484,-1.4854,0.912,0.696,9793,0
GO:0006094,"gluconeogenesis",0.262%, 7.021,-1.110,4.527,-1.7591,0.755,0.699,6094,0
