term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0051156,"glucose 6-phosphate metabolic process",0.319%,-1.734,-5.644,4.612,-1.9823,0.825,0.478,51156,0
GO:0000028,"ribosomal small subunit assembly",0.020%, 1.944, 7.138,3.409,-3.1480,0.851,0.489,28,0
GO:0045489,"pectin biosynthetic process",0.008%,-5.467, 0.377,3.038,-3.1236,0.778,0.496,45489,0
GO:0007010,"cytoskeleton organization",0.786%, 1.868, 6.874,5.004,-3.7775,0.830,0.497,7010,0
GO:0019915,"lipid storage",0.032%, 4.941,-0.839,3.611,-2.5493,0.895,0.498,19915,0
GO:0006207,"'de novo' pyrimidine nucleobase biosynthetic process",0.192%,-6.001, 0.667,4.392,-1.5298,0.718,0.500,6207,0
GO:0009641,"shade avoidance",0.001%, 3.867,-4.528,2.000,-1.6837,0.930,0.509,9641,0
GO:0009231,"riboflavin biosynthetic process",0.223%,-7.398, 0.997,4.456,-1.5372,0.707,0.517,9231,0
GO:0009263,"deoxyribonucleotide biosynthetic process",0.150%,-5.990,-2.060,4.283,-1.9734,0.678,0.520,9263,0
GO:0000162,"tryptophan biosynthetic process",0.191%,-6.816, 0.753,4.389,-2.0259,0.685,0.533,162,0
GO:0008295,"spermidine biosynthetic process",0.055%,null,null,3.846,-1.5372,0.810,0.835,162,1
GO:0006004,"fucose metabolic process",0.026%,-5.612,-0.390,3.518,-2.8527,0.818,0.536,6004,0
GO:0070301,"cellular response to hydrogen peroxide",0.019%, 3.984,-5.170,3.397,-1.6837,0.839,0.537,70301,0
GO:0000278,"mitotic cell cycle",0.561%,-2.894, 6.101,4.857,-2.1918,0.807,0.537,278,0
GO:0006116,"NADH oxidation",0.002%,-6.039,-4.235,2.446,-1.9733,0.751,0.555,6116,0
GO:0000076,"DNA replication checkpoint",0.015%, 1.913, 4.585,3.292,-1.9737,0.841,0.558,76,0
GO:0042273,"ribosomal large subunit biogenesis",0.151%, 2.025, 7.162,4.287,-3.1088,0.864,0.558,42273,0
GO:0042254,"ribosome biogenesis",1.422%,null,null,5.261,-2.2966,0.846,0.755,42273,1
GO:0006085,"acetyl-CoA biosynthetic process",0.111%,-3.795,-5.493,4.152,-1.6843,0.770,0.560,6085,0
GO:0019287,"isopentenyl diphosphate biosynthetic process, mevalonate pathway",0.014%,null,null,3.258,-1.3722,0.707,0.811,6085,1
GO:0015995,"chlorophyll biosynthetic process",0.039%,-7.854,-0.889,3.699,-1.8055,0.729,0.561,15995,0
GO:0035999,"tetrahydrofolate interconversion",0.129%,-7.426, 1.021,4.217,-2.7650,0.702,0.567,35999,0
GO:0046655,"folic acid metabolic process",0.054%,null,null,3.844,-1.3594,0.690,0.767,35999,1
GO:0031120,"snRNA pseudouridine synthesis",0.004%, 0.104, 0.441,2.749,-2.5257,0.847,0.567,31120,0
GO:0001678,"cellular glucose homeostasis",0.049%, 1.138,-0.483,3.795,-1.3723,0.826,0.572,1678,0
GO:0009833,"plant-type primary cell wall biogenesis",0.002%, 0.829, 6.915,2.396,-4.5788,0.763,0.584,9833,0
GO:0009664,"plant-type cell wall organization",0.028%,null,null,3.559,-1.9650,0.835,0.829,9833,1
GO:0000226,"microtubule cytoskeleton organization",0.293%,-1.332, 6.459,4.575,-2.1076,0.755,0.601,226,0
GO:0042776,"mitochondrial ATP synthesis coupled proton transport",0.002%,-4.215,-2.665,2.384,-1.5298,0.680,0.601,42776,0
GO:0043622,"cortical microtubule organization",0.002%, 1.060, 6.929,2.446,-1.5775,0.811,0.602,43622,0
GO:0006556,"S-adenosylmethionine biosynthetic process",0.050%,-2.688,-3.036,3.810,-1.6245,0.817,0.603,6556,0
GO:0006538,"glutamate catabolic process",0.021%,-8.323, 1.128,3.433,-2.3301,0.742,0.603,6538,0
GO:0001732,"formation of cytoplasmic translation initiation complex",0.004%,-2.785, 5.260,2.749,-1.5920,0.720,0.603,1732,0
GO:0070814,"hydrogen sulfide biosynthetic process",0.058%,-0.527,-1.377,3.875,-1.6837,0.853,0.609,70814,0
GO:0006565,"L-serine catabolic process",0.001%,-7.956,-1.168,1.968,-1.9821,0.781,0.613,6565,0
GO:2000022,"regulation of jasmonic acid mediated signaling pathway",0.002%, 4.628,-4.905,2.391,-1.9239,0.820,0.615,2000022,0
GO:1902476,"chloride transmembrane transport",0.047%, 4.898, 0.375,3.780,-1.3594,0.918,0.628,1902476,0
GO:0010043,"response to zinc ion",0.009%, 4.085,-5.005,3.058,-1.6245,0.895,0.642,10043,0
GO:0010039,"response to iron ion",0.010%,null,null,3.111,-1.3722,0.894,0.714,10043,1
GO:0006270,"DNA replication initiation",0.141%,-2.958, 1.501,4.259,-3.2909,0.781,0.646,6270,0
GO:0006271,"DNA strand elongation involved in DNA replication",0.040%,null,null,3.705,-2.2989,0.796,0.712,6270,1
GO:0006268,"DNA unwinding involved in DNA replication",0.058%,null,null,3.873,-2.0521,0.715,0.732,6270,1
GO:0070212,"protein poly-ADP-ribosylation",0.001%,-1.978,-1.625,1.968,-1.6245,0.783,0.652,70212,0
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",0.035%,-6.080,-3.124,3.652,-1.5298,0.719,0.655,6122,0
GO:0009753,"response to jasmonic acid",0.011%, 4.412,-5.384,3.152,-1.3615,0.880,0.669,9753,0
GO:0010411,"xyloglucan metabolic process",0.016%,-0.048, 4.101,3.321,-3.8834,0.830,0.675,10411,0
GO:0030244,"cellulose biosynthetic process",0.025%,-5.744, 1.988,3.511,-2.2772,0.742,0.675,30244,0
GO:0006412,"translation",5.686%,-6.622,-1.284,5.863,-9.9100,0.693,0.696,6412,0
GO:0006633,"fatty acid biosynthetic process",0.617%,-6.902, 1.305,4.899,-1.4893,0.676,0.700,6633,0
