Annotated	Significant	Expected	DEG	Term	pval
GO:0004852	2	2	0,31	2	uroporphyrinogen-III synthase activity	0,0245859701530578
GO:0016740	4852	854	760,88	854	transferase activity	0,0129526555785832
GO:0016730	7	5	1,1	5	oxidoreductase activity, acting on iron-sulfur proteins as donors	0,0135850872254479
GO:0052692	4	4	0,63	4	raffinose alpha-galactosidase activity	0,000603863160446261
GO:0042132	7	4	1,1	4	fructose 1,6-bisphosphate 1-phosphatase activity	0,0141794120592707
GO:0051753	9	4	1,41	4	mannan synthase activity	0,0392941989008661
GO:0102336	31	9	4,86	9	3-oxo-arachidoyl-CoA synthase activity	0,0436945580395152
GO:0102337	31	9	4,86	9	3-oxo-cerotoyl-CoA synthase activity	0,0436945580395152
GO:0102338	31	9	4,86	9	3-oxo-lignoceronyl-CoA synthase activity	0,0436945580395152
GO:0009881	29	10	4,55	10	photoreceptor activity	0,0322717110665124
GO:0030976	13	5	2,04	5	thiamine pyrophosphate binding	0,0405294812512645
GO:0016851	3	3	0,47	3	magnesium chelatase activity	0,00385360753239209
GO:0101005	82	7	12,86	7	ubiquitinyl hydrolase activity	0,0143125142658388
GO:0005247	8	4	1,25	4	voltage-gated chloride channel activity	0,0248697625671147
GO:0102499	4	3	0,63	3	SHG alpha-glucan phosphorylase activity	0,0136028406482296
GO:0031210	3	3	0,47	3	phosphatidylcholine binding	0,00385360753239209
GO:0004427	14	6	2,2	6	inorganic diphosphatase activity	0,0142544150109685
GO:0005200	25	10	3,92	10	structural constituent of cytoskeleton	0,00298838870234722
GO:0004559	8	4	1,25	4	alpha-mannosidase activity	0,00385286363604395
GO:0016987	8	5	1,25	5	sigma factor activity	0,00348906155142659
GO:0022857	1391	263	218,13	263	transmembrane transporter activity	3,06051337378416e-05
GO:0004512	4	3	0,63	3	inositol-3-phosphate synthase activity	0,0136028406482296
GO:0050105	2	2	0,31	2	L-gulonolactone oxidase activity	0,0245859701530578
GO:0030060	11	5	1,73	5	L-malate dehydrogenase activity	0,0190730491230928
GO:0015267	233	52	36,54	52	channel activity	0,000190085901329522
GO:0046422	2	2	0,31	2	violaxanthin de-epoxidase activity	0,0245859701530578
GO:0004015	5	3	0,78	3	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	0,0300457401195772
GO:0046554	2	2	0,31	2	malate dehydrogenase (NADP+) activity	0,0245859701530578
GO:0015276	15	7	2,35	7	ligand-gated ion channel activity	0,00464812055531514
