term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0019264,"glycine biosynthetic process from serine",0.036%,null,null,3.669,-1.3184,0.704,0.811,19464,1
GO:0006565,"L-serine catabolic process",0.001%,null,null,1.968,-1.3184,0.754,0.712,19464,1
GO:0006000,"fructose metabolic process",0.022%,-6.378, 3.511,3.458,-2.9187,0.785,0.206,6000,0
GO:0006006,"glucose metabolic process",0.430%,null,null,4.741,-2.5591,0.750,0.724,6000,1
GO:0006094,"gluconeogenesis",0.262%,null,null,4.527,-1.7367,0.701,0.881,6000,1
GO:0010275,"NAD(P)H dehydrogenase complex assembly",0.000%, 5.304, 4.934,1.699,-2.5661,0.837,0.207,10275,0
GO:0071586,"CAAX-box protein processing",0.014%,-3.155,-3.633,3.263,-1.7670,0.868,0.211,71586,0
GO:0045038,"protein import into chloroplast thylakoid membrane",0.001%, 4.105, 6.902,2.152,-2.1028,0.803,0.216,45038,0
GO:0009688,"abscisic acid biosynthetic process",0.001%,-5.344, 4.984,2.238,-2.1034,0.752,0.241,9688,0
GO:0016311,"dephosphorylation",1.250%,-1.760,-5.816,5.205,-2.0748,0.896,0.266,16311,0
GO:0006107,"oxaloacetate metabolic process",0.015%,-4.062, 7.086,3.287,-1.6104,0.793,0.278,6107,0
GO:0018026,"peptidyl-lysine monomethylation",0.008%,-4.554,-4.055,3.018,-2.1853,0.871,0.288,18026,0
GO:0034599,"cellular response to oxidative stress",0.224%, 5.128,-3.322,4.458,-2.4119,0.814,0.294,34599,0
GO:0042542,"response to hydrogen peroxide",0.029%,null,null,3.571,-1.3204,0.864,0.720,34599,1
GO:0009657,"plastid organization",0.024%, 4.495, 6.119,3.492,-2.1147,0.832,0.330,9657,0
GO:0006424,"glutamyl-tRNA aminoacylation",0.065%,-2.584, 2.172,3.922,-2.5645,0.707,0.376,6424,0
GO:0005987,"sucrose catabolic process",0.002%,-6.690,-0.061,2.307,-2.7407,0.763,0.394,5987,0
GO:0005992,"trehalose biosynthetic process",0.060%,null,null,3.887,-1.6590,0.720,0.830,5987,1
GO:0005986,"sucrose biosynthetic process",0.003%,null,null,2.640,-2.4413,0.750,0.816,5987,1
GO:0010258,"NADH dehydrogenase complex (plastoquinone) assembly",0.001%, 5.153, 5.186,1.996,-2.5645,0.833,0.410,10258,0
GO:0019252,"starch biosynthetic process",0.007%,-2.449, 5.086,2.949,-1.4228,0.743,0.419,19252,0
GO:0031146,"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",0.022%,-5.343,-1.780,3.447,-1.5997,0.829,0.425,31146,0
GO:0046475,"glycerophospholipid catabolic process",0.009%,-6.077, 0.219,3.067,-2.5645,0.786,0.437,46475,0
GO:0070981,"L-asparagine biosynthetic process",0.006%,-4.036, 5.415,2.849,-2.1028,0.730,0.440,70981,0
GO:0016120,"carotene biosynthetic process",0.000%,-7.376, 2.310,1.591,-1.6104,0.813,0.451,16120,0
GO:2000142,"regulation of DNA-templated transcription, initiation",0.026%, 3.218, 4.529,3.523,-2.3173,0.708,0.459,2000142,0
GO:0043489,"RNA stabilization",0.008%, 3.104, 0.672,3.018,-2.1036,0.874,0.461,43489,0
GO:0030036,"actin cytoskeleton organization",0.381%, 2.452, 6.068,4.690,-1.8176,0.731,0.461,30036,0
GO:0042254,"ribosome biogenesis",1.422%, 4.672, 5.537,5.261,-2.3080,0.834,0.479,42254,0
GO:0070919,"production of siRNA involved in chromatin silencing by small RNA",0.001%, 4.014, 2.335,1.886,-1.4495,0.679,0.502,70919,0
GO:0006541,"glutamine metabolic process",0.472%,-3.303, 5.552,4.782,-2.8722,0.712,0.512,6541,0
GO:0006412,"translation",5.686%,-2.613, 0.579,5.863,-1.4938,0.723,0.527,6412,0
GO:1904482,"cellular response to tetrahydrofolate",0.000%, 5.566,-2.977,1.505,-1.3184,0.858,0.537,1904482,0
GO:0009102,"biotin biosynthetic process",0.081%,-3.082, 5.279,4.017,-1.4495,0.700,0.546,9102,0
GO:0009097,"isoleucine biosynthetic process",0.193%,-3.669, 4.871,4.394,-1.5619,0.687,0.551,9097,0
GO:0009099,"valine biosynthetic process",0.105%,null,null,4.128,-1.3184,0.697,0.838,9097,1
GO:0016123,"xanthophyll biosynthetic process",0.001%,-6.313, 5.447,2.045,-2.8820,0.786,0.552,16123,0
GO:0032790,"ribosome disassembly",0.006%, 3.775, 5.976,2.921,-1.6104,0.762,0.554,32790,0
GO:0000413,"protein peptidyl-prolyl isomerization",0.393%,-4.677,-3.480,4.703,-1.9071,0.846,0.554,413,0
GO:0009734,"auxin-activated signaling pathway",0.035%, 5.190,-2.135,3.649,-1.5638,0.790,0.647,9734,0
GO:0010133,"proline catabolic process to glutamate",0.022%,-4.734, 2.875,3.441,-2.5645,0.715,0.660,10133,0
GO:0008360,"regulation of cell shape",0.640%, 2.375, 5.176,4.914,-1.8576,0.701,0.667,8360,0
GO:0048564,"photosystem I assembly",0.001%, 5.574, 3.935,2.190,-3.8474,0.730,0.667,48564,0
GO:0009773,"photosynthetic electron transport in photosystem I",0.003%, 6.783, 0.924,2.597,-6.2908,0.758,0.697,9773,0
GO:0009765,"photosynthesis, light harvesting",0.019%,null,null,3.393,-4.1446,0.807,0.793,9773,1
GO:0010207,"photosystem II assembly",0.006%,null,null,2.860,-6.1876,0.713,0.721,9773,1
GO:0042549,"photosystem II stabilization",0.005%,null,null,2.814,-2.7407,0.789,0.739,9773,1
GO:0010196,"nonphotochemical quenching",0.001%, 4.044,-4.658,2.170,-2.1028,0.835,0.700,10196,0
