Annotated	Significant	Expected	DEG	Term	pval
GO:0005247	8	4	1,47	4	voltage-gated chloride channel activity	0,0423937861029269
GO:0004489	2	2	0,37	2	methylenetetrahydrofolate reductase (NAD(P)H) activity	0,0336880229594879
GO:0016874	361	72	66,27	72	ligase activity	0,0327746671685608
GO:0102499	4	3	0,73	3	SHG alpha-glucan phosphorylase activity	0,0213232752282207
GO:0004478	5	4	0,92	4	methionine adenosyltransferase activity	0,00483780034852142
GO:0004565	21	8	3,85	8	beta-galactosidase activity	0,0269194242296434
GO:0004421	4	3	0,73	3	hydroxymethylglutaryl-CoA synthase activity	0,0213232752282207
GO:0004427	14	9	2,57	9	inorganic diphosphatase activity	0,00019172781814987
GO:0004553	420	115	77,1	115	hydrolase activity, hydrolyzing O-glycosyl compounds	0,0062512791781065
GO:0005200	25	11	4,59	11	structural constituent of cytoskeleton	0,00275733852805196
GO:0015140	2	2	0,37	2	malate transmembrane transporter activity	0,0336880229594879
GO:0004575	13	6	2,39	6	sucrose alpha-glucosidase activity	0,0200928647673318
GO:0004579	2	2	0,37	2	dolichyl-diphosphooligosaccharide-protein glycotransferase activity	0,0336880229594879
GO:0022857	1391	295	255,33	295	transmembrane transporter activity	0,0254606774936935
GO:0050614	2	2	0,37	2	delta24-sterol reductase activity	0,0336880229594879
GO:0050105	2	2	0,37	2	L-gulonolactone oxidase activity	0,0336880229594879
GO:0043015	5	3	0,92	3	gamma-tubulin binding	0,0460514875477696
GO:0015297	198	52	36,35	52	antiporter activity	0,000348557242370573
GO:0016428	2	2	0,37	2	tRNA (cytosine-5-)-methyltransferase activity	0,0336880229594879
GO:0033926	11	6	2,02	6	glycopeptide alpha-N-acetylgalactosaminidase activity	0,00755042580640656
GO:0015267	233	51	42,77	51	channel activity	0,000416759880714791
GO:0004015	5	3	0,92	3	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	0,0460514875477696
GO:0043138	16	7	2,94	7	3'-5' DNA helicase activity	0,0169575247165424
GO:0015276	15	7	2,75	7	ligand-gated ion channel activity	0,0113027980597785
