term_ID,description,frequency,plot_X,plot_Y,plot_size,log10 p-value,uniqueness,dispensability,representative,eliminated
GO:0006044,"N-acetylglucosamine metabolic process",0.055%,-3.782, 1.199,3.850,-1.3659,0.922,0.364,6044,0
GO:0060776,"simple leaf morphogenesis",0.000%, 1.648, 4.075,1.732,-1.8052,0.902,0.369,60776,0
GO:0042542,"response to hydrogen peroxide",0.029%, 2.276, 7.279,3.571,-1.9996,0.865,0.369,42542,0
GO:0000302,"response to reactive oxygen species",0.181%,null,null,4.367,-1.3380,0.856,0.826,42542,1
GO:0034599,"cellular response to oxidative stress",0.224%,null,null,4.458,-1.4089,0.827,0.720,42542,1
GO:0033528,"S-methylmethionine cycle",0.000%,-3.815,-4.160,0.845,-1.8052,0.884,0.380,33528,0
GO:0016310,"phosphorylation",7.764%,-4.413, 0.303,5.998,-2.7991,0.874,0.381,16310,0
GO:0035556,"intracellular signal transduction",4.000%, 2.981, 5.753,5.710,-1.8837,0.779,0.386,35556,0
GO:0042594,"response to starvation",0.109%, 2.050, 7.116,4.147,-1.7849,0.882,0.403,42594,0
GO:1901006,"ubiquinone-6 biosynthetic process",0.002%,-7.855,-2.942,2.483,-1.3659,0.820,0.416,1901006,0
GO:0009073,"aromatic amino acid family biosynthetic process",0.540%,-6.132,-2.939,4.841,-2.5323,0.749,0.418,9073,0
GO:0002100,"tRNA wobble adenosine to inosine editing",0.035%, 0.240,-4.324,3.647,-1.3659,0.858,0.428,2100,0
GO:0046506,"sulfolipid biosynthetic process",0.000%,-6.698,-2.376,1.799,-1.8052,0.802,0.428,46506,0
GO:0072684,"mitochondrial tRNA 3'-trailer cleavage, endonucleolytic",0.001%, 3.490,-3.110,2.033,-1.3659,0.882,0.432,72684,0
GO:0030587,"sorocarp development",0.008%, 0.422, 3.358,3.003,-1.5344,0.930,0.434,30587,0
GO:0006631,"fatty acid metabolic process",0.878%,-7.183,-2.155,5.052,-2.5301,0.760,0.444,6631,0
GO:0008610,"lipid biosynthetic process",2.123%,null,null,5.435,-1.7378,0.783,0.752,6631,1
GO:0034497,"protein localization to pre-autophagosomal structure",0.005%, 4.847,-5.570,2.822,-2.9578,0.814,0.451,34497,0
GO:1900027,"regulation of ruffle assembly",0.005%, 4.555,-4.494,2.793,-1.8052,0.764,0.452,1900027,0
GO:0007005,"mitochondrion organization",0.418%, 4.775,-5.896,4.729,-1.3304,0.823,0.457,7005,0
GO:0051782,"negative regulation of cell division",0.013%,-1.913, 4.018,3.222,-1.8052,0.851,0.461,51782,0
GO:0007229,"integrin-mediated signaling pathway",0.056%, 2.695, 5.741,3.860,-1.3659,0.830,0.474,7229,0
GO:0009231,"riboflavin biosynthetic process",0.223%,-6.928,-3.070,4.456,-1.7817,0.767,0.478,9231,0
GO:0009398,"FMN biosynthetic process",0.032%,null,null,3.613,-1.3659,0.736,0.860,9231,1
GO:0006145,"purine nucleobase catabolic process",0.039%,-5.356,-1.327,3.697,-1.8052,0.748,0.484,6145,0
GO:0009113,"purine nucleobase biosynthetic process",0.124%,null,null,4.202,-1.3661,0.755,0.851,6145,1
GO:0051131,"chaperone-mediated protein complex assembly",0.016%, 4.773,-5.752,3.324,-2.5262,0.831,0.486,51131,0
GO:0071289,"cellular response to nickel ion",0.000%, 1.409, 6.506,0.602,-1.3659,0.889,0.490,71289,0
GO:0032264,"IMP salvage",0.011%,-7.379,-1.396,3.156,-1.3659,0.768,0.491,32264,0
GO:0014706,"striated muscle tissue development",0.077%, 0.818, 3.660,3.995,-1.3659,0.918,0.504,14706,0
GO:0010117,"photoprotection",0.000%, 1.439, 6.701,1.672,-1.3659,0.899,0.505,10117,0
GO:0034063,"stress granule assembly",0.005%, 4.983,-5.796,2.786,-1.5599,0.827,0.518,34063,0
GO:0009423,"chorismate biosynthetic process",0.191%,-6.931,-2.330,4.389,-2.5244,0.780,0.531,9423,0
GO:0090503,"RNA phosphodiester bond hydrolysis, exonucleolytic",0.146%,-0.905,-4.256,4.274,-1.3298,0.870,0.533,90503,0
GO:0042546,"cell wall biogenesis",0.640%, 5.234,-5.762,4.915,-1.5175,0.816,0.537,42546,0
GO:0006098,"pentose-phosphate shunt",0.287%,-5.752,-3.289,4.566,-1.5599,0.732,0.540,6098,0
GO:0042823,"pyridoxal phosphate biosynthetic process",0.173%,null,null,4.346,-1.5348,0.743,0.794,6098,1
GO:0031935,"regulation of chromatin silencing",0.018%, 2.196,-5.018,3.363,-1.3663,0.704,0.544,31935,0
GO:0006349,"regulation of gene expression by genetic imprinting",0.004%,null,null,2.689,-1.3659,0.859,0.706,31935,1
GO:0034620,"cellular response to unfolded protein",0.029%, 1.916, 6.762,3.572,-1.7380,0.846,0.547,34620,0
GO:0043328,"protein targeting to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.010%, 2.164,-2.694,3.115,-4.5141,0.798,0.547,43328,0
GO:0032509,"endosome transport via multivesicular body sorting pathway",0.022%,null,null,3.443,-1.9512,0.940,0.752,43328,1
GO:0042147,"retrograde transport, endosome to Golgi",0.055%,null,null,3.847,-1.5048,0.920,0.832,43328,1
GO:0050992,"dimethylallyl diphosphate biosynthetic process",0.036%,-7.916,-1.499,3.661,-1.3659,0.780,0.554,50992,0
GO:0000256,"allantoin catabolic process",0.025%,-4.461, 0.664,3.501,-1.8052,0.829,0.559,256,0
GO:0006654,"phosphatidic acid biosynthetic process",0.016%,-7.394,-0.827,3.299,-1.3659,0.788,0.560,6654,0
GO:0019419,"sulfate reduction",0.041%,-3.760,-3.971,3.722,-2.7080,0.836,0.565,19419,0
GO:0051085,"chaperone mediated protein folding requiring cofactor",0.010%, 2.770, 1.853,3.117,-2.6781,0.941,0.567,51085,0
GO:0045732,"positive regulation of protein catabolic process",0.054%,-0.430, 2.494,3.844,-1.5346,0.816,0.569,45732,0
GO:0009585,"red, far-red light phototransduction",0.004%, 2.698, 6.364,2.703,-2.3498,0.806,0.573,9585,0
GO:0090227,"regulation of red or far-red light signaling pathway",0.001%,null,null,1.892,-1.3662,0.823,0.890,9585,1
GO:1902584,"positive regulation of response to water deprivation",0.001%, 1.965, 6.619,2.045,-1.3659,0.829,0.579,1902584,0
GO:0010200,"response to chitin",0.004%, 1.425, 7.294,2.755,-1.9461,0.886,0.580,10200,0
GO:0009107,"lipoate biosynthetic process",0.066%,-6.282,-2.865,3.926,-1.3659,0.715,0.597,9107,0
GO:0051259,"protein oligomerization",0.188%, 4.896,-6.070,4.382,-2.3505,0.810,0.614,51259,0
GO:0030150,"protein import into mitochondrial matrix",0.036%, 5.179,-5.419,3.668,-4.2201,0.778,0.618,30150,0
GO:0045037,"protein import into chloroplast stroma",0.001%,null,null,2.107,-1.5344,0.907,0.713,30150,1
GO:0061077,"chaperone-mediated protein folding",0.043%, 2.829, 1.901,3.743,-3.6799,0.938,0.621,61077,0
GO:1990116,"ribosome-associated ubiquitin-dependent protein catabolic process",0.003%,-0.975, 0.043,2.559,-1.8052,0.858,0.622,1990116,0
GO:0006749,"glutathione metabolic process",0.151%,-4.114,-2.968,4.288,-2.4997,0.827,0.623,6749,0
GO:0055062,"phosphate ion homeostasis",0.035%, 4.536, 3.856,3.653,-1.5344,0.928,0.634,55062,0
GO:0043403,"skeletal muscle tissue regeneration",0.005%, 2.014, 5.683,2.804,-1.8052,0.806,0.637,43403,0
GO:0099638,"endosome to plasma membrane protein transport",0.001%, 3.986,-6.331,2.137,-1.8052,0.777,0.642,99638,0
GO:0010438,"cellular response to sulfur starvation",0.000%, 2.501, 7.203,1.342,-1.3659,0.885,0.644,10438,0
GO:0034551,"mitochondrial respiratory chain complex III assembly",0.021%, 4.786,-5.913,3.433,-1.3659,0.813,0.666,34551,0
GO:0034553,"mitochondrial respiratory chain complex II assembly",0.004%,null,null,2.688,-1.3659,0.827,0.793,34551,1
GO:0010411,"xyloglucan metabolic process",0.016%, 2.679,-1.366,3.321,-1.3836,0.910,0.670,10411,0
GO:0006108,"malate metabolic process",0.088%,-7.016,-2.862,4.051,-1.5048,0.824,0.683,6108,0
GO:0046854,"phosphatidylinositol phosphorylation",0.173%,-6.466,-1.211,4.347,-1.3158,0.786,0.686,46854,0
GO:0008299,"isoprenoid biosynthetic process",0.442%,-7.278,-3.300,4.754,-2.1611,0.772,0.692,8299,0
GO:0009415,"response to water",0.026%, 1.763, 6.839,3.526,-1.8075,0.847,0.700,9415,0
